horizon,b_mp_shock,se_mp_shock,b_mp_x_ph2m,se_mp_x_ph2m,ci_lo_ph2m,ci_hi_ph2m,b_mp_x_wh2m,se_mp_x_wh2m,ci_lo_wh2m,ci_hi_wh2m,nobs,response_type,spec,shock_type
0,0.4089606354932147,0.40460157083272597,-1.3311416683277113,1.3850908727659332,-3.609413414054136,0.947130077398713,-0.29041172055205794,1.0599880295974515,-2.0339368755605696,1.4531134344564538,2673,cumulative,lag1,contractionary
1,-0.6277809045172268,0.48187952794515804,-0.0740204156881493,1.4716524922317895,-2.4946733551477807,2.3466325237714822,2.6348935464130205,1.123796952535968,0.786412053077223,4.483375039748818,2646,cumulative,lag1,contractionary
2,-0.3395737533080644,0.3324065689788884,1.188267348969727,0.9904493961604046,-0.4408769326166093,2.8174116305560633,0.5532656939912108,1.1450255110560614,-1.330133670821314,2.4366650588037357,2619,cumulative,lag1,contractionary
3,0.5100001262400577,0.46401395128543954,-0.0015509324258731224,1.503813021387736,-2.475103234912342,2.472001370060595,-1.6717586062369079,1.106201420150503,-3.491298024310331,0.1477808118365156,2592,cumulative,lag1,contractionary
4,-0.5902255838080334,0.4387336301326455,1.314479072452729,1.6651393344889043,-1.4244314012609047,4.053389546166363,1.2318993984600306,0.8532289465520959,-0.17153732889616768,2.635336125816229,2565,cumulative,lag1,contractionary
5,-0.5692171211764633,0.4276606995698945,0.5747845205175378,1.6152820734164928,-2.0821180564912734,3.2316870975263488,1.7431030785988928,1.440725783847148,-0.6266799524045901,4.112886109602376,2538,cumulative,lag1,contractionary
6,1.3004157756912755,0.5276523982387136,-1.3746694100776349,1.5598663642771593,-3.9404212569185257,1.191082436763256,-3.7312309709602345,1.3930243172572263,-6.022552071632381,-1.4399098702880884,2511,cumulative,lag1,contractionary
7,-0.09937619853029098,0.38121886997609095,-1.372101644203237,1.5586133712248813,-3.935792500877543,1.1915892124710694,1.4676139403365591,1.07451702157191,-0.2998092798170895,3.235037160490208,2484,cumulative,lag1,contractionary
8,0.15555081911359359,0.3624752069203801,-2.488103578992416,1.067410110664204,-4.243836970963104,-0.7323701870217285,1.4165516887048262,1.3313938488910817,-0.7733963125445489,3.6064996899542012,2457,cumulative,lag1,contractionary
9,0.5164496156498241,0.45107283134760134,-0.880780125778081,1.4749211879033275,-3.306809591168442,1.5452493396122802,-1.265488590097211,1.304472598133486,-3.411155074395885,0.8801778942014629,2430,cumulative,lag1,contractionary
10,-0.17443166908651606,0.405541121100788,-1.4929315807886188,1.545106274170856,-4.034405239884026,1.0485420783067887,1.8878527306631194,1.2368413205474533,-0.14657020140280697,3.922275662729046,2403,cumulative,lag1,contractionary
11,-0.13868791304547182,0.48078839974697224,-0.2816535317293476,1.3626828134937332,-2.5230672998889503,1.959760236430255,0.7433355412524664,1.8677383270927643,-2.328820620262341,3.815491702767274,2376,cumulative,lag1,contractionary
12,0.4400490456831035,0.45378868492785346,0.2512030085540965,1.379806998311253,-2.018377537111191,2.520783554219384,-2.083161946937007,1.3976663191781786,-4.382118461305147,0.215794567431133,2349,cumulative,lag1,contractionary
13,-0.5284702764975789,0.40393652441009903,-1.0351880475572859,1.2858189520327288,-3.15017201441126,1.0797959192966884,2.5151079038351543,1.3552051763501225,0.2859937542522468,4.744222053418062,2322,cumulative,lag1,contractionary
14,-0.08692456982625858,0.5723347520183109,-2.0251462296572442,1.491136563775495,-4.477847614863322,0.42755515554883283,1.8768306279765326,1.9757445587698608,-1.3729799754457077,5.126641231398773,2295,cumulative,lag1,contractionary
