horizon,term,regime,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,panel_effect
8,mp_abs_x_ph2m,contractionary,-2.2350339477408108,-4.8290442268667695,0.35897633138514795,1.5770462712439826,0.013484248346499642,-0.030137752814194594,-0.06511603163130188,0.004840526002912689,2295,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
9,mp_abs_x_ph2m,contractionary,0.6855194492045179,-2.7261447810874166,4.097183679496452,2.0741445769949896,0.013484248346499642,0.009243714499429366,-0.03676001325669663,0.055247442255555355,2268,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
10,mp_abs_x_ph2m,contractionary,-1.1180322188697394,-7.0619262636684255,4.825861825928946,3.613630992695042,0.013484248346499642,-0.01507582409862761,-0.09522476754397337,0.06507311934671814,2241,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
11,mp_abs_x_ph2m,contractionary,-2.7230263953404408,-6.17944410806288,0.7333913173819981,2.101352762390458,0.013484248346499642,-0.03671796416884422,-0.08332515899643385,0.009889230658745403,2214,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
12,mp_abs_x_ph2m,contractionary,-2.5509136862616293,-5.620923569622732,0.5190961970994743,1.8664334826260371,0.013484248346499642,-0.03439715365603668,-0.0757939293494862,0.006999622037412839,2187,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
13,mp_abs_x_ph2m,contractionary,-0.7762946880312863,-5.715685572199603,4.1630961961370305,3.0029364335128435,0.013484248346499642,-0.010467750363482329,-0.07707172372604436,0.05613622299907971,2160,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
14,mp_abs_x_ph2m,contractionary,-3.191944554111281,-7.028577805767969,0.6446886975454067,2.3325073968845502,0.013484248346499642,-0.04304097307589358,-0.09477508865567082,0.008693142503883658,2133,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
15,mp_abs_x_ph2m,contractionary,-4.9302795574508975,-7.187587130922241,-2.6729719839795543,1.3723455610180815,0.013484248346499642,-0.06648111397033825,-0.09691920988546034,-0.036043018055216175,2106,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
16,mp_abs_x_ph2m,contractionary,-5.792858484557749,-10.012878521897001,-1.5728384472184986,2.5655900125049578,0.013484248346499642,-0.07811234244190425,-0.1350161406525914,-0.021208544231217104,2079,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
17,mp_abs_x_ph2m,contractionary,-4.694682191995282,-9.280072572441938,-0.10929181154862633,2.7877194087750516,0.013484248346499642,-0.0633042605847537,-0.12513480324034687,-0.001473717929160515,2052,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
18,mp_abs_x_ph2m,contractionary,-2.865528991662714,-6.190808162875793,0.45975017955036535,2.021626190152898,0.013484248346499642,-0.03863950456767474,-0.0834783947337544,0.006199385598404927,2025,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
19,mp_abs_x_ph2m,contractionary,-2.758243502552754,-7.615625216325569,2.0991382112200605,2.953078398091481,0.013484248346499642,-0.03719284038854035,-0.10269098173079903,0.028305300953718318,1998,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
20,mp_abs_x_ph2m,contractionary,-0.5233844457196345,-4.310264152692417,3.263495261253148,2.3022593894821424,0.013484248346499642,-0.007057445846778613,-0.058120672273919406,0.044005780580362176,1971,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
21,mp_abs_x_ph2m,contractionary,-0.48512970818187773,-3.520165484637732,2.5499060682739767,1.8451707353929783,0.013484248346499642,-0.0065416094653893385,-0.04746678561563145,0.034383566684852776,1944,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
22,mp_abs_x_ph2m,contractionary,-4.076704182286273,-9.694113863149132,1.5407054985765871,3.4151425931278876,0.013484248346499642,-0.054971291629161846,-0.13071783882994795,0.02077525557162425,1917,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
23,mp_abs_x_ph2m,contractionary,-2.524325223595249,-6.441125382290319,1.3924749350998207,2.38124541571177,0.013484248346499642,-0.034038628222291575,-0.08685373428574511,0.018776477841161952,1890,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
24,mp_abs_x_ph2m,contractionary,0.3334404524327216,-5.231324230217134,5.898205135082578,3.383136706798309,0.013484248346499642,0.004496193869372019,-0.07054047510130891,0.07953286284005295,1863,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
25,mp_abs_x_ph2m,contractionary,-4.206674255771518,-8.496315478146856,0.08296696660381997,2.6079166875934403,0.013484248346499642,-0.05672384037764971,-0.11456642793754107,0.0011187471822416504,1836,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
26,mp_abs_x_ph2m,contractionary,-5.84215170035083,-7.649997344960889,-4.034306055740771,1.0990921106826221,0.013484248346499642,-0.07877702440545575,-0.10315446404951552,-0.05439958476139599,1809,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
27,mp_abs_x_ph2m,contractionary,-0.6232827561195796,-6.868088581655223,5.621523069416063,3.796572365596811,0.013484248346499642,-0.00840449947360718,-0.09261101210079752,0.07580201315358313,1782,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
28,mp_abs_x_ph2m,contractionary,0.6035364438564597,-6.092966975432352,7.300039863145271,4.071185003677157,0.013484248346499642,0.00813823529512374,-0.08215907986375062,0.09843555045399809,1755,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
29,mp_abs_x_ph2m,contractionary,-4.328581715944223,-7.008681343123962,-1.6484820887644833,1.6293848785481087,0.013484248346499642,-0.05836767084590947,-0.09450679981216219,-0.02222854187965676,1728,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
30,mp_abs_x_ph2m,contractionary,-1.0338930632728982,-8.286479904429163,6.218693777883367,4.40925971911435,0.013484248346499642,-0.013941270828895028,-0.11173695294960145,0.0838544112918114,1701,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
31,mp_abs_x_ph2m,contractionary,-0.893963458348749,-7.057958981102294,5.270032064404795,3.747443189931575,0.013484248346499642,-0.012054425285070221,-0.09517127172059091,0.07106242115045046,1674,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
32,mp_abs_x_ph2m,contractionary,-2.57814493583584,-5.312137885361452,0.1558480136897722,1.6621496920627052,0.013484248346499642,-0.03476434658808085,-0.07163018649706326,0.0021014933209015643,1647,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
33,mp_abs_x_ph2m,contractionary,-1.0515023771708452,-8.007544822987423,5.904540068645733,4.2289735280024425,0.013484248346499642,-0.014178719190706412,-0.10797572303888993,0.07961828465747711,1620,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
34,mp_abs_x_ph2m,contractionary,-2.294219848262533,-8.005864374040968,3.4174246775159016,3.4724333108984577,0.013484248346499642,-0.030935830195440724,-0.10795306344796231,0.04608140305708087,1593,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
35,mp_abs_x_ph2m,contractionary,-0.5920823133870661,-3.3706374164534556,2.1864727896793235,1.689241557752522,0.013484248346499642,-0.007983784955281228,-0.04545051200946233,0.029482942098899876,1566,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
36,mp_abs_x_ph2m,contractionary,-2.461720039271615,-7.085640764765935,2.162200686222705,2.8111441952826968,0.013484248346499642,-0.03319444436909331,-0.09554453976618552,0.0291556510279989,1539,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
37,mp_abs_x_ph2m,contractionary,1.3771999341355394,-3.8244558059672205,6.5788556742383,3.1623821444485443,0.013484248346499642,0.018570505934666564,-0.05156991187787445,0.08871092374720758,1512,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
38,mp_abs_x_ph2m,contractionary,4.179360406061271,-2.481440401896755,10.840161214019297,4.049479357201515,0.013484248346499642,0.056355533644857764,-0.03346035863621373,0.14617142592592924,1485,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
39,mp_abs_x_ph2m,contractionary,-0.6356945746253065,-6.053421696285391,4.782032547034778,3.2937442170469344,0.013484248346499642,-0.008571863516770082,-0.08162584149880135,0.06448211446526118,1458,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
40,mp_abs_x_ph2m,contractionary,3.541470488809136,-2.9367529229981204,10.019693900616392,3.9384801818589934,0.013484248346499642,0.04775406758290188,-0.03959990574601539,0.13510804091181913,1431,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
41,mp_abs_x_ph2m,contractionary,3.75208075701527,-4.674462656047314,12.178624170077853,5.122974637372517,0.013484248346499642,0.050593988743716276,-0.06303161534058033,0.16421959282801288,1404,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
42,mp_abs_x_ph2m,contractionary,-0.8547511156729275,-4.966669894008807,3.257167662662952,2.4998691135555946,0.013484248346499642,-0.011525676318181396,-0.06697181030589781,0.043920457669535014,1377,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
43,mp_abs_x_ph2m,contractionary,1.833190839652056,-5.8187895129305005,9.485171192234612,4.652073733007194,0.013484248346499642,0.024719200548396526,-0.07846200286836257,0.1279004039651556,1350,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
44,mp_abs_x_ph2m,contractionary,0.5721821108495792,-6.846837270681783,7.991201492380941,4.510443519087821,0.013484248346499642,0.007715445682120113,-0.09232445414594295,0.10775534551018318,1323,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
45,mp_abs_x_ph2m,contractionary,-5.257249322933472,-9.218780222533239,-1.295718423333705,2.408439775241256,0.013484248346499642,-0.07089005548990203,-0.12430832197243742,-0.017471789007366633,1296,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
46,mp_abs_x_ph2m,contractionary,0.5636304587208261,-5.090161781784115,6.217422699225766,3.437261618824728,0.013484248346499642,0.007600133081043133,-0.06863700558943812,0.08383727175152438,1269,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
47,mp_abs_x_ph2m,contractionary,1.233972203401956,-5.928615917082174,8.396560323886087,4.354544382018407,0.013484248346499642,0.016639187643349346,-0.07994292937694678,0.11322130466364547,1242,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
48,mp_abs_x_ph2m,contractionary,-1.365964286265617,-5.701249867465371,2.969321294934138,2.635666487378977,0.013484248346499642,-0.01841900166845471,-0.07687706909835124,0.040039065761441825,1215,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
0,mp_abs_x_wh2m,contractionary,0.017459478653484392,-6.609960698530568,6.644879655837537,4.029185374668954,0.015756301808010444,2.7509681507481587e-4,-0.10414853570513516,0.10469872933528479,2511,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
1,mp_abs_x_wh2m,contractionary,7.305832547829055,5.172970538938701,9.438694556719408,1.2966880298299515,0.015756301808010444,0.11511290258238048,0.08150688505546462,0.14871892010929635,2484,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
2,mp_abs_x_wh2m,contractionary,4.57861283496821,2.030768164418226,7.126457505518194,1.548979574110854,0.015756301808010444,0.07214200568978943,0.03199739610067294,0.11228661527890592,2457,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
3,mp_abs_x_wh2m,contractionary,1.772334061016063,-5.461441755441837,9.006109877473962,4.397823428133718,0.015756301808010444,0.027925430369985883,-0.08605212460561194,0.1419029853455837,2430,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
4,mp_abs_x_wh2m,contractionary,3.9783995622569392,0.8850188543904638,7.071780270123415,1.880641935051489,0.015756301808010444,0.06268486421577697,0.013944624175555797,0.11142510425599814,2403,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
5,mp_abs_x_wh2m,contractionary,5.42278175356078,1.9842258085044104,8.861337698617149,2.0904935787078505,0.015756301808010444,0.08544298594807576,0.031264060694039024,0.13962191120211248,2376,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
6,mp_abs_x_wh2m,contractionary,-2.4196612734930696,-8.099967599325943,3.2606450523398047,3.453381038141737,0.015756301808010444,-0.038124913298311705,-0.12762553413008537,0.051375707533461976,2349,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
7,mp_abs_x_wh2m,contractionary,2.7280849822687516,-1.2770941064326422,6.7332640709701455,2.434975990006167,0.015756301808010444,0.04298453033852727,-0.020122280178184123,0.10609134085523866,2322,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
8,mp_abs_x_wh2m,contractionary,10.797475897371926,7.0051267174430665,14.589825077300787,2.305584592932747,0.015756301808010444,0.17012828900371046,0.11037489076339045,0.22988168724403052,2295,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
9,mp_abs_x_wh2m,contractionary,2.504475921234168,-2.1976717331288786,7.206623575597215,2.8587027911279157,0.015756301808010444,0.03946127848586054,-0.034627179102111993,0.11354973607383308,2268,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
10,mp_abs_x_wh2m,contractionary,3.626692468745581,0.9688266147512512,6.28455832273991,1.6158677042408618,0.015756301808010444,0.05714326110239385,0.015265124541653777,0.09902139766313392,2241,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
11,mp_abs_x_wh2m,contractionary,6.580235988875186,1.849520279897832,11.310951697852541,2.876070935105113,0.015756301808010444,0.10368018420864948,0.029141599730106195,0.1782187686871928,2214,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
12,mp_abs_x_wh2m,contractionary,1.9185170685323334,-4.503140374170321,8.340174511234988,3.9040905144881406,0.015756301808010444,0.0302287339556149,-0.07095283881926465,0.13141030673049445,2187,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
13,mp_abs_x_wh2m,contractionary,3.9644974405441142,-1.1186434254819217,9.04763830657015,3.090330217070436,0.015756301808010444,0.062465818190298006,-0.0176256834274398,0.1425573198080358,2160,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
14,mp_abs_x_wh2m,contractionary,8.543460473988318,3.224209532600047,13.862711415376591,3.233874950470111,0.015756301808010444,0.1346133417129679,0.05080161848791063,0.2184250649380252,2133,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
15,mp_abs_x_wh2m,contractionary,3.298628607449113,-2.1661088574761536,8.76336607237438,3.322324476405519,0.015756301808010444,0.05197418789150543,-0.03412986490739896,0.13807824069040983,2106,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
16,mp_abs_x_wh2m,contractionary,7.546220139317287,2.651013655821118,12.441426622813456,2.976074225260284,0.015756301808010444,0.11890052202476979,0.04177017125827466,0.1960308727912649,2079,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
17,mp_abs_x_wh2m,contractionary,3.1911582972097534,-4.292169165000697,10.674485759420204,4.549540056083806,0.015756301808010444,0.050280853247973566,-0.06762871277478716,0.1681904192707343,2052,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
18,mp_abs_x_wh2m,contractionary,5.6800721014906195,1.5084307919435398,9.8517134110377,2.536177834424508,0.015756301808010444,0.08949693032234633,0.023767290814358622,0.15522656983033406,2025,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
19,mp_abs_x_wh2m,contractionary,4.812370432132116,0.24304862353666312,9.38169224072757,2.7779504107390487,0.015756301808010444,0.07582516094061927,0.0038295474664651746,0.14782077441477337,1998,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
20,mp_abs_x_wh2m,contractionary,1.4467733343455333,-2.638365777296809,5.531912445987876,2.483588232232939,0.015756301808010444,0.022795797303729826,-0.04157088746701459,0.08716248207447425,1971,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
21,mp_abs_x_wh2m,contractionary,1.5590166471539753,-3.060267117634438,6.178300411942389,2.8083251233422346,0.015756301808010444,0.02456433681627056,-0.0482184923185784,0.09734716595111953,1944,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
22,mp_abs_x_wh2m,contractionary,4.612440514014143,-0.38057669160201435,9.6054577196303,3.0355389220073543,0.015756301808010444,0.07267500481030166,-0.005996481213975452,0.15134649083457877,1917,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
23,mp_abs_x_wh2m,contractionary,-2.250102369337259,-7.419954607709277,2.9197498690347587,3.1430469882926215,0.015756301808010444,-0.03545329203019724,-0.11691104420080511,0.046004460140410625,1890,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
24,mp_abs_x_wh2m,contractionary,7.617758747378609,0.7913754940066227,14.444142000750595,4.15014633613559,0.015756301808010444,0.12002770592430895,0.012469151127031706,0.2275862607215862,1863,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
25,mp_abs_x_wh2m,contractionary,3.6180639493514857,-3.525609992976082,10.761737891679054,4.343045378188129,0.015756301808010444,0.05700730754666422,-0.05555057510666873,0.1695651901999972,1836,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
26,mp_abs_x_wh2m,contractionary,0.07720522574737822,-7.0025219828876555,7.156932434382412,4.30416852456131,0.015756301808010444,0.0012164688380312699,-0.11033384977960564,0.11276678745566819,1809,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
27,mp_abs_x_wh2m,contractionary,5.928271262855049,-3.722988634339255,15.579531160049353,5.867549391055358,0.015756301808010444,0.09340763121729936,-0.058660532550441936,0.24547579498504066,1782,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
28,mp_abs_x_wh2m,contractionary,-3.24289316096607,-11.954259389295242,5.468473067363103,5.296134613798183,0.015756301808010444,-0.05109600337531439,-0.18835491882897845,0.08616291207834968,1755,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
29,mp_abs_x_wh2m,contractionary,5.801785462958066,1.9992466930607868,9.604324232855346,2.3117794237684266,0.015756301808010444,0.09141468277969489,0.031500734284532574,0.1513286312748572,1728,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
30,mp_abs_x_wh2m,contractionary,10.937885092367907,4.080116760250596,17.795653424485216,4.169227109178898,0.015756301808010444,0.17234061865668693,0.06428755108643018,0.28039368622694366,1701,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
31,mp_abs_x_wh2m,contractionary,3.4049103335881075,-3.7300113996136623,10.539832066789877,4.337724412855779,0.015756301808010444,0.05364879484522774,-0.058771185359632314,0.1660687750500878,1674,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
32,mp_abs_x_wh2m,contractionary,8.029260937381448,3.6810306373935076,12.377491237369387,2.6435363176034303,0.015756301808010444,0.12651145862465094,0.057999429687305155,0.1950234875619967,1647,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
33,mp_abs_x_wh2m,contractionary,10.038307458554884,0.9629135373137814,19.113701379795987,5.517447736709071,0.015756301808010444,0.15816660195859306,0.015171956308934866,0.30116124760825125,1620,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
34,mp_abs_x_wh2m,contractionary,2.9181099417917413,-1.3810724314222704,7.2172923150057535,2.613717295430113,0.015756301808010444,0.04597862095182646,-0.0217605940482121,0.11371783595186503,1593,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
35,mp_abs_x_wh2m,contractionary,8.477261692895812,5.033673091697087,11.920850294094539,2.093553216392259,0.015756301808010444,0.13357029373875196,0.07931207243564033,0.1878285150418636,1566,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
36,mp_abs_x_wh2m,contractionary,10.002417319516047,3.6380132693698846,16.36682136966221,3.869282923333294,0.015756301808010444,0.15760110609596567,0.0573216350537387,0.2578805771381926,1539,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
37,mp_abs_x_wh2m,contractionary,4.656198330601845,-1.1273331393595125,10.439729800563203,3.516137469739726,0.015756301808010444,0.07336446617491707,-0.017762601181920377,0.1644915335317545,1512,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
38,mp_abs_x_wh2m,contractionary,6.346391729184249,1.8915832591666515,10.801200199201846,2.7083312442056147,0.015756301808010444,0.0999956634768883,0.029804356726409797,0.1701869702273668,1485,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
39,mp_abs_x_wh2m,contractionary,13.118683097475436,7.492449597061692,18.74491659788918,3.420507094507404,0.015756301808010444,0.20670193020746827,0.11805329713261026,0.2953505632823263,1458,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
40,mp_abs_x_wh2m,contractionary,2.9582411422005164,-3.505907395615437,9.422389680016469,3.929923266057683,0.015756301808010444,0.046610940257384874,-0.0552401350362527,0.14846201555102242,1431,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
41,mp_abs_x_wh2m,contractionary,4.4667402873782605,-2.4359061506118262,11.369386725368347,4.196511060247513,0.015756301808010444,0.07037930806593118,-0.038380872485028875,0.17913948861689122,1404,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
42,mp_abs_x_wh2m,contractionary,9.351599315235378,4.381718704153665,14.321479926317089,3.0214728712929655,0.015756301808010444,0.1473466211984324,0.06903968234044958,0.2256535600564152,1377,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
43,mp_abs_x_wh2m,contractionary,6.839425523639285,0.28821142039767533,13.390639626880894,3.9828553713824717,0.015756301808010444,0.10776405274387044,0.0045411461243011495,0.21098695936343972,1350,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
44,mp_abs_x_wh2m,contractionary,4.374545027524275,-2.8260248118458495,11.575114866894399,4.377635627502899,0.015756301808010444,0.06892665172640383,-0.04452769985236913,0.1823810033051768,1323,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
45,mp_abs_x_wh2m,contractionary,10.902571878586784,8.270326018659956,13.534817738513611,1.6002918538139852,0.015756301808010444,0.17178421300254076,0.1303097528006477,0.21325867320443384,1296,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
46,mp_abs_x_wh2m,contractionary,7.193133961433358,-0.6015700937126693,14.987838016579385,4.7388435830564,0.015756301808010444,0.11333718964179375,-0.009478519955209944,0.23615289923879743,1269,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
47,mp_abs_x_wh2m,contractionary,8.080157672264965,2.2031971494692595,13.957118195060671,3.572938300709413,0.015756301808010444,0.12731340294051793,0.03471423922958595,0.2199125666514499,1242,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
48,mp_abs_x_wh2m,contractionary,7.91825379524032,3.621492086154877,12.215015504325763,2.6122456361353854,0.015756301808010444,0.12476239659023061,0.057061322304777604,0.1924634708756836,1215,driscoll_kraay,cumulative,lag1_tfe_direction_dummy,twoways
0,mp_abs_x_ph2m,expansionary,-0.8051894743799778,-2.393846541278169,0.7834675925182134,0.9658349173856682,0.013484248346499642,-0.010857374838527131,-0.032279221266004035,0.010564471588949775,2511,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
1,mp_abs_x_ph2m,expansionary,-0.04110724699855497,-1.881073800333178,1.798859306336068,1.118620236588935,0.013484248346499642,-5.543003273694172e-4,-0.02536486628178645,0.024256265627047618,2484,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
2,mp_abs_x_ph2m,expansionary,-0.5023999484138455,-1.267130405780828,0.2623305089531368,0.464923106127269,0.013484248346499642,-0.006774485673680902,-0.01708630107894955,0.0035373297315877445,2457,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
3,mp_abs_x_ph2m,expansionary,-0.3273383884392717,-1.857133465102887,1.2024566882243435,0.9300493682826338,0.013484248346499642,-0.004413912123058107,-0.025042048856042755,0.01621422460992654,2430,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
4,mp_abs_x_ph2m,expansionary,0.17866595931430226,-1.2366682753417095,1.5940001939703141,0.8604621173977377,0.013484248346499642,0.0024091761664596528,-0.01667554214694501,0.021493894479864318,2403,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
5,mp_abs_x_ph2m,expansionary,-0.3314869031532589,-1.4220700769805732,0.7590962706740555,0.6630274912963365,0.013484248346499642,-0.004469851725730618,-0.01917554608413191,0.010235842632670678,2376,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
6,mp_abs_x_ph2m,expansionary,0.7095050832204464,-0.32842297765719874,1.7474331440980915,0.6310154556434993,0.013484248346499642,0.009567142745248395,-0.004428536993426571,0.02356282248392336,2349,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
7,mp_abs_x_ph2m,expansionary,-0.10617071725252841,-1.1592492684259272,0.9469078339208705,0.6402262997256157,0.013484248346499642,-0.0014316323185590873,-0.01563160503095323,0.012768340393835056,2322,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
8,mp_abs_x_ph2m,expansionary,-0.8544738798430408,-1.993745846298054,0.2847980866119725,0.6926281754118815,0.013484248346499642,-0.011521938001400656,-0.026884164131285065,0.0038402881284837517,2295,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
9,mp_abs_x_ph2m,expansionary,0.12263670826418925,-0.7238208924317882,0.9690943089601667,0.514609681266764,0.013484248346499642,0.001653663830631553,-0.009760180671935235,0.01306750833319834,2268,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
10,mp_abs_x_ph2m,expansionary,-0.7608720377772714,-2.027771392847967,0.5060273172934241,0.7702201182598438,0.013484248346499642,-0.010259787517295985,-0.027342973051089476,0.0068233980164975035,2241,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
11,mp_abs_x_ph2m,expansionary,-0.09810319957579715,-1.8951295377737198,1.6989231386221257,1.092514439432817,0.013484248346499642,-0.001322847906666267,-0.025554397336127913,0.02290870152279538,2214,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
12,mp_abs_x_ph2m,expansionary,0.1125586950616664,-0.6679938135002904,0.8931112036236232,0.4745422302461115,0.013484248346499642,0.0015177693977694326,-0.009007394475163282,0.012042933270702147,2187,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
13,mp_abs_x_ph2m,expansionary,0.28169877998978426,-1.2592297691432461,1.8226273291228148,0.9368180389333165,0.013484248346499642,0.003798496308288215,-0.016979766932432944,0.024576759549009373,2160,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
14,mp_abs_x_ph2m,expansionary,-0.586194329266418,-1.683677786869238,0.511289128336402,0.6672225659597851,0.013484248346499642,-0.007904389915138164,-0.0227031294136297,0.006894349583353373,2133,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
15,mp_abs_x_ph2m,expansionary,0.2586739688717348,-0.42388656903442606,0.9412345067778958,0.4149673422134228,0.013484248346499642,0.00348802403704119,-0.0057157917676058665,0.012691839841688247,2106,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
16,mp_abs_x_ph2m,expansionary,-0.05886516225772095,-1.2914978346979926,1.1737675101825507,0.7493874544477254,0.013484248346499642,-7.937524668401068e-4,-0.017414877542034274,0.01582737260835406,2079,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
17,mp_abs_x_ph2m,expansionary,-1.1133833237432451,-2.0650759851002003,-0.16169066238629004,0.5785880553522548,0.013484248346499642,-0.015013137242205129,-0.027845997437483495,-0.0021802770469267633,2052,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
