horizon,b_mp_shock,se_mp_shock,b_mp_x_ph2m,se_mp_x_ph2m,ci_lo_ph2m,ci_hi_ph2m,b_mp_x_wh2m,se_mp_x_wh2m,ci_lo_wh2m,ci_hi_wh2m,nobs,response_type,spec,shock_type
0,NA,NA,-0.014831193347502714,0.9822282189149052,-1.6304528417237685,1.600790455028763,0.53096990828682,0.7089249717856428,-0.6351079027912643,1.6970477193649043,2673,cumulative,lag2_tfe,expansionary
1,NA,NA,0.7874078424547961,0.5402722861236133,-0.10126098691699248,1.6760766718265847,0.03578104604126472,0.689084833944049,-1.0976626423488567,1.169224734431386,2646,cumulative,lag2_tfe,expansionary
2,NA,NA,-1.06629564403324,0.7398108368482144,-2.2831761822810286,0.15058489421454868,-0.21012318719812845,0.500096853139083,-1.0327093099109665,0.6124629355147098,2619,cumulative,lag2_tfe,expansionary
3,NA,NA,0.5003040754340596,1.2529707094666978,-1.5606493404961967,2.5612574913643162,0.6059085559667293,0.9108197873492748,-0.8922566747538935,2.1040737866873522,2592,cumulative,lag2_tfe,expansionary
4,NA,NA,1.3251806817451746,0.6059907276151516,0.3284146355284312,2.321946727961918,0.4539777302210564,0.7871661225074206,-0.8407953213986008,1.7487507818407135,2565,cumulative,lag2_tfe,expansionary
5,NA,NA,-0.6965605319516722,1.0306710462283577,-2.391863540534254,0.9987424766309098,-0.31399421784578097,1.087884733950116,-2.103405368188766,1.475416932497204,2538,cumulative,lag2_tfe,expansionary
6,NA,NA,1.2614838728142317,1.4016568177391364,-1.0440364275852447,3.567004173213708,-0.24125206933134327,1.4598361237176465,-2.642468812183091,2.1599646735204048,2511,cumulative,lag2_tfe,expansionary
7,NA,NA,0.7707025040337855,0.9578276847892145,-0.8047838372862849,2.346188845353856,0.40393833567247034,1.1942210508487634,-1.5603804911979158,2.3682571625428563,2484,cumulative,lag2_tfe,expansionary
8,NA,NA,-1.116403902454904,0.7981187269424682,-2.429192385204114,0.19638458029430605,-0.49404116769866285,1.1173786476039371,-2.331965488888129,1.3438831534908033,2457,cumulative,lag2_tfe,expansionary
9,NA,NA,0.9539671863365157,1.2448357263141012,-1.093605373050003,3.001539745723034,0.5639369327323946,1.282630819630208,-1.5458030229760917,2.6736768884408812,2430,cumulative,lag2_tfe,expansionary
10,NA,NA,0.25853442516686415,0.8066913682378151,-1.068354797709551,1.5854236480432795,1.1977132642408133,1.231320625750216,-0.8276289329645852,3.2230554614462115,2403,cumulative,lag2_tfe,expansionary
11,NA,NA,-0.6729805310131098,1.2597033011618466,-2.7450080748119152,1.3990470127856955,-1.3852839393730745,0.8788631300967336,-2.83088514650661,0.06031726776046065,2376,cumulative,lag2_tfe,expansionary
12,NA,NA,0.8339137373555571,1.2777477460830666,-1.2677942771182429,2.935621751829357,0.6305268917737115,0.9199143770798843,-0.8825976078509399,2.143651391398363,2349,cumulative,lag2_tfe,expansionary
13,NA,NA,0.9252673364039501,0.9349978751275038,-0.6126673096914435,2.463201982499344,-0.2146615423973371,1.2644741439089782,-2.294536424192377,1.8652133393977028,2322,cumulative,lag2_tfe,expansionary
14,NA,NA,-1.007521364859905,1.3832691918845514,-3.2827967121814403,1.2677539824616302,-0.9352227503995668,1.1324640779982575,-2.797960396487255,0.9275148956881213,2295,cumulative,lag2_tfe,expansionary
15,NA,NA,0.3024729468522183,1.3368479934481807,-1.896446323853819,2.5013922175582555,-0.19198493672142963,0.9630520867604238,-1.7760646545724958,1.3920947811296365,2268,cumulative,lag2_tfe,expansionary
16,NA,NA,0.698460722697965,0.8119125608362944,-0.637016597761071,2.033938043157001,0.2129980349522595,1.5401486280375667,-2.320321021919665,2.746317091824184,2241,cumulative,lag2_tfe,expansionary
17,NA,NA,-1.8753807680092993,1.4465947747266115,-4.254817429947413,0.5040558939288144,-0.7317683949462382,1.1634290047260922,-2.645438813070492,1.181902023178015,2214,cumulative,lag2_tfe,expansionary
18,NA,NA,-0.5428493775575698,1.240065198340711,-2.582575116704584,1.4968763615894447,-0.27190122587403925,1.0036293537383945,-1.9227246084855987,1.3789221567375203,2187,cumulative,lag2_tfe,expansionary
19,NA,NA,0.06403783006234935,0.7935767760650096,-1.2412798083126375,1.3693554684373364,-0.3134119543206649,1.327159466590559,-2.4963950164851263,1.8695711078437964,2160,cumulative,lag2_tfe,expansionary
20,NA,NA,-0.9290969684332746,1.4603657125699367,-3.331184807429505,1.472990870562956,-0.2524992735171342,1.094020333277128,-2.052002586666676,1.5470040396324078,2133,cumulative,lag2_tfe,expansionary
21,NA,NA,-0.2890393246950063,1.189191333595408,-2.2450850028986706,1.6670063535086581,0.4016554962842864,1.2944111233429882,-1.7274613347127565,2.5307723272813294,2106,cumulative,lag2_tfe,expansionary
22,NA,NA,0.4914081183179421,1.0612838085729115,-1.2542484034380825,2.237064640073967,0.14247298981533166,1.3828026130994462,-2.1320349036992647,2.416980883329928,2079,cumulative,lag2_tfe,expansionary
23,NA,NA,-0.8695253121780462,1.491641125474406,-3.323056627524598,1.5840060031685057,0.9147913993613126,0.7209828792821881,-0.2711199045959094,2.1007027033185346,2052,cumulative,lag2_tfe,expansionary
24,NA,NA,-1.0243384715485038,1.0615381108420416,-2.770413283314249,0.7217363402172416,-0.5378586773992482,1.30132871088065,-2.678353927347368,1.6026365725488718,2025,cumulative,lag2_tfe,expansionary
