horizon,b_mp_shock,se_mp_shock,b_mp_x_ph2m,se_mp_x_ph2m,ci_lo_ph2m,ci_hi_ph2m,b_mp_x_wh2m,se_mp_x_wh2m,ci_lo_wh2m,ci_hi_wh2m,nobs,response_type,spec,shock_type
0,0.4089606354932147,0.40460157083272597,-1.3311416683277113,1.3850908727659332,-3.609413414054136,0.947130077398713,-0.29041172055205794,1.0599880295974515,-2.0339368755605696,1.4531134344564538,2673,marginal,lag1,contractionary
1,-1.0391150657503245,0.6433819794810168,1.3337612686859022,2.1625776173252795,-2.223362368735655,4.89088490610746,2.8711497059371176,1.2241493324472204,0.8576032365310846,4.884696175343151,2646,marginal,lag1,contractionary
2,0.29785746401327995,0.6151422556066498,1.288105571552644,1.8623599049909367,-1.7752038728606963,4.351415015965984,-2.1451467377958853,1.4730082515161305,-4.5680297028316375,0.27773622723986735,2619,marginal,lag1,contractionary
3,0.8607681975303356,0.6619176540043776,-1.1833796143288664,2.0883392921564097,-4.618392073337605,2.2516328446798726,-2.276795161898909,1.8156396155175252,-5.263256568719685,0.7096662449218676,2592,marginal,lag1,contractionary
4,-1.0816788323188942,0.536055167626172,1.3719479566482211,1.9415026955564512,-1.8215397938738662,4.565435707170309,2.7855226414612155,1.0609988140161104,1.0403348940356065,4.530710388886824,2565,marginal,lag1,contractionary
5,0.027982645514286007,0.5229047678499713,-0.7017800831856891,1.722625514730774,-3.5352469089697482,2.1316867425983705,0.44761631932822515,1.8386183446893396,-2.576641733513546,3.4718743721699963,2538,marginal,lag1,contractionary
6,1.8854390631094808,0.7057527571890913,-1.931226134694837,2.4858204965860837,-6.020036994454765,2.1575847250650906,-5.555547647899118,1.9619451462046211,-8.782660237513625,-2.328435058284612,2511,marginal,lag1,contractionary
7,-1.3958638699561399,0.5315882052917866,0.0634505183895424,1.7606665845611005,-2.8325882990780435,2.9594893358571284,5.129364298363561,1.4102766841654593,2.8096655794089105,7.4490630173182115,2484,marginal,lag1,contractionary
8,0.2643708682050134,0.5418489362572926,-1.072635365381907,2.119830629268946,-4.5594464644577535,2.4141757336939396,-0.12957441350720614,1.6440484386814063,-2.8337934507562212,2.574644623741809,2457,marginal,lag1,contractionary
9,0.36264803813770796,0.5502211731673671,1.663849593624355,2.0687217817595345,-1.738894932256326,5.0665941195050355,-2.743985830405289,1.595293122092319,-5.3680095083295765,-0.11996215248100128,2430,marginal,lag1,contractionary
10,-0.6918081611472253,0.42723176433016496,-0.5560029385067431,1.824962601987792,-3.5577992934371574,2.4457934164236717,3.1028148270259828,1.2221758395153501,1.0925144646266993,5.113115189425266,2403,marginal,lag1,contractionary
11,0.04391430147008289,0.653066871629343,1.2432722723009153,2.3402251282492537,-2.6060555177828424,5.0926000623846726,-1.2123558700101056,2.131649225893772,-4.718606830609773,2.2938950905895616,2376,marginal,lag1,contractionary
