horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
17,mp_pos_x_wh2m,-1.6488646157716778,-5.647132843367391,2.349403611824036,2.4307744847825754,0.009362604392895343,-0.015437667094913602,-0.0528718707665751,0.021996536576747903,2052,driscoll_kraay,cumulative,twfe_directional_dummies
18,mp_pos_x_wh2m,0.33816608285566846,-2.822910358015868,3.4992425237272045,1.9217980184231906,0.009362604392895343,0.003166115252872692,-0.02642979291870913,0.032762023424454514,2025,driscoll_kraay,cumulative,twfe_directional_dummies
19,mp_pos_x_wh2m,2.109753566740457,-1.0789417905709837,5.298448924051899,1.9385891273628313,0.009362604392895343,0.019752788011890822,-0.010101705148078259,0.04960728117185991,1998,driscoll_kraay,cumulative,twfe_directional_dummies
20,mp_pos_x_wh2m,-1.1700641900495596,-4.3551827451376415,2.015054365038522,1.9364145860147428,0.009362604392895343,-0.01095484812572754,-0.04077585310148768,0.018866156850032605,1971,driscoll_kraay,cumulative,twfe_directional_dummies
21,mp_pos_x_wh2m,0.04115813190779061,-4.076697538569054,4.159013802384635,2.5034784876930174,0.009362604392895343,3.8534730660324634e-4,-0.038168506283112254,0.03893920089631875,1944,driscoll_kraay,cumulative,twfe_directional_dummies
22,mp_pos_x_wh2m,2.7216360830999835,-1.5857715999316517,7.029043766131618,2.6187179287283273,0.009362604392895343,0.02548160194749438,-0.01484695214764876,0.06581015604263751,1917,driscoll_kraay,cumulative,twfe_directional_dummies
23,mp_pos_x_wh2m,-2.5668084408507577,-5.885710574118486,0.7520936924169708,2.017749226366661,0.009362604392895343,-0.02403201198403015,-0.0551055796765523,0.0070415557084920095,1890,driscoll_kraay,cumulative,twfe_directional_dummies
24,mp_pos_x_wh2m,0.6190798036291943,-2.863273333752861,4.101432941011249,2.1171203810008046,0.009362604392895343,0.0057961992890114816,-0.02680769549265463,0.03840009407067759,1863,driscoll_kraay,cumulative,twfe_directional_dummies
25,mp_pos_x_wh2m,0.7519626054694958,-2.906444014715334,4.410369225654326,2.224153298652613,0.009362604392895343,0.007040328393261729,-0.02721188549987816,0.04129254228640162,1836,driscoll_kraay,cumulative,twfe_directional_dummies
26,mp_pos_x_wh2m,-3.8277398453785505,-7.29967381351531,-0.35580587724179136,2.1107859758752823,0.009362604392895343,-0.035837613891201756,-0.06834395811312154,-0.003331269669281977,1809,driscoll_kraay,cumulative,twfe_directional_dummies
27,mp_pos_x_wh2m,1.2398822716381332,-2.063511865515279,4.543276408791546,2.0083210341797018,0.009362604392895343,0.011608527203112243,-0.019319845256865018,0.04253689966308951,1782,driscoll_kraay,cumulative,twfe_directional_dummies
28,mp_pos_x_wh2m,-2.5154770114278593,-4.489264879290945,-0.5416891435647735,1.1999778190119277,0.009362604392895343,-0.023551416117421724,-0.04203121107972019,-0.005071621155123264,1755,driscoll_kraay,cumulative,twfe_directional_dummies
29,mp_pos_x_wh2m,-1.4766229677947775,-3.2382375726825225,0.2849916370929677,1.070985634237057,0.009362604392895343,-0.013825036684925542,-0.03031833732323614,0.002668263953385055,1728,driscoll_kraay,cumulative,twfe_directional_dummies
30,mp_pos_x_wh2m,1.40816055517025,-1.6180658349327854,4.434386945273285,1.8398150087748317,0.009362604392895343,0.013184050199738928,-0.015149310294135567,0.04151741069361342,1701,driscoll_kraay,cumulative,twfe_directional_dummies
31,mp_pos_x_wh2m,-0.12690026642393964,-3.0453222843844876,2.791521751536608,1.7742746042208475,0.009362604392895343,-0.0011881169918803668,-0.028512147797560283,0.02613591381379955,1674,driscoll_kraay,cumulative,twfe_directional_dummies
32,mp_pos_x_wh2m,-2.0776394063658805,-4.752823457614366,0.5975446448826052,1.6263964205779218,0.009362604392895343,-0.019452115832893666,-0.0444988057829163,0.005594574117128967,1647,driscoll_kraay,cumulative,twfe_directional_dummies
33,mp_pos_x_wh2m,1.7757735351896016,-2.0401176721898517,5.591664742569055,2.319897129358389,0.009362604392895343,0.016625865101353457,-0.019100814679668128,0.05235254488237504,1620,driscoll_kraay,cumulative,twfe_directional_dummies
34,mp_pos_x_wh2m,-0.02845025971815097,-1.1550089111685014,1.0981083917321992,0.6848990286985502,0.009362604392895343,-2.663685266161737e-4,-0.010813891505539477,0.010281154452307128,1593,driscoll_kraay,cumulative,twfe_directional_dummies
35,mp_pos_x_wh2m,-1.5702607366889032,-4.39623220521709,1.2557107318392837,1.7180686610794471,0.009362604392895343,-0.014701730071314603,-0.041160182956753506,0.011756722814124303,1566,driscoll_kraay,cumulative,twfe_directional_dummies
36,mp_pos_x_wh2m,1.1417467658083067,-1.828970283406419,4.112463815023032,1.8060677257468642,0.009362604392895343,0.010689723285130903,-0.017123925209895977,0.03850337178015778,1539,driscoll_kraay,cumulative,twfe_directional_dummies
37,mp_pos_x_wh2m,-0.8054696478216526,-3.5060327283100112,1.8950934326667057,1.6418257747915912,0.009362604392895343,-0.00754129366303887,-0.032825597423710155,0.017743010097632413,1512,driscoll_kraay,cumulative,twfe_directional_dummies
38,mp_pos_x_wh2m,-2.0455622546078502,-4.274175143419731,0.1830506342040299,1.354900431439807,0.009362604392895343,-0.019151790150932362,-0.04001741097378565,0.0017138306719209288,1485,driscoll_kraay,cumulative,twfe_directional_dummies
