uf_code,year,quarter,share_PH2M,share_WH2M,share_Ricardian,share_H2M,total_weight,n_obs,n_unmatched
14,2012,2,0.24046123561988345,0.29904568523279884,0.4604930791473178,0.5395069208526823,911624.6798456276,3984,1786
15,2012,2,0.24271834096859285,0.30760753956472725,0.4496741194666799,0.5503258805333201,16489602.21202826,14169,6069
16,2012,2,0.23320874145350398,0.2884619639181299,0.4783292946283661,0.5216707053716338,1387331.4702027533,3302,1325
17,2012,2,0.2378652213295998,0.2914599247807353,0.4706748538896649,0.5293251461103351,2957512.2521023303,5712,2340
21,2012,2,0.24324222751760993,0.2708457093357424,0.48591206314664764,0.5140879368533524,13769673.59731897,24584,11170
22,2012,2,0.24103509278689372,0.2821550268168763,0.47680988039623,0.52319011960377,7208003.516193688,10298,4175
23,2012,2,0.2381092811777146,0.2591385637721038,0.5027521550501817,0.49724784494981844,19402347.419414,21973,9419
24,2012,2,0.22832997325401752,0.25863676906940025,0.5130332576765824,0.48696674232341775,7458583.93894748,9392,3743
25,2012,2,0.236003518154395,0.26981868299256506,0.49417779885304003,0.5058222011469601,8723089.579422569,11023,4469
26,2012,2,0.2314936723641904,0.25973228371882645,0.5087740439169831,0.4912259560830169,20278758.104987953,15902,7008
27,2012,2,0.225844694723171,0.25514358710383406,0.519011718172995,0.48098828182700504,6810316.039831899,15619,7572
28,2012,2,0.2345140856583575,0.2697090203560713,0.49577689398557123,0.5042231060144288,4727445.707021417,8616,3363
29,2012,2,0.23599632173348736,0.27057432301708406,0.49342935524942866,0.5065706447505715,31976401.518633466,21246,7893
31,2012,2,0.19297616959441397,0.2864949228437382,0.5205289075618479,0.4794710924381521,46795374.35413729,32031,11431
32,2012,2,0.19870976024082565,0.2720065471378475,0.5292836926213268,0.47071630737867315,8468711.639877949,15403,5694
33,2012,2,0.19076309522476062,0.2569771431580857,0.5522597616171537,0.44774023838284627,38983606.43699482,30276,11236
35,2012,2,0.19321610234424796,0.2581824431009251,0.548601454554827,0.45139854544517305,101763705.1650468,34553,12057
41,2012,2,0.19045021094076922,0.28691604374829016,0.5226337453109405,0.47736625468905935,25071491.948781714,22531,10545
42,2012,2,0.19345621743351202,0.2941100048266699,0.512433777739818,0.48756622226018187,15312606.745989578,25975,11878
43,2012,2,0.18935321699277066,0.2791665088225114,0.5314802741847179,0.4685197258152821,25802921.45703927,23778,11000
50,2012,2,0.21207514302882663,0.24112420352887748,0.5468006534422959,0.4531993465577041,5534918.031554019,8945,3295
51,2012,2,0.2154250011060626,0.246087077342381,0.5384879215515566,0.4615120784484436,7096692.978972834,10444,4124
52,2012,2,0.21735261299830236,0.2482385362744623,0.5344088507272353,0.4655911492727647,14192519.507739985,13213,4969
53,2012,2,0.20863494111514533,0.2195110064679552,0.5718540524168995,0.42814594758310054,6300352.054828975,7381,3076
11,2012,3,0.24943675484283326,0.2826331258664088,0.467930119290758,0.5320698807092421,3528241.634391359,7215,3147
12,2012,3,0.2420310266169973,0.27547485579011477,0.4824941175928881,0.517505882407112,1532553.0716439579,7070,3306
13,2012,3,0.24017142104178157,0.29020397211868365,0.46962460683953483,0.5303753931604652,7262211.833242163,11618,5428
14,2012,3,0.2442621388488012,0.292802349173041,0.46293551197815785,0.5370644880218423,902797.5106351065,3796,1609
15,2012,3,0.24275030484828444,0.3067703848337562,0.4504793103179594,0.5495206896820406,16396094.955141386,13935,6052
16,2012,3,0.24256703715883177,0.2882954755504925,0.46913748729067567,0.5308625127093243,1444505.9494293681,3179,1263
17,2012,3,0.23983282119961435,0.29890977977417627,0.46125739902620944,0.5387426009737906,3015166.6895726337,5778,2435
21,2012,3,0.247098942533052,0.27133670966995893,0.48156434779698915,0.5184356522030109,13927907.163038136,25429,11465
22,2012,3,0.2383659571277637,0.2902776746222481,0.4713563682499881,0.5286436317500118,7252200.638397394,10389,4270
23,2012,3,0.233606788682895,0.261839592306993,0.504553619010112,0.495446380989888,19478920.385765634,22248,9615
24,2012,3,0.22713240556888892,0.26079656785285643,0.5120710265782548,0.48792897342174535,7346872.078477984,9457,3706
25,2012,3,0.23635944418117372,0.2722465193315298,0.4913940364872966,0.5086059635127036,8633918.98104867,11094,4510
26,2012,3,0.2296028965663246,0.25728868384595255,0.513108419587723,0.48689158041227715,20251027.45609224,16362,7054
27,2012,3,0.22522165010151368,0.25441698208732183,0.5203613678111647,0.4796386321888355,6867727.620864691,16196,7831
28,2012,3,0.2357125066718608,0.2728101276235388,0.49147736570460043,0.5085226342953996,4733145.806791892,8661,3328
29,2012,3,0.23387601659350996,0.27225504573974324,0.4938689376667469,0.5061310623332532,32009168.294229675,20793,7641
31,2012,3,0.19460580674803615,0.28666368558715694,0.5187305076648071,0.4812694923351931,47087478.65333533,32709,11706
32,2012,3,0.19623756224196362,0.27409125004167906,0.5296711877163572,0.47032881228364265,8522980.038506277,15284,5599
33,2012,3,0.19156391748575977,0.25636926891266115,0.5520668136015792,0.44793318639842095,39413616.0902313,31464,11761
35,2012,3,0.1927897352608139,0.26074624850480876,0.5464640162343773,0.45353598376562265,102225280.07705635,34865,11951
41,2012,3,0.19533051576584348,0.28501465247212027,0.5196548317620362,0.48034516823796375,25123199.699487083,22972,10745
42,2012,3,0.19556894216194526,0.28945297576083884,0.5149780820772161,0.4850219179227841,15392556.290416185,26039,12002
43,2012,3,0.1908029414423597,0.2790732775702743,0.5301237809873661,0.469876219012634,26083104.433396287,23640,10999
50,2012,3,0.2162106961227833,0.24811625490838504,0.5356730489688316,0.46432695103116833,5523552.073229985,8797,3329
51,2012,3,0.21439689766039674,0.2436222335329138,0.5419808688066896,0.4580191311933105,7038944.289750914,10252,4088
52,2012,3,0.21686820137656906,0.247589172519889,0.5355426261035422,0.464457373896458,14284090.021637816,13431,5133
53,2012,3,0.20553685702786867,0.21921455657690717,0.5752485863952242,0.42475141360477586,6287291.713181661,7504,3034
11,2012,4,0.25183858826252015,0.2883554199687317,0.4598059917687481,0.5401940082312519,3529103.9489181545,6987,2954
12,2012,4,0.2446110602229128,0.2766700304734036,0.4787189093036836,0.5212810906963163,1567653.5442019692,7461,3481
13,2012,4,0.2397926295875993,0.29247077512967484,0.46773659528272593,0.5322634047172742,7280244.393947598,11323,5197
14,2012,4,0.23732709839623775,0.2904591591030376,0.47221374250072456,0.5277862574992753,906797.6261982913,3461,1448
15,2012,4,0.2425044420515227,0.30840001243081994,0.44909554551765746,0.5509044544823426,16483748.746243197,14102,5946
16,2012,4,0.23684847529368802,0.29051031549508505,0.47264120921122704,0.5273587907887731,1451118.717903912,3241,1361
17,2012,4,0.23751795489809088,0.2973970200467301,0.46508502505517924,0.534914974944821,3081932.532863358,5850,2445
21,2012,4,0.2502034382382297,0.2718289294375115,0.4779676323242588,0.5220323676757412,13965182.149728253,25223,11204
22,2012,4,0.24089715930042432,0.2799431433519388,0.47915969734763697,0.5208403026523631,7280183.778489821,10267,4207
23,2012,4,0.2356382584269608,0.2599823563346728,0.5043793852383663,0.4956206147616336,19561527.460084803,22222,9599
24,2012,4,0.2301997614957706,0.26001976978627384,0.5097804687179556,0.49021953128204443,7359605.784523977,9256,3602
25,2012,4,0.23422612121740222,0.2715409504689466,0.4942329283136511,0.5057670716863488,8617587.1837353,11169,4584
26,2012,4,0.23042095961400214,0.249452806664133,0.5201262337218652,0.47987376627813516,20348455.10628982,16402,7110
27,2012,4,0.22838606438760417,0.2622009490018842,0.5094129866105117,0.49058701338948835,6884783.53585083,16147,7605
28,2012,4,0.24172354058926293,0.27148597680935355,0.4867904826013836,0.5132095173986164,4783286.187388087,8580,3188
29,2012,4,0.23738190280523752,0.264980959247035,0.4976371379477275,0.5023628620522725,31951013.043244608,20457,7826
31,2012,4,0.1958599032554851,0.2841098637446144,0.5200302329999006,0.4799697670000995,47395863.09587902,33036,11982
32,2012,4,0.19762177899919095,0.2738267207860282,0.5285515002147808,0.4714484997852192,8668298.385941377,15808,5798
33,2012,4,0.19275343329778458,0.25461571626969304,0.5526308504325224,0.44736914956747764,39603700.3137044,31339,11700
35,2012,4,0.19494547994984623,0.2583873020041085,0.5466672180460455,0.4533327819539547,102415532.84247103,33638,11596
41,2012,4,0.19301194765258325,0.28798426232597296,0.5190037900214438,0.4809962099785562,25334273.788473174,22558,10544
42,2012,4,0.1963439012908862,0.2866095885900045,0.5170465101191094,0.4829534898808907,15553088.31006624,25829,12046
43,2012,4,0.19036531330877798,0.2754018285999707,0.5342328580912513,0.4657671419087487,26165767.250535645,23705,11078
50,2012,4,0.21782039162295735,0.24450789792013813,0.5376717104569045,0.46232828954309546,5509411.561218428,8732,3271
51,2012,4,0.21344562538874792,0.23953477289055308,0.547019601720699,0.45298039827930103,7061281.400770369,10106,4067
52,2012,4,0.21458469036592542,0.24231204646350785,0.5431032631705668,0.45689673682943327,14413331.986572627,14163,5476
53,2012,4,0.20418586189394827,0.21363147127655255,0.5821826668294992,0.41781733317050085,6267060.104453135,7286,2927
11,2013,1,0.25310303918515226,0.27776448150170635,0.46913247931314145,0.5308675206868586,3584239.002448491,7172,3099
12,2013,1,0.24163654289446326,0.26947271385486,0.48889074325067683,0.5111092567493233,1582310.3920479666,7544,3496
13,2013,1,0.2371007488761814,0.28769152650604757,0.475207724617771,0.524792275382229,7337884.198915459,11589,5347
14,2013,1,0.2359644031066465,0.2861602964651682,0.4778753004281853,0.5221246995718147,917675.3808764628,4115,1865
15,2013,1,0.2446554534812404,0.3022810747466496,0.45306347177211004,0.54693652822789,16585844.51523157,14552,6090
16,2013,1,0.2426278317946816,0.28646179092215507,0.4709103772831634,0.5290896227168367,1479514.0933388707,3351,1427
17,2013,1,0.23669980575074506,0.2889017959895139,0.4743983982597411,0.5256016017402589,3070608.1597869634,6064,2463
21,2013,1,0.24682445810936848,0.2654263169420053,0.4877492249486264,0.5122507750513738,13979666.702415038,25892,11632
22,2013,1,0.24280883776545104,0.2690380821700135,0.4881530800645355,0.5118469199354645,7262624.831214043,10232,4201
23,2013,1,0.23081181070418452,0.25837751468370446,0.5108106746121109,0.48918932538788895,19555463.02898648,22654,9825
24,2013,1,0.22631811555855358,0.2520768809701644,0.521605003471282,0.478394996528718,7377083.350213894,9303,3748
25,2013,1,0.23046933756461602,0.265474108488502,0.504056553946882,0.495943446053118,8661955.318035292,11299,4654
26,2013,1,0.22901604606040063,0.2444392788839507,0.5265446750556488,0.47345532494435133,20289167.616222695,16781,7371
27,2013,1,0.22621383301029874,0.25258377942803745,0.5212023875616639,0.4787976124383362,6892824.3138723215,16492,7891
28,2013,1,0.2387462457705365,0.26033987461651603,0.5009138796129474,0.4990861203870525,4810336.751230028,8663,3278
29,2013,1,0.2320921021404665,0.2560551534507664,0.5118527444087672,0.4881472555912329,32010101.497081917,20444,7675
31,2013,1,0.19530510667979994,0.2748948481111709,0.5298000452090292,0.4701999547909708,47409057.65079841,33163,12062
32,2013,1,0.19825647122212162,0.2648715479668169,0.5368719808110614,0.46312801918893853,8605337.03929821,16596,6106
33,2013,1,0.19166970251867713,0.24953283312838884,0.558797464352934,0.44120253564706596,39861063.020118535,31178,11652
35,2013,1,0.19277194592827093,0.25270889705592364,0.5545191570158055,0.44548084298419455,102993806.26317935,34328,11724
41,2013,1,0.19439857527323226,0.2797724029735607,0.525829021753207,0.474170978246793,25504601.45788237,24055,11224
42,2013,1,0.19639026543757174,0.285980680171527,0.5176290543909012,0.48237094560909877,15592663.68728976,25579,11889
43,2013,1,0.19018916123776147,0.27232870762201145,0.5374821311402271,0.4625178688597729,26167712.157171674,23625,10836
50,2013,1,0.21066191884747487,0.24689622561641253,0.5424418555361126,0.45755814446388743,5560825.293691855,8774,3361
51,2013,1,0.21194941424265043,0.23396219436919205,0.5540883913881575,0.4459116086118425,7126078.901946539,10556,4227
52,2013,1,0.2145559616581329,0.2401203370474779,0.5453237012943893,0.45467629870561077,14498163.263237774,14341,5307
53,2013,1,0.20289291614215882,0.20994541032373049,0.5871616735341106,0.4128383264658893,6321023.783506937,7391,2986
11,2013,2,0.25099206014379516,0.2889804753913089,0.46002746446489606,0.539972535535104,3595166.6089096786,7686,3415
12,2013,2,0.24587122913029225,0.27126169027936897,0.4828670805903388,0.5171329194096612,1597802.095348161,7793,3647
13,2013,2,0.23888826479991754,0.2923842581494712,0.4687274770506113,0.5312725229493888,7409591.771719774,11626,5282
14,2013,2,0.2366523694892701,0.2829365588128513,0.4804110716978786,0.5195889283021213,926537.7704918152,4223,1850
15,2013,2,0.24421749696894524,0.29983285425873163,0.4559496487723232,0.5440503512276769,16640038.360153036,15008,6396
16,2013,2,0.23692950975690766,0.27719224947109283,0.4858782407719994,0.5141217592280005,1511615.8539631385,3320,1416
17,2013,2,0.24035008438478933,0.28886192911178693,0.4707879865034238,0.5292120134965763,3081216.0368614746,6149,2559
21,2013,2,0.24528460687220913,0.26305722358935085,0.49165816953844005,0.50834183046156,13970034.466856916,26089,11834
22,2013,2,0.24335755954509825,0.26764065187219216,0.4890017885827096,0.5109982114172904,7325313.889415847,10364,4307
23,2013,2,0.23434066852405067,0.25379573199713035,0.5118635994788191,0.488136400521181,19641074.140302308,23181,9881
24,2013,2,0.23082998626538717,0.24863435397212116,0.5205356597624918,0.47946434023750834,7392316.780576399,9302,3719
25,2013,2,0.2384745995182268,0.25875437919047084,0.5027710212913024,0.49722897870869764,8667201.500919007,11585,4788
26,2013,2,0.22656757635256936,0.24738869567439584,0.526043727973035,0.4739562720269652,20410952.556804664,16861,7477
27,2013,2,0.23046267169716023,0.24815383417652573,0.5213834941263141,0.478616505873686,6879561.826822569,16936,8298
28,2013,2,0.23901168856991,0.2570209895605144,0.5039673218695757,0.4960326781304244,4840543.618962027,8643,3327
29,2013,2,0.23167916379834233,0.2641057563489083,0.5042150798527494,0.4957849201472506,32029160.307683077,20892,7888
31,2013,2,0.19459475459235973,0.2827862152302542,0.5226190301773861,0.4773809698226139,47539829.215791866,33436,11894
32,2013,2,0.19649969365999895,0.2671841963283639,0.5363161100116373,0.46368388998836285,8674838.148199854,16657,6173
33,2013,2,0.19151184462795232,0.2491787040724161,0.5593094512996315,0.4406905487003684,39833641.12626446,31028,11473
35,2013,2,0.19287378330363752,0.25116749582650993,0.5559587208698525,0.44404127913014746,103517681.17416613,35364,12030
41,2013,2,0.19470830309679277,0.28249714011747146,0.5227945567857357,0.4772054432142642,25481295.771736242,24434,11469
42,2013,2,0.19685054241334268,0.28354829213808874,0.5196011654485687,0.4803988345514314,15677896.870418094,25584,11830
43,2013,2,0.1909745590112594,0.27270378783236676,0.536321653156374,0.4636783468436262,26273897.180823788,23893,11083
50,2013,2,0.21175698912298097,0.2475651346247393,0.5406778762522798,0.4593221237477203,5615109.40420271,9148,3415
51,2013,2,0.21380389644388476,0.2355805748614391,0.5506155286946762,0.4493844713053239,7195639.891130766,10746,4230
52,2013,2,0.21664718515132078,0.23876297461969453,0.5445898402289847,0.4554101597710153,14470032.151186366,14192,5247
53,2013,2,0.2080106193027854,0.2077429434802423,0.5842464372169724,0.41575356278302766,6351889.774836389,7618,3068
11,2013,3,0.24956806705487497,0.28328006804299916,0.46715186490212585,0.5328481350978741,3597596.722661592,7732,3441
12,2013,3,0.24346610928163706,0.2706605820819191,0.4858733086364437,0.5141266913635562,1620491.4101949148,8042,3795
13,2013,3,0.24333908975307358,0.2932771628950791,0.46338374735184745,0.5366162526481527,7459805.297564334,11547,5310
14,2013,3,0.24358465020705128,0.2858586761868913,0.4705566736060573,0.5294433263939426,938758.7935942095,4257,1834
15,2013,3,0.24263997116765096,0.29642587584167457,0.46093415299067453,0.5390658470093255,16842429.011609893,15048,6450
16,2013,3,0.23866446990626494,0.28656924017766244,0.4747662899160727,0.5252337100839274,1502273.257268633,3448,1477
17,2013,3,0.23764664766799423,0.2971618657916792,0.4651914865403265,0.5348085134596734,3077502.8050504564,6104,2600
21,2013,3,0.2486966562209143,0.2654319246290849,0.48587141915000087,0.5141285808499991,13928240.260510141,25856,12098
22,2013,3,0.2428654636483237,0.2724165862257353,0.4847179501259411,0.515282049874059,7315486.377806029,10308,4286
23,2013,3,0.23533993540303,0.25481649170898296,0.5098435728879871,0.49015642711201296,19764174.27484642,22802,9595
24,2013,3,0.2319218238737971,0.2570218106776513,0.5110563654485517,0.4889436345514484,7432971.085475655,9385,3643
25,2013,3,0.23306132178114836,0.26373910986653776,0.503199568352314,0.4968004316476861,8750556.7033914,11719,4853
26,2013,3,0.22801917038849218,0.24841707447242528,0.5235637551390826,0.47643624486091746,20354516.030445613,17100,7465
27,2013,3,0.22680500872067713,0.2567763765186612,0.5164186147606616,0.48358138523933836,6870616.249517423,16580,8068
28,2013,3,0.2432235936187751,0.2587816134030736,0.4979947929781513,0.5020052070218487,4825569.771829461,8583,3333
29,2013,3,0.23422468440524757,0.2627409576968379,0.5030343578979146,0.4969656421020855,32155076.025754668,21192,7943
31,2013,3,0.19648116351137226,0.2784571249865277,0.5250617115021001,0.4749382884979,47628546.25221534,33643,11948
32,2013,3,0.19899587277564784,0.26523638403754873,0.5357677431868035,0.4642322568131966,8771390.396452453,16774,6222
33,2013,3,0.19052743870024016,0.2474541393443843,0.5620184219553757,0.43798157804462445,40061833.075724564,31408,11591
35,2013,3,0.1956353707562561,0.25105310159361377,0.5533115276501304,0.44668847234986986,103571887.79844037,34892,11848
41,2013,3,0.1960220258163913,0.28114809787361583,0.522829876309993,0.4771701236900071,25606920.80313,24318,11307
42,2013,3,0.19789366749990792,0.2801505192773998,0.5219558132226924,0.47804418677730776,15739496.241995322,24792,11763
43,2013,3,0.19165833132524293,0.2721874507108974,0.5361542179638598,0.46384578203614035,26350887.07751046,23653,10893
50,2013,3,0.21706396281965917,0.2420394149087411,0.5408966222715997,0.45910337772840026,5651973.355746076,9231,3459
51,2013,3,0.2174321235781435,0.23643438283249368,0.5461334935893629,0.4538665064106372,7215475.011576186,10831,4209
52,2013,3,0.21738309244496123,0.23703088034170336,0.5455860272133354,0.4544139727866646,14630885.321145408,13994,5086
53,2013,3,0.20979260468542724,0.21080773024085006,0.5793996650737226,0.4206003349262773,6355710.902884154,7665,2959
11,2013,4,0.2510859779940763,0.28061454099054023,0.4682994810153835,0.5317005189846165,3651528.340423557,7505,3376
12,2013,4,0.24222575754166997,0.2819484883408726,0.47582575411745753,0.5241742458825426,1627798.4350056287,7721,3682
13,2013,4,0.24485743284175565,0.2933269690513378,0.4618155981069066,0.5381844018930935,7494955.060395835,11405,5262
14,2013,4,0.250842888582437,0.29141769565071496,0.45773941576684823,0.5422605842331519,933495.8696356011,4146,1866
15,2013,4,0.2489115401589504,0.29950812638838636,0.45158033345266346,0.5484196665473368,16885086.915409133,15158,6568
16,2013,4,0.23864242451120324,0.28906030116378567,0.47229727432501106,0.5277027256749889,1542784.9493278477,3491,1534
17,2013,4,0.2363351253111073,0.2993487583996842,0.46431611628920844,0.5356838837107916,3094819.3094645576,6112,2557
21,2013,4,0.2550545378582535,0.26907746680135924,0.47586799534038726,0.5241320046596127,14013515.634103876,26215,12074
22,2013,4,0.243706471723857,0.2684997009819159,0.48779382729422716,0.512206172705773,7326796.803554358,10222,4244
23,2013,4,0.23948454229946706,0.2548334551369765,0.5056820025635563,0.49431799743644356,19690161.633316483,22474,9343
24,2013,4,0.23627882332080855,0.2593130448689979,0.5044081318101936,0.4955918681898065,7483949.977087344,9361,3590
25,2013,4,0.23401680589223825,0.2662157623414611,0.49976743176630056,0.5002325682336993,8684731.006748889,11691,4763
26,2013,4,0.23343796272866674,0.2505482533955778,0.5160137838757555,0.48398621612424453,20367751.750381544,17010,7369
27,2013,4,0.23002105177178922,0.2573143240321781,0.5126646241960328,0.4873353758039673,6854957.272511981,16761,8075
28,2013,4,0.2463812010144646,0.2631128126965273,0.49050598628900816,0.5094940137109919,4793655.500911462,8614,3379
29,2013,4,0.2407606554890776,0.2650230207488005,0.494216323762122,0.5057836762378781,32314375.521870516,21327,7963
31,2013,4,0.19495437264451737,0.27770712681062176,0.527338500544861,0.47266149945513913,47934906.00169416,33531,12134
32,2013,4,0.2023626358598962,0.26443542855865476,0.5332019355814492,0.466798064418551,8727573.991351835,16644,6388
33,2013,4,0.1917424415830613,0.24463572019580015,0.5636218382211386,0.43637816177886146,40040265.38646598,31564,11983
35,2013,4,0.1947187067398142,0.2501337563165043,0.5551475369436816,0.44485246305631854,103794498.89694355,33984,11691
41,2013,4,0.1963326848232983,0.28170419989713485,0.521963115279567,0.47803688472043315,25577723.991592392,24160,11335
42,2013,4,0.19715901167239944,0.28254467180329745,0.5202963165243032,0.4797036834756969,15904886.94921627,25100,11940
43,2013,4,0.19088464731423588,0.27156800204270204,0.5375473506430621,0.4624526493569379,26383325.65967831,23814,10878
50,2013,4,0.21597085300619634,0.2378375064684351,0.5461916405253687,0.45380835947463144,5639618.738890887,9158,3460
51,2013,4,0.21498870405703707,0.23160385290484747,0.5534074430381155,0.44659255696188455,7336188.203491129,10744,4259
52,2013,4,0.2153928976517949,0.2393249196871943,0.5452821826610109,0.4547178173389892,14737113.622594198,14280,5283
53,2013,4,0.20703424147395386,0.2075562800230413,0.585409478503005,0.41459052149699516,6451174.611629153,7536,3067
11,2014,1,0.2531383360978688,0.27627950169434534,0.47058216220778587,0.5294178377922141,3697167.077435403,7511,3367
12,2014,1,0.245645476695654,0.2667169508251921,0.48763757247915385,0.512362427520846,1616330.6935184803,7706,3760
13,2014,1,0.24290654516875282,0.2872514112462669,0.46984204358498033,0.5301579564150197,7520656.284660925,11469,5419
14,2014,1,0.2571785536954728,0.27809235385427317,0.4647290924502541,0.5352709075497459,949979.0186468618,4550,1957
15,2014,1,0.2488300188568614,0.2926571893695698,0.4585127917735687,0.5414872082264313,17005048.80942272,15602,6753
16,2014,1,0.24133202063069262,0.2713450706955151,0.48732290867379235,0.5126770913262078,1545317.8689700826,3501,1544
17,2014,1,0.24018377159539092,0.2776372224308114,0.48217900597379776,0.5178209940262023,3094837.290617489,6203,2501
21,2014,1,0.25692997290353065,0.2653914195481933,0.47767860754827624,0.5223213924517239,14150991.756912999,27120,12184
22,2014,1,0.24131607598206736,0.2746810922333945,0.4840028317845383,0.5159971682154618,7253844.605615068,10270,4172
23,2014,1,0.23568995892710168,0.25375000538190096,0.5105600356909974,0.4894399643090026,19757059.763097964,22485,9468
24,2014,1,0.22745955383135258,0.2470787964990472,0.5254616496696003,0.4745383503303998,7597042.101584881,9477,3650
25,2014,1,0.23440277540669988,0.2567974406792538,0.5087997839140463,0.49120021608595366,8731133.229103193,11815,4874
26,2014,1,0.22906281730264527,0.2430413642407299,0.5278958184566247,0.4721041815433752,20249532.47615633,16915,7377
27,2014,1,0.23163776568068292,0.24750217165430324,0.5208600626650138,0.47913993733498617,6897743.366808899,16695,8142
28,2014,1,0.24561656557193384,0.2581543689898327,0.49622906543823353,0.5037709345617665,4753913.165663209,8491,3346
29,2014,1,0.23576487539063742,0.25956759326910545,0.5046675313402572,0.4953324686597429,32223315.358397122,21338,7959
31,2014,1,0.19419049455984255,0.2763715714514904,0.529437933988667,0.47056206601133294,48052788.906844705,33621,12172
32,2014,1,0.20118771267820607,0.26824251801322063,0.5305697693085732,0.4694302306914267,8752137.257236913,16578,6311
33,2014,1,0.19147095807944448,0.2501248002321811,0.5584042416883744,0.44159575831162556,40165523.1645989,32015,12023
35,2014,1,0.19327365906457292,0.24376326543138385,0.5629630755040433,0.43703692449595677,104506918.8614532,34665,12113
41,2014,1,0.19721078074244802,0.2775547435198298,0.5252344757377223,0.4747655242622778,25605209.73367876,24276,11475
42,2014,1,0.19568581376641397,0.27558178144170337,0.5287324047918827,0.47126759520811734,15898189.544745723,25224,11965
43,2014,1,0.19159728685533886,0.26675291087473274,0.5416498022699285,0.4583501977300716,26322708.504547156,23707,10781
50,2014,1,0.21817412437668016,0.2357224155245399,0.54610346009878,0.45389653990122003,5713495.734982232,9333,3586
51,2014,1,0.21545219580026223,0.22661052009098373,0.557937284108754,0.44206271589124596,7380089.992658924,10723,4248
52,2014,1,0.2137648646437803,0.23097371785448326,0.5552614175017364,0.4447385824982636,14805836.264430594,14738,5382
53,2014,1,0.2088385260170864,0.20853856323997116,0.5826229107429426,0.4173770892570576,6480372.307356952,7896,3228
11,2014,2,0.24649856015612104,0.2842573134981571,0.4692441263457218,0.5307558736542781,3675043.783550431,7441,3383
12,2014,2,0.2478130327903694,0.2639618626198765,0.4882251045897542,0.5117748954102459,1634362.36367772,8060,3836
13,2014,2,0.24061577462301537,0.2923832703566083,0.4670009550203764,0.5329990449796237,7570791.4243458165,11576,5235
14,2014,2,0.25701602204087226,0.2916336410821068,0.4513503368770209,0.5486496631229791,963255.3730538446,4572,1957
15,2014,2,0.24775774765600114,0.2961310305154667,0.45611122182853214,0.5438887781714679,17040346.8281343,15400,6643
16,2014,2,0.24463690866121923,0.27894372406953843,0.47641936726924244,0.5235806327307577,1512311.0349784326,3308,1464
17,2014,2,0.23981610441115497,0.28740730775943535,0.4727765878294098,0.5272234121705903,3138514.0802992685,6305,2534
21,2014,2,0.25448475701705764,0.26986960779802244,0.4756456351849199,0.5243543648150801,14109654.50656485,26863,11926
22,2014,2,0.2377622298428613,0.27487604922925335,0.4873617209278853,0.5126382790721147,7364069.650672775,10436,4187
23,2014,2,0.23753556718317453,0.256197624219438,0.5062668085973875,0.4937331914026125,19692206.572661225,23000,9650
24,2014,2,0.22787043024942363,0.25107326158038445,0.521056308170192,0.4789436918298081,7636667.334612092,9210,3672
25,2014,2,0.23635654578208473,0.25876599005046014,0.5048774641674552,0.49512253583254484,8750713.545868253,11707,4768
26,2014,2,0.23306927990352708,0.2433665453273893,0.5235641747690838,0.4764358252309164,20207587.629411787,16594,7197
27,2014,2,0.23194747279173247,0.25241085168057853,0.5156416755276891,0.484358324472311,6913292.300155297,16472,7972
28,2014,2,0.2420787463899742,0.25494253732998595,0.50297871628004,0.4970212837199601,4756366.882932617,8526,3456
29,2014,2,0.2358905551097477,0.2687569857871671,0.49535245910308523,0.5046475408969149,32288080.199600965,21434,7941
31,2014,2,0.19353161835028512,0.2806312373735793,0.5258371442761356,0.4741628557238644,48220393.746559046,33577,12056
32,2014,2,0.20102494098647647,0.2688345717372322,0.5301404872762914,0.4698595127237086,8815641.240547586,16553,6315
33,2014,2,0.1908962103240044,0.24922656773988702,0.5598772219361087,0.44012277806389144,40305748.94668016,32141,12237
35,2014,2,0.19259124574244127,0.24412511996452557,0.563283634293033,0.4367163657069668,104989164.44606864,35232,12411
41,2014,2,0.19296251223893898,0.2860497646174432,0.5209877231436177,0.47901227685638215,25670780.815757766,24114,11483
42,2014,2,0.19181592985262322,0.28730016311649903,0.5208839070308778,0.4791160929691223,16008974.855999492,25012,11920
43,2014,2,0.18784459774066958,0.2735935145873472,0.5385618876719831,0.4614381123280168,26369209.57867886,24005,10946
50,2014,2,0.2220377794337112,0.22980196733018413,0.5481602532361047,0.4518397467638953,5702168.443050873,9219,3480
51,2014,2,0.21980677079789532,0.23918036291674868,0.541012866285356,0.458987133714644,7440658.866460558,10982,4353
52,2014,2,0.21929244530327247,0.2410181768211019,0.5396893778756258,0.46031062212437435,14724810.963825095,14472,5322
53,2014,2,0.20669466529322547,0.21229776396225553,0.5810075707445191,0.41899242925548097,6506576.385145885,7716,3186
11,2014,3,0.2503620611095458,0.2811130801589274,0.4685248587315269,0.5314751412684732,3699855.774278996,7461,3404
12,2014,3,0.2493158167788928,0.26816456091689866,0.4825196223042085,0.5174803776957915,1657475.446103977,8057,3853
13,2014,3,0.24665817260043818,0.2916432798473958,0.4616985475521661,0.538301452447834,7650521.628040368,11703,5332
14,2014,3,0.2517516366519904,0.2864776913403838,0.4617706720076259,0.5382293279923742,984086.2814173412,4703,2042
15,2014,3,0.2444850375686672,0.2957049749599148,0.45980998747141816,0.540190012528582,17213419.44438871,15492,6744
