t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
17,0.0005762300329963705,-0.00271888198352663,-0.001911861205689382,0.028386336324301133,3.469992632495977e-05,0.0001110320695357255,7.167487802551714e-05,1.67737441070531e-05,-0.0026373099969284816,-0.002620933807061954,-0.005245920051042123,2.6572742857287765e-16,-0.0,-2.133863638689079e-16,0.6027856815417811,0.7531017382384497,0.3051239841350589
18,0.0005942673146522057,-0.0028240528860477435,-0.0019426804112851847,0.02932114929830673,3.674024600347905e-05,0.00011720635110239713,7.577557136090597e-05,1.6866838788433548e-05,-0.002736745921537492,-0.002567883633283163,-0.005292379173545723,2.827637256962004e-16,-0.0,-1.8901594493777623e-16,0.6226463974646921,0.7894257219948422,0.32174687269214625
19,0.0006113081894243672,-0.002925123095233468,-0.001969631802874027,0.030209118158150892,3.881383423475762e-05,0.00012328319196462762,7.974292222906657e-05,1.6969213798977535e-05,-0.0028321545244844957,-0.002505706681765129,-0.005325695578102242,2.939130249117143e-16,-0.0,-1.820146784676102e-16,0.6415140775914574,0.8241497650509957,0.33776707878092954
20,0.0006274055462935389,-0.0030222259535510323,-0.0019930601094306525,0.03105258355926251,4.092332422882768e-05,0.00012926919749671554,8.357975289305742e-05,1.7085099141458226e-05,-0.0029236805296908894,-0.002435483580602798,-0.0053470932674472465,3.148146530151002e-16,-0.0,-1.6864370628606032e-16,0.6594383737118845,0.8573105906463814,0.353180455387343
21,0.000642609105210091,-0.0031154919812046056,-0.002013285646026382,0.031853768179007695,4.307249909691253e-05,0.0001351722546685259,8.728894400826373e-05,1.721897982337929e-05,-0.0030114644895342345,-0.0023582040517224,-0.00535770128092637,4.706603118435133e-16,-0.0,-1.687362843790557e-16,0.6764664550262902,0.8889517396718596,0.3679882039485492
22,0.0006569655539364961,-0.0032050488177429726,-0.002030606034290824,0.032614782525154845,4.5266365153478814e-05,0.0001410016025863693,9.0873415282234e-05,1.7375656316997422e-05,-0.0030956428407785427,-0.002274773536809385,-0.005358560368050672,6.10921404789085e-16,-0.0,-1.7125579060358912e-16,0.6926431322749756,0.9191214987676078,0.3821958355755807
23,0.0006705186720255634,-0.003291021183007369,-0.002045297816058542,0.033337630439074825,4.751124179732928e-05,0.0001467679224366557,9.433610713676243e-05,1.7560311534923568e-05,-0.003176347971541895,-0.002186019390129433,-0.005350629240529052,7.371563884400996e-16,-0.0,-1.7280758002900544e-16,0.7080109756612268,0.947871278191148,0.39581229989353495
24,0.000683309441912144,-0.0033735308564172375,-0.0020576179673562752,0.03402421430703559,4.981486979304788e-05,0.00015248344875181828,9.7679963192775e-05,1.7778585326113853e-05,-0.003253708298845697,-0.002092696668724123,-0.005334790432765256,8.507678737260127e-16,-0.0,-1.735834747417136e-16,0.7226104268781655,0.97525434772757,0.4088492557631174
25,0.0006953761470015773,-0.003452696673771093,-0.0020678053194887734,0.034676339992024706,5.218654005218837e-05,0.00015816210423494082,0.000100907913401169,1.8036657621727616e-05,-0.003327848356431198,-0.001995493548923834,-0.005311855799411647,9.530182104833345e-16,-0.0,-1.7347530149400118e-16,0.7364799055342571,1.0013248573477502,0.4213204620369617
26,0.0007067544565468832,-0.0035286345409165547,-0.002076081893595571,0.03529572149765525,5.4637245326928076e-05,0.00016381966073520486,0.00010402285765588669,1.8341341475486728e-05,-0.0033988888926694888,-0.0018950363967223623,-0.005282571677315684,1.0374374667372488e-15,-0.0,-1.73437215166194e-16,0.7496559102575442,1.0261370840628439,0.43324126980883454
27,0.0007174774970226968,-0.0036014574638072987,-0.0020826541546863837,0.03588398537488164,5.717985757247513e-05,0.00016947392936654329,0.00010702764974895817,1.8700187349824555e-05,-0.0034669469785202824,-0.001791894518289683,-0.005247623738057587,1.1143518553438013e-15,-0.0,-1.733652231284581e-16,0.762173114744667,1.0497448582130733,0.444628200421373
28,0.0007275759096490477,-0.003671275594604971,-0.0020877141907855792,0.036442674881534014,5.982933411072941e-05,0.00017514498320882755,0.00010992508158392369,1.9121600052430157e-05,-0.0035321361256017924,-0.0016865846157458188,-0.005207641556232081,1.177150389929456e-15,-0.0,-1.7332922710959016e-16,0.7740644590074336,1.0722011318566147,0.4554985958830674
29,0.0007370778937340737,-0.003738196293567678,-0.002091440822390271,0.036973253904184794,6.260295611804344e-05,0.00018085541652793847,0.00011271786768933312,1.9614969650631936e-05,-0.0035945664144851844,-0.0015795749722429845,-0.005163202917602508,1.2331416206134146e-15,-0.0,-1.7332086358838776e-16,0.7853612360570619,1.0935576594628464,0.4658703303712836
30,0.0007460092356781849,-0.0038023242064249754,-0.0020940006468987814,0.037477110651825914,6.552060333176519e-05,0.00018663064499363095,0.00011540863034339807,2.0190817319531595e-05,-0.0036543446332530497,-0.0014712893893311578,-0.005114837890108262,1.2964915903056633e-15,-0.0,-1.733142462916004e-16,0.7960931742542088,1.113864767141557,0.47576157321923523
31,0.0007543933240035857,-0.003863761356628208,-0.0020955490218188965,0.03795556113178118,6.86050691433902e-05,0.00019249925194692304,0.00011799988619537459,2.086095605689289e-05,-0.003711574426016577,-0.001362110898358159,-0.005063032679133381,1.3502282204491837e-15,-0.0,-1.7331379630863116e-16,0.8062885155414983,1.1331711914585774,0.48519059524701846
32,0.0007622511520317053,-0.0039226072509794645,-0.002096230989081221,0.03840985242127258,7.188242024469285e-05,0.00019849338633058365,0.000120494036479535,2.1638663792180837e-05,-0.0037663564501627185,-0.0012523852659541792,-0.005008233285810092,1.3945555105967604e-15,-0.0,-1.7331357131714653e-16,0.8159740897644233,1.1515239727411672,0.4941756115395279
33,0.0007696013126492023,-0.00397895899504656,-0.0020961821399307313,0.03884116575535853,7.538240434418611e-05,0.0002046492183499408,0.0001228933654605206,2.2538861083592877e-05,-0.003818788538959252,-0.001142424310789427,-0.004950848982105129,1.436467594304119e-15,-0.0,-1.733136374922711e-16,0.8251753852762022,1.1689683908579227,0.5027346548313512
34,0.0007764599956885135,-0.00403291141013267,-0.002095529414156825,0.039250619468250675,7.913890738254765e-05,0.00021100745906341319,0.00012520005706568495,2.357827413097065e-05,-0.0038689658614380544,-0.0010325090433396021,-0.004891255606230076,1.4813858847303632e-15,-0.0,-1.7331315441924008e-16,0.833916616012392,1.1855479339250103,0.5108854745607591
35,0.0007828410113724863,-0.004084557133613616,-0.0020943918157014197,0.039639271860095644,8.319045649085707e-05,0.00021761394945353583,0.00012741625076394844,2.477553952661541e-05,-0.0039169810614076645,-0.0009228926293656556,-0.004829798660725696,1.5182239396358211e-15,-0.0,-1.7331259193642355e-16,0.8422207852117723,1.2013042923715627,0.5186454574298062
36,0.0007887558904655411,-0.004133986663396298,-0.0020928810024386955,0.04000812413557325,8.758075318275286e-05,0.00022452032212954686,0.00012954418091364086,2.6151156068522774e-05,-0.003962924336178965,-0.0008138031549794013,-0.004766796151271628,1.5499529386739579e-15,-0.0,-1.7331231234943924e-16,0.8501097459511837,1.2162773724006777,0.5260315659844701
37,0.0007942141687304575,-0.004181288263029288,-0.0020911016575446252,0.04035812371663976,9.235919570906567e-05,0.00023178473262078128,0.0001315864920907586,2.772708197762279e-05,-0.004006883370961455,-0.0007054461235384362,-0.004702541011609807,1.5753296580854702e-15,-0.0,-1.7331217007439723e-16,0.8576042586536244,1.230505324207685,0.5330602923433262
38,0.0007992240822868711,-0.004226547551485159,-0.002089151445042021,0.04069016855802012,9.758129502318321e-05,0.0002394726429660585,0.00013354692354376876,2.9525552389829055e-05,-0.004048942951563477,-0.0005980065151170595,-0.0046373027662977555,1.599260079567017e-15,-0.0,-1.7331212540664588e-16,0.8647240457209432,1.244024581468789,0.5397476248084325
39,0.0008037941487506246,-0.004269846408488021,-0.002087120133796278,0.0410051137751943,0.00010330877391545176,0.00024765760906912085,0.00013543176561262306,3.1566225771229066e-05,-0.004089183883219792,-0.0004916500315276796,-0.004571327678652882,1.6216254298854599e-15,-0.0,-1.7331210121161296e-16,0.8714878434348959,1.2568699097274938,0.546109025780095
40,0.0008079366266928069,-0.004311260423422028,-0.0020850870195057943,0.04130378331512774,0.00010960889794964656,0.0002564219564687853,0.00013725292782568467,3.3859795894284216e-05,-0.004127680437095443,-0.0003865227162728707,-0.0045048357876878945,1.643443435004177e-15,-0.0,-1.7331208911409658e-16,0.8779134512631511,1.269074462602866,0.5521594203447294
41,0.0008116749248285822,-0.004350853276142974,-0.0020831148269652446,0.04158699236085292,0.00011655208313626106,0.0002658570879780063,0.00013903436853993385,3.639418025748585e-05,-0.004164494699172204,-0.0002827472345262854,-0.004438011479023389,1.662824689886996e-15,-0.0,-1.733120873563378e-16,0.8840177786999935,1.280669846627917,0.5579131964672146
42,0.0008150592803773267,-0.0043886646881496705,-0.0020812363015585665,0.041855592330825586,0.00012420577393122584,0.00027606287024495936,0.00014082553205870126,3.910517483340283e-05,-0.004199664431540027,-0.0001804122131791104,-0.004370980569018791,1.6814501411519323e-15,-0.0,-1.7331208448705505e-16,0.8898168897649938,1.2916861988007824,0.5633842206245494
43,0.000818199709587292,-0.0044246849366376,-0.0020794255884168215,0.04211056318846769,0.00013262039267941797,0.0002871449262544848,0.00014272938900362355,4.181467105666456e-05,-0.004233177379363841,-7.954711353726932e-05,-0.004303759244191512,1.6985229123916268e-15,-0.0,-1.7331208263882337e-16,0.8953260452767441,1.3021522872344022,0.5685858784745981
44,0.0008213349884446675,-0.004458801328180607,-0.0020775379405648586,0.04235320455100899,0.00014179859174402593,0.00029920736621212834,0.00014496090268311467,4.410121494991146e-05,-0.00426491729723348,1.993305162253459e-05,-0.004236144316096989,1.7139988317117864e-15,-0.0,-1.7331208171470753e-16,0.9005597430129069,1.3120956580069822,0.5735311618948005
45,0.0008249766972423828,-0.0044906862060441225,-0.002075183589578384,0.04258553273065989,0.00015162951802217748,0.000312335789039757,0.00014796885613482287,4.50296240711905e-05,-0.0042945510206192665,0.00011834539133049369,-0.00416748177453723,1.7291721276320106e-15,-0.0,-1.7331208159838525e-16,0.9055317558622614,1.3215428774410478,0.578232847939861
46,0.0008302086663419199,-0.004519563130455931,-0.002071467100107702,0.04281110409294576,0.00016174998739809817,0.0003265597568443972,0.00015268909299719137,4.258894306688345e-05,-0.004321292865315761,0.0002164767296420048,-0.004096195236545018,1.74245162367334e-15,-0.0,-1.7331208168885813e-16,0.9102551680691483,1.3305199724318413,0.5827038648644013
47,0.0008392894129562477,-0.00454371981800537,-0.002064499401287527,0.04303666744283748,0.00017125371834036664,0.00034177219090072584,0.00016105975697684667,3.256411225469791e-05,-0.004343417428772692,0.000315866877881016,-0.0040190872306469705,1.7536692791180187e-15,-0.0,-1.7331208173732575e-16,0.9147424096656909,1.3390532669509139,0.586958030124997
48,0.0008564675375184968,-0.004559505841575154,-0.002051499589437035,0.04327435055061133,0.00017809548841704582,0.00035755821447050983,0.00017684578054663066,7.060496163699678e-06,-0.004357328907133999,0.00041508082209527094,-0.0039356593100025004,1.7629434065646212e-15,-0.0,-1.7331208176165047e-16,0.9190052891824063,1.3471706997382356,0.5910112627998411
