dataset,group,horizon,y_pos,y_neg,x_pos,x_neg,gain,chi,pred_pos_aug,pred_neg_aug,err_pos_aug,err_neg_aug,err_pos_struct,err_neg_struct
lp_income,PH2M,24,0.0060631442752831,-0.0038755995448703,-0.013964196404735873,0.020630793478664276,0.5524711709898679,0.4072201294628159,-0.007714815939656931,0.0046414619007699625,-0.01377796021494003,0.008517061445640262,-0.020027340680018973,0.024506393023534575
lp_income,WH2M,0,-0.0066295712547564,0.0413165057532263,-0.01593438315751399,0.023535618864456494,0.22863196220667975,0.3545405166892131,-0.003643109287855493,0.0019077806492983525,0.0029864619669009067,-0.03940872510392794,-0.00930481190275759,-0.017780886888769803
lp_income,WH2M,1,0.0118435579633652,0.0327394396529303,-0.018419223026918268,0.027205810771315918,0.22863196220667975,0.3545405166892131,-0.004211223102966783,0.002205283814158493,-0.016054781066331982,-0.03053415583877181,-0.03026278099028347,-0.005533628881614384
lp_income,WH2M,2,-0.0011629452923594,0.0108948172028981,-0.02390836711607161,0.0353134608696805,0.22863196220667975,0.3545405166892131,-0.0054662168869051096,0.002862484207231693,-0.0043032715945457095,-0.008032332995666407,-0.02274542182371221,0.024418643666782397
lp_income,WH2M,3,-0.0201709367537057,0.0441760279751689,-0.028151793528235595,0.04158114413854706,0.22863196220667975,0.3545405166892131,-0.006436399793997813,0.003370538188099504,0.013734536959707886,-0.040805489787069396,-0.007980856774529897,-0.0025948838366218335
lp_income,WH2M,4,-0.0007279834006027613,0.0366700031722165,-0.03243027099396747,0.04790059899024911,0.22863196220667975,0.3545405166892131,-0.0074145964922451525,0.003882788736921865,-0.006686613091642391,-0.032787214435294636,-0.03170228759336471,0.01123059581803261
lp_income,WH2M,5,0.0119991482655718,0.0142979443286554,-0.03638280435992927,0.053738623464165275,0.22863196220667975,0.3545405166892131,-0.008318271951392373,0.004356014879204768,-0.02031742021696417,-0.009941929449450632,-0.04838195262550107,0.039440679135509873
lp_income,WH2M,6,-0.0399033150127451,0.0358402073142008,-0.040134322434386645,0.05927974160414878,0.22863196220667975,0.3545405166892131,-0.009175988890009387,0.004805174003671272,0.03072732612273571,-0.03103503331052953,-0.00023100742164154642,0.02343953428994798
lp_income,WH2M,7,0.0057690029783828,0.0369928910255803,-0.04366459452295931,0.06449407199542563,0.22863196220667975,0.3545405166892131,-0.009983121924743227,0.005227843943935704,-0.015752124903126028,-0.0317650470816446,-0.04943359750134211,0.02750118096984533
lp_income,WH2M,8,0.0109021764146799,0.0176894983921733,-0.046995488712437694,0.06941391453632928,0.22863196220667975,0.3545405166892131,-0.0107446707991865,0.005626642906953649,-0.0216468472138664,-0.01206285548521965,-0.057897665127117595,0.05172441614415598
lp_income,WH2M,9,-0.0140386753588628,0.0499734507475728,-0.05013547892546337,0.07405178549508346,0.22863196220667975,0.3545405166892131,-0.01146257292290033,0.00600258545259099,0.0025761024359624695,-0.04397086529498181,-0.03609680356660057,0.024078334747510657
lp_income,WH2M,10,0.0130523630408226,0.0466681423577208,-0.053096157131791805,0.07842480660017655,0.22863196220667975,0.3545405166892131,-0.012139478590675754,0.00635705945607127,-0.025191841631498353,-0.04031108290164953,-0.06614852017261441,0.03175666424245575
lp_income,WH2M,11,0.0003498532199901388,0.0098634930364205,-0.05588738346102278,0.08254754159404659,0.22863196220667975,0.3545405166892131,-0.012777642143290779,0.006691245444074695,-0.013127495363280919,-0.003172247592345805,-0.05623723668101292,0.07268404855762609
lp_income,WH2M,12,-0.0229794257129716,0.045690075084753,-0.05851877027902438,0.08643418826378205,0.22863196220667975,0.3545405166892131,-0.013379261274815276,0.007006294279199193,0.009600164438156323,-0.038683780805553805,-0.035539344566052775,0.04074411317902905
lp_income,WH2M,13,0.0212349558596919,0.0325581811698532,-0.060999284790931536,0.09009799147240959,0.22863196220667975,0.3545405166892131,-0.013946386174954754,0.007303279580690999,-0.03518134203464665,-0.0252549015891622,-0.08223424065062343,0.057539810302556386
lp_income,WH2M,14,0.0106584336954708,0.0216578625497844,-0.06333740729451076,0.09355147690442644,0.22863196220667975,0.3545405166892131,-0.014480955710827666,0.00758321667169248,-0.025139389406298465,-0.014074645878091919,-0.07399584098998156,0.07189361435464205
lp_income,WH2M,15,-0.0177665984903023,0.0342731860156284,-0.0655411222880213,0.09680643793181297,0.22863196220667975,0.3545405166892131,-0.014984795393938261,0.007847061514610388,0.0027818030963640394,-0.02642612450101801,-0.047774523797718994,0.06253325191618457
lp_income,WH2M,16,0.033825818517512,0.0394132934695722,-0.06761795696814983,0.09987399247677449,0.22863196220667975,0.3545405166892131,-0.01545962618203493,0.008095715320369574,-0.04928544469954693,-0.03131757814920263,-0.10144377548566183,0.06046069900720229
lp_income,WH2M,17,-0.0152108339551477,0.0259674583005907,-0.06957500360168244,0.10276461605545197,0.22863196220667975,0.3545405166892131,-0.015907069593989465,0.00833002722691284,-0.0006962356388417641,-0.01763743107367786,-0.05436416964653473,0.07679715775486126
lp_income,WH2M,18,0.0032644132713733,0.0373938208612364,-0.07141894472694069,0.10548817900128903,0.22863196220667975,0.3545405166892131,-0.016328653471650852,0.008550797316500791,-0.019593066743024152,-0.028843023544735613,-0.07468335799831399,0.06809435814005263
lp_income,WH2M,19,0.0184149881157757,0.0354601630710786,-0.07315607566998386,0.10805397972221863,0.22863196220667975,0.3545405166892131,-0.016725817127768754,0.008758779311515917,-0.03514080524354446,-0.02670138375956268,-0.09157106378575956,0.07259381665114004
lp_income,WH2M,20,-0.0115370551968144,0.0330746047810577,-0.07479232611279782,0.1104707765576021,0.22863196220667975,0.3545405166892131,-0.01709991627717086,0.008954683156763564,-0.005562861080356458,-0.024119921624294133,-0.06325527091598342,0.0773961717765444
lp_income,WH2M,21,-1.7999174628691497e-05,0.0474634218834092,-0.07633328029278215,0.11274681761354974,0.22863196220667975,0.3545405166892131,-0.01745222765501126,0.009139177437901973,-0.01743422848038257,-0.03832424444550722,-0.07631528111815346,0.06528339573014054
lp_income,WH2M,22,0.0239482136009569,0.0472540243064425,-0.07778419604633482,0.11488986889093468,0.22863196220667975,0.3545405166892131,-0.01778395337074259,0.009312891661479222,-0.041732166971699486,-0.03794113264496328,-0.10173240964729172,0.06763584458449218
lp_income,WH2M,23,-0.0244062593798177,0.0519464657812035,-0.07915002271443321,0.1169072407325372,0.22863196220667975,0.3545405166892131,-0.018096225001904137,0.009476418398720066,0.006310034377913564,-0.04247004738248344,-0.0547437633346155,0.06496077495133369
lp_income,WH2M,24,0.0053756081866794,0.0326105575482093,-0.08043541797838215,0.11880581269000978,0.22863196220667975,0.3545405166892131,-0.018390107443311956,0.009630315301224582,-0.023765715629991357,-0.022980242246984722,-0.08581102616506155,0.08619525514180049
lp_wealth,PH2M,0,0.0483479483551631,0.0032104263575938,-0.0209823596048978,0.03099939529411423,-26.24186160967269,0.4072201294628159,0.5506161769961146,-0.3312661807264496,0.5022682286409516,-0.33447660708404336,-0.0693303079600609,0.027788968936520428
lp_wealth,PH2M,1,0.0582579394699229,-0.0826709619869517,-0.013959576700184599,0.020623916681254344,-26.24186160967269,0.4072201294628159,0.3663252798958556,-0.220391592990745,0.3080673404259327,-0.1377206310037933,-0.07221751617010749,0.10329487866820605
lp_wealth,PH2M,2,0.1488387073144363,-0.1020204944604416,-0.015883611347896613,0.0234664907161629,-26.24186160967269,0.4072201294628159,0.4168155308533296,-0.2507679482403301,0.2679768235388933,-0.14874745377988852,-0.16472231866233292,0.1254869851766045
lp_wealth,PH2M,3,0.2579885301120643,-0.0964882133644011,-0.015162780721191295,0.02240153358273705,-26.24186160967269,0.4072201294628159,0.39789959330331504,-0.2393875881113585,0.13991106319125074,-0.1428993747469574,-0.2731513108332556,0.11888974694713815
lp_wealth,PH2M,4,0.2884946538954518,-0.1312418130432139,-0.015235058489192514,0.022508316954266108,-26.24186160967269,0.4072201294628159,0.39979629648865905,-0.24052869810127628,0.11130164259320724,-0.10928688505806239,-0.3037297123846443,0.15375012999748
lp_wealth,PH2M,5,0.4900236954547981,-0.2170350001165686,-0.01508014119657548,0.02227944172373158,-26.24186160967269,0.4072201294628159,0.39573097833485765,-0.23808288834393385,-0.09429271711994047,-0.021047888227365252,-0.5051038366513736,0.23931444184030018
