response_type,shock_variable,shock_type,shock_direction,shock_unit,shock_multiplier,shock_plot_label,spec,uf_code,state_name,macro_region,horizon,term,term_label,term_role,household_exposure,baseline_household_type,term_note,estimate,std_error,conf_low,conf_high,n_obs,identified,se_type,note
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,24,Rio Grande do Norte,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.031603575618623495,0.05799450049506211,-0.08206564535169823,0.1452727965889452,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,25,Paraiba,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.0031511579050777228,0.0645956133482343,-0.12975856006761693,0.12345624425746149,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,25,Paraiba,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.0031511579050777228,0.0645956133482343,-0.12345624425746149,0.12975856006761693,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,26,Pernambuco,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.03403047416495442,0.07758995909840821,-0.1861067939978345,0.11804584566792567,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,26,Pernambuco,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.03403047416495442,0.07758995909840821,-0.11804584566792567,0.1861067939978345,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,27,Alagoas,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.0005039984856768931,0.06788371214683075,-0.13355607429346517,0.13254807732211138,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,27,Alagoas,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.0005039984856768931,0.06788371214683075,-0.13254807732211138,0.13355607429346517,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,28,Sergipe,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.01197436864414217,0.04482838557271365,-0.09983800436666093,0.0758892670783766,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,28,Sergipe,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.01197436864414217,0.04482838557271365,-0.0758892670783766,0.09983800436666093,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,29,Bahia,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.04576761445325224,0.060480017523161775,-0.1643084487986493,0.07277321989214483,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,29,Bahia,Northeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.04576761445325224,0.060480017523161775,-0.07277321989214483,0.1643084487986493,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,31,Minas Gerais,Southeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.022691023732507528,0.03345640454883116,-0.0882655766482166,0.04288352918320154,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,31,Minas Gerais,Southeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.022691023732507528,0.03345640454883116,-0.04288352918320154,0.0882655766482166,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,32,Espirito Santo,Southeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.03690344425419098,0.056612707920726556,-0.07405746327043307,0.14786435177881502,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,32,Espirito Santo,Southeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.03690344425419098,0.056612707920726556,-0.14786435177881502,0.07405746327043307,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,33,Rio de Janeiro,Southeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.0120062997537355,0.03619982844393875,-0.05894536399638445,0.08295796350385545,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,33,Rio de Janeiro,Southeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.0120062997537355,0.03619982844393875,-0.08295796350385545,0.05894536399638445,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,35,Sao Paulo,Southeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.01854109394229152,0.0397604400557124,-0.059389368566904785,0.09647155645148782,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,35,Sao Paulo,Southeast,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.01854109394229152,0.0397604400557124,-0.09647155645148782,0.059389368566904785,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,41,Parana,South,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.03574505742665315,0.03982665859099943,-0.04231519341170573,0.11380530826501203,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,41,Parana,South,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.03574505742665315,0.03982665859099943,-0.11380530826501203,0.04231519341170573,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,42,Santa Catarina,South,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.051533446291203176,0.08136196094688071,-0.21100288974708936,0.107935997164683,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,42,Santa Catarina,South,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.051533446291203176,0.08136196094688071,-0.107935997164683,0.21100288974708936,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,43,Rio Grande do Sul,South,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.07411408027655188,0.04235648604473389,-0.1571327929242303,0.008904632371126542,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,43,Rio Grande do Sul,South,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.07411408027655188,0.04235648604473389,-0.008904632371126542,0.1571327929242303,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,50,Mato Grosso do Sul,Center-West,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.037884036766562754,0.03343768470601082,-0.027653825257218462,0.10342189879034397,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,50,Mato Grosso do Sul,Center-West,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.037884036766562754,0.03343768470601082,-0.10342189879034397,0.027653825257218462,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,51,Mato Grosso,Center-West,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.0022543541358931085,0.0569351915305543,-0.10933862126399332,0.11384732953577953,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,51,Mato Grosso,Center-West,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.0022543541358931085,0.0569351915305543,-0.11384732953577953,0.10933862126399332,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,52,Goias,Center-West,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.010151009009059589,0.05972686108310886,-0.10691363871383378,0.12721565673195295,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,52,Goias,Center-West,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.010151009009059589,0.05972686108310886,-0.12721565673195295,0.10691363871383378,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,53,Distrito Federal,Center-West,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.05278368393134469,0.041296463433692816,-0.028157384398693232,0.1337247522613826,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,53,Distrito Federal,Center-West,3,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.05278368393134469,0.041296463433692816,-0.1337247522613826,0.028157384398693232,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,11,Rondonia,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.06610080229135894,0.07202128782621325,-0.07506092184801903,0.2072625264307369,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,11,Rondonia,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.06610080229135894,0.07202128782621325,-0.2072625264307369,0.07506092184801903,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,12,Acre,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.021477636849955732,0.06093457087001229,-0.09795412205526835,0.14090939575517983,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,12,Acre,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.021477636849955732,0.06093457087001229,-0.14090939575517983,0.09795412205526835,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,13,Amazonas,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.010608935733518659,0.06466373103794228,-0.1161319771008482,0.1373498485678855,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,13,Amazonas,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.010608935733518659,0.06466373103794228,-0.1373498485678855,0.1161319771008482,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,14,Roraima,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.18131621003607923,0.08949761382278378,0.005900886943423028,0.3567315331287354,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,14,Roraima,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.18131621003607923,0.08949761382278378,-0.3567315331287354,-0.005900886943423028,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,15,Para,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.03860067149259681,0.06566187267575847,-0.09009659895188982,0.16729794193708342,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,15,Para,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.03860067149259681,0.06566187267575847,-0.16729794193708342,0.09009659895188982,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,16,Amapa,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.07979876302773185,0.10178319738880064,-0.11969630385431738,0.2792938299097811,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,16,Amapa,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.07979876302773185,0.10178319738880064,-0.2792938299097811,0.11969630385431738,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,17,Tocantins,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.09311172427705086,0.06070851412803607,-0.025876963413899834,0.21210041196800156,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,17,Tocantins,North,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.09311172427705086,0.06070851412803607,-0.21210041196800156,0.025876963413899834,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,21,Maranhao,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.029887019195654695,0.0533636066653553,-0.13447968825975107,0.07470564986844169,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,21,Maranhao,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.029887019195654695,0.0533636066653553,-0.07470564986844169,0.13447968825975107,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,22,Piaui,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.06405849214714182,0.05637555043470728,-0.1745545709991681,0.046437586704884445,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,22,Piaui,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.06405849214714182,0.05637555043470728,-0.046437586704884445,0.1745545709991681,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,23,Ceara,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.0072882879694950355,0.05319435916568379,-0.11154923193423526,0.0969726559952452,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,23,Ceara,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.0072882879694950355,0.05319435916568379,-0.0969726559952452,0.11154923193423526,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,24,Rio Grande do Norte,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.0005720660780670836,0.047164520539205404,-0.09187039417877552,0.09301452633490967,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,24,Rio Grande do Norte,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.0005720660780670836,0.047164520539205404,-0.09301452633490967,0.09187039417877552,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,25,Paraiba,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.02548263884059055,0.07712060974548325,-0.17663903394173772,0.12567375626055663,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,25,Paraiba,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.02548263884059055,0.07712060974548325,-0.12567375626055663,0.17663903394173772,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,26,Pernambuco,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,0.0008939614992250593,0.07241042854669688,-0.14103047845230082,0.14281840145075092,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
cumulative,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,26,Pernambuco,Northeast,4,mp_shock,State-level shock response,descriptive_state_irf,,,Descriptive state-level spatial IRF; not a household-type IRF.,-0.0008939614992250593,0.07241042854669688,-0.14281840145075092,0.14103047845230082,95,True,HC1,Descriptive state-level spatial IRF; not a household-type IRF.
