horizon,shock_col,shock_label,direction,htm_type,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
10,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-80.09307585163477,-153.9149679514529,-6.271183751816636,44.880523646737906,0.011528546534001646,-0.9233567520068948,-1.7744158703076967,-0.07229763370609311,2344,driscoll_kraay,cumulative,hp
11,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-21.02448061704343,-95.57816299937718,53.52920176529032,45.32542054851992,0.011528546534001646,-0.24238170314680083,-1.1018772997727142,0.6171138934791125,2317,driscoll_kraay,cumulative,hp
12,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-63.02543035533988,-162.91602734904228,36.86516663836254,60.72917088606663,0.011528546534001646,-0.7265916066770156,-1.8781850024281186,0.42500178907408753,2290,driscoll_kraay,cumulative,hp
13,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-26.86764838202144,-146.2653600854882,92.53006332144533,72.58865454475445,0.011528546534001646,-0.3097449346313282,-1.6862270100580576,1.0667371407954014,2263,driscoll_kraay,cumulative,hp
14,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-56.18402946360357,-151.74132240960637,39.37326348239922,58.094709085516726,0.011528546534001646,-0.6477201981388733,-1.7493568965300936,0.45391650025234703,2236,driscoll_kraay,cumulative,hp
15,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-128.99827213136783,-197.75069585024056,-60.24584841249511,41.79850571038145,0.011528546534001646,-1.4871625830722817,-2.2797780992407044,-0.694547066903859,2209,driscoll_kraay,cumulative,hp
16,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,9.223745114994337,-75.1475586889764,93.59504891896509,51.29411056492748,0.011528546534001646,0.10633637477598257,-0.8663421272624842,1.0790148768144494,2182,driscoll_kraay,cumulative,hp
17,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-68.45449571589539,-190.09429380190812,53.185302370117356,73.95174627875961,0.011528546534001646,-0.7891808393223163,-2.1915109119434786,0.613149233298846,2155,driscoll_kraay,cumulative,hp
18,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-27.111551570936932,-142.84948505850502,88.62638191663115,70.36366737511698,0.011528546534001646,-0.31255678389453184,-1.6468469358551479,1.021733368066084,2128,driscoll_kraay,cumulative,hp
19,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,46.25556915237199,-41.141670530934775,133.65280883567874,53.133748955696745,0.011528546534001646,0.5332594814298516,-0.4743036632024457,1.5408226260621487,2101,driscoll_kraay,cumulative,hp
20,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,56.41641485791441,-19.276098459423558,132.10892817525237,46.017780595848194,0.011528546534001646,0.6503992639710081,-0.22222539808346192,1.523023926025478,2074,driscoll_kraay,cumulative,hp
21,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,36.41699631416953,-48.1389053873938,120.97289801573285,51.40633811792543,0.011528546534001646,0.41983503663646987,-0.5549716108544719,1.3946416841274116,2047,driscoll_kraay,cumulative,hp
22,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,111.86056885425705,0.5822983620459752,223.13883934646813,67.65238478906558,0.011528546534001646,1.2895897733561976,0.006713053763519963,2.5724664929488754,2020,driscoll_kraay,cumulative,hp
23,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,64.25158804172314,-22.734598259281967,151.23777434272824,52.88384624364602,0.011528546534001646,0.7407274226225089,-0.26209687396396497,1.7435517192089827,1993,driscoll_kraay,cumulative,hp
24,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,70.83176608302048,-4.9379907649542645,146.60152293099523,46.06474132801982,0.011528546534001646,0.8165873113736211,-0.05692785631824562,1.690102479065488,1966,driscoll_kraay,cumulative,hp
