horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,shock_series
7,eps_rr_neg_x_ph2m,-0.6700807360116288,-1.581073387089143,0.24091191506588538,0.5538442060439894,0.0485586911449044,-0.0325382435021389,-0.07677485428108957,0.011698367276811771,2322,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
8,eps_rr_neg_x_ph2m,0.05815922545526256,-0.6326294378054604,0.7489478887159855,0.4199696872365552,0.0485586911449044,0.002824135866108957,-0.03071965747956986,0.036367929211787775,2295,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
9,eps_rr_neg_x_ph2m,-0.2186064754651093,-1.0055784790703621,0.5683655281401436,0.47844500611510715,0.0485586911449044,-0.010615244324386364,-0.04882957478714043,0.027599086138367705,2268,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
10,eps_rr_neg_x_ph2m,0.11830172386830905,-0.7623052960549894,0.9989087437916075,0.5353710539918329,0.0485586911449044,0.005744576871230984,-0.037016547429259146,0.048505701171721115,2241,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
11,eps_rr_neg_x_ph2m,-0.04304473843320161,-0.7952937311999377,0.7092042543335344,0.4573349144512843,0.0485586911449044,-0.0020901961589910333,-0.0386184226628164,0.03443803034483433,2214,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
12,eps_rr_neg_x_ph2m,-0.6651451947401863,-1.5881139221019538,0.2578235326215812,0.5611251434404978,0.0485586911449044,-0.032298580077906,-0.07711673344627154,0.012519573290459546,2187,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
13,eps_rr_neg_x_ph2m,-0.5468138854248282,-1.6023177219259108,0.5086899510762543,0.6417007685099163,0.0485586911449044,-0.026552566576089377,-0.07780645137500712,0.02470131822282836,2160,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
14,eps_rr_neg_x_ph2m,-0.2781190500363483,-1.3162924059961916,0.7600543059234949,0.6311645844645559,0.0485586911449044,-0.01350509705222925,-0.06391743639915218,0.03690724229469367,2133,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
15,eps_rr_neg_x_ph2m,-0.27113302119354116,-1.3980446659773196,0.8557786235902372,0.6851136334072271,0.0485586911449044,-0.013165864635321985,-0.0678872191419737,0.041555489871329725,2106,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
16,eps_rr_neg_x_ph2m,-0.6333565879255864,-1.7180363751340084,0.4513231992828358,0.6594384870699646,0.0485586911449044,-0.030754966937669038,-0.08342559771584343,0.021915663840505365,2079,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
17,eps_rr_neg_x_ph2m,-0.16573159191598408,-1.2367024968378793,0.9052393130059111,0.6511040784259962,0.0485586911449044,-0.008047709184801606,-0.06005265458208269,0.04395723621247948,2052,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
18,eps_rr_neg_x_ph2m,0.4387809212035653,-0.5596359068898107,1.4371977492969414,0.6069943317350466,0.0485586911449044,0.021306627233000565,-0.027175187156260796,0.06978844162226193,2025,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
19,eps_rr_neg_x_ph2m,0.41526033439796434,-0.8263093838893785,1.6568300526853073,0.754820792527561,0.0485586911449044,0.02016449832276047,-0.040124502162420576,0.08045349880794152,1998,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
20,eps_rr_neg_x_ph2m,0.2228583435056253,-1.0099863677547545,1.455703054766005,0.7495163648970405,0.0485586911449044,0.010821709471354671,-0.04904361609236696,0.0706870350350763,1971,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
21,eps_rr_neg_x_ph2m,-0.216231870130633,-1.2595154920393676,0.8270517517781018,0.6342714055610705,0.0485586911449044,-0.010499936597358487,-0.061160423770161954,0.04016055057544498,1944,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
22,eps_rr_neg_x_ph2m,0.0891265555999034,-1.1085072168791146,1.2867603280789215,0.7281096341068847,0.0485586911449044,0.004327868886184859,-0.05382765957633048,0.06248339734870021,1917,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
23,eps_rr_neg_x_ph2m,0.15394072052174695,-1.2905976671573198,1.5984791082008136,0.8782169817483008,0.0485586911449044,0.007475159902439557,-0.06266973351182642,0.07762005331670553,1890,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
24,eps_rr_neg_x_ph2m,0.6392104776168694,-0.7017929703329122,1.980213925566651,0.8152722077983086,0.0485586911449044,0.031039224159184392,-0.03407814809406094,0.09615659641242973,1863,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
25,eps_rr_neg_x_ph2m,0.7895735842936099,-0.5377372580428507,2.1168844266300706,0.8069476946690167,0.0485586911449044,0.03834065981588854,-0.026111817430410546,0.10279313706218764,1836,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
26,eps_rr_neg_x_ph2m,1.7508228732938955,0.13441289102089904,3.367232855566892,0.9827074918932502,0.0485586911449044,0.08501766715371237,0.00652691406097753,0.1635084202464472,1809,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
27,eps_rr_neg_x_ph2m,1.5205646045752959,0.231371342252626,2.8097578668979657,0.783773851483689,0.0485586911449044,0.07383662699944549,0.011235089548227236,0.13643816445066373,1782,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
28,eps_rr_neg_x_ph2m,1.4523431207596,-0.017901250877341512,2.9225874923965414,0.8938451103165049,0.0485586911449044,0.07052388103739202,-8.692613124602755e-4,0.1419170233872443,1755,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
29,eps_rr_neg_x_ph2m,1.4773638416387458,0.006868732817706613,2.9478589504597847,0.8939975477005914,0.0485586911449044,0.07173885449478531,3.3353667545188437e-4,0.14314417231411874,1728,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
30,eps_rr_neg_x_ph2m,0.8091447135060307,-0.9618810430827122,2.5801704700947736,1.0767072082098366,0.0485586911449044,0.0392910082346715,-0.0467076844891919,0.12528970095853492,1701,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
31,eps_rr_neg_x_ph2m,1.2794744361383248,-0.4282566557373264,2.987205528013976,1.0382267843739477,0.0485586911449044,0.062129603972241626,-0.020795582676698485,0.14505479062118173,1674,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
32,eps_rr_neg_x_ph2m,0.011499515872457258,-1.2970250696414258,1.3200241013863405,0.7955264614876816,0.0485586911449044,5.584014395665778e-4,-0.06298183976391612,0.06409864264304928,1647,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
