horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,shock_series
18,eps_sb_pos_x_ph2m,2.8135942459103265,1.0900772350249903,4.537111256795662,1.0478239416838915,0.030663952974368136,0.08627592164554702,0.03342607707323555,0.1391257662178585,2025,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
19,eps_sb_pos_x_ph2m,2.6631994214573607,1.083673356494269,4.242725486420452,0.9602836623770249,0.030663952974368136,0.08166422182093293,0.03322970884311594,0.13009873479874992,1998,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
20,eps_sb_pos_x_ph2m,2.0027893448365566,0.465656000926711,3.539922688746402,0.9345107179893739,0.030663952974368136,0.06141343828763374,0.014278853714648992,0.10854802286061849,1971,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
21,eps_sb_pos_x_ph2m,1.8440360208362951,0.3764802570368777,3.311591784635713,0.8922105528133509,0.030663952974368136,0.056545433825965094,0.011544372897556847,0.10154649475437334,1944,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
22,eps_sb_pos_x_ph2m,2.1390805964094457,0.15573477841187033,4.1224264144070215,1.2057886400952629,0.030663952974368136,0.06559266681668259,0.004775443921695234,0.12640988971166997,1917,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
23,eps_sb_pos_x_ph2m,1.3049154672534378,-0.40582628209392824,3.015657216600804,1.040057134152423,0.030663952974368136,0.04001386652338504,-0.012444238029890873,0.09247197107666096,1890,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
24,eps_sb_pos_x_ph2m,0.8804494478125109,-0.6961552648087426,2.4570541604337643,0.9585076062623828,0.030663952974368136,0.026998060464031227,-0.021346872302954078,0.07534299323101654,1863,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
25,eps_sb_pos_x_ph2m,1.2654064265310032,-0.3142982341622871,2.8451110872242937,0.9603922408713496,0.030663952974368136,0.03880236315660991,-0.009637626272279315,0.08724235258549914,1836,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
26,eps_sb_pos_x_ph2m,1.4368522209097754,-0.7671311919840025,3.6408356338035532,1.3399267732889903,0.030663952974368136,0.04405956893309377,-0.023523274796168427,0.11164241266235596,1809,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
27,eps_sb_pos_x_ph2m,3.4396092015377446,1.1638979452819669,5.715320457793522,1.3835342056992155,0.030663952974368136,0.10547201480615734,0.03568971186108993,0.17525431775122474,1782,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
28,eps_sb_pos_x_ph2m,4.572517705965635,1.4819677764530441,7.6630676354782254,1.8789209440116168,0.030663952974368136,0.1402114679101959,0.045442990206685054,0.23497994561370672,1755,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
29,eps_sb_pos_x_ph2m,3.3178662824200624,0.31527393741416443,6.32045862742596,1.8254465295923161,0.030663952974368136,0.10173889565937043,0.00966754519091182,0.19381024612782902,1728,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
30,eps_sb_pos_x_ph2m,3.490159646286029,0.17851417085570676,6.801805121716351,2.013337491657564,0.030663952974368136,0.10702209126675212,0.005473950140377711,0.20857023239312653,1701,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
31,eps_sb_pos_x_ph2m,3.194923361590094,-0.1647901584519733,6.554636881632161,2.042560787775914,0.030663952974368136,0.09796897971650881,-0.005053117669409983,0.2009910771024276,1674,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
32,eps_sb_pos_x_ph2m,2.7959886764634705,0.06303413580576978,5.528943217121171,1.6615183842971404,0.030663952974368136,0.08573606529194167,0.001932875776128059,0.16953925480775525,1647,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
33,eps_sb_pos_x_ph2m,3.5140958211288544,0.10985877461645277,6.918332867641256,2.0696291698743585,0.030663952974368136,0.10775606900651877,0.0033687042986606155,0.21214343371437694,1620,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
34,eps_sb_pos_x_ph2m,3.678812922134446,0.36767614943250226,6.9899496948363895,2.013028222358434,0.030663952974368136,0.11280694644582848,0.011274404155995002,0.21433948873566194,1593,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
35,eps_sb_pos_x_ph2m,4.134771597220856,0.8624663184513857,7.407076875990326,1.9894203503288463,0.030663952974368136,0.12678844181693336,0.026446626630969704,0.227130257002897,1566,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
36,eps_sb_pos_x_ph2m,4.286520216610828,1.2313465497398313,7.341693883481826,1.857413703451155,0.030663952974368136,0.13144165434583274,0.03775795269637264,0.22512535599529288,1539,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
37,eps_sb_pos_x_ph2m,5.716708712892084,2.4852198649259396,8.948197560858228,1.9646057223677105,0.030663952974368136,0.17529688714028344,0.07620666506905455,0.2743871092115124,1512,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
38,eps_sb_pos_x_ph2m,6.09157753960701,2.6125655453470884,9.570589533866931,2.1150891102133085,0.030663952974368136,0.1867918472142265,0.08011158702497756,0.29347210740347546,1485,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
39,eps_sb_pos_x_ph2m,4.804765395278349,1.3194174557998024,8.290113334756896,2.1189410913955906,0.030663952974368136,0.14733310013368664,0.04045855481820559,0.2542076454491677,1458,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
40,eps_sb_pos_x_ph2m,4.372064089495379,0.22697827577233642,8.51714990321842,2.520033239313479,0.030663952974368136,0.13406476764120995,0.006960051174486086,0.2611694841079338,1431,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
41,eps_sb_pos_x_ph2m,3.7616451357601544,-0.13685804327160556,7.660148314791915,2.3701216419221107,0.030663952974368136,0.11534690954921002,-0.004196608603044552,0.2348904277014646,1404,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
42,eps_sb_pos_x_ph2m,3.1893450890792248,0.5379410257456145,5.840749152412835,1.611939214462294,0.030663952974368136,0.0977979278305573,0.016495398316446884,0.17910045734466773,1377,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
43,eps_sb_pos_x_ph2m,4.098871719440979,0.8906466355236802,7.307096803358277,1.9504623580782312,0.030663952974368136,0.12568760965290562,0.027310746548477326,0.22406447275733393,1350,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
44,eps_sb_pos_x_ph2m,4.236484746807902,0.8151150229397914,7.657854470676012,2.0800450981217016,0.030663952974368136,0.1299073690527454,0.02499464873212677,0.23482008937336404,1323,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
45,eps_sb_pos_x_ph2m,3.575123471621202,0.6733413355830242,6.47690560765938,1.7641582743239377,0.030663952974368136,0.1096274180113523,0.02064730705001609,0.19860752897268852,1296,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
46,eps_sb_pos_x_ph2m,1.9277073864008447,-0.14091771970370526,3.9963324925053945,1.25763476592047,0.030663952974368136,0.05911112864493761,-0.004321094330249608,0.12254335162012482,1269,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
