uf_code,year,month,uf_abbrev,state,date,consumption_index,share_PH2M,share_WH2M,share_Ricardian,unemployment_rate,labour_force_participation_rate,formal_share,informal_share,conta_propria_share,population,log_consumption,t_index,lag1_log_consumption,lag2_log_consumption,lag1_share_PH2M,lag1_share_WH2M,lag1_share_Ricardian,mp_shock_x_share_PH2M,mp_shock_x_share_WH2M,uf_code_str,date_str,state_name,macro_region,num_families_BF_old,num_families_BF_new,total_value_BF_old,total_value_BF_new,avg_benefit_BF_old,avg_benefit_BF_new,ipca_index,vbp_non_tradable,vbp_tradable,ratio_T_NT,share_tradable,vl_imports,vl_exports,credit_pf,log_credit_pf,mp_shock_di,eps_rr,eps_sb,eps_tvp,mean_income,mean_income_sa,mean_income_trend
14,2017,7,RR,Roraima,2017-07-01,77.64362,0.246923532483065,0.254952170404635,0.4981242971123,0.104889898881145,0.72889976083774,0.443234004088333,0.425513509746241,0.224365024689672,507516.834966124,4.35212938266468,24211,4.32862084738569,4.27919957377438,0.242019780308807,0.283563040902241,0.474417178788952,-0.0794939443426353,-0.0931392655689095,14,2017-07,Roraima,North,42562,,8846464,,"207,85",,4843.87,13305.2615824061,2491.36834785137,0.187246852113435,0.15771518095004,698683,3681373,3253871345.83,21.9031113077244,-0.328460526,0.0662287164145103,0.0152478980393176,0.0004345824780455,3242.35663069352,3198.81142753884,3114.16970211972
14,2017,8,RR,Roraima,2017-08-01,78.60574,0.241250062742313,0.265608100441343,0.493141836816345,0.0871595661272817,0.745704460624372,0.426995066447605,0.428056255981699,0.228496949903717,468197.354635947,4.36444472475857,24212,4.35212938266468,4.32862084738569,0.246923532483065,0.254952170404635,0.4981242971123,0,0,14,2017-08,Roraima,North,44859,,9223132,,"205,60",,4853.07,13305.2615824061,2491.36834785137,0.187246852113435,0.15771518095004,905086,2066963,3281992023.48,21.9117163992274,0,0,0,0,3232.93855680631,2991.56068636351,3112.31833776615
14,2017,9,RR,Roraima,2017-09-01,78.80689,0.250917216045493,0.287624474901165,0.461458309053342,0.0794935166814653,0.717473010455428,0.411332434402946,0.483160057546242,0.239774169843224,550166.987645448,4.3670004295897,24213,4.36444472475857,4.35212938266468,0.241250062742313,0.265608100441343,0.493141836816345,0,0,14,2017-09,Roraima,North,43674,,8996698,,"206,00",,4860.83,13305.2615824061,2491.36834785137,0.187246852113435,0.15771518095004,520387,1788184,3295415400.62,21.9157980669456,0,-0.0977468568683278,-0.0066813119918787,-0.0620542588501356,2663.26465947242,2820.30292539656,3110.46697341258
14,2017,10,RR,Roraima,2017-10-01,75.13475,0.243285789359272,0.262330693368595,0.494383517272133,0.104981696564271,0.721104562998379,0.458439156722503,0.408999742090022,0.193573505545607,512926.871116088,4.31928316812804,24214,4.3670004295897,4.36444472475857,0.250917216045493,0.287624474901165,0.461458309053342,-0.048937738343733,-0.0560969530740163,14,2017-10,Roraima,North,43802,,9061283,,"206,87",,4881.25,13305.2615824061,2491.36834785137,0.187246852113435,0.15771518095004,615448,1938446,3325161023.75,21.9247839380771,-0.195035395,0.108884882137093,0.183642863743786,0.010162742966814,3369.99352029718,3476.45389963956,3108.61560905901
14,2017,11,RR,Roraima,2017-11-01,75.6797,0.239988444922309,0.273269062223043,0.486742492854649,0.0953245028540036,0.748498516180687,0.406054794327234,0.456223852357058,0.248902992629288,512275.923751568,4.32650996067657,24215,4.31928316812804,4.3670004295897,0.243285789359272,0.262330693368595,0.494383517272133,0,0,14,2017-11,Roraima,North,43100,,8914579,,"206,83",,4894.92,13305.2615824061,2491.36834785137,0.187246852113435,0.15771518095004,719809,22473007,3349372664.69,21.9320389009756,0,0,0,0,3264.88992688502,3066.65503165699,3108.92383800107
14,2017,12,RR,Roraima,2017-12-01,73.83877,0.248118392194148,0.271183246847132,0.48069836095872,0.0912163007367333,0.709515359599625,0.384065022258342,0.499132640201652,0.262753847614167,511657.754955234,4.30188393241772,24216,4.32650996067657,4.31928316812804,0.239988444922309,0.273269062223043,0.486742492854649,0,0,14,2017-12,Roraima,North,43430,,8955134,,"206,20",,4916.46,13305.2615824061,2491.36834785137,0.187246852113435,0.15771518095004,1082422,1214198,3358010988.59,21.9346146679579,0,0.210702638295924,0.256817290175857,0.0580097511763711,2785.00933077526,2978.09998733535,3109.23206694312
14,2018,1,RR,Roraima,2018-01-01,77.18731,0.241291578876686,0.262082519734103,0.496625901389211,0.104678715247743,0.733518612351481,0.453306514818167,0.41553761220408,0.196563820095712,497595.41849498,4.34623506528081,24217,4.30188393241772,4.32650996067657,0.248118392194148,0.271183246847132,0.48069836095872,0,0,14,2018-01,Roraima,North,44226,,9063988,,"204,95",,4930.72,14592.774543808,2785.05230253112,0.190851458313859,0.160264705544458,2730937,913765,3386938335.71,21.9431922044486,0,0,0,0,3749.16199536276,3761.00900756421,3109.54029588518
14,2018,2,RR,Roraima,2018-02-01,80.43704,0.241501641817318,0.266667616969683,0.491830741212999,0.0857384877010635,0.761119501156068,0.425003855573124,0.449257289450296,0.276363151597027,525331.386977712,4.38747476661427,24218,4.34623506528081,4.30188393241772,0.241291578876686,0.262082519734103,0.496625901389211,0,0,14,2018-02,Roraima,North,44877,,9113720,,"203,08",,4946.5,14592.774543808,2785.05230253112,0.190851458313859,0.160264705544458,562006,2217209,3398452359.69,21.9465859766124,0,-0.0805035130477222,0.195715507756493,0.0242464339628959,3328.20781020564,3159.92398749516,3113.81819544591
14,2018,3,RR,Roraima,2018-03-01,80.59733,0.242131591822139,0.260280494303704,0.497587913874157,0.116125091232189,0.735112149288036,0.375308260365424,0.48543617662038,0.259820335000217,516130.366141801,4.38946552241302,24219,4.38747476661427,4.34623506528081,0.241501641817318,0.266667616969683,0.491830741212999,0,0,14,2018-03,Roraima,North,45409,,9230213,,"203,27",,4950.95,14592.774543808,2785.05230253112,0.190851458313859,0.160264705544458,485584,3881026,3414428078.42,21.9512758425677,0,0.0413364587692436,-0.0143359418514611,-0.0937854307628507,2882.92422953363,3010.05000572847,3118.09609500663
14,2018,4,RR,Roraima,2018-04-01,79.16398,0.240925281701422,0.260435186853655,0.498639531444923,0.120218118653601,0.730122264073167,0.418439537632554,0.429814268841101,0.235184421446198,519784.174645522,4.37152139738861,24220,4.38946552241302,4.38747476661427,0.242131591822139,0.260280494303704,0.497587913874157,0,0,14,2018-04,Roraima,North,44422,,8926708,,"200,95",,4961.84,14592.774543808,2785.05230253112,0.190851458313859,0.160264705544458,624125,1009172,3446086632.26,21.9605051146839,0,0,0,0,3532.18910090027,3639.79426969296,3122.37399456736
14,2018,5,RR,Roraima,2018-05-01,80.44028,0.231577154392041,0.263791541517227,0.504631304090733,0.113283668379189,0.763900534904302,0.415996482542644,0.420862307217706,0.222446902805092,550898.967041747,4.38751504575369,24221,4.37152139738861,4.38946552241302,0.240925281701422,0.260435186853655,0.498639531444923,0.0214391602206968,0.0231752834681013,14,2018-05,Roraima,North,45434,,9116447,,"200,65",,4981.69,14592.774543808,2785.05230253112,0.190851458313859,0.160264705544458,1325935,744790,3480578921.15,21.9704644735494,0.08898676,0.270763073562427,0.233732696728237,0.0926939623241284,3208.32493056338,3051.23703999144,3120.0069284037
14,2018,6,RR,Roraima,2018-06-01,77.58137,0.238349268616426,0.261206770763828,0.500443960619746,0.117676239927037,0.74139282886457,0.384061183389122,0.470991054653827,0.235331907549484,495422.51352279,4.35132732104641,24222,4.38751504575369,4.37152139738861,0.231577154392041,0.263791541517227,0.504631304090733,0,0,14,2018-06,Roraima,North,45890,,9154240,,"199,48",,5044.46,14592.774543808,2785.05230253112,0.190851458313859,0.160264705544458,785971,713842,3497708011.44,21.975373737057,0,0.0901570480552248,0.0876659651485923,0.0219780042455629,2748.08821425037,2883.54078180175,3117.63986224005
14,2018,7,RR,Roraima,2018-07-01,75.59372,0.232311983808897,0.260968047919157,0.506719968271946,0.131509365094502,0.73280594002706,0.382001600092536,0.463585092432007,0.240752700914073,508807.903581447,4.32537321095202,24223,4.35132732104641,4.38751504575369,0.238349268616426,0.261206770763828,0.500443960619746,0,0,14,2018-07,Roraima,North,46736,,9779040,,"209,24",,5061.11,14592.774543808,2785.05230253112,0.190851458313859,0.160264705544458,264940,565867,3508643288.31,21.9784952721562,0,0,0,0,3378.91334725429,3281.88095340443,3115.2727960764
14,2018,8,RR,Roraima,2018-08-01,77.18691,0.224492723794004,0.255747547751763,0.519759728454233,0.158141745094627,0.766459949443846,0.395669535975879,0.408010651333195,0.202259598817573,566674.109163775,4.34622988306839,24224,4.32537321095202,4.35132732104641,0.232311983808897,0.260968047919157,0.506719968271946,0,0,14,2018-08,Roraima,North,47501,,9915713,,"208,75",,5056.56,14592.774543808,2785.05230253112,0.190851458313859,0.160264705544458,689369,1032697,3544201155.52,21.9885786275367,0,0.0621655471544471,0.0614370324752684,-0.0023187651569606,3401.8669764335,3194.57844517706,3113.59593407299
14,2018,9,RR,Roraima,2018-09-01,76.18475,0.236552434478269,0.284038176561471,0.47940938896026,0.11616243690798,0.742865362448563,0.367715566733712,0.489419239131383,0.238337412874583,509968.826300525,4.33316131143008,24225,4.34622988306839,4.32537321095202,0.224492723794004,0.255747547751763,0.519759728454233,0,0,14,2018-09,Roraima,North,47347,,9911164,,"209,33",,5080.83,14592.774543808,2785.05230253112,0.190851458313859,0.160264705544458,327934,1371813,3554788475.58999,21.9915613978941,0,0.0680580192100464,0.05974750929671,0.0029837393841126,2629.27815729168,2814.8368166146,3111.91907206959
