bin_key,p_ph2m,p_wh2m,p_ric,weighted_n,raw_n,small_bin_flag
Central_West|15-24|female|tertiary|Q2|unemployed,2.9401351585521654e-05,2.9401351585521654e-05,0.9999411972968288,3400.90418305,6.0,0.0
Central_West|15-24|female|tertiary|Q3|formal,0.0001763881300943464,0.9996472237398114,0.0001763881300943464,566.6315727,1.0,0.0
Central_West|15-24|female|tertiary|Q3|informal,0.2264409073735546,0.34623320847565037,0.4273258841507951,48693.264351339996,47.0,0.0
Central_West|15-24|female|tertiary|Q3|self_employed,0.2318500828587258,0.4659344337841018,0.3022154833571724,7848.638796449999,8.0,0.0
Central_West|15-24|female|tertiary|Q3|unemployed,0.9997528468135632,0.00012357659321844003,0.00012357659321844003,808.91473392,1.0,0.0
Central_West|15-24|female|tertiary|Q4|informal,0.24210711169888866,0.06015043297513553,0.6977424553259758,25462.7604397,33.0,0.0
Central_West|15-24|female|tertiary|Q4|self_employed,0.530568395672731,0.2108364545018399,0.25859514982542897,4472.70304484,5.0,0.0
Central_West|15-24|female|tertiary|Q4|unemployed,0.3036723296599544,0.6962778110040612,4.985933598448788e-05,2005.3424343699999,3.0,0.0
Central_West|15-24|female|tertiary|Q5|formal,3.099699383065475e-05,3.099699383065475e-05,0.9999380060123386,3225.81929874,2.0,0.0
Central_West|15-24|female|tertiary|Q5|informal,0.1492489496417676,5.833901903939345e-06,0.8507452164563284,17140.886404330002,24.0,0.0
Central_West|15-24|female|tertiary|Q5|self_employed,1.9350192954421737e-05,0.11508123191622079,0.8848994178908248,5167.60712297,4.0,0.0
Central_West|15-24|female|tertiary|Q5|unemployed,0.9996717319038518,0.00016413404807412682,0.00016413404807412682,608.95811051,1.0,0.0
Central_West|15-24|male|no_education|Q1|unemployed,1.0106290780094316e-05,1.0106290780094316e-05,0.99997978741844,9894.527110750001,11.0,0.0
Central_West|15-24|male|no_education|Q2|informal,0.00026776463362608544,0.9994644707327479,0.00026776463362608544,373.16231519,1.0,0.0
Central_West|15-24|male|no_education|Q2|unemployed,1.417453876881322e-05,0.9999716509224624,1.417453876881322e-05,7054.6032762899995,5.0,0.0
Central_West|15-24|male|no_education|Q3|informal,0.8067672192035165,7.97904120791751e-05,0.19315299038440448,1252.9834133099998,3.0,0.0
Central_West|15-24|male|no_education|Q3|unemployed,0.9997598422575907,0.00012007887120468183,0.00012007887120468183,832.48597639,1.0,0.0
Central_West|15-24|male|primary|Q1|unemployed,3.7643873467264746e-07,3.7643873467264746e-07,0.9999992471225306,265647.1767055,342.0,0.0
Central_West|15-24|male|primary|Q2|formal,0.30220487922098843,0.0745777200437134,0.6232174007352984,1550.8424831999998,6.0,0.0
Central_West|15-24|male|primary|Q2|informal,0.17563284556344086,0.545955603364217,0.27841155107234183,69088.92837236001,97.0,0.0
Central_West|15-24|male|primary|Q2|unemployed,0.05164563783417526,0.42193596804082106,0.5264183941250038,18995.28888555,16.0,0.0
Central_West|15-24|male|primary|Q3|formal,0.9999164887526656,4.17556236671292e-05,4.17556236671292e-05,2394.58699288,1.0,0.0
Central_West|15-24|male|primary|Q3|informal,0.42994770010262306,0.31069061849783947,0.2593616813995372,57338.91244041,89.0,0.0
