t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP
10,-0.0002876785389918289,0.0012472010811620836,-0.003522194352823727,-0.0010012752519128866,-0.00028186835847690756,0.0002758772792347552,0.00018629998407325654,0.0007621036733648539,0.0009220283578043133,-0.01279493440750481,-0.0118099697204457,-0.0,-0.0,-0.0,-0.0
11,-0.0002812607203051675,0.001332756632057665,-0.003695610853513642,-0.0009952529071674268,-0.0002847003400799811,0.0002681829850690273,0.0001813983380640709,0.0007622073937270183,0.0009898298340021983,-0.01360181917261559,-0.012548066363575607,-0.0,-0.0,-0.0,-0.0
12,-0.0002753899017124042,0.0014134105369440605,-0.0038595595871612565,-0.0009900878272186538,-0.00028749298823652314,0.00026118585426638575,0.00017698237825156297,0.0007626629091398985,0.0010537163099738846,-0.014363599550173902,-0.013245025904476234,-0.0,-0.0,-0.0,-0.0
13,-0.0002697576493367187,0.0014896484820179482,-0.004014315690335686,-0.0009849688050574304,-0.0002900741592266568,0.00025445832008279127,0.00017271671138239966,0.000762928147401088,0.0011141211868190633,-0.015082754283176096,-0.01390289503149835,-0.0,-0.0,-0.0,-0.0
14,-0.0002644787260086064,0.0015616207602226725,-0.004160512477289312,-0.0009802453081014307,-0.000292536026541088,0.0002481647960349961,0.00016873527537998213,0.0007632547431099407,0.0011711411259299773,-0.015761670854983426,-0.014523959619095538,-0.0,-0.0,-0.0,-0.0
15,-0.00025947419540388116,0.0016296116024249793,-0.004298575819970179,-0.0009757327409918253,-0.0002948481145864661,0.00024219844861960528,0.00016495666534063172,0.0007635280944763102,0.0012250116741377025,-0.016402581204183034,-0.015110214257282498,-0.0,-0.0,-0.0,-0.0
16,-0.0002547559197280239,0.0016938238345879356,-0.004428987446734246,-0.0009714941765521636,-0.00029703585196250675,0.0002365793150244579,0.00016139991948937126,0.0007638024676925952,0.0012758887751110023,-0.01700760237360574,-0.01566361702108623,-0.0,-0.0,-0.0,-0.0
17,-0.0002502952354617551,0.0017544793208996315,-0.004552165716762244,-0.0009674796582062789,-0.00029909823970639344,0.00023127054874102335,0.00015803878127095122,0.0007640541495465523,0.001323950434878713,-0.017578728135690468,-0.016185981432776355,-0.0,-0.0,-0.0,-0.0
18,-0.0002460834585781821,0.0018117736689929073,-0.00466852273477688,-0.0009636925260909633,-0.0003010458677714083,0.00022626309702476863,0.00015486887293693826,0.0007642953260153964,0.0013693506470548993,-0.018117842651494177,-0.016679035259915712,-0.0,-0.0,-0.0,-0.0
19,-0.00024210390003430034,0.0018658981087521702,-0.004778440000203012,-0.0009601126226345963,-0.0003028834111536498,0.00022153655159396225,0.00015187665308295757,0.0007645215520333134,0.0014122414273852386,-0.018626723415793186,-0.017144401846255083,-0.0,-0.0,-0.0,-0.0
20,-0.00023834470678781494,0.0019170303286574523,-0.004882281527109544,-0.0009567316565796541,-0.00030461773673047505,0.0002170771270921439,0.00014905368588982932,0.0007647359877136057,0.0014527633854908956,-0.019107048625656244,-0.017583616703959765,-0.0,-0.0,-0.0,-0.0
21,-0.00023479287291825048,0.001965339581369606,-0.004980389573926017,-0.0009535368293660296,-0.00030625419403916516,0.00021286928978367017,0.00014639001038872302,0.0007649382203880855,0.0014910507704561436,-0.019560402018065658,-0.017998127389935503,-0.0,-0.0,-0.0,-0.0
22,-0.00023143694045645613,0.0020109851585806537,-0.005073088296913452,-0.0009505183310662526,-0.0003077983558465331,0.00020889954542278142,0.00014387715412317675,0.0007651294228547251,0.0015272298013887125,-0.01998827841177247,-0.01838930066870946,-0.0,-0.0,-0.0,-0.0
23,-0.0002282656942722056,0.002054117879526155,-0.0051606836550125235,-0.000947665826293332,-0.00030925524394187596,0.00020515462084929735,0.00014150670058312296,0.0007653099741570702,0.0015614200600560196,-0.020392088486321326,-0.018758425912157074,-0.0,-0.0,-0.0,-0.0
24,-0.00022526870714637378,0.0020948801469316027,-0.00524346495562607,-0.0009449700193473399,-0.0003106297149753062,0.00020162223383388494,0.0001392709106747279,0.0007654805554824554,0.0015937344376172082,-0.02077316349879553,-0.01910671985486685,-0.0,-0.0,-0.0,-0.0
25,-0.00022243603270465722,0.002133406624428655,-0.005321705559454774,-0.0009424218745048181,-0.00031192631208232333,0.00019829066951727178,0.0001371623997214912,0.0007656416397444712,0.0016242797174732448,-0.021132759637250947,-0.019435330363455603,-0.0,-0.0,-0.0,-0.0
26,-0.00021975829165098854,0.002169824590972471,-0.005395663893092434,-0.0009400129133599829,-0.0003131493654456997,0.0001951489058450481,0.00013517425361610585,0.0007657937170955015,0.001653156836386673,-0.021472062170133196,-0.019745340317861824,-0.0,-0.0,-0.0,-0.0
