uf_code,date,year,month,pmc_retail_nominal_index,selic_aa_pct,ipca_mom_pct,credit_pf
17,2015-03-01,2015,3,68.56186,12.58,1.32,
17,2015-04-01,2015,4,67.77112,12.68,0.71,
17,2015-05-01,2015,5,71.86436,13.15,0.74,
17,2015-06-01,2015,6,68.51534,13.58,0.79,
17,2015-07-01,2015,7,71.67831,13.69,0.62,
17,2015-08-01,2015,8,68.7014,14.15,0.22,
17,2015-09-01,2015,9,65.86404,14.15,0.54,
17,2015-10-01,2015,10,69.6782,14.15,0.82,
17,2015-11-01,2015,11,76.65532,14.15,1.01,
17,2015-12-01,2015,12,86.42329,14.15,0.96,
17,2016-01-01,2016,1,65.0733,14.15,1.27,
17,2016-02-01,2016,2,63.91044,14.15,0.9,
17,2016-03-01,2016,3,69.95728,14.15,0.43,
17,2016-04-01,2016,4,67.77112,14.15,0.61,
17,2016-05-01,2016,5,68.46883,14.15,0.78,
17,2016-06-01,2016,6,66.74781,14.15,0.35,
17,2016-07-01,2016,7,71.91088,14.15,0.52,
17,2016-08-01,2016,8,71.91088,14.15,0.44,
17,2016-09-01,2016,9,66.37569,14.15,0.08,
17,2016-10-01,2016,10,68.60837,14.05,0.26,
17,2016-11-01,2016,11,78.84148,13.9,0.18,
17,2016-12-01,2016,12,89.30717,13.65,0.3,
17,2017-01-01,2017,1,63.35104,13.17,0.38,
17,2017-02-01,2017,2,56.45585,12.82,0.33,
17,2017-03-01,2017,3,75.40117,12.15,0.25,
17,2017-04-01,2017,4,64.61763,11.59,0.14,
17,2017-05-01,2017,5,70.44277,11.15,0.31,
17,2017-06-01,2017,6,70.98354,10.15,-0.23,
17,2017-07-01,2017,7,70.22485,10.01,0.24,
17,2017-08-01,2017,8,75.73963,9.15,0.19,
17,2017-09-01,2017,9,73.26967,8.35,0.16,
17,2017-10-01,2017,10,77.02275,8.01,0.42,
17,2017-11-01,2017,11,82.46581,7.4,0.28,
17,2017-12-01,2017,12,90.79554,7.0,0.44,
17,2018-01-01,2018,1,65.62969,6.9,0.29,
17,2018-02-01,2018,2,69.43685,6.72,0.32,
17,2018-03-01,2018,3,81.58552,6.58,0.09,
17,2018-04-01,2018,4,75.70334,6.4,0.22,
17,2018-05-01,2018,5,78.01942,6.4,0.4,
17,2018-06-01,2018,6,77.89262,6.4,1.26,
17,2018-07-01,2018,7,80.61839,6.4,0.33,
17,2018-08-01,2018,8,82.14419,6.4,-0.09,
17,2018-09-01,2018,9,79.34165,6.4,0.48,
17,2018-10-01,2018,10,83.82442,6.4,0.45,
17,2018-11-01,2018,11,91.6516,6.4,-0.21,
17,2018-12-01,2018,12,94.50162,6.4,0.15,
17,2019-01-01,2019,1,64.38694,6.4,0.32,
17,2019-02-01,2019,2,76.22211,6.4,0.43,
17,2019-03-01,2019,3,87.31416,6.4,0.75,
17,2019-04-01,2019,4,85.47952,6.4,0.57,
17,2019-05-01,2019,5,91.54613,6.4,0.13,
17,2019-06-01,2019,6,84.51053,6.4,0.01,
17,2019-07-01,2019,7,89.24698,6.4,0.19,
17,2019-08-01,2019,8,91.04332,5.9,0.11,
17,2019-09-01,2019,9,89.24651,5.71,-0.04,
17,2019-10-01,2019,10,93.49454,5.38,0.1,
17,2019-11-01,2019,11,99.39018,4.9,0.51,
17,2019-12-01,2019,12,106.96476,4.59,1.15,
17,2020-01-01,2020,1,72.07782,4.4,0.21,
17,2020-02-01,2020,2,88.19913,4.19,0.25,
17,2020-03-01,2020,3,93.43245,3.95,0.07,
17,2020-04-01,2020,4,75.69609,3.65,-0.31,
17,2020-05-01,2020,5,85.17976,3.01,-0.38,
17,2020-06-01,2020,6,96.6214,2.58,0.26,
17,2020-07-01,2020,7,95.23023,2.15,0.36,
17,2020-08-01,2020,8,89.99798,1.94,0.24,
17,2020-09-01,2020,9,91.49937,1.9,0.64,
17,2020-10-01,2020,10,88.20803,1.9,0.86,
17,2020-11-01,2020,11,93.56765,1.9,0.89,
17,2020-12-01,2020,12,97.91432,1.9,1.35,
17,2021-01-01,2021,1,77.05022,1.9,0.25,
17,2021-02-01,2021,2,75.00772,1.9,0.86,
17,2021-03-01,2021,3,79.44893,2.23,0.93,
17,2021-04-01,2021,4,81.95126,2.65,0.31,
17,2021-05-01,2021,5,90.26444,3.29,0.83,
17,2021-06-01,2021,6,87.11637,3.76,0.53,
17,2021-07-01,2021,7,101.43423,4.15,0.96,
17,2021-08-01,2021,8,95.49464,5.01,0.87,
17,2021-09-01,2021,9,91.75188,5.43,1.16,
17,2021-10-01,2021,10,97.59387,6.3,1.25,
17,2021-11-01,2021,11,101.93348,7.65,0.95,
17,2021-12-01,2021,12,113.66532,8.76,0.73,
17,2022-01-01,2022,1,87.13834,9.15,0.54,19907720828.65
17,2022-02-01,2022,2,83.54629,10.49,1.01,20139339160.63
17,2022-03-01,2022,3,94.19109,11.15,1.62,20479777093.97
17,2022-04-01,2022,4,94.71263,11.65,1.06,20769048369.43
17,2022-05-01,2022,5,100.87434,12.51,0.47,21006472597.06
17,2022-06-01,2022,6,101.53328,12.89,0.67,21520518235.56
17,2022-07-01,2022,7,103.28852,13.15,-0.68,22144193656.42
17,2022-08-01,2022,8,102.85741,13.58,-0.36,22860337599.9
17,2022-09-01,2022,9,100.04399,13.65,-0.29,23457773721.7
17,2022-10-01,2022,10,101.2416,13.65,0.59,23993020733.24
17,2022-11-01,2022,11,109.35463,13.65,0.41,24523331764.34
17,2022-12-01,2022,12,121.21788,13.65,0.62,24985071206.51
17,2023-01-01,2023,1,104.10045,,0.53,26050486999.0
17,2023-02-01,2023,2,100.46752,,0.84,26421087490.45
17,2023-03-01,2023,3,112.16313,,0.71,26892815409.94
17,2023-04-01,2023,4,108.98188,,0.61,27016700100.39
17,2023-05-01,2023,5,119.09734,,0.23,27019674319.53
17,2023-06-01,2023,6,112.50093,,-0.08,27137919752.57
17,2023-07-01,2023,7,115.95936,,0.12,27598627753.579998
17,2023-08-01,2023,8,114.02102,,0.23,28227709994.12
17,2023-09-01,2023,9,110.92312,,0.26,28787354301.62
17,2023-10-01,2023,10,116.76605,,0.24,29463911646.03
17,2023-11-01,2023,11,120.58126,,0.28,30189940269.11
17,2023-12-01,2023,12,135.86881,,0.56,30770678510.1
17,2024-01-01,2024,1,112.76753,,0.42,
17,2024-02-01,2024,2,110.29828,,0.83,
17,2024-03-01,2024,3,121.54409,,0.16,
17,2024-04-01,2024,4,122.62463,,0.38,
17,2024-05-01,2024,5,133.0889,,0.46,
17,2024-06-01,2024,6,125.72073,,0.21,
17,2024-07-01,2024,7,142.66473,,0.38,
17,2024-08-01,2024,8,135.35683,,-0.02,
17,2024-09-01,2024,9,124.16177,,0.44,
17,2024-10-01,2024,10,131.70428,,0.56,
17,2024-11-01,2024,11,136.75295,,0.39,
17,2024-12-01,2024,12,148.12014,,0.52,
17,2025-01-01,2025,1,128.48567,,0.16,
17,2025-02-01,2025,2,121.63213,,1.31,
17,2025-03-01,2025,3,127.00871,,0.56,
17,2025-04-01,2025,4,130.46773,,0.43,
17,2025-05-01,2025,5,133.24455,,0.26,
17,2025-06-01,2025,6,123.6107,,0.24,
17,2025-07-01,2025,7,132.28175,,0.26,
17,2025-08-01,2025,8,130.04427,,-0.11,
17,2025-09-01,2025,9,128.65321,,0.48,
17,2025-10-01,2025,10,136.13207,,0.09,
17,2025-11-01,2025,11,136.12528,,0.18,
21,2007-12-01,2007,12,30.65208,,,
21,2008-01-01,2008,1,20.92417,,,
21,2008-02-01,2008,2,18.79505,,,
21,2008-03-01,2008,3,20.74063,,,
21,2008-04-01,2008,4,20.96088,,,
21,2008-05-01,2008,5,22.72292,,,
21,2008-06-01,2008,6,21.4381,,,
21,2008-07-01,2008,7,23.89761,,,
21,2008-08-01,2008,8,23.75077,,,
21,2008-09-01,2008,9,23.53052,,,
21,2008-10-01,2008,10,24.11786,,,
21,2008-11-01,2008,11,23.0533,,,
21,2008-12-01,2008,12,31.71664,,,
21,2009-01-01,2009,1,23.23684,,,
21,2009-02-01,2009,2,21.07101,,,
21,2009-03-01,2009,3,22.17228,,,
21,2009-04-01,2009,4,22.57608,,,
21,2009-05-01,2009,5,24.2647,,,
21,2009-06-01,2009,6,24.2647,,,
21,2009-07-01,2009,7,25.65964,,,
21,2009-08-01,2009,8,25.69635,,,
21,2009-09-01,2009,9,24.70521,,,
21,2009-10-01,2009,10,25.95332,,,
21,2009-11-01,2009,11,25.21913,,,
21,2009-12-01,2009,12,36.37869,,,
21,2010-01-01,2010,1,27.38497,,,
21,2010-02-01,2010,2,24.2647,,,
21,2010-03-01,2010,3,28.33941,,,
21,2010-04-01,2010,4,27.16471,,,
21,2010-05-01,2010,5,30.61537,,,
21,2010-06-01,2010,6,29.9546,,,
21,2010-07-01,2010,7,32.52424,,,
21,2010-08-01,2010,8,32.08373,,,
21,2010-09-01,2010,9,32.04702,,,
21,2010-10-01,2010,10,32.92804,,,
21,2010-11-01,2010,11,32.34069,,,
21,2010-12-01,2010,12,45.95976,,,
21,2011-01-01,2011,1,32.48753,,0.83,
21,2011-02-01,2011,2,31.38626,,0.8,
21,2011-03-01,2011,3,34.10273,,0.79,
21,2011-04-01,2011,4,34.72678,,0.77,
21,2011-05-01,2011,5,36.04831,,0.47,
21,2011-06-01,2011,6,33.55209,,0.15,
21,2011-07-01,2011,7,36.78249,,0.16,
21,2011-08-01,2011,8,38.32427,,0.37,
21,2011-09-01,2011,9,36.78249,,0.53,
21,2011-10-01,2011,10,35.09387,,0.43,
21,2011-11-01,2011,11,37.95718,,0.52,
21,2011-12-01,2011,12,53.22816,,0.5,
21,2012-01-01,2012,1,38.06731,10.7,0.56,
21,2012-02-01,2012,2,36.74578,10.4,0.45,
21,2012-03-01,2012,3,40.0496,9.82,0.21,
21,2012-04-01,2012,4,38.14073,9.35,0.64,
21,2012-05-01,2012,5,41.37113,8.87,0.36,
21,2012-06-01,2012,6,40.08631,8.39,0.08,
21,2012-07-01,2012,7,42.43569,8.07,0.43,
21,2012-08-01,2012,8,43.24329,7.85,0.41,
21,2012-09-01,2012,9,41.40784,7.39,0.57,
21,2012-10-01,2012,10,44.85849,7.23,0.59,
21,2012-11-01,2012,11,44.12431,7.14,0.6,
21,2012-12-01,2012,12,59.94592,7.16,0.79,
21,2013-01-01,2013,1,45.48254,7.11,0.86,
21,2013-02-01,2013,2,40.74707,7.12,0.6,
21,2013-03-01,2013,3,46.14331,7.15,0.47,
21,2013-04-01,2013,4,44.82178,7.26,0.55,
21,2013-05-01,2013,5,49.15345,7.42,0.37,
21,2013-06-01,2013,6,46.18002,7.9,0.26,
21,2013-07-01,2013,7,50.87878,8.23,0.03,
21,2013-08-01,2013,8,51.17245,8.45,0.24,
21,2013-09-01,2013,9,48.1256,8.9,0.35,
21,2013-10-01,2013,10,52.12689,9.25,0.57,
21,2013-11-01,2013,11,52.71423,9.45,0.54,
21,2013-12-01,2013,12,69.49028,9.9,0.92,
21,2014-01-01,2014,1,52.45727,10.17,0.55,
21,2014-02-01,2014,2,48.82307,10.43,0.69,
21,2014-03-01,2014,3,50.43827,10.65,0.92,
21,2014-04-01,2014,4,50.80536,10.87,0.67,
21,2014-05-01,2014,5,55.4307,10.9,0.46,
21,2014-06-01,2014,6,51.7965,10.9,0.4,
21,2014-07-01,2014,7,54.99019,10.9,0.01,
21,2014-08-01,2014,8,56.27501,10.9,0.25,
21,2014-09-01,2014,9,53.59525,10.9,0.57,
21,2014-10-01,2014,10,58.95477,10.92,0.42,
21,2014-11-01,2014,11,56.86236,11.15,0.51,
21,2014-12-01,2014,12,74.29917,11.58,0.78,
21,2015-01-01,2015,1,54.69652,11.82,1.24,
21,2015-02-01,2015,2,48.23572,12.15,1.22,
21,2015-03-01,2015,3,54.25601,12.58,1.32,
21,2015-04-01,2015,4,52.93448,12.68,0.71,
21,2015-05-01,2015,5,56.16488,13.15,0.74,
21,2015-06-01,2015,6,53.30158,13.58,0.79,
21,2015-07-01,2015,7,57.37628,13.69,0.62,
21,2015-08-01,2015,8,55.79779,14.15,0.22,
21,2015-09-01,2015,9,52.56739,14.15,0.54,
21,2015-10-01,2015,10,57.41299,14.15,0.82,
21,2015-11-01,2015,11,56.89906,14.15,1.01,
21,2015-12-01,2015,12,73.19789,14.15,0.96,
21,2016-01-01,2016,1,55.72437,14.15,1.27,
21,2016-02-01,2016,2,52.86107,14.15,0.9,
21,2016-03-01,2016,3,57.59654,14.15,0.43,
21,2016-04-01,2016,4,56.78894,14.15,0.61,
21,2016-05-01,2016,5,58.03705,14.15,0.78,
21,2016-06-01,2016,6,56.71552,14.15,0.35,
21,2016-07-01,2016,7,58.40414,14.15,0.52,
21,2016-08-01,2016,8,59.0649,14.15,0.44,
21,2016-09-01,2016,9,55.24716,14.15,0.08,
21,2016-10-01,2016,10,58.84465,14.05,0.26,
21,2016-11-01,2016,11,60.53326,13.9,0.18,
21,2016-12-01,2016,12,77.16247,13.65,0.3,
21,2017-01-01,2017,1,58.48651,13.17,0.38,
21,2017-02-01,2017,2,53.23012,12.82,0.33,
21,2017-03-01,2017,3,60.85052,12.15,0.25,
21,2017-04-01,2017,4,59.20159,11.59,0.14,
21,2017-05-01,2017,5,62.16925,11.15,0.31,
21,2017-06-01,2017,6,59.4278,10.15,-0.23,
21,2017-07-01,2017,7,61.8344,10.01,0.24,
21,2017-08-01,2017,8,63.72559,9.15,0.19,
21,2017-09-01,2017,9,59.94059,8.35,0.16,
21,2017-10-01,2017,10,61.0351,8.01,0.42,
21,2017-11-01,2017,11,64.53157,7.4,0.28,
21,2017-12-01,2017,12,79.41356,7.0,0.44,
21,2018-01-01,2018,1,65.96769,6.9,0.29,
21,2018-02-01,2018,2,57.80654,6.72,0.32,
21,2018-03-01,2018,3,63.27348,6.58,0.09,
21,2018-04-01,2018,4,59.36332,6.4,0.22,
21,2018-05-01,2018,5,64.23886,6.4,0.4,
21,2018-06-01,2018,6,64.69183,6.4,1.26,
21,2018-07-01,2018,7,65.80027,6.4,0.33,
21,2018-08-01,2018,8,69.85558,6.4,-0.09,
21,2018-09-01,2018,9,62.75999,6.4,0.48,
21,2018-10-01,2018,10,66.53865,6.4,0.45,
21,2018-11-01,2018,11,73.41978,6.4,-0.21,
21,2018-12-01,2018,12,83.9043,6.4,0.15,
21,2019-01-01,2019,1,66.05913,6.4,0.32,
21,2019-02-01,2019,2,61.15192,6.4,0.43,
21,2019-03-01,2019,3,65.24944,6.4,0.75,
21,2019-04-01,2019,4,65.09044,6.4,0.57,
21,2019-05-01,2019,5,69.41849,6.4,0.13,
21,2019-06-01,2019,6,64.90434,6.4,0.01,
21,2019-07-01,2019,7,68.01221,6.4,0.19,
21,2019-08-01,2019,8,73.60644,5.9,0.11,
21,2019-09-01,2019,9,64.04273,5.71,-0.04,
21,2019-10-01,2019,10,68.56146,5.38,0.1,
21,2019-11-01,2019,11,76.00198,4.9,0.51,
21,2019-12-01,2019,12,86.6692,4.59,1.15,
21,2020-01-01,2020,1,70.837,4.4,0.21,
21,2020-02-01,2020,2,66.15594,4.19,0.25,
21,2020-03-01,2020,3,64.80872,3.95,0.07,
21,2020-04-01,2020,4,56.18415,3.65,-0.31,
21,2020-05-01,2020,5,63.23228,3.01,-0.38,
21,2020-06-01,2020,6,76.79494,2.58,0.26,
21,2020-07-01,2020,7,85.53485,2.15,0.36,
21,2020-08-01,2020,8,95.07574,1.94,0.24,
21,2020-09-01,2020,9,83.18306,1.9,0.64,
21,2020-10-01,2020,10,87.31236,1.9,0.86,
21,2020-11-01,2020,11,95.28186,1.9,0.89,
21,2020-12-01,2020,12,103.14147,1.9,1.35,
21,2021-01-01,2021,1,79.55756,1.9,0.25,
21,2021-02-01,2021,2,73.39022,1.9,0.86,
21,2021-03-01,2021,3,79.51304,2.23,0.93,
21,2021-04-01,2021,4,79.85421,2.65,0.31,
21,2021-05-01,2021,5,86.32023,3.29,0.83,
21,2021-06-01,2021,6,85.54658,3.76,0.53,
21,2021-07-01,2021,7,90.52471,4.15,0.96,
21,2021-08-01,2021,8,95.71976,5.01,0.87,
21,2021-09-01,2021,9,83.40026,5.43,1.16,
21,2021-10-01,2021,10,87.82306,6.3,1.25,
21,2021-11-01,2021,11,95.08233,7.65,0.95,
21,2021-12-01,2021,12,110.00162,8.76,0.73,
21,2022-01-01,2022,1,85.80058,9.15,0.54,48782921939.96
21,2022-02-01,2022,2,84.26585,10.49,1.01,49331900370.17
21,2022-03-01,2022,3,92.94037,11.15,1.62,50024942013.53
21,2022-04-01,2022,4,95.58557,11.65,1.06,51017612682.1
21,2022-05-01,2022,5,100.82738,12.51,0.47,51886513999.99
21,2022-06-01,2022,6,100.04496,12.89,0.67,52697598109.42
21,2022-07-01,2022,7,100.63012,13.15,-0.68,53542878140.88
21,2022-08-01,2022,8,110.6934,13.58,-0.36,54749093573.12
21,2022-09-01,2022,9,97.25277,13.65,-0.29,55887121700.7
21,2022-10-01,2022,10,101.58209,13.65,0.59,57091954363.79
21,2022-11-01,2022,11,107.56099,13.65,0.41,58339728515.53
21,2022-12-01,2022,12,122.81593,13.65,0.62,59264864978.659996
21,2023-01-01,2023,1,103.594,,0.53,60129656087.2
21,2023-02-01,2023,2,97.59402,,0.84,60500460833.04
21,2023-03-01,2023,3,104.40496,,0.71,61187699255.06
21,2023-04-01,2023,4,103.78357,,0.61,61597105110.2
21,2023-05-01,2023,5,112.13741,,0.23,62166362778.43
21,2023-06-01,2023,6,106.24684,,-0.08,62145019653.63
21,2023-07-01,2023,7,106.93379,,0.12,62693281092.41
21,2023-08-01,2023,8,116.52082,,0.23,63554838817.76
21,2023-09-01,2023,9,106.02619,,0.26,64121371460.29
21,2023-10-01,2023,10,110.35047,,0.24,64993741977.23
21,2023-11-01,2023,11,118.19779,,0.28,66117505919.68
21,2023-12-01,2023,12,134.55182,,0.56,66817051299.57
21,2024-01-01,2024,1,109.31159,,0.42,
21,2024-02-01,2024,2,109.20603,,0.83,
21,2024-03-01,2024,3,114.43887,,0.16,
21,2024-04-01,2024,4,111.30665,,0.38,
21,2024-05-01,2024,5,126.97297,,0.46,
21,2024-06-01,2024,6,117.1683,,0.21,
21,2024-07-01,2024,7,119.69446,,0.38,
21,2024-08-01,2024,8,129.59754,,-0.02,
21,2024-09-01,2024,9,112.27106,,0.44,
21,2024-10-01,2024,10,121.36171,,0.56,
21,2024-11-01,2024,11,130.47082,,0.39,
21,2024-12-01,2024,12,138.24478,,0.52,
21,2025-01-01,2025,1,117.24629,,0.16,
21,2025-02-01,2025,2,120.70106,,1.31,
21,2025-03-01,2025,3,121.28336,,0.56,
21,2025-04-01,2025,4,123.33961,,0.43,
21,2025-05-01,2025,5,133.13085,,0.26,
21,2025-06-01,2025,6,124.03778,,0.24,
21,2025-07-01,2025,7,127.68542,,0.26,
21,2025-08-01,2025,8,141.71891,,-0.11,
21,2025-09-01,2025,9,119.97722,,0.48,
21,2025-10-01,2025,10,126.05431,,0.09,
21,2025-11-01,2025,11,135.94801,,0.18,
22,2007-12-01,2007,12,39.04125,,,
22,2008-01-01,2008,1,31.38436,,,
22,2008-02-01,2008,2,26.13138,,,
22,2008-03-01,2008,3,28.09012,,,
22,2008-04-01,2008,4,27.60043,,,
22,2008-05-01,2008,5,30.89468,,,
22,2008-06-01,2008,6,29.29207,,,
22,2008-07-01,2008,7,31.91856,,,
22,2008-08-01,2008,8,31.11726,,,
22,2008-09-01,2008,9,31.38436,,,
22,2008-10-01,2008,10,31.7405,,,
22,2008-11-01,2008,11,32.71987,,,
22,2008-12-01,2008,12,43.31487,,,
22,2009-01-01,2009,1,33.38762,,,
22,2009-02-01,2009,2,29.3811,,,
22,2009-03-01,2009,3,31.7405,,,
22,2009-04-01,2009,4,31.69598,,,
22,2009-05-01,2009,5,35.96959,,,
22,2009-06-01,2009,6,36.28121,,,
22,2009-07-01,2009,7,39.79804,,,
22,2009-08-01,2009,8,39.97611,,,
22,2009-09-01,2009,9,37.61672,,,
22,2009-10-01,2009,10,38.19544,,,
22,2009-11-01,2009,11,37.43865,,,
22,2009-12-01,2009,12,53.15309,,,
22,2010-01-01,2010,1,37.48317,,,
22,2010-02-01,2010,2,33.56569,,,
22,2010-03-01,2010,3,38.77415,,,
22,2010-04-01,2010,4,33.96634,,,
22,2010-05-01,2010,5,39.08577,,,
22,2010-06-01,2010,6,37.08251,,,
22,2010-07-01,2010,7,41.0,,,
22,2010-08-01,2010,8,40.64386,,,
22,2010-09-01,2010,9,41.08903,,,
22,2010-10-01,2010,10,39.75352,,,
22,2010-11-01,2010,11,40.33224,,,
22,2010-12-01,2010,12,59.42996,,,
22,2011-01-01,2011,1,42.24647,,0.83,
22,2011-02-01,2011,2,38.15092,,0.8,
22,2011-03-01,2011,3,41.0,,0.79,
22,2011-04-01,2011,4,40.64386,,0.77,
22,2011-05-01,2011,5,44.16069,,0.47,
22,2011-06-01,2011,6,43.00325,,0.15,
22,2011-07-01,2011,7,46.11943,,0.16,
22,2011-08-01,2011,8,45.7633,,0.37,
22,2011-09-01,2011,9,43.09229,,0.53,
22,2011-10-01,2011,10,42.55808,,0.43,
22,2011-11-01,2011,11,44.69489,,0.52,
22,2011-12-01,2011,12,62.85776,,0.5,
22,2012-01-01,2012,1,47.32138,10.7,0.56,
22,2012-02-01,2012,2,44.87296,10.4,0.45,
22,2012-03-01,2012,3,48.47882,9.82,0.21,
22,2012-04-01,2012,4,44.47231,9.35,0.64,
22,2012-05-01,2012,5,50.48208,8.87,0.36,
22,2012-06-01,2012,6,46.92073,8.39,0.08,
22,2012-07-01,2012,7,49.10206,8.07,0.43,
22,2012-08-01,2012,8,49.59174,7.85,0.41,
22,2012-09-01,2012,9,47.3659,7.39,0.57,
22,2012-10-01,2012,10,50.34853,7.23,0.59,
22,2012-11-01,2012,11,51.14983,7.14,0.6,
22,2012-12-01,2012,12,66.19652,7.16,0.79,
22,2013-01-01,2013,1,51.90662,7.11,0.86,
22,2013-02-01,2013,2,47.633,7.12,0.6,
22,2013-03-01,2013,3,54.31053,7.15,0.47,
22,2013-04-01,2013,4,50.83821,7.26,0.55,
22,2013-05-01,2013,5,55.64603,7.42,0.37,
22,2013-06-01,2013,6,52.88599,7.9,0.26,
22,2013-07-01,2013,7,59.02931,8.23,0.03,
22,2013-08-01,2013,8,57.82735,8.45,0.24,
22,2013-09-01,2013,9,53.99891,8.9,0.35,
22,2013-10-01,2013,10,55.64603,9.25,0.57,
22,2013-11-01,2013,11,56.6254,9.45,0.54,
22,2013-12-01,2013,12,74.43213,9.9,0.92,
22,2014-01-01,2014,1,58.62866,10.17,0.55,
22,2014-02-01,2014,2,53.42019,10.43,0.69,
22,2014-03-01,2014,3,56.31378,10.65,0.92,
22,2014-04-01,2014,4,56.6254,10.87,0.67,
22,2014-05-01,2014,5,62.36807,10.9,0.46,
22,2014-06-01,2014,6,55.60151,10.9,0.4,
22,2014-07-01,2014,7,59.47448,10.9,0.01,
22,2014-08-01,2014,8,60.27578,10.9,0.25,
22,2014-09-01,2014,9,58.98479,10.9,0.57,
22,2014-10-01,2014,10,62.94679,10.92,0.42,
22,2014-11-01,2014,11,62.05645,11.15,0.51,
22,2014-12-01,2014,12,78.92833,11.58,0.78,
22,2015-01-01,2015,1,63.48099,11.82,1.24,
22,2015-02-01,2015,2,54.57763,12.15,1.22,
22,2015-03-01,2015,3,59.91965,12.58,1.32,
22,2015-04-01,2015,4,57.82735,12.68,0.71,
22,2015-05-01,2015,5,61.07708,13.15,0.74,
22,2015-06-01,2015,6,58.62866,13.58,0.79,
22,2015-07-01,2015,7,63.03582,13.69,0.62,
22,2015-08-01,2015,8,61.07708,14.15,0.22,
22,2015-09-01,2015,9,59.20738,14.15,0.54,
22,2015-10-01,2015,10,63.48099,14.15,0.82,
22,2015-11-01,2015,11,62.85776,14.15,1.01,
22,2015-12-01,2015,12,79.77415,14.15,0.96,
22,2016-01-01,2016,1,63.57002,14.15,1.27,
22,2016-02-01,2016,2,58.18349,14.15,0.9,
22,2016-03-01,2016,3,62.85776,14.15,0.43,
22,2016-04-01,2016,4,62.10097,14.15,0.61,
22,2016-05-01,2016,5,63.03582,14.15,0.78,
22,2016-06-01,2016,6,60.80998,14.15,0.35,
22,2016-07-01,2016,7,63.70358,14.15,0.52,
22,2016-08-01,2016,8,62.67969,14.15,0.44,
22,2016-09-01,2016,9,61.07708,14.15,0.08,
22,2016-10-01,2016,10,61.87839,14.05,0.26,
22,2016-11-01,2016,11,64.63843,13.9,0.18,
22,2016-12-01,2016,12,80.1748,13.65,0.3,
22,2017-01-01,2017,1,62.69302,13.17,0.38,
22,2017-02-01,2017,2,55.40245,12.82,0.33,
22,2017-03-01,2017,3,61.48769,12.15,0.25,
22,2017-04-01,2017,4,60.02611,11.59,0.14,
22,2017-05-01,2017,5,65.14282,11.15,0.31,
22,2017-06-01,2017,6,60.35129,10.15,-0.23,
22,2017-07-01,2017,7,65.51263,10.01,0.24,
22,2017-08-01,2017,8,66.99294,9.15,0.19,
22,2017-09-01,2017,9,64.64447,8.35,0.16,
22,2017-10-01,2017,10,63.65666,8.01,0.42,
22,2017-11-01,2017,11,69.44281,7.4,0.28,
22,2017-12-01,2017,12,81.62494,7.0,0.44,
22,2018-01-01,2018,1,67.73986,6.9,0.29,
22,2018-02-01,2018,2,58.65664,6.72,0.32,
22,2018-03-01,2018,3,63.24021,6.58,0.09,
22,2018-04-01,2018,4,60.27848,6.4,0.22,
22,2018-05-01,2018,5,67.21546,6.4,0.4,
22,2018-06-01,2018,6,64.10783,6.4,1.26,
22,2018-07-01,2018,7,66.08849,6.4,0.33,
22,2018-08-01,2018,8,66.99841,6.4,-0.09,
22,2018-09-01,2018,9,62.62596,6.4,0.48,
22,2018-10-01,2018,10,63.61786,6.4,0.45,
22,2018-11-01,2018,11,69.6464,6.4,-0.21,
22,2018-12-01,2018,12,79.42271,6.4,0.15,
22,2019-01-01,2019,1,64.74213,6.4,0.32,
22,2019-02-01,2019,2,56.93057,6.4,0.43,
22,2019-03-01,2019,3,61.22906,6.4,0.75,
22,2019-04-01,2019,4,60.48682,6.4,0.57,
22,2019-05-01,2019,5,65.62079,6.4,0.13,
22,2019-06-01,2019,6,52.8618,6.4,0.01,
22,2019-07-01,2019,7,57.25815,6.4,0.19,
22,2019-08-01,2019,8,65.76878,5.9,0.11,
22,2019-09-01,2019,9,62.94293,5.71,-0.04,
22,2019-10-01,2019,10,65.35643,5.38,0.1,
22,2019-11-01,2019,11,71.6058,4.9,0.51,
22,2019-12-01,2019,12,83.15376,4.59,1.15,
22,2020-01-01,2020,1,67.31739,4.4,0.21,
22,2020-02-01,2020,2,62.98799,4.19,0.25,
22,2020-03-01,2020,3,60.86452,3.95,0.07,
22,2020-04-01,2020,4,48.7719,3.65,-0.31,
22,2020-05-01,2020,5,54.41296,3.01,-0.38,
22,2020-06-01,2020,6,63.87278,2.58,0.26,
22,2020-07-01,2020,7,66.75546,2.15,0.36,
22,2020-08-01,2020,8,77.84692,1.94,0.24,
22,2020-09-01,2020,9,80.75873,1.9,0.64,
22,2020-10-01,2020,10,84.5226,1.9,0.86,
22,2020-11-01,2020,11,87.95867,1.9,0.89,
22,2020-12-01,2020,12,101.56451,1.9,1.35,
22,2021-01-01,2021,1,76.90051,1.9,0.25,
22,2021-02-01,2021,2,78.71214,1.9,0.86,
22,2021-03-01,2021,3,77.73386,2.23,0.93,
22,2021-04-01,2021,4,74.91133,2.65,0.31,
22,2021-05-01,2021,5,86.20366,3.29,0.83,
22,2021-06-01,2021,6,85.57261,3.76,0.53,
22,2021-07-01,2021,7,93.81899,4.15,0.96,
22,2021-08-01,2021,8,92.89871,5.01,0.87,
22,2021-09-01,2021,9,88.60088,5.43,1.16,
22,2021-10-01,2021,10,92.02506,6.3,1.25,
