dataset,group,horizon,y_pos,y_neg,x_pos,x_neg,gain,chi,pred_pos_aug,pred_neg_aug,err_pos_aug,err_neg_aug,err_pos_struct,err_neg_struct
lp_controls,PH2M,0,0.003844544744185,-0.0001506999218977006,-0.01988703913648364,0.007030795127292269,0.13801436296082767,1.6994416060634057,-0.002744697037598838,0.0016490543700690978,-0.006589241781783838,0.0017997542919667984,-0.02373158388066864,0.007181495049189969
lp_controls,PH2M,1,0.0033056425821559,0.0022003631432117,-0.011146431115706817,0.003940670757330088,0.13801436296082767,1.6994416060634057,-0.001538367589721024,0.0009242738859155703,-0.004844010171876924,-0.00127608925729613,-0.014452073697862718,0.0017403076141183876
lp_controls,PH2M,2,-0.0021614769470905,0.00010922945425066572,-0.014430308590914317,0.005101641457536382,0.13801436296082767,1.6994416060634057,-0.001991589847503198,0.0011965764878311934,0.00016988709958730202,0.0010873470335805277,-0.012268831643823816,0.004992412003285716
lp_controls,PH2M,3,-0.0016789704675766,0.0011948110312387,-0.012989834068056838,0.004592381070065272,0.13801436296082767,1.6994416060634057,-0.0017927836738697211,0.001077130813158869,-0.00011381320629312119,-0.0001176802180798311,-0.01131086360048024,0.0033975700388265717
lp_controls,PH2M,4,0.001903359651271,-0.0054485713797103,-0.013417336047679945,0.0047435186433673285,0.13801436296082767,1.6994416060634057,-0.001851785087251897,0.0011125797305605316,-0.003755144738522897,0.006561151110270832,-0.015320695698950944,0.010192090023077627
lp_controls,PH2M,5,0.0023634059648987,-0.010383816968945,-0.013117414751630673,0.004637485504277191,0.13801436296082767,1.6994416060634057,-0.001810391640639271,0.0010877099387058406,-0.00417379760553797,0.01147152690765084,-0.015480820716529373,0.01502130247322219
lp_controls,PH2M,6,0.0008694275382036738,-0.00030714740144542504,-0.013111251763426764,0.004635306662714065,0.13801436296082767,1.6994416060634057,-0.0018095410597483731,0.001087198897189723,-0.0026789685979520467,0.0013943462986351482,-0.013980679301630437,0.00494245406415949
lp_controls,PH2M,7,0.0030769149815056,-0.0038250639803339,-0.012996462871683448,0.004594724594404326,0.13801436296082767,1.6994416060634057,-0.00179369854397944,0.0010776804805837778,-0.00487061352548504,0.004902744460917678,-0.016073377853189047,0.008419788574738227
lp_controls,PH2M,8,-0.0031949160140502,-0.0110191473297978,-0.012931043990582028,0.00457159662913304,0.13801436296082767,1.6994416060634057,-0.0017846697987786175,0.0010722558776034732,0.0014102462152715827,0.012091403207401274,-0.009736127976531828,0.01559074395893084
lp_controls,PH2M,9,0.0064967812837081,-0.0052626262398174,-0.012852431485130393,0.004543804235480469,0.13801436296082767,1.6994416060634057,-0.0017738201439179554,0.0010657372453040418,-0.008270601427626055,0.006328363485121441,-0.019349212768838494,0.009806430475297868
lp_controls,PH2M,10,-0.0019028538252309,-0.00497807975441,-0.012784901306070922,0.004519929849222505,0.13801436296082767,1.6994416060634057,-0.001764500009274432,0.0010601375712588424,0.0001383538159564681,0.006038217325668842,-0.010882047480840021,0.009498009603632503
lp_controls,PH2M,11,-0.0043916601905758,0.0008851632474602591,-0.012718566642128285,0.004496478121249103,0.13801436296082767,1.6994416060634057,-0.0017553448728881683,0.0010546370305945171,0.002636315317687632,0.00016947378313425803,-0.008326906451552485,0.0036113148737888434
lp_controls,PH2M,12,0.0054176416807116,-0.0014657625493852,-0.012657006821318094,0.00447471447482469,0.13801436296082767,1.6994416060634057,-0.001746848733435067,0.0010495324249851887,-0.007164490414146667,0.0025152949743703886,-0.018074648502029694,0.005940477024209891
lp_controls,PH2M,13,0.0044074059043239,0.0031659841475238,-0.012598518150382064,0.004454036592119405,0.13801436296082767,1.6994416060634057,-0.0017387764567754055,0.0010446824823796134,-0.006146182361099306,-0.002121301665144187,-0.017005924054705964,0.0012880524445956052
lp_controls,PH2M,14,-0.0032370191730191,-0.0004369783393019917,-0.012543493133313889,0.0044345832376388485,0.13801436296082767,1.6994416060634057,-0.0017311822140978325,0.001040119749624944,0.0015058369589212677,0.0014770980889269357,-0.009306473960294789,0.0048715615769408405
lp_controls,PH2M,15,0.006782240641648,-0.0077648256981586,-0.012491514861523197,0.0044162070189622425,0.13801436296082767,1.6994416060634057,-0.0017240084660288355,0.0010358096562193817,-0.008506249107676835,0.008800635354377981,-0.019273755503171196,0.012181032717120843
lp_controls,PH2M,16,-0.0026254404203348,0.0039661367669176,-0.012442499861122046,0.0043988784250156695,0.13801436296082767,1.6994416060634057,-0.001717243691972946,0.001031745280418724,0.0009081967283618541,-0.002934391486498876,-0.009817059440787246,0.00043274165809806947
lp_controls,PH2M,17,0.0020381056607162,-0.0035780356677492,-0.012396247399192956,0.0043825264893795875,0.13801436296082767,1.6994416060634057,-0.0017108601879044325,0.001027909977237282,-0.003748965848620633,0.004605945644986482,-0.014434353059909156,0.007960562157128787
lp_controls,PH2M,18,0.0027597184175956,3.239226081121944e-05,-0.012352616098671472,0.004367101230093992,0.13801436296082767,1.6994416060634057,-0.0017048384417578076,0.0010242920235387567,-0.004464556859353408,0.0009918997627275372,-0.015112334516267072,0.004334708969282772
lp_controls,PH2M,19,-0.0143372498578476,0.0080292147036458,-0.012311453667470345,0.004352548806340409,0.13801436296082767,1.6994416060634057,-0.0016991574350376651,0.0010208787911018182,0.012638092422809935,-0.0070083359125439814,0.0020257961903772555,-0.0036766658973053905
lp_controls,PH2M,20,-0.0145744215843933,0.0086964836476438,-0.012272623845501327,0.00433882104519747,0.13801436296082767,1.6994416060634057,-0.0016937983618947286,0.0010176589810953864,0.01288062322249857,-0.007678824666548413,0.002301797738891973,-0.004357662602446329
lp_controls,PH2M,21,-0.0073107629414719,0.0084108404408762,-0.012235995115014827,0.004325871450335758,0.13801436296082767,1.6994416060634057,-0.0016887430709905706,0.0010146216879285813,0.005622019870481329,-0.007396218752947618,-0.004925232173542927,-0.004084968990540442
lp_controls,PH2M,22,-0.0156911987203406,0.0133858996313068,-0.012201444486008533,0.004313656540293254,0.13801436296082767,1.6994416060634057,-0.001683974587938371,0.0010117567131396844,0.014007224132402228,-0.012374142918167116,0.003489754234332067,-0.009072243091013546
lp_controls,PH2M,23,-0.0250979107849428,0.0089286996465647,-0.012168855361909864,0.0043021350939214335,0.13801436296082767,1.6994416060634057,-0.001679476820736442,0.0010090543884175183,0.023418433964206356,-0.00791964525814718,0.012929055423032935,-0.004626564552643266
lp_controls,PH2M,24,-0.0072795213903107,0.0109976786246138,-0.012138117735706921,0.004291268219719278,0.13801436296082767,1.6994416060634057,-0.0016752345868371148,0.0010065055918635564,0.005604286803473585,-0.009991173032750244,-0.004858596345396221,-0.006706410404894522
lp_controls,WH2M,0,0.00042999910612112895,0.0023135019679142,-0.01643367927633476,0.005808439964972239,0.4271459863938764,1.4811938107661928,-0.007019580144570616,0.0036749185973786727,-0.007449579250691745,0.0013614166294644726,-0.01686367838245589,0.0034949379970580386
lp_controls,WH2M,1,-0.0103894651221423,1.757703656264918e-05,-0.01762854581758631,0.006230762346607711,0.4271459863938764,1.4811938107661928,-0.007529962591942549,0.003942116052068879,0.002859502530199751,0.0039245390155062294,-0.00723908069544401,0.006213185310045062
lp_controls,WH2M,2,-0.0128259325166562,0.0086453733396555,-0.02313352486130361,0.008176482458714506,0.4271459863938764,1.4811938107661928,-0.009881392295648795,0.00517314591006779,0.002944540221007406,-0.0034722274295877096,-0.01030759234464741,-0.00046889088094099335
lp_controls,WH2M,3,-0.016383339012677,0.0077340724679068,-0.02660508460045713,0.009403495958892933,0.4271459863938764,1.4811938107661928,-0.011364255104754792,0.005949460162816024,0.005019083907922207,-0.001784612305090776,-0.010221745587780131,0.0016694234909861334
lp_controls,WH2M,4,-0.0127030560782922,0.0058211721223837,-0.030559181424528528,0.010801060900505076,0.4271459863938764,1.4811938107661928,-0.013053231692969663,0.0068336799233622535,-0.0003501756146774629,0.0010125078009785536,-0.01785612534623633,0.004979888778121376
lp_controls,WH2M,5,-0.0158474508783842,0.0068581407456099,-0.034023352618023056,0.012025462938994137,0.4271459863938764,1.4811938107661928,-0.014532938514452136,0.007608341940882704,0.0013145123639320654,0.0007502011952728038,-0.018175901739638855,0.005167322193384237
lp_controls,WH2M,6,-0.016119205663651,0.0065307005191165,-0.03739726905565706,0.013217964675538322,0.4271459863938764,1.4811938107661928,-0.015974093379215827,0.008362821084243107,0.00014511228443517266,0.0018321205651266066,-0.02127806339200606,0.006687264156421822
lp_controls,WH2M,7,-0.0144448088227196,0.021854251771301,-0.04053953820048522,0.014328591296309843,0.4271459863938764,1.4811938107661928,-0.017316301032598493,0.009065498988814787,-0.002871492209878892,-0.012788752782486213,-0.026094729377765618,-0.0075256604749911575
lp_controls,WH2M,8,-0.0158513592073013,0.0172649913199548,-0.04352084719820609,0.015382326983803644,0.4271459863938764,1.4811938107661928,-0.018589755205174915,0.009732182796867382,-0.0027383959978736147,-0.007532808523087417,-0.027669487990904792,-0.0018826643361511547
lp_controls,WH2M,9,-0.0217506403459489,0.0028685248675897,-0.046327554566321226,0.016374350192531636,0.4271459863938764,1.4811938107661928,-0.019788628992447415,0.010359821984113967,0.0019620113535014846,0.007491297116524267,-0.024576914220372326,0.013505825324941935
lp_controls,WH2M,10,-0.0261482229781872,0.0011666386961443,-0.0489784127433662,0.01731128892171812,0.4271459863938764,1.4811938107661928,-0.020920932423271563,0.010952609992814373,0.005227290554915637,0.009785971296670073,-0.022830189765179,0.01614465022557382
lp_controls,WH2M,11,-0.0193374645695137,0.0012026062774655,-0.051478667721801735,0.018194997353358996,0.4271459863938764,1.4811938107661928,-0.02198890630227161,0.0115117199379428,-0.002651441732757911,0.0103091136604773,-0.032141203152288036,0.016992391075893495
lp_controls,WH2M,12,-0.0185522246098412,-0.0015814141587411,-0.05383816921220656,0.019028956841299686,0.4271459863938764,1.4811938107661928,-0.0229967578937884,0.012039354423308148,-0.0044445332839472,0.013620768582049247,-0.035285944602365366,0.020610371000040786
