horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,shock_series
42,eps_sb_pos_x_ph2m,2.1076530890725267,-0.1822277894305393,4.397533967575592,1.392148724350063,0.030663952974368136,0.06462897520960169,-0.005587824365721116,0.1348457747849245,1323,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
43,eps_sb_pos_x_ph2m,-0.28205135337265713,-2.2119502958721275,1.6478475891268132,1.173295246991852,0.030663952974368136,-0.008648809436176047,-0.0678271398542626,0.050529520981910506,1296,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
44,eps_sb_pos_x_ph2m,0.2548357401673944,-2.321918642197719,2.831590122532508,1.5665554309174625,0.030663952974368136,0.007814271152681278,-0.07119920405465957,0.08682774636002213,1269,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
45,eps_sb_pos_x_ph2m,1.8383297327523578,-0.854571552043264,4.531231017547979,1.6371677337554793,0.030663952974368136,0.05637045647650104,-0.02620454188508744,0.1389454548380895,1242,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
46,eps_sb_pos_x_ph2m,-1.4845858876877933,-3.7292170469064843,0.7600452715308974,1.3646388483690377,0.030663952974368136,-0.04552327184646907,-0.11435253615755245,0.0233059924646143,1215,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
47,eps_sb_pos_x_ph2m,0.6232289361418636,-1.847923183183556,3.0943810554672835,1.5023538136371368,0.030663952974368136,0.01911066279011959,-0.056664629589385236,0.09488595516962442,1188,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
48,eps_sb_pos_x_ph2m,2.122459579359598,-0.2733218109515607,4.518240969670757,1.456531664006746,0.030663952974368136,0.06508300073147989,-0.008381127157887795,0.13854712862084756,1161,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
0,eps_sb_neg_x_ph2m,1.4005125841451906,-0.5447336013160096,3.345758769606391,1.1826257082014455,0.03820649632041153,0.05350867889283327,-0.020812362334284643,0.1278297201199512,2457,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
1,eps_sb_neg_x_ph2m,1.4858264544120214,0.0319663183166885,2.939686590507354,0.8838842023833323,0.03820649632041153,0.056768222963263004,0.001221321023143663,0.11231512490338234,2430,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
2,eps_sb_neg_x_ph2m,1.7276266621544614,0.03868505460143368,3.416568269707489,1.0268035890119096,0.03820649632041153,0.06600656171064928,0.001478020396284595,0.13053510302501398,2403,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
