horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,shock_series
0,eps_rr_pos_x_ph2m,2.1019979375152986,0.9423890570298206,3.261606818000777,0.704992141236705,0.03492195000079714,0.07340586687568797,0.032910063530893756,0.11390167022048218,2457,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
1,eps_rr_pos_x_ph2m,2.7452425460942957,0.2792083024540166,5.211276789734574,1.4992423661494803,0.03492195000079714,0.09586922293476603,0.009750498378106614,0.18198794749142544,2430,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
2,eps_rr_pos_x_ph2m,1.0531620851994627,0.16730748236118476,1.9390166880377406,0.5385613578760181,0.03492195000079714,0.0367784736820709,0.005842703533776543,0.06771424383036524,2403,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
3,eps_rr_pos_x_ph2m,0.6630503858133158,-1.583428741303896,2.9095295129305274,1.365762333078097,0.03492195000079714,0.023155012421381866,-0.05529641933363981,0.10160644417640353,2376,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
4,eps_rr_pos_x_ph2m,2.313295460992532,0.034462619247196624,4.592128302737867,1.3854319949239888,0.03492195000079714,0.08078478842585217,0.0012035018662471097,0.16036607498545724,2349,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
5,eps_rr_pos_x_ph2m,-0.5879796449403544,-1.7940736627167562,0.6181143728360475,0.7332530980350785,0.03492195000079714,-0.02053339576209351,-0.06265255074714156,0.021585759222954533,2322,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
6,eps_rr_pos_x_ph2m,0.2630801131320202,-2.510356274812278,3.0365165010763184,1.6861295999234365,0.03492195000079714,0.009187270557000464,-0.08766653631318173,0.10604107742718266,2295,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
7,eps_rr_pos_x_ph2m,2.270968249789902,0.7256994322579229,3.816237067321881,0.939456734758788,0.03492195000079714,0.07930663967256074,0.025342839288918055,0.13327044005620345,2268,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
8,eps_rr_pos_x_ph2m,0.4705353077186198,-0.7395458325352096,1.6806164479724492,0.7356770963848996,0.03492195000079714,0.016432010489759338,-0.025826382587092484,0.05869040356661116,2241,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
9,eps_rr_pos_x_ph2m,1.3243048801456103,-1.565250115039547,4.213859875330767,1.756724700507596,0.03492195000079714,0.046247308810256654,-0.054661586256153034,0.14715620387666634,2214,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
10,eps_rr_pos_x_ph2m,3.949786764924784,2.3580539341279563,5.541519595721612,0.9677048490611918,0.03492195000079714,0.1379342559185136,0.08234784158679949,0.1935206702502277,2187,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
11,eps_rr_pos_x_ph2m,2.3141435295455124,0.7266407573653111,3.9016463017257137,0.9651331560258266,0.03492195000079714,0.0808144046334566,0.02537571219725276,0.13625309706966043,2160,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
12,eps_rr_pos_x_ph2m,0.8711934710979602,-2.6478353747080807,4.390222316904001,2.1394176285023714,0.03492195000079714,0.030423774838703874,-0.09246757456589756,0.15331512424330532,2133,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
13,eps_rr_pos_x_ph2m,3.551330978728715,2.0908927066768763,5.011769250780554,0.8878834250793346,0.03492195000079714,0.12401940287544616,0.07301805055960127,0.17502075519129104,2106,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
14,eps_rr_pos_x_ph2m,2.0963520763670775,-0.27706303563638723,4.469767188370542,1.4429339323051438,0.03492195000079714,0.07320870239495834,-0.009675581477562992,0.1560929862674797,2079,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
15,eps_rr_pos_x_ph2m,1.4694176208694245,-1.6447979377659958,4.583633179504845,1.8933086249183313,0.03492195000079714,0.05131492868629233,-0.057439551344078355,0.160069408716663,2052,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
16,eps_rr_pos_x_ph2m,2.46817732345846,1.002392505190091,3.9339621417268287,0.8911338943788062,0.03492195000079714,0.08619356508291764,0.03500550094742215,0.13738162921841315,2025,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
17,eps_rr_pos_x_ph2m,3.969476348899743,0.9367409596588296,7.002211738140657,1.8437721992696128,0.03492195000079714,0.13862185458562362,0.03271282095690438,0.24453088821434285,1998,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
18,eps_rr_pos_x_ph2m,1.7003613332086107,-0.6003185599238388,4.00104122634106,1.398714059071912,0.03492195000079714,0.05937993346159987,-0.02096429473421084,0.13972416165741058,1971,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
19,eps_rr_pos_x_ph2m,2.1034704092810244,0.9911129842910047,3.2158278342710442,0.6762652960504661,0.03492195000079714,0.07345728846106823,0.034611598082551306,0.11230297883958516,1944,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
20,eps_rr_pos_x_ph2m,4.458378824272784,1.5758217155315735,7.340935933013995,1.7524702876350564,0.03492195000079714,0.1556952823858669,0.05503076715996398,0.25635979761176986,1917,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
21,eps_rr_pos_x_ph2m,1.6321034276748314,-0.2180778085384001,3.4822846638880627,1.1248303228307972,0.03492195000079714,0.05699623429739009,-0.007615702326061419,0.1216081709208416,1890,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
22,eps_rr_pos_x_ph2m,2.421602186026439,0.10210447939442435,4.741099892658454,1.4101544773506145,0.03492195000079714,0.08456707046223637,0.003565687524269509,0.1655684534002032,1863,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
23,eps_rr_pos_x_ph2m,3.8314573027989196,0.7113942171081225,6.951520388489717,1.8968636689414367,0.03492195000079714,0.13380196035853295,0.02484327328070608,0.2427606474363598,1836,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
24,eps_rr_pos_x_ph2m,2.0258471071465096,-0.31942220184081505,4.371116416133834,1.4258224990718382,0.03492195000079714,0.07074653138502994,-0.011154846161829475,0.15264790893188934,1809,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
25,eps_rr_pos_x_ph2m,2.3433338808328386,0.16928645635863449,4.517381305307042,1.3217269846092785,0.03492195000079714,0.08183378862161832,0.0059118131647683606,0.15775576407846825,1782,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
26,eps_rr_pos_x_ph2m,2.3663320527212988,0.2280967602548456,4.504567345187752,1.2999547542898404,0.03492195000079714,0.08263692963041686,0.00796558365696353,0.15730827560387017,1755,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
