t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
14,2.2576157757780426e-05,-0.00012122963369755594,-5.425558217491555e-05,0.001147800894106161,-1.8923830975727242e-06,2.8417897204874522e-06,4.572687176288513e-06,4.449647136021131e-07,-0.00011573915225055477,-1.4657340114367416e-05,-0.0001303877006479196,-0.0,-0.0,-0.0,0.024383748955776476,0.04284511788537737,0.01883521220964828
15,2.133996935743976e-05,-0.00011665694652126743,-4.851388540349811e-05,0.0010903183328261992,-1.730897455800967e-06,2.852831761494144e-06,4.4339944369071324e-06,4.1233452229517106e-07,-0.00011115767335726367,7.760089953205401e-07,-0.00011039192759099468,-0.0,-0.0,-0.0,0.023164561507987652,0.04123104938896193,0.01833123715513237
16,2.0171890550920283e-05,-0.0001122229520843603,-4.324274509294937e-05,0.0010357149547334675,-1.5811626754127653e-06,2.855558785689119e-06,4.297784708092279e-06,3.8233599476708177e-07,-0.00010673394214940826,1.4643248565193751e-05,-9.211806417913817e-05,-0.0,-0.0,-0.0,0.02200633343258827,0.03959203075236172,0.017786787503738785
17,1.9068470694996256e-05,-0.00010792516737626802,-3.8408857163333756e-05,0.0009838473122324729,-1.4422259224030561e-06,2.8505038425381575e-06,4.163905352522294e-06,3.5425603762245626e-07,-0.00010246352803623969,2.7069603214530163e-05,-7.543661471078393e-05,-0.0,-0.0,-0.0,0.020906016760958854,0.03795044129626958,0.017213738483008206
18,1.8026042015909486e-05,-0.00010376126202374573,-3.398153558638997e-05,0.000934578021065642,-1.3134015099841598e-06,2.8386732388376234e-06,4.032637882758646e-06,3.2819031902921953e-07,-9.834231257279167e-05,3.817148565708425e-05,-6.022719209557736e-05,-0.0,-0.0,-0.0,0.019860715922910912,0.03632331488784378,0.016621893768869852
19,1.704129999564654e-05,-9.972862414098708e-05,-2.9932044229112964e-05,0.0008877770227346165,-1.1939646439211023e-06,2.820795026288326e-06,3.904061651527896e-06,3.0393092699725225e-07,-9.436603986990298e-05,4.805714950147249e-05,-4.6377422472984995e-05,-0.0,-0.0,-0.0,0.018867680126765367,0.034723452615503914,0.01601931079927737
20,1.6111058719271164e-05,-9.582456248945918e-05,-2.623367196917551e-05,0.0008433205982685136,-1.0832666252396055e-06,2.7976229063289025e-06,3.7783067297728867e-06,2.8140503557389544e-07,-9.053051032292949e-05,5.6827213555593114e-05,-3.378261285899186e-05,-0.0,-0.0,-0.0,0.017924296120427098,0.03316031060649057,0.01541257646817468
21,1.5232331367067889e-05,-9.204625575968629e-05,-2.2861527615455442e-05,0.000801091290259072,-9.806838234441433e-07,2.769824967811858e-06,3.6554563627732164e-06,2.6050398236294946e-07,-8.683151968481205e-05,6.457518654546699e-05,-2.2345167120752838e-05,-0.0,-0.0,-0.0,0.01702808131440574,0.031640708272869376,0.014807040813320408
22,1.440228278876274e-05,-8.839079939691307e-05,-1.9792457009737816e-05,0.0007609774885421523,-8.856313949611784e-07,2.738036564029316e-06,3.5355868438702775e-06,2.411537343055465e-07,-8.326489730344645e-05,7.138794431574001e-05,-1.197414724040825e-05,-0.0,-0.0,-0.0,0.016176677248685455,0.03016939292211226,0.014207014980028364
23,1.3618232030447425e-05,-8.48552125530428e-05,-1.700492360896619e-05,0.0007228731671191117,-7.975502798409174e-07,2.7028499736099396e-06,3.4187526026501224e-06,2.2329256437961255e-07,-7.982650471227797e-05,7.734618082135172e-05,-2.5848216384761775e-06,-0.0,-0.0,-0.0,0.015367843386251181,0.02874948958863989,0.013615938872432839
24,1.2877634094079007e-05,-8.143645995039267e-05,-1.4478914951079741e-05,0.00068667757746299,-7.15902629040153e-07,2.664831384084749e-06,3.3049918824486154e-06,2.0688872269786263e-07,-7.65122498571778e-05,8.252482650604072e-05,5.901738494755346e-06,-0.0,-0.0,-0.0,0.014599451216938621,0.027382859121686937,0.01303652306111842
25,1.2178067690418238e-05,-7.813146806794405e-05,-1.2195850735208446e-05,0.0006522949710156746,-6.401604983639411e-07,2.624531184398909e-06,3.194322891686465e-06,1.9194777790432224e-07,-7.331809612883672e-05,8.699343796693236e-05,1.3559039292732284e-05,-0.0,-0.0,-0.0,0.013869478656091689,0.02607038296998652,0.012470868839976083
26,1.1517216796061658e-05,-7.493714517625759e-05,-1.0138502899758405e-05,0.0006196343167814755,-5.697917072875284e-07,2.5825034900445213e-06,3.086741586351218e-06,1.7853247171402285e-07,-7.024007578251377e-05,9.081655790794217e-05,2.0455510261238952e-05,-0.0,-0.0,-0.0,0.013176004723287104,0.024812189403383346,0.011920569734411204
27,1.0892848260028423e-05,-7.185040358990637e-05,-8.290925248304011e-06,0.0005886090195848331,-5.042380963067056e-07,2.5393325933134055e-06,2.982215613374409e-06,1.667908162064877e-07,-6.727430606035202e-05,9.405404510121308e-05,2.6654817633233975e-05,-0.0,-0.0,-0.0,0.012517204487122747,0.023607832960453528,0.01138679726679257
28,1.0302780643000973e-05,-6.886818797653196e-05,-6.638396443404847e-06,0.000559136625202755,-4.428830200609955e-07,2.495673436536551e-06,2.880674918826371e-06,1.570014299333613e-07,-6.441701185460474e-05,9.676137200854588e-05,3.221613885117303e-05,-0.0,-0.0,-0.0,0.011891344262766609,0.022456436545989576,0.010870373360130782
29,9.744840148657125e-06,-6.598751305770559e-05,-5.167379555147353e-06,0.0005311385004712178,-3.850014822898819e-07,2.452312980348124e-06,2.7819963372627174e-06,1.4964383732325843e-07,-6.166455823854648e-05,9.898988586458e-05,3.719439063089111e-05,-0.0,-0.0,-0.0,0.011296777049628278,0.02135680371046496,0.01037183139978685
30,9.216796078787727e-06,-6.320551672044287e-05,-3.865504335361286e-06,0.0005045394670866073,-3.2968335691469555e-07,2.4102648309574557e-06,2.6859795514116112e-06,1.4550789122746417e-07,-5.901349889642618e-05,0.00010078702576546215,4.1640397103465644e-05,-0.0,-0.0,-0.0,0.010731938197146863,0.02030750712792703,0.009891467664103731
31,8.71626493906057e-06,-6.0519537169031256e-05,-2.7215812135180757e-06,0.00047926735878435457,-2.7571472045422644e-07,2.3709156862133663e-06,2.5923102099606715e-06,1.4586267950559395e-07,-5.646064911058489e-05,0.0001021964836583616,4.560097724715548e-05,-0.0,-0.0,-0.0,0.010195341287289519,0.019306958073910165,0.009429384570200528
32,8.240566990629381e-06,-5.7927226959070586e-05,-1.7256605611750644e-06,0.0004552524569771466,-2.213945237472955e-07,2.3362525626739744e-06,2.5005047639499555e-06,1.5271527958590974e-07,-5.4003196201245413e-05,0.00010325829026537487,4.911891972035653e-05,-0.0,-0.0,-0.0,0.009685574222925042,0.01835346072931452,0.008985526953019754
33,7.7865121924482e-06,-5.542672219512063e-05,-8.691565549924727e-07,0.000432426741172287,-1.6425220127582868e-07,2.3092152126958337e-06,2.4098304706057094e-06,1.6920257260946934e-07,-5.1638865781068355e-05,0.00010400879728992027,5.223279805913531e-05,-0.0,-0.0,-0.0,0.00920129551177879,0.017445254350827864,0.008559712397739228
34,7.350084296507982e-06,-5.3016891724514916e-05,-1.4506175470571555e-07,0.0004107228680778047,-1.0061525790981549e-07,2.2942413818630834e-06,2.31919480140884e-06,2.0017466669554816e-07,-4.9366168760179206e-05,0.00010448051426833086,5.497655967550329e-05,-0.0,-0.0,-0.0,0.00874123073618985,0.01658054571451081,0.008151656472843502
35,6.9259848558437186e-06,-5.069769692310608e-05,4.5171602823959366e-07,0.000390072774154079,-2.495341954581172e-08,2.2981064789415e-06,2.2270048907951303e-06,2.530415808742152e-07,-4.718475979141872e-05,0.00010470174282616019,5.7378800834474e-05,-0.0,-0.0,-0.0,0.008304169199380356,0.01575753372763276,0.007760993561243625
36,6.507000423125814e-06,-4.847069203231095e-05,9.23865532507195e-07,0.00037040580063281555,7.110158814642677e-08,2.3312070523814375e-06,2.131018964796036e-06,3.389519100110045e-07,-4.5095937100891034e-05,0.0001046959368807267,5.946162657824444e-05,-0.0,-0.0,-0.0,0.007888960739411338,0.014974427697575073,0.007387293863545558
37,6.083185649219269e-06,-4.633967306751491e-05,1.2710314633509305e-06,0.00035164632096400527,2.001880875855614e-07,2.409500707666932e-06,2.0282693582799284e-06,4.743167841083329e-07,-4.3103291337686205e-05,0.00010448071716782002,6.123901735969242e-05,-0.0,-0.0,-0.0,0.0074945127024407705,0.014229460447557228,0.007030077068434565
38,5.640959532044775e-06,-4.431140370923498e-05,1.4891161475177096e-06,0.00033371113785415516,3.812313493869828e-07,2.557388784857908e-06,1.915279511652357e-06,6.82495880380744e-07,-4.12134304498476e-05,0.00010406651599461522,6.271475381407252e-05,-0.0,-0.0,-0.0,0.007119787067318732,0.013520897316515254,0.006688823199558334
39,5.162501997975387e-06,-4.2396124197582616e-05,1.5698798494149535e-06,0.0003165077133170602,6.421092732055895e-07,2.8118884525339786e-06,1.7891341031608256e-06,9.949173648589235e-07,-3.943648266889033e-05,0.00010345500577220021,6.38803571335933e-05,-0.0,-0.0,-0.0,0.006763797713952795,0.012847042194284574,0.006362981378061961
40,4.626564410796298e-06,-4.060699009442179e-05,1.5018477414978004e-06,0.00029993628984112636,1.0227543493732363e-06,3.2284160757038618e-06,1.6507328658430502e-06,1.4495387558859958e-06,-3.778551453544608e-05,0.0001026379659584598,6.471457649422996e-05,-0.0,-0.0,-0.0,0.006425607828255154,0.012206242418947199,0.0060519779692390415
41,4.013532686600553e-06,-3.895625722857874e-05,1.2750729512164958e-06,0.000283903697337777,1.5776832098608063e-06,3.888206816017516e-06,1.5132926714488643e-06,2.0813147785830885e-06,-3.6272656598386767e-05,0.00010159850859938416,6.518858200724904e-05,-0.0,-0.0,-0.0,0.006104327436842396,0.011596896284101198,0.005755227455019746
42,3.3215498889079202e-06,-3.744296455712988e-05,8.958421165032354e-07,0.00026836753542226115,2.3749141445687945e-06,4.906372812511963e-06,1.4230116274570853e-06,2.8918838002658365e-06,-3.489663392068638e-05,0.00010031960026745594,6.528717199494274e-05,-0.0,-0.0,-0.0,0.005799111065000276,0.011017471604233399,0.005472153828228659
43,2.6094470283339494e-06,-3.6019952929672795e-05,4.2536215403401337e-07,0.00025345396970704123,3.4833611850548955e-06,6.436796757272271e-06,1.5072773893487076e-06,3.7688878867107504e-06,-3.360941664505613e-05,9.88117493475319e-05,6.507028817947993e-05,-0.0,-0.0,-0.0,0.005509155511750262,0.01046655465888835,0.005202240508606113
44,2.1020548559236526e-06,-3.451267554032409e-05,7.397612722614688e-08,0.00023974679830883838,4.929519367923521e-06,8.663065384642435e-06,2.084276065346205e-06,4.288111811357009e-06,-3.223418377870324e-05,9.718682208074327e-05,6.482972789134157e-05,-0.0,-0.0,-0.0,0.005233697736162749,0.009942973275805874,0.004945149635950187
45,2.4359851667749062e-06,-3.2428399474977886e-05,4.1808047230125607e-07,0.00022896202667384863,6.578789319296273e-06,1.1748083560570438e-05,3.907154139719327e-06,3.2519123564125297e-06,-3.0272818124055512e-05,9.582822707400643e-05,6.544987433125143e-05,-0.0,-0.0,-0.0,0.0049720128493546106,0.00944609106598485,0.00470100136317615
46,5.195434930978808e-06,-2.8521245335258558e-05,2.830695467887272e-06,0.0002254158142883193,7.840929420851102e-06,1.567681187337855e-05,8.683757502872016e-06,-2.3141316244762557e-06,-2.647119860303569e-05,9.55679526381722e-05,6.89438081169332e-05,-0.0,-0.0,-0.0,0.00472341220688688,0.008976468607093039,0.004470996856324938
47,1.3643791200940622e-05,-1.983748783238654e-05,9.267488627855738e-06,0.00023797697586073316,6.993054370506554e-06,1.983748783238654e-05,1.983748783238654e-05,-1.8476792546980298e-05,-1.7940387018366988e-05,9.39434447421841e-05,7.410595690979756e-05,-0.0,-0.0,-0.0,0.004487241596542535,0.008536964509600764,0.004258471227454893
