t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
11,7.62641281281976e-05,-0.0003207863372535318,0.0009118502763197329,0.0002640227139506828,6.671126543620758e-05,-7.077750441295517e-05,-6.154844379466412e-05,-0.00020054921389144268,-0.00023693945067237835,0.0034490957327232637,0.003199623739747665,-0.0,-0.0,-0.0,-0.0,0.0003053812679246736,0.0002685216831672376
12,7.478213265782906e-05,-0.000341327948018582,0.0009536406212037014,0.00026274503260460206,6.758369042227967e-05,-6.879777335843224e-05,-6.039052345074984e-05,-0.00020069163051212623,-0.0002532386854763811,0.0036417200633683906,0.003375707042759876,-0.0,-0.0,-0.0,-0.0,0.00030834221325616823,0.0002742796048085316
13,7.338078557412438e-05,-0.0003607116384397179,0.0009930677261755047,0.00026153111498003386,6.840550113288838e-05,-6.692534106084095e-05,-5.929432662223666e-05,-0.0002008202515126651,-0.00026862179276538283,0.0038235104827843355,0.0035418861806700633,-0.0,-0.0,-0.0,-0.0,0.0003104804837468535,0.0002790837225112753
14,7.20598301937657e-05,-0.00037899913203234066,0.001030268106454325,0.00026038910972552823,6.918173660196656e-05,-6.51596054664189e-05,-5.826096651054283e-05,-0.000200943876987678,-0.00028313687744262726,0.003995078828762671,0.0036987240723907328,-0.0,-0.0,-0.0,-0.0,0.00031197443647200087,0.00028308276059429245
15,7.081307198598132e-05,-0.0003962532655132696,0.0010653652667184724,0.00025931036315604035,6.991411208469478e-05,-6.34923855176094e-05,-5.728507798105776e-05,-0.00020105962855355676,-0.00029683397158859927,0.0041570018865742945,0.003846746765928602,-0.0,-0.0,-0.0,-0.0,0.0003129649180740011,0.00028640212491589864
16,6.96370096426994e-05,-0.0004125315104647134,0.0010984778106594149,0.0002582931432241563,7.060544350401919e-05,-6.19189557233926e-05,-5.636412234499115e-05,-0.0002011691915616095,-0.00030975844733286767,0.004309824281873212,0.003986452824428769,-0.0,-0.0,-0.0,-0.0,0.0003135643549726794,0.0002891484280676282
17,6.852741762577874e-05,-0.00042788879978009065,0.001129716810919315,0.00025733328367690694,7.125791766216941e-05,-6.0433675835262024e-05,-5.5494709106966736e-05,-0.00020127242346213052,-0.00032195382849555155,0.004454059937165186,0.0041183120047425525,-0.0,-0.0,-0.0,-0.0,0.0003138618675215641,0.000291411925709022
18,6.748067246312144e-05,-0.0004423766758574435,0.0011591873746064243,0.0002564278502838757,7.187378431227559e-05,-5.903168579001696e-05,-5.467402909822148e-05,-0.00020136987134747867,-0.00033346089023571804,0.004590193947883666,0.004242768017500805,-0.0,-0.0,-0.0,-0.0,0.0003139282076420443,0.00029326914125005676
19,6.649321279190025e-05,-0.00045604387192605105,0.0011869885272339413,0.00025557368200619646,7.245509434877541e-05,-5.770821453556381e-05,-5.389927646718074e-05,-0.00020146178240451618,-0.00034431820818720064,0.004718684155701182,0.004360239554826389,-0.0,-0.0,-0.0,-0.0,0.0003138193727953659,0.00029478487763175576
20,6.556173495169113e-05,-0.0004689363153636179,0.001213213730159995,0.0002547679502205962,7.300381297218787e-05,-5.645882933018184e-05,-5.316786312427261e-05,-0.00020154849463722865,-0.00035456212604809145,0.00483996271116969,0.0044711218812547165,-0.0,-0.0,-0.0,-0.0,0.0003135796265835816,0.0002960140124361368
21,6.468309988745592e-05,-0.0004810973454582766,0.001237951121799922,0.0002540079241067298,7.352178483466173e-05,-5.5279315938030665e-05,-5.247732203762679e-05,-0.00020163028398522423,-0.00036422694174536354,0.00495443751800775,0.004575788090897202,-0.0,-0.0,-0.0,-0.0,0.0003132438614720259,0.0002970029890396097
22,6.385435441830418e-05,-0.0004925678344662895,0.0012612838421496467,0.0002532910488251958,7.40107571401671e-05,-5.416570504314087e-05,-5.1825333775458606e-05,-0.00020170742502033566,-0.00037334499785429286,0.005062493608278113,0.004674590390136346,-0.0,-0.0,-0.0,-0.0,0.00031283950733524476,0.0002977910965050788
23,6.307270807115415e-05,-0.0005033863352121343,0.0012832903004235132,0.0002526149005781575,7.447237977288876e-05,-5.311424182143247e-05,-5.120970530799371e-05,-0.0002017801669964839,-0.0003819468006233429,0.005164494435499781,0.004767861270220209,-0.0,-0.0,-0.0,-0.0,0.0003123880482104666,0.000298411551246647
24,6.233552778958724e-05,-0.0005135892074905141,0.001304044442192881,0.000251977189683278,7.49082145271323e-05,-5.212137830601274e-05,-5.062836840443993e-05,-0.00020184874236367628,-0.00039006111929368233,0.005260783096791984,0.004855914628497266,-0.0,-0.0,-0.0,-0.0,0.0003119062366343347,0.00029889241732963817
25,6.164032570957545e-05,-0.0005232107428653401,0.0013236159948816913,0.00025137574361126737,7.531974113899822e-05,-5.1183756775141144e-05,-5.007937118961031e-05,-0.00020191336120807695,-0.0003977150854052744,0.005351683485233804,0.0049390468200381,-0.0,-0.0,-0.0,-0.0,0.00031140706134171283,0.0002992573864352829
26,6.09847493552405e-05,-0.0005322832810253365,0.0013420707008070234,0.00025080849572169415,7.570836545504023e-05,-5.029819604068241e-05,-4.9560873395980416e-05,-0.00020197420924636378,-0.0004049342850914307,0.005437501377043088,0.0050175376511374685,-0.0,-0.0,-0.0,-0.0,0.0003109005188520937,0.0002995264391809158
27,6.036656995573571e-05,-0.000540837321391703,0.0013594705347673012,0.00025027346794822815,7.607542839586908e-05,-4.946167501146907e-05,-4.907114138541139e-05,-0.0002020314413552725,-0.00041174284800771547,0.005518525456280507,0.00509165131379115,-0.0,-0.0,-0.0,-0.0,0.00031039422659859495,0.00029971640435816994
