t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
29,2.296926244567084e-06,3.176706339928668e-05,-6.461448160761951e-05,1.9903528079141023e-06,-1.3697053760534529e-06,-3.121502004763595e-06,-1.8261524888927865e-06,2.1015043534715532e-07,2.5300431476111152e-05,-0.00030188172450789177,-0.00027620165018579074,-0.0,-0.0,-0.0,-0.0,2.0482406475703898e-06,-3.0067185431210417e-07
30,2.1660876602048312e-06,2.9940910910393892e-05,-6.089693741512656e-05,1.8793693097641e-06,-1.2953495158708639e-06,-2.9513026817507743e-06,-1.7251058582487453e-06,1.9567196475023316e-07,2.3853921833208014e-05,-0.00028507842904505515,-0.00026086591090467395,-0.0,-0.0,-0.0,-0.0,1.9931879732601354e-06,-1.202538158117004e-07
31,2.043185769888773e-06,2.8215805052145146e-05,-5.7383278753531626e-05,1.7765179546307018e-06,-1.2261968235020475e-06,-2.7920700337795866e-06,-1.6295778633229e-06,1.806040820455161e-07,2.2487412282132367e-05,-0.0002692337464236702,-0.00024640757793566176,-0.0,-0.0,-0.0,-0.0,1.929829571502904e-06,2.58639146301487e-08
32,1.928178253254917e-06,2.6586227188822245e-05,-5.406135045271887e-05,1.682471969256154e-06,-1.162492170456732e-06,-2.643854020187538e-06,-1.5390883087888043e-06,1.6419862553562892e-07,2.119659062468554e-05,-0.00025429401352153373,-0.00023277736598394528,-0.0,-0.0,-0.0,-0.0,1.8617314994291057e-06,1.4391700666118598e-07
33,1.8212519633566762e-06,2.504713888003344e-05,-5.091946697055966e-05,1.59849015586517e-06,-1.1047657113989193e-06,-2.507071971193267e-06,-1.4530917294681285e-06,1.4532266314811335e-07,1.9977559228799714e-05,-0.00024020837121292943,-0.00021992837484924386,-0.0,-0.0,-0.0,-0.0,1.7921201862379215e-06,2.3955155628336045e-07
34,1.7229277887325762e-06,2.359404715056531e-05,-4.794628400042269e-05,1.5267070571615277e-06,-1.0539802417252324e-06,-2.3826939357988713e-06,-1.3709390325044776e-06,1.2225913241085927e-07,1.8826904634217378e-05,-0.0002269284643488984,-0.00020781571982437632,-0.0,-0.0,-0.0,-0.0,1.7241881904705157e-06,3.1811169922955594e-07
35,1.6342126700099604e-06,2.2223108118060834e-05,-4.513063236200258e-05,1.4705523070490371e-06,-1.0117549032943276e-06,-2.2725292191482452e-06,-1.2918301243701687e-06,9.241919081341997e-08,1.7741805492017635e-05,-0.00021440808736634706,-0.00019639606938769323,-0.0,-0.0,-0.0,-0.0,1.661452512225895e-06,3.8497912152882775e-07
36,1.556809821525357e-06,2.0931277993690666e-05,-4.246130539485445e-05,1.435329437480453e-06,-9.806990947779653e-07,-2.1796649546653467e-06,-1.2147665148149946e-06,5.194559017611722e-08,1.6720187854283692e-05,-0.0002026027513184412,-0.0001856270571086292,-0.0,-0.0,-0.0,-0.0,1.608196746432769e-06,4.4599012234700653e-07
37,1.4933862111424098e-06,1.971651147887567e-05,-3.9926802374995144e-05,1.4289514333585286e-06,-9.64898439850481e-07,-2.1091285943934595e-06,-1.138534479001481e-06,-4.7910325231312465e-09,1.5760927694997083e-05,-0.0001914691496297013,-0.00017546654557096006,-0.0,-0.0,-0.0,-0.0,1.5700189497425112e-06,5.079468808778571e-07
38,1.4478562547325377e-06,1.857797699987419e-05,-3.751506707021354e-05,1.4627201845756757e-06,-9.705941153919586e-07,-2.0688698649927075e-06,-1.0618022213589203e-06,-8.572567340266772e-08,1.4864069579739753e-05,-0.00018096451960997336,-0.00016587177137007372,-0.0,-0.0,-0.0,-0.0,1.55446646411907e-06,5.792009011693038e-07
39,1.4255319729068092e-06,1.751617477851527e-05,-3.5213358581714285e-05,1.5517384453475867e-06,-1.0070676436338546e-06,-2.071174763201215e-06,-9.835384573411155e-07,-2.013807217231731e-07,1.4030946018540666e-05,-0.00017104596519776285,-0.00015679855432833338,-0.0,-0.0,-0.0,-0.0,1.5716182683654281e-06,6.701725363186507e-07
40,1.4327205042679084e-06,1.653263632117415e-05,-3.300863304247959e-05,1.7138033019885281e-06,-1.0876363058600837e-06,-2.1346073920165307e-06,-9.042427441503646e-07,-3.641083082574938e-07,1.3263872412088344e-05,-0.0001616699946486877,-0.0001482011547782712,-0.0,-0.0,-0.0,-0.0,1.6341623982915857e-06,7.933760067533709e-07
41,1.474714304482172e-06,1.5628393577023786e-05,-3.088938237433836e-05,1.963885103283997e-06,-1.2303646478661673e-06,-2.2864552423061627e-06,-8.291123112048299e-07,-5.843115673758644e-07,1.2564597126266114e-05,-0.0001527929965678156,-0.00014003433407077574,-0.0,-0.0,-0.0,-0.0,1.7557574017013765e-06,9.618079334311761e-07
42,1.5496633158992193e-06,1.4799281265818956e-05,-2.885117354232996e-05,2.2972982060783544e-06,-1.4573429311013602e-06,-2.5652623404232962e-06,-7.756759817842948e-07,-8.589279167439637e-07,1.1929550185835026e-05,-0.00014437448899646762,-0.00013226143403960376,-0.0,-0.0,-0.0,-0.0,1.9446996509791366e-06,1.1829035926774597e-06
43,1.632548032753536e-06,1.4023605284034661e-05,-2.6911035774381443e-05,2.645691670193603e-06,-1.7895863586389852e-06,-3.021983897084337e-06,-7.915134875527614e-07,-1.1413146483058451e-06,1.1337378975079576e-05,-0.00013638749980949614,-0.0001248773893438886,-0.0,-0.0,-0.0,-0.0,2.1859043120439213e-06,1.4415135668547583e-06
44,1.6362733115742496e-06,1.32320917964819e-05,-2.5142129899011026e-05,2.770231056735857e-06,-2.2304704095315765e-06,-3.715704630901899e-06,-9.94377814294557e-07,-1.2681620891045383e-06,1.071859697805471e-05,-0.00012884557675902624,-0.00011796625922931415,-0.0,-0.0,-0.0,-0.0,2.395282074661255e-06,1.6570169398181005e-06
45,1.3221957277458215e-06,1.2237713982187342e-05,-2.375111019460585e-05,2.0161016609313938e-06,-2.7213268166073493e-06,-4.6937564024147335e-06,-1.6607033620650597e-06,-7.915763423269531e-07,9.884939715417562e-06,-0.00012185729892969549,-0.00011182300586722881,-0.0,-0.0,-0.0,-0.0,2.3118124082819325e-06,1.5821133085501581e-06
46,1.2125060474315222e-07,1.0577010620122283e-05,-2.3191908960278483e-05,-1.175640076104437e-06,-3.0330530403497125e-06,-5.931942006575997e-06,-3.4011659503058357e-06,1.3538447766956515e-06,8.37358970040166e-06,-0.000115536379386865,-0.00010694261089162027,-0.0,-0.0,-0.0,-0.0,1.2692081076129661e-06,5.881025853312601e-07
47,-2.8089768550504816e-06,7.1758446698164476e-06,-2.3274032882603525e-05,-9.056935913263145e-06,-2.5307760562701653e-06,-7.1758446698164476e-06,-7.1758446698164476e-06,6.686723954525982e-06,5.192602544938876e-06,-0.00010576190231559249,-9.858605764577603e-05,-0.0,-0.0,-0.0,-0.0,-1.932626289889043e-06,-2.475629664856195e-06
