t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
32,-4.6140416651164254e-07,-6.361961595635355e-06,1.2936631923952803e-05,-4.0260778553200513e-07,2.781790169453418e-07,6.326620780541173e-07,3.682967366246861e-07,-3.929197408467469e-08,-5.072246413712665e-06,6.085138506241904e-05,5.5702550505009094e-05,-0.0,-0.0,-0.0,-0.0,-4.4550376466098683e-07,-3.443867619254448e-08
33,-4.3581719830188476e-07,-5.993664859010669e-06,1.2184793691717352e-05,-3.8251132476927123e-07,2.643653414294817e-07,5.999307643369027e-07,3.477181516638176e-07,-3.477504330941598e-08,-4.7805378207852705e-06,5.748075579709503e-05,5.2627846164259384e-05,-0.0,-0.0,-0.0,-0.0,-4.288460983438101e-07,-5.732358301256766e-08
34,-4.122886766189681e-07,-5.645946707346851e-06,1.1473324714247461e-05,-3.653339601917652e-07,2.5221261267311586e-07,5.701676738879108e-07,3.280593900295075e-07,-2.9256046733787708e-08,-4.505191481171805e-06,5.430293530897024e-05,4.9729343659857934e-05,-0.0,-0.0,-0.0,-0.0,-4.1259028494397554e-07,-7.612266303327268e-08
35,-3.9105955771246375e-07,-5.3178873173173434e-06,1.0799552258190053e-05,-3.518963873802991e-07,2.4210828385837557e-07,5.4380576508645e-07,3.0912899302926225e-07,-2.2115486280890468e-08,-4.245532259082783e-06,5.130686681981816e-05,4.6996673958445654e-05,-0.0,-0.0,-0.0,-0.0,-3.9757792637072847e-07,-9.212372891019237e-08
36,-3.7253741292091895e-07,-5.008758324288081e-06,1.0160794621366397e-05,-3.4346771708070574e-07,2.3467677205719357e-07,5.215837747284056e-07,2.9068802654955355e-07,-1.2430340244111647e-08,-4.001063868343249e-06,4.848190432976908e-05,4.441969896851044e-05,-0.0,-0.0,-0.0,-0.0,-3.8483406714182425e-07,-1.0672338012658302e-07
37,-3.5736043535858913e-07,-4.718070297738528e-06,9.554299733549114e-06,-3.419414900989988e-07,2.308957481788873e-07,5.047047489095963e-07,2.7244605183241104e-07,1.1464719946931664e-09,-3.7715173347090862e-06,4.581768477496726e-05,4.1988335400616235e-05,-0.0,-0.0,-0.0,-0.0,-3.75698296405181e-07,-1.215493468033837e-07
38,-3.464653266967159e-07,-4.445624245906117e-06,8.977182593953353e-06,-3.5002219658087903e-07,2.3225869707716754e-07,4.950710205690355e-07,2.54084376337754e-07,2.0513758423615917e-08,-3.5569033225185965e-06,4.3303975240807966e-05,3.969235016919178e-05,-0.0,-0.0,-0.0,-0.0,-3.719766582972132e-07,-1.386001053562705e-07
39,-3.411232289776252e-07,-4.191539869568363e-06,8.426394364236473e-06,-3.7132385598223674e-07,2.4098664423130484e-07,4.956225720840454e-07,2.3535621842821513e-07,4.818947828157809e-08,-3.3575406952784307e-06,4.093051089753955e-05,3.752117116141269e-05,-0.0,-0.0,-0.0,-0.0,-3.760810059782964e-07,-1.6036919824040976e-07
40,-3.42843411390993e-07,-3.956183651140147e-06,7.898813707157611e-06,-4.101052290077555e-07,2.60266353655843e-07,5.108017077157185e-07,2.163811198391923e-07,8.712943951520511e-08,-3.1739835176986453e-06,3.8686884371241646e-05,3.546385308572782e-05,-0.0,-0.0,-0.0,-0.0,-3.9104752792203165e-07,-1.898512207097064e-07
41,-3.5289233417798357e-07,-3.739802531300955e-06,7.391686792666056e-06,-4.6994865110405834e-07,2.9442058787653005e-07,5.471381982249229e-07,1.984027536096325e-07,1.3982306421776067e-07,-3.006650165674618e-06,3.656265965616884e-05,3.350957054196885e-05,-0.0,-0.0,-0.0,-0.0,-4.201446516477889e-07,-2.3015620424093856e-07
42,-3.7082728707218875e-07,-3.541399777691323e-06,6.903952815933392e-06,-5.497328694662391e-07,3.48735444615309e-07,6.138554514182656e-07,1.8561568633714139e-07,2.055374905560763e-07,-2.8546863605903477e-06,3.454814960624345e-05,3.164955139995907e-05,-0.0,-0.0,-0.0,-0.0,-4.6535766081832093e-07,-2.8306337617987095e-07
43,-3.906612176914881e-07,-3.3557840913541814e-06,6.439686792692645e-06,-6.331018192284209e-07,4.2823976508110777e-07,7.231468143009888e-07,1.894055284517846e-07,2.7311133352949793e-07,-2.712982519947213e-06,3.263689991626746e-05,2.9882583546981966e-05,-0.0,-0.0,-0.0,-0.0,-5.230768241837639e-07,-3.449475507293144e-07
44,-3.9155265973862246e-07,-3.166378562902397e-06,6.016395771914309e-06,-6.629035202633081e-07,5.337412858491963e-07,8.89150987638476e-07,2.3795002657441833e-07,3.034653413071019e-07,-2.564910840833681e-06,3.0832152500865105e-05,2.8228781972990773e-05,-0.0,-0.0,-0.0,-0.0,-5.731799574824807e-07,-3.9651651434289134e-07
45,-3.1639534192232453e-07,-2.9284285363279787e-06,5.683531169677033e-06,-4.824438326147562e-07,6.512009610640639e-07,1.1231942674432908e-06,3.9739865819105215e-07,1.8942056930946445e-07,-2.3654205012999136e-06,2.915988983440733e-05,2.6758729765723227e-05,-0.0,-0.0,-0.0,-0.0,-5.532060511386351e-07,-3.7859242070915334e-07
46,-2.9014710712615356e-08,-2.5310298781369264e-06,5.5497168923914405e-06,2.8132525015097734e-07,7.257956092522471e-07,1.4194863741042353e-06,8.138833314914946e-07,-3.239688134242088e-07,-2.003761410493053e-06,2.7647322929182982e-05,2.559087374817566e-05,-0.0,-0.0,-0.0,-0.0,-3.037156487136913e-07,-1.4073023733673676e-07
47,6.721752111699833e-07,-1.7171465466454318e-06,5.569368768387389e-06,2.1672830087954755e-06,6.056030426127397e-07,1.7171465466454318e-06,1.7171465466454318e-06,-1.6001022144727188e-06,-1.2425658495158239e-06,2.530833562936036e-05,2.3591189082714928e-05,-0.0,-0.0,-0.0,-0.0,4.624685611713541e-07,5.92406765389131e-07
