t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
11,0.0004323287722546145,-0.001962089289197553,-0.0017232529675876359,0.021609162373219977,-5.314496581651001e-05,5.184981692063567e-06,4.195830316932128e-05,4.3645204522551414e-05,-0.0019246678358009052,-0.0030167551373682894,-0.004927039573267352,-0.0,-0.0,-0.0,0.4596399123373629,0.5011551545877921,0.19395993530092875
12,0.00045759812862068494,-0.002092888051125853,-0.0017905475448343883,0.022881182521260087,-5.539885254663863e-05,7.975208849082313e-06,4.681460521556488e-05,4.416326973107933e-05,-0.0020500594954930944,-0.003067525862219244,-0.005103148532644326,-0.0,-0.0,-0.0,0.48665791672049474,0.5470286025695218,0.2136214458403992
13,0.00048148333502505446,-0.0022188305110079094,-0.0018510501152989764,0.024089499184210664,-5.746492743586353e-05,1.0795651936010306e-05,5.1527431400065576e-05,4.464219177339158e-05,-0.0021705414279728696,-0.003099317159252743,-0.00525539180811288,-0.0,-0.0,-0.0,0.51232502088447,0.5914337208012834,0.23290582839614665
14,0.0005040594927828349,-0.002340060144705465,-0.001905305697473892,0.025237300078316826,-5.935731053343625e-05,1.3637441656497758e-05,5.610011857635409e-05,4.508715648699369e-05,-0.0022862805802234243,-0.0031139744993671104,-0.0053857795087608,-0.0,-0.0,-0.0,0.5367087698402464,0.6342788386866608,0.25174104060579494
15,0.0005253994621402747,-0.0024567170912267325,-0.00195381958287739,0.026327618411143026,-6.108820798923722e-05,1.64902734179919e-05,6.053411301326122e-05,4.549949100928886e-05,-0.002397438253580688,-0.00311319849037179,-0.005496171436351795,-0.0,-0.0,-0.0,0.559873331348234,0.6755098880756227,0.2700722777609273
16,0.0005455713526911949,-0.002568940043311093,-0.0019970623279703392,0.027363333365876492,-6.266937066465e-05,1.934583220368102e-05,6.48318977213535e-05,4.588182700405594e-05,-0.0025041721957300964,-0.0030985552418065962,-0.005588289500530933,-0.0,-0.0,-0.0,0.5818796647808223,0.7151019188279845,0.2878590652646661
17,0.0005646398233861912,-0.002676865210687361,-0.002035471185133673,0.028347180678108964,-6.411159658705304e-05,2.2196336046219177e-05,6.899580307387579e-05,4.6236083041678395e-05,-0.0026066357237663363,-0.003071485638592066,-0.005663726115241717,-0.0,-0.0,-0.0,0.6027856815417811,0.753052360124254,0.3050728037476743
18,0.0005826658654021007,-0.0027806264727111064,-0.002069452720720063,0.029281758699174605,-6.54249980970372e-05,2.50350092850568e-05,7.302844095663444e-05,4.6564273360707615e-05,-0.002704978036339128,-0.003033314152934982,-0.005723953307337295,-0.0,-0.0,-0.0,0.6226463974646921,0.7893756750120978,0.32169469751654417
19,0.0005997071653977473,-0.0028803550968520934,-0.0020993847649491758,0.03016953572190922,-6.66189627409583e-05,2.7855804311345126e-05,7.693250260816234e-05,4.686820428770487e-05,-0.002799344076209031,-0.0029852570034335094,-0.00577033072981028,-0.0,-0.0,-0.0,0.6415140775914574,0.8240991276276017,0.33771400831582155
20,0.0006158182241170184,-0.0029761796593415525,-0.0021256184369183515,0.031012856320177733,-6.77022293661979e-05,3.065342721767403e-05,8.071080933793523e-05,4.714960932327876e-05,-0.0028898745865319603,-0.0029284297898779163,-0.005804113342669272,-0.0,-0.0,-0.0,0.6594383737118845,0.8572594382340923,0.3531265847839962
