"uf_code","horizon","variant","beta_mp","se_mp","lo95_mp","hi95_mp","lo95_mp_wild","hi95_mp_wild","uf_label","macro_region"
24,10,"nearest",0.0312142821948569,NA,NA,NA,NA,NA,"24 - Rio Grande do Norte","Northeast"
24,11,"nearest",-0.0215653559587718,NA,NA,NA,NA,NA,"24 - Rio Grande do Norte","Northeast"
24,12,"nearest",0.187521167298881,NA,NA,NA,NA,NA,"24 - Rio Grande do Norte","Northeast"
25,0,"nearest",-0.0427406637469189,0.101714290016186,-0.242100672178643,0.156619344684805,NA,NA,"25 - Paraíba","Northeast"
25,1,"nearest",0.209612132315433,0.138892235657768,-0.0626166495737936,0.481840914204659,NA,NA,"25 - Paraíba","Northeast"
25,2,"nearest",-0.29868909156393,0.10232807326048,-0.499252115154471,-0.098126067973388,NA,NA,"25 - Paraíba","Northeast"
25,3,"nearest",1.36161412179109,NA,NA,NA,NA,NA,"25 - Paraíba","Northeast"
25,4,"nearest",0.18456193496209,NA,NA,NA,NA,NA,"25 - Paraíba","Northeast"
25,5,"nearest",-0.0349793705642008,NA,NA,NA,NA,NA,"25 - Paraíba","Northeast"
25,6,"nearest",0.510477333843318,NA,NA,NA,NA,NA,"25 - Paraíba","Northeast"
25,7,"nearest",0.728938640496446,NA,NA,NA,NA,NA,"25 - Paraíba","Northeast"
25,8,"nearest",-0.860207865729269,NA,NA,NA,NA,NA,"25 - Paraíba","Northeast"
25,9,"nearest",-0.106340561878966,NA,NA,NA,NA,NA,"25 - Paraíba","Northeast"
25,10,"nearest",-0.179685415130219,NA,NA,NA,NA,NA,"25 - Paraíba","Northeast"
25,11,"nearest",0.54362806150827,NA,NA,NA,NA,NA,"25 - Paraíba","Northeast"
25,12,"nearest",10.2796053883509,NA,NA,NA,NA,NA,"25 - Paraíba","Northeast"
26,0,"nearest",0.0390539018861007,0.0643484774029903,-0.0870691138237602,0.165176917595962,NA,NA,"26 - Pernambuco","Northeast"
26,1,"nearest",0.143724127229817,0.139459896833944,-0.129617270564712,0.417065525024346,NA,NA,"26 - Pernambuco","Northeast"
26,2,"nearest",0.0320250310742962,0.128074291606466,-0.219000580474377,0.28305064262297,NA,NA,"26 - Pernambuco","Northeast"
26,3,"nearest",0.126702467199392,NA,NA,NA,NA,NA,"26 - Pernambuco","Northeast"
26,4,"nearest",0.143324506785365,NA,NA,NA,NA,NA,"26 - Pernambuco","Northeast"
26,5,"nearest",0.104253237448025,NA,NA,NA,NA,NA,"26 - Pernambuco","Northeast"
26,6,"nearest",-0.0643879742660233,NA,NA,NA,NA,NA,"26 - Pernambuco","Northeast"
26,7,"nearest",0.742286674164455,NA,NA,NA,NA,NA,"26 - Pernambuco","Northeast"
26,8,"nearest",0.016710602707517,NA,NA,NA,NA,NA,"26 - Pernambuco","Northeast"
26,9,"nearest",0.0860405483545556,NA,NA,NA,NA,NA,"26 - Pernambuco","Northeast"
26,10,"nearest",-0.1478164337626,NA,NA,NA,NA,NA,"26 - Pernambuco","Northeast"
26,11,"nearest",-0.0180107670789664,NA,NA,NA,NA,NA,"26 - Pernambuco","Northeast"
26,12,"nearest",0.00215858781823827,NA,NA,NA,NA,NA,"26 - Pernambuco","Northeast"
27,0,"nearest",-0.280468610886882,0.140533221564635,-0.555913725153567,-0.00502349662019758,NA,NA,"27 - Alagoas","Northeast"
27,1,"nearest",0.0561691176774262,0.0309505712916774,-0.00449400205426148,0.116832237409114,NA,NA,"27 - Alagoas","Northeast"
27,2,"nearest",0.114792470248546,0.111636359297172,-0.104014793973912,0.333599734471004,NA,NA,"27 - Alagoas","Northeast"
27,3,"nearest",-0.205727893000014,NA,NA,NA,NA,NA,"27 - Alagoas","Northeast"
27,4,"nearest",0.233810036910438,NA,NA,NA,NA,NA,"27 - Alagoas","Northeast"
27,5,"nearest",-0.03568430099544,NA,NA,NA,NA,NA,"27 - Alagoas","Northeast"
27,6,"nearest",-1.12816026967552,NA,NA,NA,NA,NA,"27 - Alagoas","Northeast"
27,7,"nearest",0.841382495375919,NA,NA,NA,NA,NA,"27 - Alagoas","Northeast"
27,8,"nearest",-0.25870326365082,NA,NA,NA,NA,NA,"27 - Alagoas","Northeast"
27,9,"nearest",0.0439005663153258,NA,NA,NA,NA,NA,"27 - Alagoas","Northeast"
27,10,"nearest",0.270032695380573,NA,NA,NA,NA,NA,"27 - Alagoas","Northeast"
27,11,"nearest",-0.329941094340654,NA,NA,NA,NA,NA,"27 - Alagoas","Northeast"
27,12,"nearest",-0.184131175820793,NA,NA,NA,NA,NA,"27 - Alagoas","Northeast"
28,0,"nearest",-0.0501529841208216,0.0651678716700894,-0.177882012594197,0.0775760443525537,NA,NA,"28 - Sergipe","Northeast"
28,1,"nearest",0.0423462685206975,0.0147532685906197,0.0134298620830829,0.0712626749583121,NA,NA,"28 - Sergipe","Northeast"
28,2,"nearest",-0.129578134635231,0.0376527882749913,-0.203377599654214,-0.0557786696162484,NA,NA,"28 - Sergipe","Northeast"
28,3,"nearest",0.178812560333068,NA,NA,NA,NA,NA,"28 - Sergipe","Northeast"
28,4,"nearest",0.0952599584619589,NA,NA,NA,NA,NA,"28 - Sergipe","Northeast"
28,5,"nearest",0.0944357220535002,NA,NA,NA,NA,NA,"28 - Sergipe","Northeast"
28,6,"nearest",0.0811924197851864,NA,NA,NA,NA,NA,"28 - Sergipe","Northeast"
28,7,"nearest",0.0474460377526578,NA,NA,NA,NA,NA,"28 - Sergipe","Northeast"
28,8,"nearest",0.0215540285637919,NA,NA,NA,NA,NA,"28 - Sergipe","Northeast"
28,9,"nearest",0.131796412159101,NA,NA,NA,NA,NA,"28 - Sergipe","Northeast"
28,10,"nearest",-0.259200303846832,NA,NA,NA,NA,NA,"28 - Sergipe","Northeast"
28,11,"nearest",0.201941273031351,NA,NA,NA,NA,NA,"28 - Sergipe","Northeast"
28,12,"nearest",-0.0681817031751974,NA,NA,NA,NA,NA,"28 - Sergipe","Northeast"
29,0,"nearest",-0.079826504371188,0.030086225858069,-0.138795507053003,-0.0208575016893727,NA,NA,"29 - Bahia","Northeast"
29,1,"nearest",0.0877320787382279,0.129796942833503,-0.166669929215438,0.342134086691893,NA,NA,"29 - Bahia","Northeast"
29,2,"nearest",-0.0619497227134994,0.365223190775912,-0.777787176634288,0.653887731207289,NA,NA,"29 - Bahia","Northeast"
29,3,"nearest",-0.122068792325748,NA,NA,NA,NA,NA,"29 - Bahia","Northeast"
29,4,"nearest",0.150682841758716,NA,NA,NA,NA,NA,"29 - Bahia","Northeast"
29,5,"nearest",-0.00322542073448034,NA,NA,NA,NA,NA,"29 - Bahia","Northeast"
29,6,"nearest",2.30674308107448,NA,NA,NA,NA,NA,"29 - Bahia","Northeast"
29,7,"nearest",-0.38464637944217,NA,NA,NA,NA,NA,"29 - Bahia","Northeast"
29,8,"nearest",-0.0752674438993793,NA,NA,NA,NA,NA,"29 - Bahia","Northeast"
29,9,"nearest",0.37468081512764,NA,NA,NA,NA,NA,"29 - Bahia","Northeast"
29,10,"nearest",-0.934118904505776,NA,NA,NA,NA,NA,"29 - Bahia","Northeast"
29,11,"nearest",0.387803448995449,NA,NA,NA,NA,NA,"29 - Bahia","Northeast"
29,12,"nearest",0.167745007955243,NA,NA,NA,NA,NA,"29 - Bahia","Northeast"
31,0,"nearest",0.00529919714907617,0.135382282767605,-0.26005007707543,0.270648471373583,NA,NA,"31 - Minas Gerais","Southeast"
31,1,"nearest",-0.120542276040988,0.151849559340415,-0.418167412348201,0.177082860266226,NA,NA,"31 - Minas Gerais","Southeast"
31,2,"nearest",-0.404036085369841,0.440427306764188,-1.26727360662765,0.459201435887967,NA,NA,"31 - Minas Gerais","Southeast"
31,3,"nearest",0.458897131860943,NA,NA,NA,NA,NA,"31 - Minas Gerais","Southeast"
31,4,"nearest",-0.307810972091734,NA,NA,NA,NA,NA,"31 - Minas Gerais","Southeast"
31,5,"nearest",-0.862894597977021,NA,NA,NA,NA,NA,"31 - Minas Gerais","Southeast"
31,6,"nearest",1.02931393804613,NA,NA,NA,NA,NA,"31 - Minas Gerais","Southeast"
31,7,"nearest",-2.34687759806846,NA,NA,NA,NA,NA,"31 - Minas Gerais","Southeast"
31,8,"nearest",0.950666528808843,NA,NA,NA,NA,NA,"31 - Minas Gerais","Southeast"
31,9,"nearest",-0.398443073415294,NA,NA,NA,NA,NA,"31 - Minas Gerais","Southeast"
31,10,"nearest",-0.369660182673109,NA,NA,NA,NA,NA,"31 - Minas Gerais","Southeast"
31,11,"nearest",0.437993289240132,NA,NA,NA,NA,NA,"31 - Minas Gerais","Southeast"
31,12,"nearest",-0.398492215644901,NA,NA,NA,NA,NA,"31 - Minas Gerais","Southeast"
32,0,"nearest",0.0500994711151031,0.0304738653918734,-0.00962930505296868,0.109828247283175,NA,NA,"32 - Espírito Santo","Southeast"
32,1,"nearest",0.0823583586040864,0.0231238666505523,0.0370355799690038,0.127681137239169,NA,NA,"32 - Espírito Santo","Southeast"
32,2,"nearest",-0.150140284439106,0.0673947254257829,-0.28223394627364,-0.0180466226045716,NA,NA,"32 - Espírito Santo","Southeast"
32,3,"nearest",0.197531398343052,NA,NA,NA,NA,NA,"32 - Espírito Santo","Southeast"
32,4,"nearest",0.0422548931004244,NA,NA,NA,NA,NA,"32 - Espírito Santo","Southeast"
32,5,"nearest",0.0749388363919387,NA,NA,NA,NA,NA,"32 - Espírito Santo","Southeast"
32,6,"nearest",0.405335603839833,NA,NA,NA,NA,NA,"32 - Espírito Santo","Southeast"
32,7,"nearest",-2.89329264863669,NA,NA,NA,NA,NA,"32 - Espírito Santo","Southeast"
32,8,"nearest",-0.171195371166887,NA,NA,NA,NA,NA,"32 - Espírito Santo","Southeast"
