"uf_code","horizon","n_obs","beta_mp","se_mp","lo95_mp","hi95_mp","beta_ph2m","se_ph2m","lo95_ph2m","hi95_ph2m","beta_wh2m","se_wh2m","lo95_wh2m","hi95_wh2m"
15,2,19,-0.0851634268841313,0.120358415816899,-0.321065921885253,0.15073906811699,-7.29037012851664,3.60853191066333,-14.3630926734168,-0.217647583616506,-6.57794261204013,3.29828087785692,-13.0425731326397,-0.113312091440572
15,3,18,0.0171236238103206,NA,NA,NA,1.51084522924786,NA,NA,NA,-0.548767871509684,NA,NA,NA
15,4,17,0.170441130638724,NA,NA,NA,-0.837463119689064,NA,NA,NA,0.831169002502321,NA,NA,NA
15,5,16,0.263810901225314,NA,NA,NA,46.9734821185139,NA,NA,NA,-6.98262380001481,NA,NA,NA
15,6,15,0.572777450655544,NA,NA,NA,4.20187539203599,NA,NA,NA,5.72172562681273,NA,NA,NA
15,7,14,-0.16903671235692,NA,NA,NA,9.44208739650745,NA,NA,NA,4.02947712086917,NA,NA,NA
15,8,13,0.0229146508466186,NA,NA,NA,4.01754780952831,NA,NA,NA,3.40127256936421,NA,NA,NA
15,9,12,0.0672534712408676,NA,NA,NA,5.13141862578953,NA,NA,NA,5.89787571834113,NA,NA,NA
15,10,11,0.0490643931827093,NA,NA,NA,5.43836902464752,NA,NA,NA,4.13863218837623,NA,NA,NA
15,11,10,-0.0636105609790393,NA,NA,NA,1.13538250497276,NA,NA,NA,-0.527846752960845,NA,NA,NA
15,12,9,0.719632464284863,NA,NA,NA,3.90285316860821,NA,NA,NA,-19.3479469669293,NA,NA,NA
16,0,21,0.00840056745422734,0.106317711222396,-0.19998214654167,0.216783281450124,-14.2774461634527,3.12008171679832,-20.3928063283774,-8.162085998528,-10.5939773571212,2.2297472568243,-14.9642819804968,-6.22367273374554
16,1,20,0.0965767147282062,0.0717318502291396,-0.0440177117209074,0.23717114117732,-15.7607003182128,2.18258840040404,-20.0385735830047,-11.4828270534209,-11.0029508815743,1.83234868376064,-14.5943543017452,-7.41154746140344
16,2,19,-0.162621481769501,0.119816455439206,-0.397461734430344,0.0722187708913424,2.77843283877579,6.30366226911792,-9.57674520869535,15.1336108862469,2.7541906103473,5.60789030641431,-8.23727439022475,13.7456556109193
