horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
47,mp_pos_x_ph2m,4.914343693013989,-19.75394257047696,29.582629956504938,14.997253165444576,0.007804617340971183,0.038354572005989344,-0.15417196273809333,0.23088110675007203,1371,driscoll_kraay,cumulative,twfe_directional_dummies
48,mp_pos_x_ph2m,1.5706157230255802,-19.93960020706456,23.08083165311572,13.077282730595675,0.007804617340971183,0.012258054707927436,-0.15562094954808867,0.18013705896394352,1344,driscoll_kraay,cumulative,twfe_directional_dummies
0,mp_neg_x_ph2m,0.278427547211672,-4.868106110018078,5.424961204441423,3.1288702975766913,0.011530562940861485,0.003210426357593867,-0.05613200390435582,0.06255285661954356,2640,driscoll_kraay,cumulative,twfe_directional_dummies
1,mp_neg_x_ph2m,-7.169724705633072,-16.10239679545929,1.7629473841931436,5.43067902423743,0.011530562940861485,-0.08267096198695173,-0.18566969974876962,0.020327775774866157,2613,driscoll_kraay,cumulative,twfe_directional_dummies
2,mp_neg_x_ph2m,-8.847832927471918,-23.627741678890587,5.932075823946748,8.985546500457527,0.011530562940861485,-0.10202049446044169,-0.27244116257886414,0.06840017365798073,2586,driscoll_kraay,cumulative,twfe_directional_dummies
3,mp_neg_x_ph2m,-8.368040125991648,-23.66390547666581,6.9278252246825165,9.29922583994487,0.011530562940861485,-0.09648821336440117,-0.2728581515252919,0.07988172479648961,2559,driscoll_kraay,cumulative,twfe_directional_dummies
4,mp_neg_x_ph2m,-11.382082012503062,-27.046591179815678,4.282427154809552,9.523345366812245,0.011530562940861485,-0.13124181304321392,-0.3118624219346138,0.049378795848185913,2532,driscoll_kraay,cumulative,twfe_directional_dummies
5,mp_neg_x_ph2m,-18.82258491885508,-41.3453913543216,3.7002215166114425,13.692894046268238,0.011530562940861485,-0.21703500011656865,-0.47673563732555546,0.04266563709241818,2505,driscoll_kraay,cumulative,twfe_directional_dummies
6,mp_neg_x_ph2m,-21.511603810329795,-46.04806200036322,3.0248543797036227,14.917107387548304,0.011530562940861485,-0.24804090169388346,-0.5309600771998801,0.03487827381211315,2478,driscoll_kraay,cumulative,twfe_directional_dummies
7,mp_neg_x_ph2m,-31.08162371517998,-60.577293397204144,-1.5859540331558115,17.93209389499944,0.011530562940861485,-0.3583886185520557,-0.6984902943034953,-0.01828694280061621,2451,driscoll_kraay,cumulative,twfe_directional_dummies
8,mp_neg_x_ph2m,-34.85885005099631,-68.44903296269936,-1.2686671392932567,20.421381186335843,0.011530562940861485,-0.40194216455906556,-0.7892558828175075,-0.014628446300623581,2424,driscoll_kraay,cumulative,twfe_directional_dummies
