draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa
549,0.5720823696070578,0.017701924285881642,0.09,0.46438044532117617,-7.13313899013693,-5.3751818822262525,0.11781606731270566,0.11510550519764054,0.5527236061064218,0.1673544060318744,0.0682777285935369,0.6910236825040249,0.3622825369403934,0.23793430418960215,0.9182835849679809,0.8484312649320354,0.4117680939728927,0.07600186929840809,0.24201680615890783
326,0.5721828618949536,0.018457777699468898,0.09,0.4637250841954847,-7.645725527403443,-5.530768388398706,0.12323035212669073,0.12051979001162562,0.5481559693484165,0.16851447884994578,0.07794622540343567,0.7227535565151948,0.7522002049352351,0.1954319791118365,0.8474966612050023,0.6987296256009382,0.4749464513992413,0.079778220786364,0.1764361362363358
967,0.5730807062157232,0.01658744607856406,0.09,0.46649326013715914,-5.6588942658381525,-4.008694707985622,0.10860448183577662,0.1058939197207115,0.57624126503407,0.16296238463022852,0.054246579041324704,0.7375149222597648,0.5954373475722211,0.22746843777872525,0.8319957340084714,0.7425147138153996,0.3846287422268037,0.029704028756163042,0.3394341680095753
58,0.5732854777402443,0.017179043460429404,0.09,0.46610643427981485,-6.210994247772021,-4.214313534463593,0.11393297111604148,0.11122240900097638,0.5710993841797385,0.164205588951318,0.06366035328076493,0.7278663150438068,0.7800465939216761,0.08374803126980798,0.8070103016414254,0.5885556895288883,0.357533525593825,0.03348768974218402,0.24803644718790208
999,0.5734563130581429,0.0191558934121019,0.09,0.4643004196460411,-8.481819751847645,-6.648464769544149,0.1263938892878278,0.12368332717276272,0.5351877203372013,0.17242317947376937,0.08036459910188626,0.7184821833765731,0.7853599512576621,0.167530512275344,0.8884150578913242,0.5763609361971493,0.30343817856571526,0.12387270645547858,0.19288168378639067
361,0.5738101559834028,0.017544698954616248,0.09,0.4662654570287865,-6.823316032379741,-5.171223752059268,0.11582935539498365,0.11311879327991851,0.5589051768659052,0.16728800599698745,0.06437070479297985,0.7552103658319546,0.9279186802135415,0.17175729716555366,0.9667375481776408,0.7998043231990766,0.5386920298541253,0.06841449326909088,0.2780409787866474
590,0.5738768945807255,0.017447819144825547,0.09,0.46642907543590006,-6.74677102844792,-5.193614638339295,0.11492377456514336,0.11221321245007826,0.5591697010027842,0.16728102836232042,0.06256652076796629,0.752139616511528,0.8849576361023894,0.16193177691532012,0.9246979196940902,0.7644441294725913,0.397139852940687,0.0698622176855761,0.29769153838434764
145,0.5742956305299116,0.017262740774454628,0.09,0.467032889755457,-6.277505148045682,-4.315684685127898,0.11429022533836228,0.1115796632232972,0.5702291138827883,0.16480597906362957,0.06377447161309502,0.7391255826127409,0.7003416609223941,0.2117489232565214,0.7566239804804049,0.655396214643724,0.3486485206372678,0.036922616687523,0.25069870295281055
676,0.5756824273875611,0.019196253095647237,0.09,0.4664861742919139,-8.112861801473834,-5.8800031062320155,0.12752208384183064,0.12481152172676555,0.5424006223055793,0.17081007440861673,0.08423409327504458,0.6126354464754011,0.28718935021355146,0.08401524448443506,0.9168076702506956,0.8633169917053573,0.5557746754448455,0.0923246745163166,0.14661376066452553
362,0.5757032401995241,0.017734313359705968,0.09,0.46796892683981817,-6.4122688480381065,-4.07888148948622,0.11810206613421947,0.1153915040191544,0.5715330512945125,0.16497608127990743,0.07122805098853154,0.6972314694318413,0.6152271537433586,0.08462550889268691,0.924664584549725,0.7904104522433142,0.4154453467938125,0.026159186504314667,0.18474915444965423
937,0.5760146223569362,0.017425890405443546,0.09,0.46858873195149264,-6.515616132698696,-4.861453124729672,0.11438459397605916,0.11167403186099406,0.5652657405942383,0.1669454488540838,0.06182373909803453,0.7399132770037711,0.8135292411129899,0.10778707905022496,0.9491230312887581,0.8151937712067197,0.600577828426915,0.05698774788975795,0.2942385820992854
178,0.5760175404522476,0.016705889826891602,0.09,0.46931165062535607,-5.478975248774673,-3.6723528967162333,0.10876009312091026,0.10604953100584515,0.5833411384245658,0.16298718723837505,0.05453299900344546,0.7323118304296348,0.6446073296542375,0.11837781009930176,0.9228460398846918,0.9429210000534575,0.523117562777331,0.017188029567057554,0.3251521339712303
