dataset,response_label,group,model_series,horizon,lp_estimate_1sd,lp_ci_low_1sd,lp_ci_high_1sd,lp_shock_sd,model_cum_response_at_model_shock,model_1sd_termshock,gap_model_minus_lp,model_in_lp_ci,sign_match
lp_income,income,WH2M,cW,3,-0.0201709367537057,-0.0578083948507379,0.0174665213433264,0.0091442313928424,-0.0029985518154025,-0.040505948194454855,-0.020335011440749156,True,True
lp_income,income,WH2M,cW,4,-0.0007279834006027613,-0.0155812731382588,0.0141253063370532,0.0091442313928424,-0.0032911575328325,-0.04445861360138227,-0.04373063020077951,False,True
lp_income,income,WH2M,cW,5,0.0119991482655718,-0.0040529309583006,0.0280512274894443,0.0091442313928424,-0.0035601350825161,-0.048092097817659794,-0.060091246083231596,False,False
lp_income,income,WH2M,cW,6,-0.0399033150127451,-0.0756953615854124,-0.0041112684400779,0.0091442313928424,-0.0038168358038946,-0.05155974045375711,-0.01165642544101201,True,True
lp_income,income,WH2M,cW,7,0.0057690029783828,-0.0172110777172815,0.0287490836740473,0.0091442313928424,-0.0040592885118116,-0.05483491374776038,-0.06060391672614318,False,False
lp_income,income,WH2M,cW,8,0.0109021764146799,-0.005132855256964,0.0269372080863239,0.0091442313928424,-0.0042889640311351,-0.05793748634279269,-0.0688396627574726,False,False
lp_income,income,WH2M,cW,9,-0.0140386753588628,-0.0462922983701779,0.0182149476524522,0.0091442313928424,-0.0045063793050136,-0.06087444136727128,-0.046835766008408476,False,True
lp_income,income,WH2M,cW,10,0.0130523630408226,-0.001959568639483,0.0280642947211284,0.0091442313928424,-0.004712253607881,-0.06365549514252412,-0.07670785818334672,False,False
lp_income,income,WH2M,cW,11,0.0003498532199901388,-0.0247969079187625,0.0254966143587428,0.0091442313928424,-0.0049072078005977,-0.06628903456976075,-0.06663888778975088,False,False
lp_income,income,WH2M,cW,12,-0.0229794257129716,-0.05751348064849,0.0115546292225467,0.0091442313928424,-0.0050918457359191,-0.06878321679614186,-0.04580379108317026,False,True
lp_income,income,WH2M,cW,13,0.0212349558596919,-0.0057328648288327,0.0482027765482165,0.0091442313928424,-0.0052667352604047,-0.07114571257899885,-0.09238066843869075,False,False
lp_income,income,WH2M,cW,14,0.0106584336954708,-0.0203070792725095,0.0416239466634512,0.0091442313928424,-0.0054324154367819,-0.07338380384916159,-0.08404223754463239,False,False
lp_income,income,WH2M,cW,15,-0.0177665984903023,-0.0572474797840026,0.0217142828033979,0.0091442313928424,-0.0055893967688681,-0.07550438674931954,-0.05773778825901724,False,True
lp_income,income,WH2M,cW,16,0.033825818517512,0.0039605237472775,0.0636911132877465,0.0091442313928424,-0.0057381631515075,-0.07751399797475009,-0.11133981649226209,False,False
lp_income,income,WH2M,cW,17,-0.0152108339551477,-0.0515301554448264,0.0211084875345309,0.0091442313928424,-0.0058791732629119,-0.07941883358175936,-0.06420799962661165,False,True
lp_income,income,WH2M,cW,18,0.0032644132713733,-0.0249079812383803,0.031436807781127,0.0091442313928424,-0.0060128620040156,-0.08122476843121315,-0.08448918170258646,False,False
lp_income,income,WH2M,cW,19,0.0184149881157757,-0.0103971326755013,0.0472271089070528,0.0091442313928424,-0.0061396418314827,-0.08293737419547102,-0.10135236231124672,False,False
lp_income,income,WH2M,cW,20,-0.0115370551968144,-0.0401373567604135,0.0170632463667846,0.0091442313928424,-0.0062599040294534,-0.08456193653777579,-0.07302488134096138,False,True
lp_income,income,WH2M,cW,21,-1.7999174628691497e-05,-0.0370204889264968,0.0369844905772395,0.0091442313928424,-0.0063740199125611,-0.08610347136321435,-0.08608547218858566,False,True
lp_income,income,WH2M,cW,22,0.0239482136009569,-0.0154670909297194,0.0633635181316333,0.0091442313928424,-0.0064823419659642,-0.08756674021884156,-0.11151495381979845,False,False
lp_income,income,WH2M,cW,23,-0.0244062593798177,-0.0543307597257868,0.0055182409661512,0.0091442313928424,-0.0065852049239463,-0.08895626486395498,-0.06455000548413728,False,True
lp_income,income,WH2M,cW,24,0.0053756081866794,-0.0255671999792731,0.0363184163526321,0.0091442313928424,-0.0066829267887927,-0.09027634103359171,-0.0956519492202711,False,False
lp_income,income,WH2M,cW,25,0.005876606477119,-0.0275664432170827,0.0393196561713209,0.0091442313928424,-0.0067758097903311,-0.09153105140048756,-0.09740765787760657,False,False
lp_income,income,WH2M,cW,26,-0.0360922607377587,-0.0674799905919485,-0.004704530883569,0.0091442313928424,-0.0068641412850825,-0.09272427772126023,-0.056632016983501524,False,True
lp_income,income,WH2M,cW,27,0.0104234623617711,-0.0192781653692863,0.0401250900928286,0.0091442313928424,-0.0069481945918167,-0.09385971212351388,-0.10428317448528499,False,False
lp_income,income,WH2M,cW,28,-0.0245269554106181,-0.0426142664553619,-0.0064396443658742,0.0091442313928424,-0.007028229757247,-0.09494086744922874,-0.07041391203861064,False,True
lp_income,income,WH2M,cW,29,-0.015379541816742,-0.0317992425136716,0.0010401588801876,0.0091442313928424,-0.0071044942412103,-0.09597108651051904,-0.08059154469377704,False,True
lp_income,income,WH2M,cW,30,0.0113111135771875,-0.0161293437104717,0.0387515708648467,0.0091442313928424,-0.0071772235044243,-0.09695355002935327,-0.10826466360654077,False,False
lp_income,income,WH2M,cW,31,-0.0030406095063814,-0.0299343361939456,0.0238531171811826,0.0091442313928424,-0.0072466414731521,-0.09789128291447773,-0.09485067340809633,False,True
lp_income,income,WH2M,cW,32,-0.0215677503435871,-0.0465887574386805,0.0034532567515062,0.0091442313928424,-0.0073129608431749,-0.09878715836763272,-0.07721940802404562,False,True
lp_income,income,WH2M,cW,33,0.0149358178876359,-0.0199849622847584,0.0498565980600304,0.0091442313928424,-0.0073763831701118,-0.09964389910363798,-0.11457971699127388,False,False
lp_income,income,WH2M,cW,34,-0.0013438666275145,-0.0114901887034203,0.0088024554483912,0.0091442313928424,-0.0074370986754095,-0.10046407472960382,-0.09912020810208932,False,True
lp_income,income,WH2M,cW,35,-0.0152240503391561,-0.0412170991948069,0.0107689985164945,0.0091442313928424,-0.0074952856821781,-0.10125009412391699,-0.08602604378476089,False,True
lp_income,income,WH2M,cW,36,0.0105139662348267,-0.016622518942302,0.0376504514119556,0.0091442313928424,-0.0075511095968761,-0.10200419168032868,-0.11251815791515538,False,False
lp_income,income,WH2M,cW,37,-0.008334642618685,-0.0326236087813014,0.0159543235439314,0.0091442313928424,-0.0076047214085693,-0.10272840703518794,-0.09439376441650295,False,True
lp_income,income,WH2M,cW,38,-0.0186574932771586,-0.0392990284808599,0.0019840419265426,0.0091442313928424,-0.0076562558755174,-0.10342456057094014,-0.08476706729378154,False,True
lp_income,income,WH2M,cW,39,0.0073318951741783,-0.0186942641939481,0.0333580545423048,0.0091442313928424,-0.0077058301129051,-0.10409423433848723,-0.11142612951266553,False,False
lp_income,income,WH2M,cW,40,-0.0050233215300522,-0.0250767617281288,0.0150301186680244,0.0091442313928424,-0.0077535446421383,-0.10473878623160947,-0.09971546470155727,False,True
lp_income,income,WH2M,cW,41,-0.0231892738128376,-0.0637373642805053,0.0173588166548301,0.0091442313928424,-0.0077994921022048,-0.10535946766441326,-0.08217019385157566,False,True
lp_income,income,WH2M,cW,42,-0.0082565715369398,-0.0365363321830764,0.0200231891091968,0.0091442313928424,-0.0078437857734337,-0.10595780888463965,-0.09770123734769985,False,True
lp_income,income,WH2M,cW,43,-0.0015749545102734,-0.0131862253673126,0.0100363163467657,0.0091442313928424,-0.0078866341407309,-0.10653662621140456,-0.10496167170113116,False,True
lp_income,income,WH2M,cW,44,-0.0172320787743293,-0.0535709296425874,0.0191067720939287,0.0091442313928424,-0.0079285090742846,-0.1071022939048757,-0.08987021513054641,False,True
lp_income,income,WH2M,cW,45,-0.0074660961547285,-0.0175964175295337,0.0026642252200765,0.0091442313928424,-0.0079704387263714,-0.10766870076385189,-0.10020260460912339,False,True
lp_income,income,WH2M,cW,46,0.0038373657668925,-0.0315649770979684,0.0392397086317534,0.0091442313928424,-0.0080140136420877,-0.10825733267260057,-0.11209469843949307,False,False
lp_income,income,WH2M,cW,47,-0.0110932007333102,-0.0484459893091229,0.0262595878425024,0.0091442313928424,-0.0080571297688295,-0.10883976702880477,-0.09774656629549457,False,True
lp_wealth,wealth,PH2M,cP,0,0.0483479483551631,-0.0377175793204362,0.1344134760307624,0.0078046173409711,-0.0027441165378656,-0.03163837748802011,-0.07998632584318321,True,False
lp_wealth,wealth,PH2M,cP,1,0.0582579394699229,-0.0595371762503882,0.176053055190234,0.0078046173409711,-0.0017403999107692,-0.02006599522914625,-0.07832393469906915,True,False
lp_wealth,wealth,PH2M,cP,2,0.1488387073144363,-0.054839301741398,0.3525167163702707,0.0078046173409711,-0.0019912194728009,-0.02295782721785294,-0.17179653453228924,True,False
lp_wealth,wealth,PH2M,cP,3,0.2579885301120643,0.0095101329014907,0.5064669273226379,0.0078046173409711,-0.0019135349846159,-0.02206216148053977,-0.2800506915926041,False,False
lp_wealth,wealth,PH2M,cP,4,0.2884946538954518,0.0451700123409396,0.531819295449964,0.0078046173409711,-0.0019226820733485,-0.022167623126298996,-0.3106622770217508,False,False
lp_wealth,wealth,PH2M,cP,5,0.4900236954547981,0.1072146241416244,0.8728327667679717,0.0078046173409711,-0.0019096467114325,-0.02201733151320586,-0.512041026968004,False,False
lp_wealth,wealth,PH2M,cP,6,0.5890264282021668,0.1612220236402196,1.016830832764114,0.0078046173409711,-0.0019030002380971,-0.021940700790914085,-0.6109671289930808,False,False
lp_wealth,wealth,PH2M,cP,7,0.6271956651435701,0.249193692994328,1.0051976372928122,0.0078046173409711,-0.0018952148686264,-0.021850939129993776,-0.6490466042735639,False,False
lp_wealth,wealth,PH2M,cP,8,0.6360724223308901,0.2384502962709617,1.0336945483908186,0.0078046173409711,-0.0018882364781689,-0.021770481558856906,-0.657842903889747,False,False
lp_wealth,wealth,PH2M,cP,9,0.5636894494668937,0.2037439609614924,0.923634937972295,0.0078046173409711,-0.0018815267195364,-0.021693121186751988,-0.5853825706536457,False,False
lp_wealth,wealth,PH2M,cP,10,0.5530678612859755,0.161494316856619,0.944641405715332,0.0078046173409711,-0.0018752005528434,-0.02162018344991631,-0.5746880447358919,False,False
lp_wealth,wealth,PH2M,cP,11,0.4555283663494874,0.0513779490904134,0.8596787836085613,0.0078046173409711,-0.0018692029113502,-0.021551033454651435,-0.4770793998041388,False,False
lp_wealth,wealth,PH2M,cP,12,0.4768406556480044,0.0908459911026031,0.8628353201934057,0.0078046173409711,-0.0018635246580668,-0.021485565855745254,-0.4983262215037496,False,False
lp_wealth,wealth,PH2M,cP,13,0.3857449544806771,0.0007317121668580257,0.7707581967944961,0.0078046173409711,-0.0018581458478449,-0.021423550694986356,-0.40716850517566344,False,False
lp_wealth,wealth,PH2M,cP,14,0.5190904255463773,0.1284683368553719,0.9097125142373824,0.0078046173409711,-0.0018530505449783,-0.021364804241151465,-0.5404552297875288,False,False
lp_wealth,wealth,PH2M,cP,15,0.6222962600926467,0.2483317932294524,0.996260726955841,0.0078046173409711,-0.0018482228685614,-0.021309143394842543,-0.6436054034874893,False,False
lp_wealth,wealth,PH2M,cP,16,0.5277763257405399,0.1730201708628732,0.8825324806182065,0.0078046173409711,-0.0018436479661633,-0.0212563969144928,-0.5490327226550327,False,False
lp_wealth,wealth,PH2M,cP,17,0.5551773827171279,0.2197393947304766,0.8906153707037793,0.0078046173409711,-0.001839311696511,-0.02120640175785269,-0.5763837844749806,False,False
lp_wealth,wealth,PH2M,cP,18,0.4800263275214171,0.1706033360781963,0.789449318964638,0.0078046173409711,-0.0018352006523448,-0.021159003345501977,-0.5011853308669191,False,False
lp_wealth,wealth,PH2M,cP,19,0.4225740843457808,0.1085141760693939,0.7366339926221678,0.0078046173409711,-0.0018313020944834,-0.021114054800651254,-0.44368813914643207,False,False
lp_wealth,wealth,PH2M,cP,20,0.2307383477975122,-0.1737411278173451,0.6352178234123695,0.0078046173409711,-0.0018276039083082,-0.0210714164474263,-0.2518097642449385,True,False
lp_wealth,wealth,PH2M,cP,21,0.1638475475817199,-0.2318896804794376,0.5595847756428775,0.0078046173409711,-0.0018240945515638,-0.021030955209032313,-0.1848785027907522,True,False
lp_wealth,wealth,PH2M,cP,22,0.2047604870229331,-0.2755838065309844,0.6851047805768506,0.0078046173409711,-0.0018207629988529,-0.020992543967806143,-0.22575303099073923,True,False
lp_wealth,wealth,PH2M,cP,23,0.2281345213622724,-0.3132911110009949,0.7695601537255398,0.0078046173409711,-0.0018175986773416,-0.020956060823928497,-0.24909058218620092,True,False
lp_wealth,wealth,PH2M,cP,24,0.3866825838109568,-0.1930222119342007,0.9663873795561144,0.0078046173409711,-0.0018145913891154,-0.020921388200225058,-0.40760397201118187,True,False
lp_wealth,wealth,PH2M,cP,25,0.3661434408029329,-0.1877747960271536,0.9200616776330194,0.0078046173409711,-0.001811731212523,-0.020888411704706712,-0.3870318525076396,True,False
lp_wealth,wealth,PH2M,cP,26,0.3954041563314438,-0.0609211612169413,0.851729473879829,0.0078046173409711,-0.0018090083714035,-0.020857018622820453,-0.4162611749542643,True,False
lp_wealth,wealth,PH2M,cP,27,0.3906639381647434,-0.0893774233861324,0.8707052997156194,0.0078046173409711,-0.0018064130557088,-0.020827095849309762,-0.4114910340140531,True,False
lp_wealth,wealth,PH2M,cP,28,0.3107101936405942,-0.1091363552997483,0.7305567425809367,0.0078046173409711,-0.0018039351691845,-0.020798526979093606,-0.33150872061968784,True,False
lp_wealth,wealth,PH2M,cP,29,0.1727803315251414,-0.1993633828526881,0.5449240459029712,0.0078046173409711,-0.0018015639683045,-0.020771188144351655,-0.19355151966949308,True,False
lp_wealth,wealth,PH2M,cP,30,0.0788088339718702,-0.2535504927932775,0.411168160737018,0.0078046173409711,-0.0017992875401166,-0.020744941994328754,-0.09955377596619897,True,False
lp_wealth,wealth,PH2M,cP,31,0.0531182509901066,-0.2947694806797571,0.4010059826599703,0.0078046173409711,-0.001797092043227,-0.02071962894424198,-0.07383787993434858,True,False
lp_wealth,wealth,PH2M,cP,32,0.0414514957168864,-0.3284259441691917,0.4113289356029645,0.0078046173409711,-0.0017949606039415,-0.02069505444830607,-0.06214655016519247,True,False
lp_wealth,wealth,PH2M,cP,33,-0.0499861549272802,-0.3615778331483907,0.2616055232938303,0.0078046173409711,-0.0017928717174958,-0.02067097056666813,0.029315184360612073,True,True
lp_wealth,wealth,PH2M,cP,34,0.0026192250769975,-0.3622221428582661,0.3674605930122612,0.0078046173409711,-0.00179079695454,-0.020647049522248922,-0.023266274599246423,True,False
lp_wealth,wealth,PH2M,cP,35,0.0840343830755495,-0.2905555486683512,0.4586243148194502,0.0078046173409711,-0.0017886977271182,-0.020622846414003464,-0.10465722948955297,True,False
lp_wealth,wealth,PH2M,cP,36,0.0367157329663674,-0.3114174217484287,0.3848488876811635,0.0078046173409711,-0.0017865208614225,-0.020597748172849737,-0.05731348113921714,True,False
lp_wealth,wealth,PH2M,cP,37,-0.0759519710885519,-0.3311215671069926,0.1792176249298888,0.0078046173409711,-0.0017841928479314,-0.020570907268459462,0.05538106382009243,True,True
lp_wealth,wealth,PH2M,cP,38,-0.0495597999020518,-0.3019731339510972,0.2028535341469935,0.0078046173409711,-0.0017816131137208,-0.020541164142157252,0.02901863575989455,True,True
lp_wealth,wealth,PH2M,cP,39,-0.108593109650814,-0.3532007268672858,0.1360145075656577,0.0078046173409711,-0.0017786479982219,-0.020506977750232826,0.08808613190058116,True,True
lp_wealth,wealth,PH2M,cP,40,-0.0513727049383789,-0.2884527178675486,0.1857073079907907,0.0078046173409711,-0.0017751304671348,-0.020466422265498902,0.03090628267288,True,True
lp_wealth,wealth,PH2M,cP,41,-0.031114316363033,-0.2508742909769043,0.1886456582508382,0.0078046173409711,-0.0017708785158514,-0.020417399260131384,0.010696917102901615,True,True
lp_wealth,wealth,PH2M,cP,42,-0.0114618818119049,-0.2216904840612848,0.1987667204374748,0.0078046173409711,-0.0017657631130594,-0.020358421063577655,-0.008896539251672756,True,True
lp_wealth,wealth,PH2M,cP,43,-0.0029819298617712,-0.2179758867195227,0.2120120269959803,0.0078046173409711,-0.0017598949580877,-0.02029076398721411,-0.017308834125442908,True,True
lp_wealth,wealth,PH2M,cP,44,0.0201991487951677,-0.1846471395734606,0.2250454371637962,0.0078046173409711,-0.0017540725598478,-0.0202236344645216,-0.0404227832596893,True,False
lp_wealth,wealth,PH2M,cP,45,-0.0087071230980493,-0.218180044180628,0.2007657979845294,0.0078046173409711,-0.0017507172294581,-0.020184949077803688,-0.011477825979754388,True,True
lp_wealth,wealth,PH2M,cP,46,-0.0127959216422666,-0.2235017552038573,0.197909911919324,0.0078046173409711,-0.0017552005753502,-0.020236639954552656,-0.007440718312286057,True,True
lp_wealth,wealth,PH2M,cP,47,0.0383545720059893,-0.1541719627380933,0.230881106750072,0.0078046173409711,-0.0017735597542285,-0.020448312681897368,-0.05880288468788667,True,False
lp_wealth,wealth,WH2M,cW,0,-0.0486968576420772,-0.134112821591217,0.0367191063070626,0.009145853557827,-0.0023343525167253,-0.03153920352018804,0.01715765412188916,True,True
lp_wealth,wealth,WH2M,cW,1,-0.0601323761495779,-0.1973079703381663,0.0770432180390105,0.009145853557827,-0.0023063701231923,-0.031161136198180766,0.028971239951397134,True,True
lp_wealth,wealth,WH2M,cW,2,-0.1133550868727936,-0.2995533144360509,0.0728431406904636,0.009145853557827,-0.0027215241890357,-0.03677024128451824,0.07658484558827536,True,True
lp_wealth,wealth,WH2M,cW,3,-0.1962138497869612,-0.4074033331436897,0.0149756335697672,0.009145853557827,-0.0029985518154025,-0.04051313385369796,0.15570071593326323,True,True
lp_wealth,wealth,WH2M,cW,4,-0.225115246032723,-0.4740939308555931,0.023863438790147,0.009145853557827,-0.0032911575328325,-0.04446650045410392,0.1806487455786191,True,True
lp_wealth,wealth,WH2M,cW,5,-0.3557162284200029,-0.6833867551648661,-0.0280457016751398,0.009145853557827,-0.0035601350825161,-0.04810062924187297,0.3076155991781299,True,True
lp_wealth,wealth,WH2M,cW,6,-0.3693654903114978,-0.7207493306166128,-0.0179816500063828,0.009145853557827,-0.0038168358038946,-0.05156888702955839,0.31779660328193937,True,True
lp_wealth,wealth,WH2M,cW,7,-0.4435586264429097,-0.7533697280731275,-0.1337475248126918,0.009145853557827,-0.0040592885118116,-0.05484464133154449,0.38871398511136523,False,True
lp_wealth,wealth,WH2M,cW,8,-0.3961311777401601,-0.753087293012671,-0.0391750624676493,0.009145853557827,-0.0042889640311351,-0.057947764315604555,0.33818341342455555,True,True
lp_wealth,wealth,WH2M,cW,9,-0.3199972973719937,-0.6741927721602965,0.034198177416309,0.009145853557827,-0.0045063793050136,-0.06088524034894626,0.25911205702304746,True,True
lp_wealth,wealth,WH2M,cW,10,-0.3359642694503913,-0.7399860462326103,0.0680575073318277,0.009145853557827,-0.004712253607881,-0.06366678747654997,0.27229748197384135,True,True
lp_wealth,wealth,WH2M,cW,11,-0.2704302986813693,-0.6449140747776895,0.1040534774149507,0.009145853557827,-0.0049072078005977,-0.0663007940874416,0.2041295045939277,True,True
lp_wealth,wealth,WH2M,cW,12,-0.2678165978695198,-0.6165744205844179,0.0809412248453783,0.009145853557827,-0.0050918457359191,-0.06879541877584047,0.1990211790936793,True,True
lp_wealth,wealth,WH2M,cW,13,-0.2567071322419468,-0.6102505935594708,0.0968363290755772,0.009145853557827,-0.0052667352604047,-0.07115833365985212,0.18554879858209467,True,True
lp_wealth,wealth,WH2M,cW,14,-0.3272209780675253,-0.6533118980704061,-0.0011300580646444,0.009145853557827,-0.0054324154367819,-0.07339682196210372,0.2538241561054216,True,True
lp_wealth,wealth,WH2M,cW,15,-0.3654069532327104,-0.6385341323794909,-0.09227977408593,0.009145853557827,-0.0055893967688681,-0.07551778104864407,0.2898891721840663,False,True
lp_wealth,wealth,WH2M,cW,16,-0.3514931765938013,-0.6057783430233512,-0.0972080101642515,0.009145853557827,-0.0057381631515075,-0.07752774877434483,0.2739654278194565,False,True
lp_wealth,wealth,WH2M,cW,17,-0.3673508153937925,-0.6109550042508538,-0.1237466265367312,0.009145853557827,-0.0058791732629119,-0.07943292229467785,0.28791789309911464,False,True
lp_wealth,wealth,WH2M,cW,18,-0.3265812755987495,-0.5596097555104866,-0.0935527956870124,0.009145853557827,-0.0060128620040156,-0.08123917751269533,0.24534209808605417,False,True
lp_wealth,wealth,WH2M,cW,19,-0.2655965841349113,-0.4934550653038836,-0.0377381029659388,0.009145853557827,-0.0061396418314827,-0.08295208708915829,0.18264449704575297,True,True
lp_wealth,wealth,WH2M,cW,20,-0.1670554303951649,-0.4599603845951003,0.1258495238047704,0.009145853557827,-0.0062599040294534,-0.08457693762497366,0.08247849277019124,True,True
lp_wealth,wealth,WH2M,cW,21,-0.1338410492503798,-0.4373838354859657,0.1697017369852061,0.009145853557827,-0.0063740199125611,-0.08611874591503806,0.047722303335341734,True,True
lp_wealth,wealth,WH2M,cW,22,-0.197469492499872,-0.5638438802283438,0.1689048952285997,0.009145853557827,-0.0064823419659642,-0.08758227435109349,0.10988721814877851,True,True
lp_wealth,wealth,WH2M,cW,23,-0.1188329645304053,-0.5545821684018938,0.3169162393410829,0.009145853557827,-0.0065852049239463,-0.08897204549458688,0.029860919035818417,True,True
lp_wealth,wealth,WH2M,cW,24,-0.3094631579151077,-0.7224664632074675,0.1035401473772521,0.009145853557827,-0.0066829267887927,-0.09029235584260858,0.21917080207249912,True,True
lp_wealth,wealth,WH2M,cW,25,-0.3510275039334531,-0.727388864072159,0.0253338562052526,0.009145853557827,-0.0067758097903311,-0.09154728879215088,0.25948021514130226,True,True
lp_wealth,wealth,WH2M,cW,26,-0.3178640404353887,-0.6109711640962562,-0.0247569167745212,0.009145853557827,-0.0068641412850825,-0.09274072678844586,0.22512331364694282,True,True
lp_wealth,wealth,WH2M,cW,27,-0.3106230762688712,-0.6126898784608321,-0.0085562740769103,0.009145853557827,-0.0069481945918167,-0.09387636261407241,0.2167467136547988,True,True
lp_wealth,wealth,WH2M,cW,28,-0.2896509194870559,-0.5540492138741002,-0.0252526251000118,0.009145853557827,-0.007028229757247,-0.09495770973418056,0.19469320975287535,True,True
lp_wealth,wealth,WH2M,cW,29,-0.1753088570692565,-0.4306387203654172,0.0800210062269041,0.009145853557827,-0.0071044942412103,-0.09598811155389154,0.07932074551536496,True,True
lp_wealth,wealth,WH2M,cW,30,-0.171455563695136,-0.4685258006599278,0.1256146732696557,0.009145853557827,-0.0071772235044243,-0.09697074935942637,0.07448481433570964,True,True
lp_wealth,wealth,WH2M,cW,31,-0.1890134132603824,-0.4882535884820094,0.1102267619612444,0.009145853557827,-0.0072466414731521,-0.09790864859614298,0.09110476466423942,True,True
lp_wealth,wealth,WH2M,cW,32,-0.153777407459917,-0.4675101862361976,0.1599553713163637,0.009145853557827,-0.0073129608431749,-0.09880468297548085,0.054972724484436145,True,True
lp_wealth,wealth,WH2M,cW,33,-0.086062132510789,-0.3734630079362467,0.2013387429146685,0.009145853557827,-0.0073763831701118,-0.09966157569526289,-0.013599443184473897,True,True
lp_wealth,wealth,WH2M,cW,34,-0.1762612091551294,-0.481061734906618,0.1285393165963591,0.009145853557827,-0.0074370986754095,-0.10048189681844162,0.07577931233668779,True,True
lp_wealth,wealth,WH2M,cW,35,-0.1758288526694964,-0.4845686720289625,0.1329109666899695,0.009145853557827,-0.0074952856821781,-0.1012680556507331,0.07456079701876331,True,True
lp_wealth,wealth,WH2M,cW,36,-0.09139480985376,-0.3613753250673961,0.1785857053598761,0.009145853557827,-0.0075511095968761,-0.10202228698226469,-0.01062747712850469,True,True
lp_wealth,wealth,WH2M,cW,37,0.0077824259258054,-0.2355442084503501,0.251109060301961,0.009145853557827,-0.0076047214085693,-0.1027466308112121,-0.1105290567370175,True,False
lp_wealth,wealth,WH2M,cW,38,0.0538166145129139,-0.1910293889465587,0.2986626179723867,0.009145853557827,-0.0076562558755174,-0.10344290784295221,-0.1572595223558661,True,False
lp_wealth,wealth,WH2M,cW,39,0.1118502719845855,-0.1231706174727648,0.3468711614419359,0.009145853557827,-0.0077058301129051,-0.10411270040903908,-0.21596297239362458,True,False
lp_wealth,wealth,WH2M,cW,40,0.0455600672641971,-0.1896783304245428,0.2807984649529371,0.009145853557827,-0.0077535446421383,-0.10475736664414009,-0.15031743390833718,True,False
lp_wealth,wealth,WH2M,cW,41,0.0657121987960589,-0.1541716310206946,0.2855960286128125,0.009145853557827,-0.0077994921022048,-0.10537815818435954,-0.17109035698041844,True,False
lp_wealth,wealth,WH2M,cW,42,0.0152661236193245,-0.1684486463618096,0.1989808936004588,0.009145853557827,-0.0078437857734337,-0.10597660554890082,-0.12124272916822532,True,False
lp_wealth,wealth,WH2M,cW,43,-0.0362730952931489,-0.2209874649271318,0.148441274340834,0.009145853557827,-0.0078866341407309,-0.10655552555648816,-0.07028243026333926,True,True
lp_wealth,wealth,WH2M,cW,44,-0.0363402455914119,-0.1930688967934207,0.1203884056105968,0.009145853557827,-0.0079285090742846,-0.10712129359806795,-0.07078104800665605,True,True
lp_wealth,wealth,WH2M,cW,45,0.0108193139187181,-0.1715958882406859,0.1932345160781222,0.009145853557827,-0.0079704387263714,-0.10768780093627899,-0.11850711485499708,True,False
lp_wealth,wealth,WH2M,cW,46,0.015208646056758,-0.1647893972605749,0.1952066893740911,0.009145853557827,-0.0080140136420877,-0.10827653726693369,-0.12348518332369168,True,False
lp_wealth,wealth,WH2M,cW,47,-0.0034509023512179,-0.149711882037507,0.1428100773350711,0.009145853557827,-0.0080571297688295,-0.10885907494561277,-0.10540817259439487,True,True
