t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
21,1.5257707161908129e-05,-9.116603423002362e-05,-2.4751703272665524e-05,0.000801037118346916,-1.156714620121649e-06,2.5914675537356367e-06,3.643668997818923e-06,3.4267605744406124e-07,-8.627057870223002e-05,6.496350924143463e-05,-2.1390944714199613e-05,-3.3907921511467106e-17,-0.0,-6.2842431540797364e-18,0.017028081314406054,0.031640623571605915,0.014807009794678958
22,1.4429280376063599e-05,-8.752236523220469e-05,-2.1652205161752108e-05,0.0007609296457517197,-1.052201444100333e-06,2.5744189043732525e-06,3.529448594581783e-06,3.1831186467814393e-07,-8.271078495781489e-05,7.213363121511942e-05,-1.067045033839212e-05,-1.5538366164352907e-17,-0.0,3.064866500694984e-17,0.016176677248685753,0.03016931212990587,0.014206977661337153
23,1.3647096629677358e-05,-8.39929166376229e-05,-1.8846160306404285e-05,0.0007228315410653206,-9.550296902024338e-07,2.5534410786291423e-06,3.418079929996282e-06,2.9579979910954497e-07,-7.927463295893384e-05,7.843974669261438e-05,-9.364960879620455e-07,9.540500688266661e-18,-0.0,2.934696404500273e-17,0.015367843386251467,0.02874941399040218,0.013615898322117348
24,1.2908602558574612e-05,-8.057483670762662e-05,-1.6313170134119633e-05,0.0006866420582724269,-8.646388514049742e-07,2.529149463555879e-06,3.3096292510896084e-06,2.7509711136914635e-07,-7.595816285058095e-05,8.395923397033298e-05,7.892156444263462e-06,6.8518063715912425e-18,-0.0,-2.134756084788411e-17,0.014599451216938822,0.02738278970410528,0.013036481840970773
25,1.2211365944407164e-05,-7.726520745653702e-05,-1.4034337157322489e-05,0.0006522654399751779,-7.804797875363912e-07,2.5021403877893824e-06,3.204140295979106e-06,2.5620770898908576e-07,-7.275744827497414e-05,8.876398826963944e-05,1.5891236046158057e-05,1.886058490489905e-17,-0.0,-9.95463079252128e-18,0.013869478656091854,0.02607032048089431,0.01247082908312585
26,1.155305582938637e-05,-7.406106716055791e-05,-1.1992183314148139e-05,0.0006196106312227935,-7.019999081754807e-07,2.473009016340317e-06,3.1016301906139592e-06,2.392045148985612e-07,-6.966861192750012e-05,9.292079362974605e-05,2.313131771261517e-05,1.609917476253854e-17,-0.0,-2.1527297412266833e-17,0.01317600472328729,0.024812134394945506,0.011920533207777162
27,1.0931416200482453e-05,-7.095943696994395e-05,-1.0170580133247204e-05,0.0005885909871914125,-6.286211742912821e-07,2.442375467128195e-06,3.002082244671444e-06,2.2426473264371585e-07,-6.668784572650721e-05,9.649166249098867e-05,2.9678141571914198e-05,2.2136029986752897e-17,-0.0,-1.0153257444132117e-17,0.012517204487122876,0.0236077858165398,0.01138676541795314
28,1.0344229475167893e-05,-6.79573547252725e-05,-8.554693448358446e-06,0.0005591239638159845,-5.59706777532452e-07,2.4109240222912605e-06,2.905434129382894e-06,2.1172503204693196e-07,-6.3811438674407e-05,9.953414006081729e-05,3.5592888921494384e-05,1.589767626048192e-17,-0.0,2.0941342668392677e-17,0.011891344262766754,0.022456397492903,0.01087034734754487
29,9.789264123230576e-06,-6.505192059588961e-05,-7.130946974519048e-06,0.0005311307753010614,-4.945101070942522e-07,2.3794630345794817e-06,2.8115592517431863e-06,2.0216722932337632e-07,-6.103581700993749e-05,0.00010210156807861277,4.093240538400579e-05,2.3358783237875792e-17,-0.0,2.2330259680119615e-17,0.011296777049628417,0.02135677280817454,0.010371812103642528
30,9.264198040958739e-06,-6.224036134414642e-05,-5.887011299312732e-06,0.0005045359950159378,-4.3209621718289337e-07,2.3490173242669022e-06,2.720238306867162e-06,1.9655012916520664e-07,-5.8357603442864244e-05,0.00010424329897965964,4.574935538632168e-05,2.5790821456773936e-17,-0.0,4.099674196341069e-17,0.010731938197146997,0.02030748423672623,0.009891455673139234
31,8.766505549469016e-06,-5.952012303727925e-05,-4.811827908199599e-06,0.00047926706604175883,-3.712209825882471e-07,2.3209712633929987e-06,2.631117102011097e-06,1.9641021448390336e-07,-5.5773705286475695e-05,0.000106004846277929,5.0092283962500304e-05,3.789931204762228e-17,-0.0,2.45029690981724e-17,0.010195341287289647,0.019306942788769786,0.009429380137529605
32,8.293291065817888e-06,-5.6889005935268157e-05,-3.895681767730553e-06,0.0004552536744484816,-3.101458386604697e-07,2.297290360796285e-06,2.543646173948792e-06,2.0416290282672482e-07,-5.3281445213417335e-05,0.00010742794980560403,5.400555079660684e-05,2.7218566011549872e-17,-0.0,4.547162927498404e-17,0.009685574222925165,0.018353452271628042,0.008985529911751364
33,7.841047026063423e-06,-5.4345359761319363e-05,-3.1303403084403195e-06,0.00043242692342189507,-2.46355813154776e-07,2.2808633894065048e-06,2.4569984498753557e-06,2.2354632750717205e-07,-5.0878752835055224e-05,0.00010855052502653657,5.752908754538891e-05,1.3357157219509681e-17,-0.0,2.370016760837493e-17,0.009201295511778907,0.017445251405886736,0.00855972202607373
34,7.405309195659716e-06,-5.188836131144401e-05,-2.509279911986282e-06,0.0004107182342297812,-1.7613506045674067e-07,2.2760276019572806e-06,2.369965517015187e-06,2.6025790148082507e-07,-4.856443903128435e-05,0.0001094064544814566,6.069791464145695e-05,6.223112897019308e-18,-0.0,5.572349466535964e-17,0.008741230736189962,0.016580546205631284,0.008151671300868059
35,6.980183689755035e-06,-4.951839579442882e-05,-2.028019174603789e-06,0.00039005790334674606,-9.393791505682597e-08,2.2893680771643555e-06,2.2808460268175093e-06,3.2283164107116745e-07,-4.633857432298547e-05,0.00011002516906544966,6.354134415734393e-05,-1.6237462329461906e-18,-0.0,3.0838775543634567e-17,0.008304169199380465,0.015757534530013485,0.007761011122989654
36,6.55773785540399e-06,-4.723754976761131e-05,-1.6845617929855915e-06,0.00037037329406459533,8.522050345625232e-09,2.3309195486911664e-06,2.1873721587085346e-06,4.2377069708255583e-07,-4.4202978881289084e-05,0.00011043096459490333,6.608180698599118e-05,-1.1661437012871607e-18,-0.0,8.740990810437219e-18,0.007888960739411418,0.01497442432739649,0.007387310427737814
37,6.127306358053084e-06,-4.505017760890278e-05,-1.4798996405084912e-06,0.00035158680341386493,1.4354738998277936e-07,2.4159428487738404e-06,2.086794323649585e-06,5.808383815562022e-07,-4.2161785450203384e-05,0.00011064202307307954,6.833331332251821e-05,4.094892924827302e-18,-0.0,5.495226470185563e-18,0.007494512702440901,0.014229446833189479,0.007030087446565073
38,5.674917467437608e-06,-4.2963383285253195e-05,-1.4183930213628846e-06,0.0003336141668828994,3.2914852512275625e-07,2.567487578870498e-06,1.976406239352747e-06,8.181225632543417e-07,-4.02219154269121e-05,0.00011066919928019194,7.029976862215461e-05,3.326432315697602e-18,-0.0,3.003980891026009e-18,0.007119787067318859,0.013520865897972436,0.006688820856228942
39,5.183403801196641e-06,-4.098697704590045e-05,-1.5075352675849725e-06,0.0003163646491397438,5.910813395200421e-07,2.81995702691043e-06,1.855134644191999e-06,1.1658141153134496e-06,-3.839302441868599e-05,0.00011051488096747637,7.197390069167627e-05,-4.782678852563294e-17,-0.0,4.428288248245482e-18,0.0067637977139528875,0.012846984840756822,0.00636295928732371
40,4.634554813734267e-06,-3.913184240170845e-05,-1.7559282647375578e-06,0.00029974684457655527,9.648223827028537e-07,3.22378544413066e-06,1.7275250790535174e-06,1.6561521334618964e-06,-3.668584563160832e-05,0.00011017282278615773,7.333877719585403e-05,-3.434829104469316e-17,-0.0,2.7964613292478434e-17,0.006425607828255244,0.012206153023758423,0.006051930986348599
41,4.016357021859388e-06,-3.740431732265493e-05,-2.1668508895522214e-06,0.0002836884440079012,1.4962603650785156e-06,3.8509511203087255e-06,1.6128940536161777e-06,2.3098204301699496e-06,-3.510652051125275e-05,0.00010963117733371166,7.437656261030308e-05,-2.6208949613173633e-17,-0.0,1.675469333173402e-17,0.006104327436842482,0.011596776315731696,0.005755157323506931
42,3.3418778274943274e-06,-3.579142326903875e-05,-2.721806531159737e-06,0.0002681879517886749,2.238057066693046e-06,4.800012235746626e-06,1.565311815913462e-06,3.1004953340105155e-06,-3.364172066979493e-05,0.00010888378774519042,7.509480496747685e-05,-1.514879264556852e-17,-0.0,1.9343463737038056e-17,0.005799111065000358,0.011017339942654109,0.005472077904752024
43,2.693519162372454e-06,-3.422611145312529e-05,-3.3423261151078215e-06,0.00025343600599054005,3.234700419835877e-06,6.196890463370087e-06,1.7158488136023921e-06,3.8717939927450774e-06,-3.222367096180308e-05,0.00010796074078215318,7.559219931025151e-05,-2.6861919975537774e-17,-0.0,1.0652286344670081e-17,0.005509155511750341,0.010466461306845884,0.005202203492570224
44,2.320823495350517e-06,-3.2510262639522895e-05,-3.806014702519962e-06,0.0002400836061311197,4.481041649762382e-06,8.182141869091459e-06,2.359935325984536e-06,4.153755912716673e-06,-3.065269265829961e-05,0.00010700123064208863,7.620933150712755e-05,-1.929172068169547e-17,-0.0,7.011257365746253e-18,0.005233697736162824,0.009943008928047292,0.0049452301461164125
45,2.84864957195048e-06,-3.0150327313538362e-05,-3.568940381194084e-06,0.0002298130654646643,5.8222065431061625e-06,1.086370147408592e-05,4.13500027640982e-06,2.7723092428279213e-06,-2.8431963808977553e-05,0.00010641258842999688,7.785249646082952e-05,-1.5476436563454338e-17,-0.0,4.902389084533358e-18,0.004972012849354683,0.009446360882348633,0.004701282427241703
46,5.70201688442545e-06,-2.6015327037128543e-05,-1.4178105389318477e-06,0.00022650235864736813,6.7287011976691e-06,1.4189514378479273e-05,8.372464482170547e-06,-2.9467318678165717e-06,-2.4425091692757968e-05,0.00010709667825172771,8.252401360622511e-05,-1.1990101000631203e-17,-0.0,-8.191876040814726e-18,0.004723412206886949,0.008976944352291625,0.004471416903266908
47,1.3738431709391783e-05,-1.7642862554957996e-05,4.6365920227162924e-06,0.00023793153047629498,5.817049896309203e-06,1.7642862554957996e-05,1.7642862554957996e-05,-1.8334505044229607e-05,-1.6200200163332494e-05,0.00010756180791969892,8.991894536474093e-05,-7.198715262299387e-18,-0.0,-2.0338122745049025e-18,0.004487241596542602,0.008537157623988883,0.004258489544165106
