t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
14,6.097422337448079e-06,8.50305736699645e-05,-0.0001730852329165185,5.182618711244072e-06,-3.5053980764210827e-06,-8.196093234452425e-06,-4.888047046583474e-06,6.63730726577928e-07,6.763441184434152e-05,-0.0007950219933628928,-0.0007263692147569911,-3.570898567019652e-20,-0.0,-1.1596620878920701e-19,-1.706378598027876e-19,-7.592465170396972e-06,-1.9179668873633266e-05
15,5.74687229698395e-06,8.014252662338102e-05,-0.00016313538847912969,4.884591698995134e-06,-3.308046187870203e-06,-7.736399573222745e-06,-4.614365950813021e-06,6.256456708050993e-07,6.37647315593201e-05,-0.0007502002104636924,-0.0006854743746835657,-3.073259425843565e-20,-0.0,-7.364549744868797e-20,-2.558448496115152e-19,-5.162814755837984e-06,-1.5970628109974454e-05
16,5.415900160920159e-06,7.5528160672568e-05,-0.00015374276317381882,4.603110215790047e-06,-3.122033622411013e-06,-7.303118030058329e-06,-4.356422734135795e-06,5.897914392455362e-07,6.011146982931501e-05,-0.0007079440457787183,-0.0006469254520906944,-2.2071565427845e-20,-0.0,-6.021517096502555e-20,-3.125499735062729e-19,-3.2722384429826896e-06,-1.3263275559263775e-05
17,5.10343923280003e-06,7.11717379384322e-05,-0.00014487516025141886,4.337391707138395e-06,-2.946695295922569e-06,-6.8948450405064515e-06,-4.11340315097306e-06,5.559218009266249e-07,5.666217095388829e-05,-0.0006681091289454556,-0.000610590717164418,-1.7229753490602723e-20,-0.0,-3.8934751555055666e-20,-2.9692247483095927e-19,-1.8099836484957345e-06,-1.0981291211645498e-05
18,4.808401386781327e-06,6.705833478745914e-05,-0.00013650224856094306,4.086475233111571e-06,-2.781441889533385e-06,-6.510164880212741e-06,-3.884457477139048e-06,5.239561228431532e-07,5.3405008630065054e-05,-0.0006305593794935647,-0.000576346089440011,-4.8837219151775555e-21,-0.0,3.0227737233870935e-21,-2.820763510894113e-19,-6.876322009832529e-07,-9.059877098681898e-06
19,4.529783530879088e-06,6.31738773103201e-05,-0.0001285953637685415,3.849520494292243e-06,-2.6257074030739947e-06,-6.147772085533313e-06,-3.668809632657248e-06,4.937723208845511e-07,5.032883257641448e-05,-0.0005951665316009317,-0.000544074617239339,-2.507130064858269e-21,-0.0,1.9342216737412235e-21,-2.679725335349408e-19,1.653922710993713e-07,-7.4440147367793214e-06
20,4.26663175321903e-06,5.9505067677662845e-05,-0.00012112743817768924,3.6257160064237974e-06,-2.478962452875744e-06,-5.806429554735808e-06,-3.4657211784369687e-06,4.6526727993454327e-07,4.742310472893474e-05,-0.0005618096987934924,-0.0005136661065227935,-1.800573189406148e-21,-0.0,4.903481780140237e-21,-2.5457390685819376e-19,8.053972409255849e-07,-6.086997808371124e-06
21,4.018048094413788e-06,5.6039346499225874e-05,-0.00011407289940883989,3.4143038633725647e-06,-2.3407083762986365e-06,-5.4849759188524295e-06,-3.274498493268368e-06,4.383376636389825e-07,4.4677871092261704e-05,-0.0005303749597979084,-0.00048501673548006965,1.6318163553877642e-21,-0.0,2.866643063407144e-21,-2.418452115152841e-19,1.2772855209726272e-06,-4.949180824950759e-06
22,3.7831851632667494e-06,5.2764848005957506e-05,-0.00010740758482987466,3.2145708051423697e-06,-2.210477425584069e-06,-5.182318914000261e-06,-3.094487219463057e-06,4.128838948067869e-07,4.2083725824569905e-05,-0.0005007549691612394,-0.00045802870154224457,1.6481321019867112e-21,-0.0,-2.781433612048951e-21,-2.297529509395199e-19,1.6168447563359789e-06,-3.996916530435616e-06
23,3.5612449774923454e-06,4.967036078649445e-05,-0.00010110865731349481,3.025850556139844e-06,-2.087831694537071e-06,-4.897433677030257e-06,-2.9250704859115812e-06,3.8880654458722794e-07,3.963178039953174e-05,-0.0004728485896513061,-0.0004326098850923243,1.7448102461208337e-21,-0.0,-1.9241755131891663e-21,-2.182653033925439e-19,1.8525797744220703e-06,-3.201651937176029e-06
24,3.3514773843632286e-06,4.674529030058287e-05,-9.515452603945182e-05,2.847524707726946e-06,-1.9723631911183148e-06,-4.629360607680147e-06,-2.7656658994959553e-06,3.660038278091821e-07,3.731363407307001e-05,-0.000446560545414313,-0.0004086735325932451,1.2530895759266952e-21,-0.0,2.929110480102312e-21,-1.0840879199799056e-19,2.007178936716459e-06,-2.5391593202132156e-06
25,3.1531797814520623e-06,4.397962440108691e-05,-8.952477059317891e-05,2.679026881795087e-06,-1.8636947081839827e-06,-4.3772048018959425e-06,-2.615722624671663e-06,3.443669584436624e-07,3.512134692157191e-05,-0.0004218010942293574,-0.0003861379562167052,1.2723934742613049e-21,-0.0,2.1440993469346167e-21,-2.1695858024716257e-19,2.0986885451514687e-06,-1.988881251280331e-06
26,2.965698165481381e-06,4.136390177641525e-05,-8.420006809180761e-05,2.5198502680739496e-06,-1.7614821772240612e-06,-4.140137127574164e-06,-2.474717912818116e-06,3.2377329599863303e-07,3.3047415387980764e-05,-0.0003984857172458987,-0.00036492624842067884,1.3617137056586574e-21,-0.0,-3.825658357806266e-21,-1.625314111427391e-19,2.141454620466364e-06,-1.5333717766144662e-06
27,2.7884303365439868e-06,3.888918386359713e-05,-7.916212240316222e-05,2.3695608192202743e-06,-1.6654192147560224e-06,-3.917397978738892e-06,-2.3421529055738038e-06,3.040757154120923e-07,3.108475091240196e-05,-0.0003765348243035576,-0.0003449660089998122,3.1347669572452145e-21,-0.0,-2.486079368122308e-21,-1.8267138295954376e-19,2.146880119210106e-06,-1.1578180217320046e-06
