dataset,response_label,direction,horizon,lp_diff_ph_minus_wh,model_diff_ph_minus_wh,gap_diff_model_minus_lp
lp_income,income,contractionary,17,-0.0187388970281954,0.1352789072113767,0.1540178042395721
lp_income,income,contractionary,18,-0.0095822620212696,0.14016176491964888,0.14974402694091848
lp_income,income,contractionary,19,-0.025535199124008,0.14476725415447492,0.17030245327848292
lp_income,income,contractionary,20,0.0036308499503465014,0.1491108974671414,0.14548004751679489
lp_income,income,contractionary,21,0.004261447246713991,0.15320734033492844,0.14894589308821446
lp_income,income,contractionary,22,-0.0346080129084422,0.15707040105671516,0.19167841396515736
lp_income,income,contractionary,23,0.010777134450133901,0.16071311795247603,0.14993598350234214
lp_income,income,contractionary,24,0.0006875360886036998,0.16414779403751484,0.16346025794891114
lp_income,income,contractionary,25,-0.0097840709974218,0.16738603933513774,0.17717011033255953
lp_income,income,contractionary,26,0.023859827256283404,0.17043881098471636,0.14657898372843295
lp_income,income,contractionary,27,-0.010359001343493624,0.1733164512952628,0.18367545263875643
lp_income,income,contractionary,28,0.0491358107119721,0.1760287238869556,0.1268929131749835
lp_income,income,contractionary,29,0.015036289105816225,0.17858484805247338,0.16354855894665715
lp_income,income,contractionary,30,-0.0079981682067203,0.18099353145270236,0.18899169965942267
lp_income,income,contractionary,31,0.0195071936957448,0.1832630012291604,0.1637558075334156
lp_income,income,contractionary,32,0.019469085265635,0.18540103355099083,0.16593194828535582
lp_income,income,contractionary,33,-0.0170242343460531,0.18741498148201946,0.20443921582807256
lp_income,income,contractionary,34,0.0069143833612255005,0.1893118007781477,0.1823974174169222
lp_income,income,contractionary,35,0.0129574299329394,0.19109807265181306,0.17814064271887364
lp_income,income,contractionary,36,-0.006489858780709699,0.19278002134350858,0.19926988012421828
lp_income,income,contractionary,37,0.034828776867453504,0.19436352184463374,0.15953474497718023
lp_income,income,contractionary,38,0.019298671216822633,0.1958540879121806,0.17655541669535796
lp_income,income,contractionary,39,-0.0016866938970760996,0.19725681966956063,0.19894351356663673
lp_income,income,contractionary,40,0.0325167023146078,0.1985762674853544,0.1660595651707466
lp_income,income,contractionary,41,0.0199325186359816,0.1998161217273382,0.1798836030913566
lp_income,income,contractionary,42,0.009100612124035307,0.20097853987087952,0.1918779277468442
lp_income,income,contractionary,43,0.0131976406998077,0.2020627180205982,0.1888650773207905
lp_income,income,contractionary,44,0.0156082082512298,0.20306188785801887,0.18745367960678908
lp_income,income,contractionary,45,0.009695307655363701,0.20395702870709267,0.19426172105172898
lp_income,income,contractionary,46,0.006226046186607,0.2047036517106725,0.19847760552406551
lp_income,income,contractionary,47,0.0130957587355844,0.2052024611315314,0.192106702395947
lp_income,income,expansionary,0,-0.040774439885010685,0.011637586505859054,0.05241202639086974
lp_income,income,expansionary,1,-0.0188816879574877,-0.004233650990988894,0.014648036966498808
lp_income,income,expansionary,2,-0.0196279302685912,-0.021960798322453998,-0.002332868053862798
lp_income,income,expansionary,3,-0.0382901727620973,-0.03913875858809028,-0.0008485858259929813
lp_income,income,expansionary,4,-0.020139912251445898,-0.05542121792909706,-0.035281305677651156
lp_income,income,expansionary,5,-0.0181408935242949,-0.07079671115349798,-0.05265581762920307
lp_income,income,expansionary,6,-0.020295903088866606,-0.08530611751848113,-0.06501021442961452
lp_income,income,expansionary,7,-0.024775686975763003,-0.09899648524212058,-0.07422079826635758
lp_income,income,expansionary,8,-0.0321119441339152,-0.11191359643810568,-0.07980165230419048
lp_income,income,expansionary,9,-0.0355219558515487,-0.12410087629477089,-0.08857892044322219
lp_income,income,expansionary,10,-0.0424804452984063,-0.13559933524524234,-0.09311888994683604
lp_income,income,expansionary,11,-0.0183794428715688,-0.14644767370408474,-0.12806823083251595
lp_income,income,expansionary,12,-0.034718011042727204,-0.15668240704300576,-0.12196439600027856
lp_income,income,expansionary,13,-0.0214418853001926,-0.16633798783602416,-0.14489610253583157
lp_income,income,expansionary,14,-0.030219232223895,-0.1754469219546001,-0.1452276897307051
lp_income,income,expansionary,15,-0.024933638157388797,-0.18403987828015717,-0.15910624012276836
lp_income,income,expansionary,16,-0.030611163501666504,-0.19214579230644036,-0.16153462880477384
lp_income,income,expansionary,17,-0.0436029084313897,-0.19979196397075016,-0.15618905553936047
lp_income,income,expansionary,18,-0.039118359926235705,-0.20700415004880796,-0.16788579012257226
lp_income,income,expansionary,19,-0.0310647648455136,-0.21380665143322297,-0.18274188658770937
lp_income,income,expansionary,20,-0.0394946417127092,-0.22022239559993362,-0.18072775388722442
lp_income,income,expansionary,21,-0.0484988798029134,-0.22627301455244134,-0.17777413474952794
lp_income,income,expansionary,22,-0.0410864752108253,-0.2319789185200556,-0.19089244330923028
lp_income,income,expansionary,23,-0.0574269830396828,-0.23735936567392152,-0.17993238263423872
lp_income,income,expansionary,24,-0.036486157093079605,-0.24243252811318386,-0.20594637102010427
lp_income,income,expansionary,25,-0.0438191366362562,-0.247215554363089,-0.2033964177268328
lp_income,income,expansionary,26,-0.0554771004869801,-0.25172462861685424,-0.19624752812987414
lp_income,income,expansionary,27,-0.0648820157716902,-0.25597502694305163,-0.19109301117136143
lp_income,income,expansionary,28,-0.0556541667558118,-0.2599811706688989,-0.2043270039130871
lp_income,income,expansionary,29,-0.040935944634629615,-0.26375667713422324,-0.2228207324995936
lp_income,income,expansionary,30,-0.09733453288850209,-0.26731440798531136,-0.16997987509680929
lp_income,income,expansionary,31,-0.0541679502310662,-0.27066651513025586,-0.21649856489918967
lp_income,income,expansionary,32,-0.0405218229282263,-0.2738244843821105,-0.23330266145388417
lp_income,income,expansionary,33,-0.0913347993503401,-0.27679917662059694,-0.18546437727025683
lp_income,income,expansionary,34,-0.0528972490989993,-0.27960086589643063,-0.22670361679743134
lp_income,income,expansionary,35,-0.0503041119026025,-0.28223927305485386,-0.23193516115225135
lp_income,income,expansionary,36,-0.091280071163112,-0.2847235916866265,-0.1934435205235145
lp_income,income,expansionary,37,-0.038439885873105505,-0.28706249952697754,-0.24862261365387203
lp_income,income,expansionary,38,-0.029389913997091004,-0.2892641407337779,-0.25987422673668686
lp_income,income,expansionary,39,-0.1021844816193632,-0.29133604844952676,-0.18915156683016357
lp_income,income,expansionary,40,-0.0358447921507874,-0.29328494365358393,-0.25744015150279653
lp_income,income,expansionary,41,-0.067404607318233,-0.2951162767229449,-0.22771166940471188
lp_income,income,expansionary,42,-0.0356951969634554,-0.2968332331373892,-0.2611380361739338
lp_income,income,expansionary,43,-0.0319456210851411,-0.29843462270754434,-0.26648900162240324
lp_income,income,expansionary,44,-0.0266586625594935,-0.2999104421677572,-0.2732517796082637
lp_income,income,expansionary,45,-0.0757812978761475,-0.301232583971332,-0.2254512860951845
lp_income,income,expansionary,46,0.0129227933016311,-0.30233530907514855,-0.31525810237677965
lp_income,income,expansionary,47,-0.056956734812203806,-0.3030719130646459,-0.2461151782524421
lp_wealth,wealth,contractionary,0,0.0970448059972403,-0.07006430594765556,-0.16710911194489586
lp_wealth,wealth,contractionary,1,0.11839031561950081,-0.1259410840251159,-0.2443313996446167
lp_wealth,wealth,contractionary,2,0.2621937941872299,-0.17713741895943078,-0.4393312131466607
lp_wealth,wealth,contractionary,3,0.45420237989902545,-0.22481250725984234,-0.6790148871588678
lp_wealth,wealth,contractionary,4,0.5136098999281749,-0.2694227568886202,-0.7830326568167951
lp_wealth,wealth,contractionary,5,0.845739923874801,-0.3112671022918318,-1.1570070261666328
lp_wealth,wealth,contractionary,6,0.9583919185136646,-0.35058499969514356,-1.308976918208808
lp_wealth,wealth,contractionary,7,1.0707542915864798,-0.38757924167572555,-1.4583335332622054
lp_wealth,wealth,contractionary,8,1.0322036000710502,-0.4224249984644986,-1.4546285985355487
lp_wealth,wealth,contractionary,9,0.8836867468388874,-0.4552754636131049,-1.3389622104519923
lp_wealth,wealth,contractionary,10,0.8890321307363669,-0.4862660496529372,-1.375298180389304
lp_wealth,wealth,contractionary,11,0.7259586650308567,-0.5155176452556577,-1.2414763102865143
lp_wealth,wealth,contractionary,12,0.7446572535175242,-0.5431391694165282,-1.2877964229340524
lp_wealth,wealth,contractionary,13,0.6424520867226239,-0.5692295806178795,-1.2116816673405033
lp_wealth,wealth,contractionary,14,0.8463114036139026,-0.5938794606735116,-1.4401908642874142
lp_wealth,wealth,contractionary,15,0.9877032133253572,-0.6171722665143485,-1.6048754798397056
lp_wealth,wealth,contractionary,16,0.8792695023343412,-0.6391853229293575,-1.5184548252636987
lp_wealth,wealth,contractionary,17,0.9225281981109203,-0.6599906134160702,-1.5825188115269906
lp_wealth,wealth,contractionary,18,0.8066076031201665,-0.6796554138222839,-1.4862630169424504
lp_wealth,wealth,contractionary,19,0.6881706684806921,-0.6982428036526102,-1.3864134721333023
lp_wealth,wealth,contractionary,20,0.39779377819267714,-0.715812082209095,-1.1136058604017722
lp_wealth,wealth,contractionary,21,0.2976885968320997,-0.7324191106908817,-1.0301077075229814
lp_wealth,wealth,contractionary,22,0.4022299795228051,-0.74811659664317,-1.150346576165975
lp_wealth,wealth,contractionary,23,0.34696748589267773,-0.7629543334425068,-1.1099218193351845
lp_wealth,wealth,contractionary,24,0.6961457417260646,-0.7769794046139128,-1.4731251463399775
lp_wealth,wealth,contractionary,25,0.717170944736386,-0.7902363605218863,-1.5074073052582722
lp_wealth,wealth,contractionary,26,0.7132681967668325,-0.8027673732245381,-1.5160355699913706
lp_wealth,wealth,contractionary,27,0.7012870144336145,-0.8146123739202069,-1.5158993883538214
lp_wealth,wealth,contractionary,28,0.6003611131276501,-0.8258091763641038,-1.4261702894917538
lp_wealth,wealth,contractionary,29,0.3480891885943979,-0.8363935888235468,-1.1844827774179447
lp_wealth,wealth,contractionary,30,0.2502643976670062,-0.8463995165252507,-1.096663914192257
lp_wealth,wealth,contractionary,31,0.242131664250489,-0.8558590560937778,-1.0979907203442667
lp_wealth,wealth,contractionary,32,0.19522890317680341,-0.8648025831719981,-1.0600314863488016
lp_wealth,wealth,contractionary,33,0.03607597758350879,-0.8732588342642549,-0.9093348118477637
lp_wealth,wealth,contractionary,34,0.1788804342321269,-0.8812549839087676,-1.0601354181408944
lp_wealth,wealth,contractionary,35,0.2598632357450459,-0.8888167187158026,-1.1486799544608486
lp_wealth,wealth,contractionary,36,0.1281105428201274,-0.8959683109296455,-1.024078853749773
lp_wealth,wealth,contractionary,37,-0.0837343970143573,-0.9027326966854493,-0.8189982996710921
lp_wealth,wealth,contractionary,38,-0.1033764144149657,-0.9091315695059198,-0.8057551550909541
lp_wealth,wealth,contractionary,39,-0.2204433816353995,-0.915185510889258,-0.6947421292538585
lp_wealth,wealth,contractionary,40,-0.096932772202576,-0.9209142034851221,-0.8239814312825461
lp_wealth,wealth,contractionary,41,-0.0968265151590919,-0.9263368216884413,-0.8295103065293494
lp_wealth,wealth,contractionary,42,-0.0267280054312294,-0.9314727972638489,-0.9047447918326195
lp_wealth,wealth,contractionary,43,0.0332911654313777,-0.9363433706563558,-0.9696345360877334
lp_wealth,wealth,contractionary,44,0.056539394386579594,-0.9409747596600598,-0.9975141540466395
lp_wealth,wealth,contractionary,45,-0.0195264370167674,-0.9454041948702528,-0.9258777578534855
lp_wealth,wealth,contractionary,46,-0.0280045676990246,-0.9496817079798083,-0.9216771402807837
lp_wealth,wealth,contractionary,47,0.041805474357207204,-0.9536575281633302,-0.9954630025205373
lp_wealth,wealth,expansionary,0,-0.0164970003770302,0.10349178592335306,0.11998878630038326
lp_wealth,wealth,expansionary,1,-0.0718675967534543,0.18602755505300078,0.25789515180645506
lp_wealth,wealth,expansionary,2,-0.1969266113353413,0.2616493879330021,0.45857599926834336
lp_wealth,wealth,expansionary,3,-0.1810048705761792,0.3320695621577855,0.5130744327339647
lp_wealth,wealth,expansionary,4,-0.20909225118459218,0.39796233354638627,0.6070545847309785
lp_wealth,wealth,expansionary,5,-0.3827299758841207,0.4597693457913684,0.8424993216754891
lp_wealth,wealth,expansionary,6,-0.4265656443800053,0.5178443707784512,0.9444100151584566
lp_wealth,wealth,expansionary,7,-0.5847824353989639,0.572487009636324,1.157269445035288
lp_wealth,wealth,expansionary,8,-0.7285186846599242,0.62395605035632,1.3524747350162443
lp_wealth,wealth,expansionary,9,-0.5238051754620385,0.6724778094109053,1.1962829848729437
lp_wealth,wealth,expansionary,10,-0.450987047270615,0.7182523311271838,1.1692393783977988
lp_wealth,wealth,expansionary,11,-0.2864668187692453,0.7614582004212602,1.0479250191905054
lp_wealth,wealth,expansionary,12,-0.3371324783171612,0.8022563168524942,1.1393887951696553
lp_wealth,wealth,expansionary,13,-0.3770026553407517,0.840792863377245,1.2177955187179967
lp_wealth,wealth,expansionary,14,-0.3772357626514577,0.8772016466616572,1.254437409313115
lp_wealth,wealth,expansionary,15,-0.3495356415954569,0.9116059467481602,1.2611415883436172
lp_wealth,wealth,expansionary,16,-0.45237633342893835,0.9441199839566695,1.396496317385608
lp_wealth,wealth,expansionary,17,-0.440489319022498,0.9748500874688536,1.4153394064913516
lp_wealth,wealth,expansionary,18,-0.4181989952366915,1.0038956316152439,1.4220946268519354
lp_wealth,wealth,expansionary,19,-0.5538523901761374,1.0313497913936422,1.5852021815697797
lp_wealth,wealth,expansionary,20,-0.5455661841190317,1.057300157363781,1.6028663414828128
lp_wealth,wealth,expansionary,21,-0.42237928604741526,1.0818292411326096,1.5042085271800247
lp_wealth,wealth,expansionary,22,-0.4840147231801978,1.1050148956488302,1.589029618829028
lp_wealth,wealth,expansionary,23,-0.3278154123322752,1.1269306690535867,1.454746081385862
lp_wealth,wealth,expansionary,24,-0.212409637214224,1.1476461065617871,1.360055743776011
lp_wealth,wealth,expansionary,25,-0.2705574981141426,1.167227011518849,1.4377845096329915
lp_wealth,wealth,expansionary,26,-0.34362225311443084,1.1857356741877514,1.5293579273021822
lp_wealth,wealth,expansionary,27,-0.3193074176060402,1.2032310748118515,1.5225384924178917
lp_wealth,wealth,expansionary,28,-0.40000073498507094,1.2197690659447482,1.6197698009298191
lp_wealth,wealth,expansionary,29,-0.5296587984796715,1.2354025378430695,1.765061336322741
lp_wealth,wealth,expansionary,30,-0.7149540756123007,1.25018156980913,1.9651356454214308
lp_wealth,wealth,expansionary,31,-0.3433555862824474,1.2641535696989958,1.6075091559814432
lp_wealth,wealth,expansionary,32,-0.5615861579618882,1.2773634033559338,1.838949561317822
lp_wealth,wealth,expansionary,33,-1.0767169447466334,1.2898535155072688,2.366570460253902
lp_wealth,wealth,expansionary,34,-0.2583022826844453,1.3016640437598255,1.5599663264442707
lp_wealth,wealth,expansionary,35,-0.139056800664582,1.3128329279642734,1.4518897286288555
lp_wealth,wealth,expansionary,36,0.2591865626240897,1.3233960188754077,1.064209456251318
lp_wealth,wealth,expansionary,37,0.1413206760449314,1.3333871937478408,1.1920665177029093
lp_wealth,wealth,expansionary,38,-0.3387140108772453,1.3428384944453478,1.681552505322593
lp_wealth,wealth,expansionary,39,-0.7817468494406434,1.3517803203450318,2.1335271697856752
lp_wealth,wealth,expansionary,40,0.314393814855915,1.3602417432485867,1.0458479283926718
lp_wealth,wealth,expansionary,41,0.4677065342143185,1.368251084392376,0.9005445501780576
lp_wealth,wealth,expansionary,42,0.5954473093622819,1.3758370454887192,0.7803897361264374
lp_wealth,wealth,expansionary,43,0.7361180789655548,1.3830310004581068,0.646912921492552
lp_wealth,wealth,expansionary,44,0.7843075934846708,1.3898716764831933,0.6055640829985225
lp_wealth,wealth,expansionary,45,0.9307251610340268,1.3964140702858832,0.46568890925185635
lp_wealth,wealth,expansionary,46,0.9726644717016155,1.4027320928975775,0.430067621195962
lp_wealth,wealth,expansionary,47,0.8397544074610788,1.408604550558683,0.5688501430976043
