draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa
726,1.6262375736601697,0.11153458642842018,0.32,1.1947029872317496,-15.909241382765277,-12.939210908647517,0.31536654124061864,0.3126559791255535,0.39158934699993453,0.45568887927850266,0.1750442032027346,0.8825991031141255,0.2780928950814288,0.3972097226167551,0.6966339716314809,0.5104149065121976,0.3119353698118792,0.07420784760796777,0.2942242238076775
2364,1.6266468911931584,0.14685038214198595,0.32,1.1597965090511726,-22.939928185611045,-17.77607442930239,0.38581216404272267,0.3831016019276575,0.4596617654897418,0.47173401799116793,0.29989031009427736,0.9067530234214005,1.8660194654908995,0.14532768208200114,0.6817754355029274,0.4123036063067053,0.6338751952634166,0.17343200756233607,0.08040524733689743
2362,1.6320010119333013,0.11340795272730393,0.32,1.1985930592059975,-15.651749269352687,-11.921619471499168,0.3211737475602485,0.3184631854451834,0.39746953197398044,0.4553128908850641,0.18703460423543292,0.9001016546763446,0.8017078596102849,0.13793012861678605,0.9099358630211879,0.98,0.22049213239884013,0.05771629470227019,0.2499676177470927
706,1.6331893178688297,0.11477656962086451,0.32,1.1984127482479652,-16.86986932544032,-14.131688066411177,0.32061564232543005,0.3179050802103649,0.3963850687647561,0.46115171164879487,0.18007957300206517,0.8553494832407547,0.2,0.18205894145046445,0.899494055378284,0.5603029360450492,0.5568825729730728,0.09143023096947411,0.2933748699303552
2547,1.6374451086658568,0.11000767731753071,0.32,1.207437431348326,-13.288480878430757,-8.585997739294214,0.3166328304876722,0.31392226837260706,0.39381554239826577,0.44770457812920106,0.1855610828461433,0.8722834360412162,0.37268724707553347,0.1078147635334163,0.9062945095164686,0.7743612328540466,0.4025981622048738,0.01,0.22055254905513533
2676,1.6375146764057458,0.14431103537677056,0.32,1.1732036410289752,-23.414801250157282,-18.77819565821217,0.37919236866022876,0.37648180654516367,0.4529061537905137,0.4765486906652905,0.281836046655167,0.8151108690129484,0.24153036817169457,0.07716549867200845,0.6888117305513448,0.4846162537959643,0.8695629609010241,0.18342477363338452,0.10590954084580967
1585,1.639658801829227,0.12284338573628675,0.32,1.1968154160929403,-16.104230315687207,-10.84787787776912,0.34563906160363894,0.34292849948857385,0.4217887759989475,0.45538307055220395,0.23589505265507393,0.8840666027423558,0.4737406133989902,0.24757278237126576,0.922563595429161,0.7558107672641338,0.3861056034624476,0.04196166532130211,0.13335246182280247
2925,1.6399842044895374,0.12593211585628045,0.32,1.194052088633257,-18.242652994071104,-13.679513709062805,0.348160628994216,0.345450066879151,0.4235228509179477,0.4634771781633215,0.23284407982511054,0.8792398244231401,0.7809512633923572,0.03,0.9056742477156705,0.741759670342054,0.6764359979790902,0.08472646631174097,0.15857800309088455
1164,1.6445282525412446,0.1496945270627748,0.32,1.1748337254784698,-25.96012424467903,-22.21824127589655,0.3827385402678051,0.38002797815274003,0.4554382769012911,0.48813858574031654,0.2773384947952937,0.8866469040125053,1.2036525456275367,0.0603836262521299,0.6627081938572197,0.35227448637818415,0.19179414745170187,0.24446856985433862,0.13759695763943006
32,1.6506530170045193,0.1206829618904412,0.32,1.2099700551140782,-15.99106371820081,-11.203519986633486,0.33816357677707665,0.3354530146620116,0.4142033007307513,0.4594642828811173,0.21686287067303606,0.8726175556634613,0.4483514450007994,0.11638707955021291,0.945474248199612,0.8443461395955951,0.4520401009181623,0.04518237327742252,0.1733988558891379
2469,1.6540525250684084,0.11452231339063144,0.32,1.2195302116777769,-15.425147597182875,-12.104474010790112,0.3194087356739554,0.3166981735588903,0.3954478656335873,0.4621044580672289,0.1767130132806819,0.877558099049957,0.3777406280033465,0.16200412370022862,0.9211463137131803,0.8105227774673696,0.5018657464723361,0.05834011901109543,0.2900411483182811
543,1.6569775813160774,0.11786625850315975,0.32,1.2191113228129176,-15.915597291290423,-11.962829110100987,0.3284730793078531,0.3257625171927879,0.40439338061414465,0.4629597672171418,0.19398639139856444,0.8815438515108935,0.3960702657098218,0.2148351251933095,0.959760316159917,0.8588879396620374,0.3909894404341814,0.05545723441350283,0.23577308933217134
1881,1.6635179052208322,0.12256716485818,0.32,1.2209507403626523,-17.312989065013014,-13.556811082387497,0.33645622203415926,0.33374565991909416,0.41177127984712497,0.4695978498635126,0.20331459420480588,0.8818631786843705,0.5231733849399705,0.12368725034051625,0.9611349887807951,0.7920292098153012,0.5758100348640929,0.07809452950958178,0.2294676509532651
2528,1.6701444666188239,0.1172623694491861,0.32,1.2328820971696377,-14.811983570506365,-10.541889088563263,0.32660583747862654,0.32389527536356144,0.40274608670181605,0.46316212809387014,0.190049546863383,0.8917904025478683,0.5723564494778138,0.14831308933098325,0.7971001405597055,0.9384802115567605,0.521312982937073,0.03402051645469542,0.23824193279085423
1025,1.672642148853714,0.11812854825378066,0.32,1.2345136005999333,-14.557721571463478,-9.941030280000533,0.32936563216822146,0.3266550700531563,0.4055741497722073,0.462568643690936,0.19616262064550688,0.9104034232768795,0.9747033154477553,0.12824959759357393,0.8336569845937354,0.6610696579883856,0.44752715889291594,0.025267973579099306,0.21861792994855553
660,1.6735521028448463,0.13268965842007024,0.32,1.2208624444247762,-19.622248587519742,-15.56150269121465,0.3554013330834343,0.3526907709683692,0.42980340401061035,0.4787636995351702,0.23203896663169848,0.9116000608096237,1.1551923193181177,0.17344080383704344,0.9815643866667658,0.6153236882304761,0.46867472763435974,0.10879463605305364,0.18360283339912628
2715,1.67969429851438,0.12479948333623073,0.32,1.2348948151781491,-17.05109206254142,-13.02517483765238,0.3400425748252106,0.33733201271014557,0.4152434624288762,0.4732407995834269,0.2068443500669944,0.9019923664284112,0.8247981602911683,0.13949835414072656,0.8316736876661269,0.8016540547353362,0.587577730679933,0.06810874593992769,0.22135445482414878
2656,1.6881192371660734,0.12683099993864633,0.32,1.241288237227427,-16.86021912864371,-12.387265868712314,0.34488357898445376,0.3421730168693886,0.4200980489056182,0.4740661407988067,0.21570101717010082,0.8773761590129652,0.4637369321720236,0.11274788579286352,0.9308560964670556,0.8788344393494286,0.6374980775951964,0.05804190202606888,0.19551933027559304
672,1.7275437919232568,0.1356676780435602,0.32,1.2718761138796966,-17.856087879641915,-13.310643525595102,0.35777948427325423,0.3550689221581892,0.43213310261123367,0.4886248429049076,0.22693412564160087,0.8842887369976253,0.4434038758262812,0.18247878901699716,0.890895213295059,0.5125755260932842,0.6637523242339686,0.06691428716586208,0.18877285866197172
1721,1.7279835371579986,0.12537773671773575,0.32,1.282605800440263,-14.53321431797651,-9.833863997544878,0.337766611366365,0.33505604925129984,0.4132673364600667,0.47894172411634595,0.19659149861638406,0.8891439402341216,0.5058147820464951,0.10260447938183523,0.9245451036519587,0.8632051391895345,0.586732385548599,0.019531188865947197,0.23155534521819268
449,1.7320047406863257,0.13306871614885116,0.32,1.2789360245374746,-17.07515331856405,-12.692162081533384,0.3516531541418889,0.3489425920268239,0.42618034151211964,0.4882823532663523,0.21502395501742566,0.8994999703062141,0.7200047833483674,0.126577574784037,0.9180766378310136,0.98,0.3694849103832639,0.05731544960218058,0.21309030452812922
