draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa,chi_R_neg
986,0.5683261933335679,0.03484968478423568,0.015,0.5184765085493322,-6.268440572368988,-4.4261881242560355,0.1596986285126714,0.1569880663976063,0.28622978279063627,0.23870768350743768,0.08068957351790511,0.741001551681696,0.5945057400946901,0.04649440980915172,0.9307601891505587,0.5968670956301327,0.36787927599565157,0.029292142264851755,0.32362001172537136,1.4663686121247346
392,0.5685653508562285,0.019952200711379507,0.015,0.533613150144849,-8.061403254927725,-6.468901326233603,0.12633094394278993,0.12362038182772483,0.2522561771445338,0.182017571924985,0.07064431596059488,0.7669364899828431,0.839199103623482,0.07246742909636468,0.9298764150289905,0.6578288144924682,0.420232926433822,0.08872602682979092,0.29288285069794334,0.8903879892112503
973,0.5686311316874333,0.016182323139779842,0.015,0.5374488085476534,-7.3653903668922025,-6.021192649774433,0.11111419755047358,0.10840363543540846,0.2402640477278063,0.16494736792129894,0.05728102717964821,0.7346209591759102,0.31786987052021964,0.25706728415168945,0.9226556492914759,0.7669635234784998,0.6219063091338196,0.07528290033276851,0.3587214128088311,0.7615547960752374
801,0.5686748302221816,0.023375934648437336,0.015,0.5302988955737442,-6.7190056486092855,-4.720554377163748,0.13497865172571383,0.13226808961064873,0.2614688606692382,0.1977171823832754,0.0722401210681523,0.7666624557951578,0.672587460620165,0.1643610481682633,0.9043171234335083,0.780597262331044,0.5431085049920571,0.03411832110996399,0.2856729008829035,1.0735195332237888
605,0.5688407462822461,0.029426951629341478,0.015,0.5244137946529046,-7.020689359911445,-5.003149638026542,0.1512662129697313,0.1485556508546662,0.2769149575558763,0.21917511824920283,0.08335730769025979,0.7805184559081222,0.9444203697139271,0.11564068555549722,0.8291697457147812,0.8961814871231857,0.34706262448638603,0.04357934835760752,0.2654981066782369,1.2575936986134397
567,0.5691520708175013,0.0299044130655761,0.015,0.5242476577519252,-7.335071390771758,-5.327673241628577,0.153260845164296,0.1505502830492309,0.2784858998043716,0.22020508659369908,0.08631660373489289,0.7642720534992129,0.7178394402999004,0.17705576525965688,0.8598964006480965,0.6996270506520431,0.41858153572692974,0.05358957354766728,0.2530301704636939,1.2556989555296236
752,0.569353855957542,0.04277110466773244,0.015,0.5115827512898095,-8.613949546570415,-6.692869301116039,0.18311244781115882,0.18040188569609372,0.30696264306399834,0.25496512435843777,0.11125977126387986,0.7857813342440907,1.1552075895013019,0.18594678958876287,0.8652571232560895,0.6976060164710135,0.32551734222589573,0.10303607644302093,0.2145726410514939,1.5328827528296705
462,0.5695057753979511,0.06051294971812131,0.015,0.49399282567982983,-8.284023812812325,-7.323009366491802,0.20659877738008772,0.20388821526502265,0.33209660304583166,0.30151774076887106,0.11167981399130439,0.8027751321922982,1.5140949445254264,0.0548502226643491,0.6670290520502271,0.5613285281906911,0.8379316025497077,0.13887998522043984,0.34144115100335365,1.9792308050964222
306,0.569811743721674,0.054980484288190384,0.015,0.49983125943348355,-7.816408967606313,-5.608819417833961,0.20345326210736914,0.20074269999230404,0.32960216574991086,0.2829169396897406,0.12398958452499767,0.8237174607497298,1.8969884179003516,0.2122112792901602,0.6239085856516424,0.7051834064970699,0.20117052748484332,0.06874361045346641,0.19123875920063915,1.8544716955561855
1083,0.5705108046340835,0.022063221980255565,0.015,0.533447582653828,-8.596591875668004,-6.301873378636099,0.13636190608562504,0.13365134397055994,0.2613251920704684,0.18651227373303525,0.0862115384382148,0.7515543119711583,0.7907684434642115,0.11851865544326132,0.8589570723080331,0.7658227457638219,0.2853990153116016,0.08031013997117452,0.18304035258655854,0.9216470601151481
569,0.5708447101076677,0.031080213724608254,0.015,0.5247644963830594,-5.787535890374233,-4.051608596092671,0.14950626874031853,0.14679570662525343,0.2763629937757652,0.22866320100026663,0.07034933648037042,0.7720129587140795,0.6355467889137216,0.1897016621778649,0.99,0.703399591636417,0.36968387613797116,0.018400781640971246,0.37909440870780453,1.3752479141306864
656,0.5708942300656997,0.01914524227122708,0.015,0.5367489877944727,-7.814895986282506,-6.5324608359849226,0.12236392603494661,0.11965336391988152,0.2484967730847019,0.18009276918080286,0.06463508288909034,0.7318546244326832,0.3737555275800184,0.1916362320862486,0.870625679956982,0.7340011407803099,0.6633568968797279,0.09169601607665445,0.3463782110042035,0.8696111917402067
166,0.5719992799598227,0.022669769908243348,0.015,0.5343295100515794,-6.106541005451708,-3.930402139324507,0.13202651447905894,0.12931595236399385,0.25931272738655403,0.19536752980301808,0.06868549915509982,0.776473328565105,0.7292190314410889,0.1483118663954782,0.9454901575212944,0.7174323954729379,0.6119524688107955,0.01,0.2909240567920428,1.0643467467830778
7,0.5727807149484245,0.014151797729102831,0.015,0.5436289172193217,-7.780483311449098,-5.242055454353554,0.10554882725761813,0.10283826514255304,0.2379690401435749,0.1447482011916781,0.06634945332355816,0.7783633423371404,0.881362777847178,0.17403077155359586,0.8795995832734664,0.7528401171482142,0.6093919248602871,0.04311304430426187,0.18024431035635002,0.592016602958747
948,0.5729798999388677,0.024399310611708174,0.015,0.5335805893271595,-7.800211446216486,-4.439290970917365,0.1486519912683933,0.1459414291533282,0.27490727176377083,0.1850357852429361,0.11226819729385051,0.7022297011043186,0.5570112332807857,0.15715830007536383,0.7863930447430193,0.5856202226445433,0.20933362925309618,0.019327752528613164,0.056311014396511906,0.9404296432668816
431,0.5733184143785298,0.015977067513126043,0.015,0.5423413468654038,-9.676934935009225,-7.254842777998136,0.11492197229790402,0.11221141018283891,0.2438702763189065,0.15190329444625367,0.07794065014955436,0.7308526839625442,0.5959158401228166,0.15191202554860805,0.8289419028524492,0.8728396023524367,0.3490707151248251,0.10913843486975468,0.1498793450445628,0.6066804626619715
