uf_code,uf,state_name,year,quarter,consumption_index,share_PH2M,share_WH2M,share_Ricardian,total_weight,mp_shock_quarterly,macro_region,t_index,t_order
13,AM,Amazonas,2016,1,77.90049666666665,0.2393532876149551,0.2782244633976525,0.4824222489873923,2618747.70627703,-0.207600025,North,2016Q1,8065
13,AM,Amazonas,2016,2,74.70257333333333,0.2324397944019078,0.2814388927524294,0.4861213128456628,2624277.00255552,0.0,North,2016Q2,8066
13,AM,Amazonas,2016,3,75.75288333333333,0.2290339979248565,0.2818488552240136,0.4891171468511298,2631053.26454925,0.0,North,2016Q3,8067
13,AM,Amazonas,2016,4,75.78196666666666,0.2333338263187096,0.2748369992121617,0.4918291744691287,2632777.95628028,0.0,North,2016Q4,8068
13,AM,Amazonas,2017,1,79.25851999999999,0.230141332639156,0.2582558260132781,0.5116028413475657,2650300.24275359,-0.224587529,North,2017Q1,8069
13,AM,Amazonas,2017,2,81.11750666666666,0.2288670100542363,0.2727079178727002,0.4984250720730634,2680022.42568335,0.0,North,2017Q2,8070
13,AM,Amazonas,2017,3,83.05659333333334,0.2323274533525575,0.2585351534097016,0.5091373932377409,2695536.96645703,-0.328460526,North,2017Q3,8071
13,AM,Amazonas,2017,4,83.80850333333333,0.2273927890933318,0.2697199615725244,0.5028872493341439,2726753.36647697,-0.195035395,North,2017Q4,8072
13,AM,Amazonas,2018,1,88.58127999999999,0.2237695506180917,0.2737803633314224,0.5024500860504858,2768323.34881065,0.0,North,2018Q1,8073
13,AM,Amazonas,2018,2,84.78089666666666,0.2243804231107878,0.2680357451009768,0.5075838317882353,2785744.67418614,0.08898676,North,2018Q2,8074
13,AM,Amazonas,2018,3,82.44111,0.2265395830873986,0.2740853031633728,0.4993751137492286,2800985.33821062,0.0,North,2018Q3,8075
13,AM,Amazonas,2018,4,86.42316000000001,0.221140912309772,0.2774943098243744,0.5013647778658535,2807171.90735569,0.0,North,2018Q4,8076
13,AM,Amazonas,2019,1,87.25297,0.2189397737412641,0.2683498407998589,0.5127103854588769,2829785.16099764,0.0,North,2019Q1,8077
13,AM,Amazonas,2019,2,91.16185,0.2320311742770445,0.2639453141757648,0.5040235115471907,2807399.33288294,0.0,North,2019Q2,8078
13,AM,Amazonas,2019,3,94.42221333333333,0.2216533066756145,0.278937694770165,0.4994089985542205,2808701.63285424,-0.104547698,North,2019Q3,8079
13,AM,Amazonas,2019,4,95.60651,0.2309007556582942,0.2762374054997953,0.4928618388419105,2834569.01340474,0.0,North,2019Q4,8080
13,AM,Amazonas,2020,1,93.22025000000001,0.2309554740937871,0.2731952243538307,0.4958493015523821,2855579.52312277,0.0,North,2020Q1,8081
13,AM,Amazonas,2020,2,84.09964000000001,0.2182756755000958,0.252726878438461,0.528997446061443,2901563.4943853,-0.293676167,North,2020Q2,8082
13,AM,Amazonas,2020,3,110.74262333333333,0.220092025014644,0.245996199699419,0.5339117752859369,2927365.57399334,-0.084446286,North,2020Q3,8083
13,AM,Amazonas,2020,4,106.50382333333334,0.210492022193689,0.2673511935029946,0.5221567843033164,2886636.90832121,0.0,North,2020Q4,8084
14,RR,Roraima,2015,1,80.11432333333333,0.247224824533532,0.2681492131496316,0.4846259623168362,330850.97661269,0.092851242,North,2015Q1,8061
14,RR,Roraima,2015,2,78.83961,0.2415267141801927,0.2922704199991373,0.4662028658206699,332817.89443539,0.0,North,2015Q2,8062
14,RR,Roraima,2015,3,77.33405666666667,0.2393554553210868,0.2727648616479804,0.4878796830309326,335937.19608377,0.077390703,North,2015Q3,8063
14,RR,Roraima,2015,4,80.16502333333334,0.2546727606039618,0.2802128968129886,0.4651143425830495,339263.02154949,0.0,North,2015Q4,8064
14,RR,Roraima,2016,1,77.85376333333333,0.24818200928439,0.285353247673856,0.4664647430417539,340138.308084,-0.207600025,North,2016Q1,8065
14,RR,Roraima,2016,2,77.12240333333334,0.2472440582359783,0.2943789520373066,0.4583769897267151,342973.06706172,0.0,North,2016Q2,8066
14,RR,Roraima,2016,3,82.53058,0.2350578481066159,0.279526334078177,0.485415817815207,346380.06606208,0.0,North,2016Q3,8067
14,RR,Roraima,2016,4,81.74855666666666,0.2416790577581294,0.267189493851575,0.4911314483902956,351135.85940036,0.0,North,2016Q4,8068
14,RR,Roraima,2017,1,70.8276,0.2409936523255189,0.2634882340443777,0.4955181136301033,355632.62500601,-0.224587529,North,2017Q1,8069
14,RR,Roraima,2017,2,73.16056333333334,0.2422177693684578,0.2620914090567331,0.495690821574809,357603.96709883,0.0,North,2017Q2,8070
14,RR,Roraima,2017,3,78.35190333333334,0.2411562696528176,0.276512170818066,0.4823315595291162,359050.26546283,-0.328460526,North,2017Q3,8071
14,RR,Roraima,2017,4,74.88555666666667,0.2466595196091297,0.2660907839055879,0.4872496964852824,360759.80784265,-0.195035395,North,2017Q4,8072
14,RR,Roraima,2018,1,79.40575333333334,0.2429862908769561,0.2653598613298891,0.4916538477931547,372032.35772987,0.0,North,2018Q1,8073
14,RR,Roraima,2018,2,79.06277999999999,0.2349064443062125,0.2635135032988103,0.5015800523949772,376825.31029839,0.08898676,North,2018Q2,8074
14,RR,Roraima,2018,3,76.32023666666667,0.2369194227614456,0.2711898077229217,0.4918907695156327,380043.81730438,0.0,North,2018Q3,8075
14,RR,Roraima,2018,4,78.55056666666667,0.2405930330870627,0.2509163787361474,0.5084905881767898,384189.77780151,0.0,North,2018Q4,8076
14,RR,Roraima,2019,1,79.09759,0.2315314449798357,0.2689225686663515,0.4995459863538127,381245.7035457,0.0,North,2019Q1,8077
14,RR,Roraima,2019,2,83.80428333333333,0.2380603191245956,0.248173739954374,0.5137659409210303,381130.2009821,0.0,North,2019Q2,8078
14,RR,Roraima,2019,3,82.21348333333333,0.2415231956837248,0.2576491316732904,0.5008276726429847,381716.76563537,-0.104547698,North,2019Q3,8079
14,RR,Roraima,2019,4,85.10356333333334,0.2320784480512229,0.2685985709119938,0.4993229810367833,387851.8486578,0.0,North,2019Q4,8080
14,RR,Roraima,2020,1,79.06925666666667,0.2214414653742948,0.2545871839012952,0.5239713507244099,391318.27355573,0.0,North,2020Q1,8081
14,RR,Roraima,2020,2,75.74073,0.2248781816012772,0.2295419210136424,0.5455798973850803,391200.29327812,-0.293676167,North,2020Q2,8082
14,RR,Roraima,2020,3,89.67771666666665,0.2235632657094103,0.236285545099044,0.5401511891915456,398217.7714591,-0.084446286,North,2020Q3,8083
14,RR,Roraima,2020,4,92.22324666666667,0.2378324301837057,0.2593600145056721,0.5028075553106222,404425.14576084,0.0,North,2020Q4,8084
15,PA,Pará,2015,1,86.22791666666667,0.2387293313639827,0.2878346015318329,0.4734360671041842,5663170.78875701,0.092851242,North,2015Q1,8061
15,PA,Pará,2015,2,84.43311999999999,0.2421439357394277,0.294714237524519,0.4631418267360533,5705669.54978703,0.0,North,2015Q2,8062
15,PA,Pará,2015,3,81.6562,0.2389243213854308,0.301190338409685,0.4598853402048841,5740693.32885102,0.077390703,North,2015Q3,8063
15,PA,Pará,2015,4,80.61399999999999,0.2433790178229725,0.3018995291037492,0.4547214530732781,5808558.16412253,0.0,North,2015Q4,8064
15,PA,Pará,2016,1,77.59538333333333,0.242651525444086,0.2912973747193095,0.4660510998366043,5842512.6170394,-0.207600025,North,2016Q1,8065
15,PA,Pará,2016,2,73.49315,0.2398041658346968,0.2886626333905784,0.4715332007747247,5874218.84981655,0.0,North,2016Q2,8066
15,PA,Pará,2016,3,69.21294333333333,0.2317529895680251,0.2917444563776845,0.4765025540542904,5882877.70385912,0.0,North,2016Q3,8067
15,PA,Pará,2016,4,68.06608666666666,0.2276886210708155,0.2909918991000691,0.4813194798291154,5936290.04144339,0.0,North,2016Q4,8068
15,PA,Pará,2017,1,70.40199666666666,0.2366069624620012,0.2765661321210612,0.4868269054169376,5970485.10116794,-0.224587529,North,2017Q1,8069
15,PA,Pará,2017,2,73.77201666666667,0.2330775174197803,0.2858376081123143,0.4810848744679054,5981292.25513322,0.0,North,2017Q2,8070
15,PA,Pará,2017,3,74.41709333333334,0.2348191247155919,0.2895663453072257,0.4756145299771823,6020728.40954762,-0.328460526,North,2017Q3,8071
15,PA,Pará,2017,4,73.93341666666667,0.2388351612026321,0.2881060789501807,0.473058759847187,6042479.23228816,-0.195035395,North,2017Q4,8072
15,PA,Pará,2018,1,76.85324666666666,0.2345635953533335,0.2740309452832735,0.491405459363393,6058276.28010326,0.0,North,2018Q1,8073
15,PA,Pará,2018,2,77.45698333333333,0.2337738484980529,0.2759603634084158,0.4902657880935312,6076037.74414759,0.08898676,North,2018Q2,8074
15,PA,Pará,2018,3,78.58059333333334,0.2442822242900871,0.2876024338737238,0.4681153418361889,6080477.5695399,0.0,North,2018Q3,8075
15,PA,Pará,2018,4,79.55555333333334,0.2352449844203803,0.2841422912783057,0.480612724301314,6110478.00041184,0.0,North,2018Q4,8076
15,PA,Pará,2019,1,80.60921666666667,0.2402216507243738,0.2806121217672501,0.479166227508376,6129929.80473937,0.0,North,2019Q1,8077
15,PA,Pará,2019,2,79.81556333333333,0.2334948139805415,0.2923550986121598,0.4741500874072985,6123141.00445934,0.0,North,2019Q2,8078
15,PA,Pará,2019,3,81.08186666666667,0.23126951759003,0.2853153916554497,0.4834150907545202,6175773.50876466,-0.104547698,North,2019Q3,8079
15,PA,Pará,2019,4,85.76253333333334,0.2292908870059026,0.2897865302898009,0.4809225827042965,6206564.73086462,0.0,North,2019Q4,8080
15,PA,Pará,2020,1,83.73081666666667,0.2312619377609543,0.2815554500454804,0.4871826121935653,6207491.2729017,0.0,North,2020Q1,8081
15,PA,Pará,2020,2,76.19129666666667,0.2402763573811442,0.2625619145308071,0.4971617280880486,6252049.72779726,-0.293676167,North,2020Q2,8082
15,PA,Pará,2020,3,97.36634333333332,0.234977097642376,0.2789733266436847,0.4860495757139392,6254411.0113111,-0.084446286,North,2020Q3,8083
15,PA,Pará,2020,4,98.50944333333332,0.2316686073960131,0.2815784541846873,0.4867529384192995,6267644.52319429,0.0,North,2020Q4,8084
16,AP,Amapá,2015,1,100.80209333333333,0.256403593678851,0.2737196304639843,0.4698767758571646,502586.84308651,0.092851242,North,2015Q1,8061
16,AP,Amapá,2015,2,93.72175666666668,0.2515120821071156,0.2738800202213573,0.474607897671527,501827.44815192,0.0,North,2015Q2,8062
16,AP,Amapá,2015,3,87.58123,0.2420444860293134,0.285160001162862,0.4727955128078245,508004.63346006,0.077390703,North,2015Q3,8063
16,AP,Amapá,2015,4,83.35478666666667,0.2348351543712429,0.2733199935545904,0.4918448520741667,507530.65722129,0.0,North,2015Q4,8064
16,AP,Amapá,2016,1,78.43031666666667,0.2402346540113437,0.2593024953171691,0.5004628506714871,510843.23666487,-0.207600025,North,2016Q1,8065
16,AP,Amapá,2016,2,74.59740666666666,0.234706183758576,0.2625435881153157,0.5027502281261083,512996.5090374,0.0,North,2016Q2,8066
16,AP,Amapá,2016,3,72.34239000000001,0.2334884682005526,0.2606712618457846,0.5058402699536627,523738.08978413,0.0,North,2016Q3,8067
16,AP,Amapá,2016,4,72.62621666666666,0.229026684617339,0.2656948753973556,0.5052784399853053,530058.49716186,0.0,North,2016Q4,8068
16,AP,Amapá,2017,1,79.26002999999999,0.2281304439106374,0.2584511510194716,0.5134184050698909,537296.5887017,-0.224587529,North,2017Q1,8069
16,AP,Amapá,2017,2,76.73983333333332,0.2343180930575196,0.2577176193528188,0.5079642875896615,536079.72324508,0.0,North,2017Q2,8070
16,AP,Amapá,2017,3,76.01649333333333,0.2333733877070625,0.2652679343339127,0.5013586779590249,541061.81870547,-0.328460526,North,2017Q3,8071
16,AP,Amapá,2017,4,70.97739666666666,0.2398156792598181,0.2481232313556771,0.5120610893845048,539822.36614627,-0.195035395,North,2017Q4,8072
16,AP,Amapá,2018,1,78.36356333333333,0.2309160645872806,0.246204858255714,0.5228790771570055,541314.13288201,0.0,North,2018Q1,8073
16,AP,Amapá,2018,2,76.35288,0.2267010046210165,0.2380621869352742,0.5352368084437092,548680.51314581,0.08898676,North,2018Q2,8074
16,AP,Amapá,2018,3,71.83676333333334,0.2295211183904427,0.262703171308505,0.5077757103010522,558933.70054462,0.0,North,2018Q3,8075
16,AP,Amapá,2018,4,71.26941333333333,0.1985393442888418,0.2637078541263719,0.5377528015847863,555302.50253489,0.0,North,2018Q4,8076
16,AP,Amapá,2019,1,80.62843666666667,0.2190651686374257,0.2521889263855169,0.5287459049770574,548380.29898002,0.0,North,2019Q1,8077
16,AP,Amapá,2019,2,88.17699666666665,0.2342815524918729,0.2597913475432864,0.5059270999648408,564521.85317663,0.0,North,2019Q2,8078
16,AP,Amapá,2019,3,87.31224000000002,0.2323965042945787,0.2660592166237736,0.5015442790816476,556815.64256674,-0.104547698,North,2019Q3,8079
16,AP,Amapá,2019,4,88.95593000000001,0.2260246497189926,0.2762209862470766,0.4977543640339307,552328.59584142,0.0,North,2019Q4,8080
