uf_code,uf,state,year_month,consumption_index,year,month_num,date,mp_shock,share_PH2M_nearest,share_WH2M_nearest,share_Ricardian_nearest,total_weight_nearest,share_PH2M_linear,share_WH2M_linear,share_Ricardian_linear,total_weight_linear,log_y,lag_log_y,lag2_log_y,lag_shock,share_PH2M,share_WH2M,share_Ricardian,t_order,uf_code_str,t_order_str,region
26,PE,Pernambuco,2017.09,102.90308,2017,9,692,0.0,0.2153241859947775,0.2226900344061547,0.5619857795990677,7196261.1150858,0.2153241859947775,0.2226900344061547,0.5619857795990677,7196261.1150858,4.633787574364841,4.618211970992612,4.636216522079062,0.0,0.21164785203729666,0.23317463643986042,0.555177511522843,24213,26,24213,Northeast
26,PE,Pernambuco,2017.1,100.79314,2017,10,693,-0.195035395,0.2153241859947775,0.2226900344061547,0.5619857795990677,7196261.1150858,0.2147565260384279,0.2252643864013001,0.5599790875602718,7203826.786797084,4.613070297765828,4.633787574364841,4.618211970992612,0.0,0.21349984622049578,0.23441520207856154,0.5520849517009427,24214,26,24214,Northeast
26,PE,Pernambuco,2017.11,103.59109,2017,11,694,0.0,0.213639517737224,0.2303300467788444,0.5560304354839315,7218714.07629348,0.2142071776935735,0.2277556947836989,0.5580371275227274,7211148.404582196,4.640451322265835,4.613070297765828,4.633787574364841,-0.195035395,0.2153518404036949,0.2356557677172626,0.5489923918790425,24215,26,24215,Northeast
26,PE,Pernambuco,2017.12,101.11264,2017,12,695,0.0,0.213639517737224,0.2303300467788444,0.5560304354839315,7218714.07629348,0.213639517737224,0.2303300467788444,0.5560304354839315,7218714.07629348,4.616235142939478,4.640451322265835,4.613070297765828,0.0,0.21373638510357382,0.23585420941648622,0.55040940547994,24216,26,24216,Northeast
26,PE,Pernambuco,2018.01,102.46803,2018,1,696,0.0,0.213639517737224,0.2303300467788444,0.5560304354839315,7218714.07629348,0.2146135884863087,0.2305364645365978,0.5548499469770933,7212610.451296033,4.6295508474877565,4.616235142939478,4.640451322265835,0.0,0.21212092980345273,0.23605265111570983,0.5518264190808375,24217,26,24217,Northeast
26,PE,Pernambuco,2018.02,101.6149,2018,2,697,0.0,0.2164674650732764,0.2309293241400642,0.5526032107866593,7200993.87468799,0.2154933943241917,0.2307229063823107,0.5537836992934975,7207097.4996854365,4.621190177935109,4.6295508474877565,4.616235142939478,0.0,0.21050547450333165,0.23625109281493345,0.5532434326817349,24218,26,24218,Northeast
26,PE,Pernambuco,2018.03,101.97521,2018,3,698,0.0,0.2164674650732764,0.2309293241400642,0.5526032107866593,7200993.87468799,0.2164674650732764,0.2309293241400642,0.5526032107866593,7200993.87468799,4.624729744529769,4.621190177935109,4.6295508474877565,0.0,0.2118777007322569,0.23544801381297867,0.5526742854547645,24219,26,24219,Northeast
26,PE,Pernambuco,2018.04,101.68423,2018,4,699,0.0,0.2164674650732764,0.2309293241400642,0.5526032107866593,7200993.87468799,0.2169781048518129,0.2303620728737621,0.5526598222744249,7207641.77145857,4.621872227117391,4.624729744529769,4.621190177935109,0.0,0.2132499269611822,0.23464493481102391,0.552105138227794,24220,26,24220,Northeast
26,PE,Pernambuco,2018.05,102.18605,2018,5,700,0.08898676,0.2180164057348373,0.2292086619656145,0.5527749322995481,7221159.16155875,0.2175057659563007,0.2297759132319166,0.5527183208117825,7214511.26478817,4.626795171388452,4.621872227117391,4.624729744529769,0.0,0.21462215319010744,0.23384185580906913,0.5515359910008235,24221,26,24221,Northeast
26,PE,Pernambuco,2018.06,100.51916,2018,6,701,0.0,0.2180164057348373,0.2292086619656145,0.5527749322995481,7221159.16155875,0.2180164057348373,0.2292086619656145,0.5527749322995481,7221159.16155875,4.610348356094514,4.626795171388452,4.621872227117391,0.08898676,0.21506906007699828,0.2332690034725886,0.5516619364504131,24222,26,24222,Northeast
