t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP
12,0.00042486091207626206,-0.002148878229878542,-0.00175147770423125,0.022795719709968673,-1.1680421507112142e-05,3.5012384901078616e-05,1.3513987571273857e-05,0.00010102912580861958,-0.002093004674842266,-0.0025902914649111124,-0.00465255028682639,-0.0,-0.0,-0.0,0.48665791672049474
13,0.0004485771776695325,-0.0022796610035778664,-0.0018016629203961142,0.024004250276364075,-1.1225478478850833e-05,4.055152127249657e-05,1.8568164440514613e-05,0.00010111484100398587,-0.002216875113958806,-0.0026092187484678705,-0.004795395249002255,-0.0,-0.0,-0.0,0.51232502088447
14,0.0004710003028113422,-0.0024053896004079503,-0.001846318337401936,0.025152261398724087,-1.0740518976673324e-05,4.5938602142732776e-05,2.344481743060138e-05,0.00010118636030203546,-0.0023357386157086724,-0.002613183976516391,-0.0049182847261531795,-0.0,-0.0,-0.0,0.5367087698402464
15,0.0004922003809411723,-0.0025262415442479473,-0.001885873371689686,0.026242783760355822,-1.0230091096524205e-05,5.117396472830104e-05,2.8148453210762714e-05,0.00010124489057884458,-0.0024497862118209902,-0.0026037184037147033,-0.005022939439702065,-0.0,-0.0,-0.0,0.559873331348234
16,0.0005122436713726665,-0.002642389852307783,-0.0019207271164694499,0.02727869619802454,-9.698364291117516e-06,5.6258305356784253e-05,3.2683577882246747e-05,0.00010129157642246589,-0.002559202862391403,-0.0025822361665343253,-0.005110957045096977,-0.0,-0.0,-0.0,0.5818796647808223
17,0.000531192818352147,-0.002754003035696135,-0.0019512502861090608,0.028262733340073856,-9.149148334118343e-06,6.119262892763871e-05,3.705467124952666e-05,0.0001013274825879602,-0.002664167580295208,-0.0025500424322999374,-0.0051838203968154264,-0.0,-0.0,-0.0,0.6027856815417811
18,0.0005491070402164415,-0.0028612451257172067,-0.0019777870554681678,0.02919749281221873,-8.585918130543748e-06,6.597822103488523e-05,4.126617818049593e-05,0.00010135361124583343,-0.002764853572880766,-0.0025083410258882675,-0.005242905308453969,-0.0,-0.0,-0.0,0.6226463974646921
19,0.0005660423113404834,-0.002964275708807309,-0.002000656779279288,0.03008544209090207,-8.0118329542664e-06,7.061661990287427e-05,4.532249643674386e-05,0.00010137091238194685,-0.0028614283840000094,-0.0024582415660166176,-0.00528948782340794,-0.0,-0.0,-0.0,0.6415140775914574
20,0.0005820515309388089,-0.0030632499736411634,-0.0020201556051876028,0.03092892500442023,-7.429752342525408e-06,7.510959498351149e-05,4.922796601392477e-05,0.00010138029965534102,-0.0029540540405693823,-0.0024007661432464624,-0.005324751032288025,-0.0,-0.0,-0.0,0.6594383737118845
21,0.0005971846799032533,-0.003158318768897837,-0.0020365579864013404,0.03173016790079885,-6.842246839068805e-06,7.945913183319972e-05,5.298685818429617e-05,0.00010138267052968963,-0.003042887202642442,-0.0023368555698312955,-0.005349791466199174,-0.0,-0.0,-0.0,0.6764664550262902
22,0.000611488964426938,-0.0032496286719841394,-0.0020501181019451664,0.032491285493921745,-6.251602159751894e-06,8.366742561520256e-05,5.660336405415523e-05,0.00010137893402645182,-0.003128079317798387,-0.0022673752304775323,-0.005365625095728767,-0.0,-0.0,-0.0,0.6926431322749756
23,0.0006250089449820183,-0.0033373220692005825,-0.00206107119229924,0.03321428639816917,-5.65981424760808e-06,8.773688608883439e-05,6.008158175759312e-05,0.00010137004973890001,-0.003209776780811884,-0.0021931205622405616,-0.005373192964826432,-0.0,-0.0,-0.0,0.7080109756612268
24,0.0006377866480636937,-0.0034215372487135876,-0.002069634819009594,0.03390107835793485,-5.068571477414081e-06,9.167015864175457e-05,6.342550119083993e-05,0.00010135708387518661,-0.003288121100443082,-0.0021148221914851313,-0.00537336648934696,-0.0,-0.0,-0.0,0.7226104268781655
25,0.0006498616566455423,-0.003502408508793346,-0.00207601005800349,0.034553473173678795,-4.4792183577408385e-06,9.547016820064537e-05,6.663898465570125e-05,0.0001013412908203575,-0.0033632490762857932,-0.002033150756238171,-0.005366952451542903,-0.0,-0.0,-0.0,0.7364799055342571
26,0.0006612711730661195,-0.003580066285408243,-0.0020803826382886997,0.03517319131940661,-3.89269226371137e-06,9.914019631325431e-05,6.972574104583009e-05,0.00010132423286180042,-0.0034352929902638353,-0.0019487214436560156,-0.005354697724862141,-0.0,-0.0,-0.0,0.7496559102575442
27,0.000672050044805046,-0.003654637305633011,-0.0020829240407426756,0.03576186623687703,-3.3094205412310806e-06,0.00010268400682610452,7.268929012100993e-05,0.00010130795683635006,-0.0035043808197750994,-0.0018620982751387048,-0.00533729376865851,-0.0,-0.0,-0.0,0.762173114744667
28,0.0006822307388139433,-0.0037262447767825997,-0.0020837925763091112,0.036321048278063095,-2.729159103560744e-06,0.00010610604322134487,7.553291184704376e-05,0.00010129525546335155,-0.003570636483013599,-0.0017737981764732746,-0.005315380940849051,-0.0,-0.0,-0.0,0.7740644590074336
29,0.0006918432430757522,-0.003795008626206154,-0.002083134469791738,0.03685220824758949,-2.1507444343542644e-06,0.00010941173202609846,7.825957355757041e-05,0.00010129005428639374,-0.003634180132143537,-0.0016842948781661592,-0.005289552689535907,-0.0,-0.0,-0.0,0.7853612360570619
30,0.0007009148639685513,-0.003861045813919182,-0.002081084985479298,0.03735674046854084,-1.5717173401272122e-06,0.00011260794353700886,8.087182464238554e-05,0.00010129798416722354,-0.0036951285174269813,-0.0015940227030801664,-0.00526035970407591,-0.0,-0.0,-0.0,0.7960931742542088
31,0.0007094698736665544,-0.003924470750547395,-0.002077769645179212,0.03783596525504426,-9.87756914032097e-07,0.00011570368597511185,8.337164448789975e-05,0.00010132722630844406,-0.0037535954559681614,-0.0015033803163063205,-0.0052283141345565555,-0.0,-0.0,-0.0,0.8062885155414983
32,0.0007175289419773472,-0.003985395867330094,-0.0020733056090637895,0.038291130619951506,-3.918343214436081e-07,0.00011871114576570796,8.576022471191179e-05,0.00010138975416915417,-0.003809692453377139,-0.0014127345379906851,-0.00519389402916518,-0.0,-0.0,-0.0,0.8159740897644233
33,0.0007251082608301895,-0.004043932403888781,-0.002067803315719501,0.038723412973424125,2.2704524514043395e-07,0.000121647240037369,8.803766247498973e-05,0.00010150314599001887,-0.003863529546077387,-0.0013224243558957694,-0.005157548194459235,-0.0,-0.0,-0.0,0.8251753852762022
34,0.0007322182379747576,-0.004100191502684389,-0.002061368508584511,0.039133916480709234,8.857017537234991e-07,0.00012453592450947643,9.020254122559683e-05,0.00010169320127069907,-0.00391521645570328,-0.0012327653223528107,-0.0051197017549709165,-0.0,-0.0,-0.0,0.833916616012392
35,0.0007388616053329638,-0.004154285722729391,-0.0020541048044122614,0.03952367066149895,1.6095074752238527e-06,0.00012741160923412129,9.225138748547451e-05,0.00010199765303138825,-0.003964864171007314,-0.001144054578186032,-0.005080762769716622,-0.0,-0.0,-0.0,0.8422207852117723
36,0.0007450307760335501,-0.004206331096514515,-0.002046116963700262,0.03989362578191722,2.4363459399910812e-06,0.00013032418526164752,9.417803853304899e-05,0.00010247128871780708,-0.00401258708365992,-0.0010565768026667775,-0.00504113032839406,-0.0,-0.0,-0.0,0.8501097459511837
37,0.0007507043431746383,-0.0042564498192520644,-0.0020375149464649605,0.04024464575338358,3.4222709199429504e-06,0.00013334636280017245,9.597308557157455e-05,0.00010319268010598075,-0.004058505766809038,-0.0009706114072172909,-0.0050012045255095955,-0.0,-0.0,-0.0,0.8576042586536244
38,0.0007558428664777337,-0.004304773494951088,-0.0020284185423420985,0.040577498951649055,4.649401419942342e-06,0.00013658425687326263,9.762388227597615e-05,0.00010427224238443644,-0.004102750312335534,-0.0008864411755584099,-0.004961398409146176,-0.0,-0.0,-0.0,0.8647240457209432
39,0.0007603848286681526,-0.0043514463739457105,-0.0020189615342126543,0.04089284940005072,6.2364987886309106e-06,0.00014019237889111567,9.911637964943795e-05,0.00010585994876500898,-0.004145463630926593,-0.0008043620715386337,-0.00492215097673612,-0.0,-0.0,-0.0,0.8714878434348959
40,0.0007642455161403285,-0.004396626755566871,-0.0020092922732604435,0.04119125592904025,8.352123433022064e-06,0.00014439424434450573,0.00010044181692635544,0.00010814748097464768,-0.004186802805162852,-0.000724692549961406,-0.004883937521965323,-0.0,-0.0,-0.0,0.8779134512631511
41,0.000767326042296415,-0.004440481699911114,-0.001999562636285113,0.04147319923949675,1.1228551609494692e-05,0.00014950927593037236,0.00010161526977307112,0.00011135114740057006,-0.004226933434692365,-0.0006477772233537046,-0.004847266862863144,-0.0,-0.0,-0.0,0.8840177786999935
42,0.000769549936587417,-0.004483163191408641,-0.0019898862850986064,0.041739184940960294,1.5170130348645754e-05,0.0001559845696331566,0.00010272181389017938,0.00011564259793802245,-0.004266004649351172,-0.0005739716934096119,-0.004812639439384631,-0.0,-0.0,-0.0,0.8898168897649938
43,0.0007709671377108141,-0.00452473813878906,-0.0019802237162727674,0.0419900324017518,2.053887993432166e-05,0.00016442408144167256,0.00010402489000834113,0.00012095202163057202,-0.0043040762116996435,-0.0005035785864342022,-0.004780407218547294,-0.0,-0.0,-0.0,0.8953260452767441
44,0.0007720110786255615,-0.004565010010051317,-0.001970108893615137,0.042227585247268065,2.7675315624675835e-05,0.00017559265655790903,0.00010620962467155667,0.0001264822587326658,-0.004340934021719555,-0.00043667848674691867,-0.004750417954478609,-0.0,-0.0,-0.0,0.9005597430129069
45,0.0007740694940619485,-0.004603097146650359,-0.001958098520894386,0.04245628296136994,3.665915607769676e-05,0.00019033658266170197,0.0001108972013145721,0.0001296337186009567,-0.004375660122674938,-0.0003728148120435449,-0.004721298109691534,-0.0,-0.0,-0.0,0.9055317558622614
46,0.0007805255815018805,-0.004636496706606385,-0.0019411379217138987,0.04268600203591694,4.671550553847425e-05,0.00020928193970357298,0.00012157606848658456,0.00012406850700620673,-0.004405716375948222,-0.00031100016691927107,-0.0046898155961658935,-0.0,-0.0,-0.0,0.9102551680691483
47,0.0007973396844611423,-0.004659217399390399,-0.0019171947877143043,0.04293345046170464,5.498199540833281e-05,0.00023200263248758675,0.00014429676127059835,9.88317301879988e-05,-0.004425369640374843,-0.0002546650205967345,-0.00465620114262737,-0.0,-0.0,-0.0,0.9147424096656909
