t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
13,-0.0002697576493367169,0.0014896484820179517,-0.0040143156903356915,-0.000984968805057427,-0.00029007415922665777,0.0002544583200827897,0.00017271671138239896,0.0007629281474010852,0.0011141211868190685,-0.01508275428317605,-0.0139028950314983,-0.0,-0.0,-0.0,-0.0,-0.0011914004106817055,-0.0010996575013508263
14,-0.0002644787260086052,0.0015616207602226757,-0.004160512477289319,-0.0009802453081014292,-0.00029253602654108935,0.0002481647960349944,0.00016873527537998137,0.0007632547431099389,0.0011711411259299823,-0.015761670854983378,-0.014523959619095486,-0.0,-0.0,-0.0,-0.0,-0.0011965548737946088,-0.001114945278664912
15,-0.0002594741954038797,0.0016296116024249823,-0.004298575819970184,-0.0009757327409918228,-0.0002948481145864672,0.00024219844861960303,0.0001649566653406309,0.0007635280944763078,0.0012250116741377073,-0.016402581204182982,-0.015110214257282442,-0.0,-0.0,-0.0,-0.0,-0.0011997979382784908,-0.0011275604450401158
16,-0.00025475591972802254,0.0016938238345879384,-0.004428987446734251,-0.0009714941765521613,-0.000297035851962508,0.0002365793150244559,0.0001613999194893704,0.000763802467692593,0.0012758887751110068,-0.017007602373605685,-0.015663617021086176,-0.0,-0.0,-0.0,-0.0,-0.0012015659539188045,-0.0011379280678448138
17,-0.000250295235461754,0.0017544793208996339,-0.004552165716762249,-0.0009674796582062773,-0.00029909823970639474,0.00023127054874102135,0.00015803878127095035,0.0007640541495465506,0.0013239504348787174,-0.017578728135690412,-0.016185981432776296,-0.0,-0.0,-0.0,-0.0,-0.0012021970068854513,-0.0011464029174791076
18,-0.0002460834585781806,0.0018117736689929095,-0.004668522734776883,-0.0009636925260909606,-0.0003010458677714095,0.0002262630970247668,0.00015486887293693737,0.000764295326015394,0.0013693506470549034,-0.018117842651494118,-0.01667903525991565,-0.0,-0.0,-0.0,-0.0,-0.0012019627918218078,-0.0011532879058354132
19,-0.0002421039000342991,0.0018658981087521721,-0.004778440000203016,-0.0009601126226345943,-0.00030288341115365127,0.00022153655159396073,0.0001518766530829567,0.0007645215520333114,0.0014122414273852423,-0.018626723415793123,-0.01714440184625502,-0.0,-0.0,-0.0,-0.0,-0.0012010764642277204,-0.0011588383124111771
20,-0.00023834470678781359,0.001917030328657454,-0.004882281527109547,-0.0009567316565796517,-0.0003046177367304765,0.000217077127092142,0.00014905368588982815,0.0007647359877136035,0.0014527633854908991,-0.019107048625656178,-0.0175836167039597,-0.0,-0.0,-0.0,-0.0,-0.0011997070501363527,-0.0011632706515663073
21,-0.00023479287291824943,0.0019653395813696074,-0.0049803895739260196,-0.000953536829366028,-0.00030625419403916673,0.0002128692897836681,0.0001463900103887219,0.0007649382203880839,0.0014910507704561464,-0.019560402018065588,-0.017998127389935437,-0.0,-0.0,-0.0,-0.0,-0.0011979872126045763,-0.001166767770934317
22,-0.00023143694045645515,0.0020109851585806545,-0.005073088296913454,-0.000950518331066251,-0.00030779835584653455,0.000208899545422779,0.00014387715412317553,0.0007651294228547236,0.0015272298013887147,-0.0199882784117724,-0.018389300668709394,-0.0,-0.0,-0.0,-0.0,-0.0011960211885816102,-0.001169484304837926
23,-0.0002282656942722048,0.0020541178795261553,-0.005160683655012524,-0.0009476658262933308,-0.0003092552439418773,0.00020515462084929505,0.000141506700583122,0.0007653099741570689,0.0015614200600560213,-0.020392088486321253,-0.01875842591215701,-0.0,-0.0,-0.0,-0.0,-0.0011938903319259656,-0.0011715507877106208
24,-0.00022526870714637267,0.0020948801469316027,-0.005243464955626069,-0.0009449700193473377,-0.0003106297149753073,0.00020162223383388294,0.00013927091067472686,0.0007654805554824535,0.0015937344376172095,-0.020773163498795457,-0.019106719854866783,-0.0,-0.0,-0.0,-0.0,-0.0011916579083440099,-0.0011730773854785811
