t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
10,0.00040463919902692107,-0.0018473726555918286,-0.0016042156608147696,0.020270384108688505,-2.2755077646821615e-05,2.2241045394190037e-05,2.4647369574577135e-05,4.181008991784716e-05,-0.0018090387741563035,-0.002709247481678814,-0.0045005736237448525,-0.0,-0.0,-0.0,0.43119990772353994,0.45394730261350663,0.17400162731972835
11,0.00043139861276037536,-0.001985417365451044,-0.001673830442203698,0.021609862077573223,-2.3363471279644304e-05,2.684103816821451e-05,2.9774427960564508e-05,4.198144337128699e-05,-0.0019411192266279862,-0.0027685374895879125,-0.004691897550602636,-0.0,-0.0,-0.0,0.4596399123373629,0.5011495520385983,0.1939477240535773
12,0.0004566736793076543,-0.002118335016924272,-0.0017364007562288572,0.02288220344241487,-2.3890536891607215e-05,3.139296279210722e-05,3.4764115642432406e-05,4.216844055351279e-05,-0.0020680260871906836,-0.0028079286705752823,-0.0048581719921149845,-0.0,-0.0,-0.0,0.48665791672049474,0.5470234240859672,0.21360947278268738
13,0.00048057055075882027,-0.0022462629807156326,-0.0017924599927888628,0.024090839139334626,-2.4328299949582185e-05,3.585620774083815e-05,3.959056872241792e-05,4.232453801517616e-05,-0.0021899196600337944,-0.0028293475000587573,-0.005001481813692507,-0.0,-0.0,-0.0,0.51232502088447,0.5914289742827985,0.23289414174158837
14,0.0005031537813438006,-0.0023693644914270073,-0.0018425367599328212,0.025238929598195223,-2.4691508080836634e-05,4.0242905756260656e-05,4.426936177725573e-05,4.247298278470987e-05,-0.002306984199047857,-0.0028345755026631526,-0.005123790490398652,-0.0,-0.0,-0.0,0.5367087698402464,0.6342745221268948,0.25172967402835317
15,0.0005245008734819324,-0.0024877872090835443,-0.0018871075273730591,0.02632952237001908,-2.498360312025204e-05,4.454188468011363e-05,4.879721197304376e-05,4.260470584322616e-05,-0.0024193860800947684,-0.002825253274482395,-0.005226903120768877,-0.0,-0.0,-0.0,0.559873331348234,0.6755059949248537,0.2700612548742473
16,0.0005446774592204077,-0.002601682076544293,-0.0019266220858091669,0.027365491323210794,-2.521247439218756e-05,4.8753661333135985e-05,5.3179757625425273e-05,4.272543356611157e-05,-0.002527293088449964,-0.0028028930981531673,-0.005312497933859894,-0.0,-0.0,-0.0,0.5818796647808223,0.7150984377611534,0.2878484004899671
17,0.0005637490747259069,-0.0027111943983526604,-0.001961495186192775,0.028349576008015024,-2.538324339154691e-05,5.287421631606955e-05,5.741870984816194e-05,4.283396228536187e-05,-0.002630865532217827,-0.0027688866386235697,-0.005382125264512448,-0.0,-0.0,-0.0,0.6027856815417811,0.7530492769463553,0.3050625043996155
18,0.0005817760357804539,-0.002816467767938291,-0.0019921135659971387,0.029284374244219022,-2.5501640631349857e-05,5.690240338685976e-05,6.151774893962813e-05,4.2932188142515986e-05,-0.0027302603701772426,-0.002724514013467091,-0.005437220659627793,-0.0,-0.0,-0.0,0.6226463974646921,0.7893729731783167,0.32168476491801096
19,0.0005988160918929257,-0.0029176420984324556,-0.0020188356759869045,0.030172355748297172,-2.5572492652025943e-05,6.083646201501617e-05,6.547977619590719e-05,4.3020487707180886e-05,-0.0028256293513575998,-0.002670951391084778,-0.005479110644083745,-0.0,-0.0,-0.0,0.6415140775914574,0.8240967891032328,0.3377044390267216
20,0.0006149234756674453,-0.003014854401670341,-0.002041994585825671,0.031015865541994536,-2.5600461280148554e-05,6.467556284381916e-05,6.930815599008311e-05,4.309985676242671e-05,-0.0029171199309395864,-0.0026092784833324674,-0.005509021102988454,-0.0,-0.0,-0.0,0.6594383737118845,0.8572574439533572,0.35311737149108136
21,0.0006301495994105946,-0.0031082383251140504,-0.0020618992467245807,0.0318171315872023,-2.558974024552148e-05,6.841903748757465e-05,7.300611917531085e-05,4.3170932137126555e-05,-0.00300487491780243,-0.002540485352286364,-0.005528083735716138,-0.0,-0.0,-0.0,0.6764664550262902,0.8888984768269255,0.3679247579213792
22,0.0006445429766324517,-0.003197924285372532,-0.0020788363469328368,0.03257827000687689,-2.5544228786993763e-05,7.206668302061889e-05,7.657701644016976e-05,4.3234452834310136e-05,-0.0030890327183909897,-0.0024654788460071095,-0.005537342724109594,-0.0,-0.0,-0.0,0.6926431322749756,0.919068174436298,0.3821321057178956
23,0.0006581494861058571,-0.003284039348366155,-0.002093071739627805,0.03330129097678284,-2.546748051880826e-05,7.561857794069519e-05,8.002418086023441e-05,4.329105972210148e-05,-0.0031697273157988413,-0.0023850885625503622,-0.005537760670081136,-0.0,-0.0,-0.0,0.7080109756612268,0.9478179487884714,0.39574836273873976
24,0.000671012462670243,-0.003366707246939713,-0.0021048519246239595,0.03398810388434643,-2.5362750018796688e-05,7.907513228225612e-05,8.335097140599569e-05,4.3341404723335985e-05,-0.003247088380807065,-0.0023000724308686583,-0.005530224280069496,-0.0,-0.0,-0.0,0.7226104268781655,0.9752010729364261,0.40878518787304563
