dataset,response_label,group,direction,term,model_series,linear_sign_assumption,horizon,lp_estimate_1sd,lp_ci_low_1sd,lp_ci_high_1sd,lp_shock_sd,model_cum_response_at_model_shock,model_1sd_termshock,gap_model_minus_lp,model_in_lp_ci,sign_match
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,24,0.0060631442752831,-0.0067500001162945,0.0188762886668607,0.0078032329793046,-0.0009449700193473,-0.010893128870443764,-0.016956273145726862,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,25,-0.0039074645203028,-0.0135142434582033,0.0056993144175976,0.0078032329793046,-0.0009424218745048,-0.01086375516590118,-0.006956290645598379,True,True
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,26,-0.0122324334814753,-0.0215500947652795,-0.0029147721976712,0.0078032329793046,-0.0009400129133599,-0.010835985899513859,0.0013964475819614412,True,True
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,27,6.446101827747733e-05,-0.0154584352312321,0.0155873572677871,0.0078032329793046,-0.0009377350059506,-0.010809727353256927,-0.010874188371534404,True,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,28,0.024608855301354,0.0154984263004578,0.0337192843022501,0.0078032329793046,-0.0009355803785192,-0.010784889915245672,-0.03539374521659967,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,29,-0.000343252710925775,-0.0129951289968904,0.0123086235750388,0.0078032329793046,-0.0009335414922852,-0.01076138668229181,-0.010418133971366034,True,True
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,30,0.0033129453704672,-0.0098858932106972,0.0165117839516316,0.0078032329793046,-0.0009316109330283,-0.010739132187073046,-0.014052077557540246,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,31,0.0164665841893634,0.0045721941643306,0.0283609742143961,0.0078032329793046,-0.0009297812153002,-0.010718040141187298,-0.027184624330550695,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,32,-0.0020986650779521,-0.0121079158956598,0.0079105857397556,0.0078032329793046,-0.0009280444947294,-0.010698020118750245,-0.008599355040798146,True,True
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,33,-0.0020884164584172,-0.0204346361516115,0.0162578032347771,0.0078032329793046,-0.0009263921102402,-0.010678972279331159,-0.008590555820913958,True,True
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,34,0.005570516733711,-0.0098464447031383,0.0209874781705604,0.0078032329793046,-0.0009248138643383,-0.010660779071455082,-0.016231295805166083,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,35,-0.0022666204062167,-0.011228546436593,0.0066953056241595,0.0078032329793046,-0.0009232968863601,-0.0106432921287248,-0.0083766717225081,True,True
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,36,0.004024107454117,-0.0092100517096993,0.0172582666179334,0.0078032329793046,-0.0009218238557814,-0.010626311789036388,-0.014650419243153388,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,37,0.0264941342487685,0.0139307942574547,0.0390574742400822,0.0078032329793046,-0.0009203702765454,-0.010609555674432787,-0.03710368992320129,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,38,0.0006411779396640329,-0.0109285676385357,0.0122109235178638,0.0078032329793046,-0.0009189004423406,-0.01059261218090044,-0.011233790120564472,True,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,39,0.0056452012771022,-0.0077999583354443,0.0190903608896489,0.0078032329793046,-0.0009173618570086,-0.010574876159697117,-0.01622007743679932,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,40,0.0274933807845556,0.0132168925856938,0.0417698689834174,0.0078032329793046,-0.0009156785950742,-0.01055547238095417,-0.038048853165509766,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,41,-0.003256755176856,-0.028626571738988,0.022113061385276,0.0078032329793046,-0.0009137465381333,-0.010533200621203744,-0.007276445444347744,True,True
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,42,0.0008440405870955058,-0.0083663719112487,0.0100544530854397,0.0078032329793046,-0.0009114405619716,-0.010506618512790486,-0.011350659099885991,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,43,0.0116226861895343,-0.0026950049656712,0.02594037734474,0.0078032329793046,-0.0009086630861302,-0.01047460119831969,-0.022097287387853992,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,44,-0.0016238705230995,-0.0211865758235553,0.0179388347773563,0.0078032329793046,-0.0009055132020854,-0.010438290953418312,-0.008814420430318812,True,True
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,45,0.0022292115006352,-0.0140643694426009,0.0185227924438714,0.0078032329793046,-0.0009027728326612,-0.010406701382660236,-0.012635912883295436,True,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,46,0.0100634119534995,-0.0026553637120252,0.0227821876190243,0.0078032329793046,-0.000903070416875,-0.010410131780582246,-0.020473543734081744,False,False
lp_income,income,PH2M,contractionary,mp_pos_x_ph2m,cP,1.0,47,0.0020025580022742,-0.0095554145940126,0.0135605305985612,0.0078032329793046,-0.0009117949075047,-0.010510703226038203,-0.012513261228312403,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,0,0.0005420658682156112,-0.0134006886828506,0.0144848204192818,0.0115285465340016,-0.0016621351724325,0.028307462089277112,0.0277653962210615,False,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,1,0.0138577516954426,-0.0054314889963853,0.0331469923872707,0.0115285465340016,-0.0008007125459783,0.013636760966027728,-0.00022099072941487302,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,2,-0.0087331130656931,-0.01930990842626,0.0018436822948737,0.0115285465340016,-0.0011840124942851,0.020164658898442878,0.028897771964135975,False,False
