draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa,chi_R_neg
509,0.535800822010962,0.0230087288033603,0.015,0.4977920932076017,-7.206818932223034,-5.313649860282723,0.1398542807969958,0.13714371868193073,0.268560115373583,0.20038733036905015,0.0793212312249415,0.7596761986595888,0.8179083430068315,0.1739281907307078,0.8264664549908931,0.8657031303895022,0.40640563281170017,0.06146521040467691,0.2525714003617604,1.1804349977611173
176,0.5360038081086378,0.024617345415436448,0.015,0.4963864626932013,-8.70720922720994,-6.102963370467237,0.15152806506659083,0.14881750295152574,0.27900023488373155,0.19824087147131084,0.10481525866187086,0.7118552968905273,0.7870847148118847,0.12928189837025086,0.8149644421239997,0.6712362915165692,0.5037515058870841,0.08703611311083834,0.11548773806469945,1.1244615687285688
418,0.536162306216857,0.03297371461476063,0.015,0.4881885916020963,-7.731155447166998,-5.822690138319281,0.1646767529482332,0.1619661908331681,0.29273465791226966,0.2317548886562092,0.09759861724025719,0.6674970327252646,0.2643580272968963,0.16506516080626205,0.99,0.7625987630476467,0.28748836354374474,0.0823999879194704,0.21810884450048584,1.4677648949992745
283,0.5363778114138595,0.022529932173632725,0.015,0.49884787924022683,-7.117364342311315,-5.579190936773712,0.13684096542535823,0.13413040331029313,0.26533792866010286,0.2004166679439181,0.07326526290679834,0.7501862588527064,0.7371062753605768,0.12028927396236312,0.9611699470322421,0.711735031125613,0.2932045463291483,0.07211984442412908,0.31182211130329984,1.172886814904236
634,0.5381070601669069,0.007706507633748933,0.015,0.515400552533158,-6.657275271430042,-4.187333920960558,0.07787559018044207,0.0755918637403439,0.22844000038096815,0.10838879566343866,0.047362384697445484,0.7615888453508396,0.7590444404459716,0.1771566990108914,0.8689097712150525,0.98,0.45158366664917177,0.018496052880990953,0.19970240719752277,0.37578793483732165
410,0.5391356526944251,0.027190894961599904,0.015,0.4969447577328252,-8.9214810885817,-7.007022550418125,0.15478466745286867,0.15207410533780358,0.2811690545192199,0.21199383345415126,0.09757550145158608,0.7412920489568743,0.8244102522149894,0.15923174133680398,0.9331794863606522,0.6028759198640578,0.32647034169179767,0.12104677172529214,0.19600926222135115,1.219902771209208
202,0.5398756326296564,0.008269191559348016,0.015,0.5166064410703084,-8.821884894838492,-6.261175160375865,0.07934991439359251,0.07703396133838675,0.23479578974134407,0.1031285742206953,0.055571254566489724,0.6962039634096399,0.7235502797548867,0.03,0.9279065549427479,0.7999425640934582,0.5050609246411891,0.0845864350734007,0.13352239509333752,0.28941980685077306
4,0.5403950182776881,0.018472235587108324,0.015,0.5069227826905798,-6.26329268342473,-4.2679056651070955,0.12494454795788704,0.12223398584282194,0.2554681373119069,0.18357862802315006,0.06631046789262401,0.7205993347434728,0.4857600983745553,0.0842412925291362,0.938059678087745,0.8758119254627511,0.5692521692089123,0.02604165053760701,0.2842857979582703,1.0420068912906622
1089,0.5409658656979198,0.006234762788214125,0.015,0.5197311029097057,-6.203909384367452,-3.8838113987197973,0.0537527048061035,0.057534524888564205,0.2352220182136598,0.07587275293494511,0.03163265667726188,0.7722941639200114,0.9631633399082522,0.03,0.8885923586938129,0.912420895271793,0.6178750592100458,0.01,0.24799984591578336,0.1
821,0.5421490230696752,0.016963665640768354,0.015,0.5101853574289068,-6.127697949072432,-4.457308595062876,0.11859605717386461,0.11588549505879951,0.24956804389562035,0.17837183131253354,0.05882028303519565,0.7421679789907174,0.6079402991447955,0.05547715581482067,0.9392818663580431,0.7425000346084248,0.4481866501210237,0.033347161497664965,0.35351468989169277,0.9852701817615788
203,0.5424146048776078,0.007166079772921664,0.015,0.5202485251046862,-7.64307007229226,-5.7181179684401116,0.06848244754069596,0.06661550082149785,0.2305697485214425,0.09597152422288727,0.040993370858504644,0.7525888172391904,0.6981852019422284,0.13944482034715225,0.8729655661024119,0.8677640747724731,0.6189114524813678,0.06742336258225498,0.25026950303675044,0.24123182045881497
1132,0.5427547875343325,0.024238343484389545,0.015,0.5035164440499429,-5.918427977687298,-4.138283334618543,0.1383300709352318,0.1356195088201667,0.267935807978015,0.20818964644520405,0.06847049542525961,0.7388903723157965,0.547966343747895,0.11909819482865752,0.99,0.8185833494901211,0.5574062396722874,0.024602696634906968,0.33865173240032753,1.2736980721588327
703,0.5427671025826413,0.01799570376498441,0.015,0.5097713988176569,-8.580898306299563,-6.742757925709722,0.12819623932788352,0.1254856772128184,0.2563224161064705,0.17814385382537296,0.07824862483039408,0.6355186924018453,0.2227161209681437,0.06055392483949089,0.9065496156244961,0.8999838444097117,0.4285551847161694,0.10653956962588453,0.21875913753291898,0.9143157797632435
53,0.5428853620131252,0.03707234449773483,0.015,0.49081301751539036,-8.691480809532464,-7.446657612165778,0.17257864864334543,0.1698680865282803,0.2982631013116897,0.24562964417870145,0.09952765310798942,0.745289366076769,0.8578886348287252,0.11117115414443715,0.96223531466496,0.6835223009334749,0.5008082304511893,0.14351625415744995,0.2836591689078106,1.5159572223782223
922,0.5429672151491277,0.023847875451170977,0.015,0.5041193396979567,-6.052343056856455,-3.7763399885139903,0.140433564911525,0.1377230027964599,0.27030376080984186,0.2040270526149917,0.0768400772080583,0.7508474603241528,0.6883306734394995,0.1372131292124378,0.9020843382391982,0.8264353270409084,0.6705112612737101,0.01,0.24465815551713765,1.2399827064266211
686,0.5431759716995631,0.033947315064384344,0.015,0.4942286566351788,-7.097014447456945,-4.332981611919596,0.17071669731627367,0.16800613520120858,0.2993449173968179,0.22963794729208345,0.11179544734046391,0.7593185373802829,1.200311444279773,0.12761676989590065,0.9557682577711027,0.7539744493315444,0.4343886479912711,0.025609671792297097,0.1260901693150891,1.4633532135808882
926,0.5440097013088423,0.02514157623286743,0.015,0.5038681250759749,-7.78725671685849,-5.434180329800656,0.14936537903747807,0.146654816922413,0.27682518011867707,0.20496474057769162,0.09376601749726451,0.7080067470185911,0.5689775617314767,0.1055953734176802,0.9650528539910025,0.738947825054446,0.5722170050406298,0.061325420073121195,0.17187503867817952,1.1869009978335188
311,0.5442782416557466,0.03389084883713451,0.015,0.49538739281861205,-6.497458993980792,-4.335811620013823,0.16389956569541952,0.16118900358035443,0.292782253605861,0.23617406689639014,0.09162506449444886,0.7713395481913534,0.9718242955844992,0.1513546542033771,0.9055264945214488,0.8011018126553135,0.49280376014689387,0.029238854398609924,0.23725231001255706,1.5326525345143365
