t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP
10,0.00040463919902692085,-0.0018473726555918314,-0.0016042156608147647,0.0202703841086885,-2.2755077646821554e-05,2.224104539418998e-05,2.4647369574577508e-05,4.1810089917847644e-05,-0.0018090387741563063,-0.0027092474816788237,-0.004500573623744865,-0.0,-0.0,-0.0,0.43119990772353994
11,0.00043139861276037536,-0.0019854173654510468,-0.0016738304422036928,0.02160986207757322,-2.3363471279644114e-05,2.6841038168214414e-05,2.977442796056481e-05,4.198144337128712e-05,-0.0019411192266279888,-0.0027685374895879216,-0.004691897550602647,-0.0,-0.0,-0.0,0.4596399123373629
12,0.0004566736793076541,-0.0021183350169242748,-0.0017364007562288525,0.022882203442414865,-2.389053689160707e-05,3.139296279210741e-05,3.476411564243294e-05,4.216844055351321e-05,-0.0020680260871906862,-0.002807928670575292,-0.004858171992114997,-0.0,-0.0,-0.0,0.48665791672049474
13,0.0004805705507588202,-0.0022462629807156347,-0.0017924599927888582,0.024090839139334623,-2.4328299949581945e-05,3.5856207740838356e-05,3.959056872241837e-05,4.232453801517635e-05,-0.002189919660033797,-0.002829347500058767,-0.00500148181369252,-0.0,-0.0,-0.0,0.51232502088447
14,0.0005031537813438006,-0.0023693644914270094,-0.001842536759932817,0.02523892959819522,-2.469150808083641e-05,4.024290575626102e-05,4.426936177725628e-05,4.247298278471009e-05,-0.002306984199047859,-0.002834575502663162,-0.005123790490398665,-0.0,-0.0,-0.0,0.5367087698402464
15,0.0005245008734819324,-0.002487787209083546,-0.0018871075273730559,0.026329522370019075,-2.4983603120251818e-05,4.454188468011402e-05,4.8797211973044315e-05,4.260470584322644e-05,-0.0024193860800947706,-0.002825253274482404,-0.00522690312076889,-0.0,-0.0,-0.0,0.559873331348234
16,0.0005446774592204079,-0.0026016820765442945,-0.001926622085809164,0.02736549132321079,-2.5212474392187312e-05,4.87536613331364e-05,5.317975762542576e-05,4.2725433566111624e-05,-0.0025272930884499656,-0.0028028930981531764,-0.005312497933859907,-0.0,-0.0,-0.0,0.5818796647808223
17,0.0005637490747259071,-0.0027111943983526617,-0.001961495186192773,0.02834957600801502,-2.5383243391546742e-05,5.287421631607005e-05,5.7418709848162426e-05,4.28339622853621e-05,-0.0026308655322178284,-0.0027688866386235793,-0.005382125264512462,-0.0,-0.0,-0.0,0.6027856815417811
18,0.0005817760357804541,-0.002816467767938292,-0.0019921135659971374,0.02928437424421902,-2.5501640631349684e-05,5.6902403386860175e-05,6.151774893962858e-05,4.293218814251622e-05,-0.002730260370177244,-0.002724514013467101,-0.005437220659627807,-0.0,-0.0,-0.0,0.6226463974646921
19,0.0005988160918929261,-0.0029176420984324564,-0.0020188356759869037,0.03017235574829717,-2.5572492652025764e-05,6.0836462015016555e-05,6.547977619590765e-05,4.302048770718097e-05,-0.0028256293513576006,-0.002670951391084788,-0.005479110644083758,-0.0,-0.0,-0.0,0.6415140775914574
