t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
21,0.0006309757235027875,-0.003069245488318158,-0.002146409042257783,0.03181388055439631,-6.870484044448426e-05,3.3350925973844684e-05,8.43176752063689e-05,4.740558590683692e-05,-0.002976985629863755,-0.0028674647596750743,-0.005830340351859251,-0.0,-0.0,-0.0,0.6764664550262902,0.8889000653291035,0.36793353012603786
22,0.0006453723230465076,-0.003157715244897501,-0.0021660408324579434,0.032574853169540334,-6.959279793840192e-05,3.6081754841377835e-05,8.78486078197703e-05,4.7646165886879344e-05,-0.003060290825211598,-0.0027964620946466542,-0.005842739402790081,-0.0,-0.0,-0.0,0.6926431322749756,0.9190694513736911,0.38214053635723466
23,0.0006589845850014259,-0.0032426540688634425,-0.002182875492918007,0.033297721313614775,-7.039290168427048e-05,3.877682536713553e-05,9.126241209552083e-05,4.78687547627058e-05,-0.0031401616085574477,-0.0027195287445929924,-0.005845780620205108,-0.0,-0.0,-0.0,0.7080109756612268,0.9478189337478484,0.3957564659976342
24,0.0006718559715677922,-0.0033241790885536336,-0.002197173870275365,0.03398439378749733,-7.111163543426334e-05,4.1433226444182905e-05,9.456215690709223e-05,4.8074746781999914e-05,-0.003216722371750386,-0.002637445846535242,-0.005840368567499929,-0.0,-0.0,-0.0,0.7226104268781655,0.9752017853404775,0.4087929793542988
25,0.0006840275409574531,-0.0034024043634322534,-0.0022091781754199767,0.03463668369359929,-7.175497916878704e-05,4.40485667795059e-05,9.775093641345253e-05,4.826550654352218e-05,-0.0032900934722913866,-0.0025509250706335015,-0.005827334393719433,-0.0,-0.0,-0.0,0.7364799055342571,1.0012721605161758,0.4212638380519245
26,0.0006955380632153888,-0.003477440858804513,-0.0022191133239357857,0.035256313182563816,-7.232841833982443e-05,4.662096214413457e-05,0.00010083185246080375,4.844240617852524e-05,-0.0033603912949062707,-0.0024606136282105504,-0.00580744089698376,-0.0,-0.0,-0.0,0.7496559102575442,1.0260843419526602,0.43318439727916674
27,0.000706424119659243,-0.003549396438129421,-0.0022271882008356924,0.03584491793472487,-7.283693902254697e-05,4.914903973242448e-05,0.00010380799355880044,4.860687933845177e-05,-0.0034277283245461986,-0.0023670989432150362,-0.005781387263247767,-0.0,-0.0,-0.0,0.762173114744667,1.0496921669350934,0.4445711838088564
28,0.0007167201805187072,-0.003618375876356332,-0.002233596860071768,0.03640405137239051,-7.328500253225379e-05,5.163196834935463e-05,0.000106682408518853,4.8760502942780786e-05,-0.0034922132347077225,-0.0022709130155317446,-0.005749813512676222,-0.0,-0.0,-0.0,0.7740644590074336,1.0721485957623804,0.4554415464350643
29,0.0007264586530222868,-0.003684480899623191,-0.002238519670941129,0.03693518859206855,-7.367648887537606e-05,5.4069527028171525e-05,0.00010945807087293123,4.8905121976462175e-05,-0.003553950996859417,-0.0021725365065707043,-0.00571330468985283,-0.0,-0.0,-0.0,0.7853612360570619,1.0935053924554543,0.4658133674923509
30,0.0007356698873215459,-0.0037478102605359716,-0.0022421244273596536,0.03743972999191035,-7.401459255063715e-05,5.6462232401647964e-05,0.0001121378285880104,4.904304170029357e-05,-0.0036130430206429867,-0.0020724025817092026,-0.005672394842074865,-0.0,-0.0,-0.0,0.7960931742542088,1.1138128939783185,0.4757048258373316
