t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
12,6.194195873083221e-06,8.58561947807893e-05,-0.00017466786466856373,5.340264101765987e-06,-3.645504525153322e-06,-8.272145830725958e-06,-4.838183615017792e-06,5.95221712271129e-07,6.811569498787291e-05,-0.0008049132447548597,-0.0007357872300298529,-0.0,-0.0,-0.0,-0.0,-1.2372398493716892e-05,-2.406057245571814e-05
13,5.857221926745282e-06,8.101801116577152e-05,-0.00016479344130091166,5.073844362182347e-06,-3.4339622157084096e-06,-7.823665447990818e-06,-4.580189208378008e-06,5.375742579255617e-07,6.428783110998882e-05,-0.0007596338763322717,-0.0006943926441801312,-0.0,-0.0,-0.0,-0.0,-8.934422014438987e-06,-2.0074585434853313e-05
14,5.521324602002896e-06,7.64378219573935e-05,-0.00015548961996270365,4.773375222283059e-06,-3.243476239613398e-06,-7.377696476234776e-06,-4.317539941181176e-06,5.16702354839984e-07,6.0661042943762655e-05,-0.0007169111193841832,-0.0006553501928654991,-0.0,-0.0,-0.0,-0.0,-6.2417852450547105e-06,-1.6710104161369818e-05
15,5.2113179285399126e-06,7.212028201621232e-05,-0.00014670203642104296,4.509072561598921e-06,-3.0601565350535028e-06,-6.965910641221524e-06,-4.077308177053604e-06,4.838025322001659e-07,5.724338657750229e-05,-0.0006765984715540623,-0.0006185057723051508,-0.0,-0.0,-0.0,-0.0,-4.137734001123067e-06,-1.3869681684454897e-05
16,4.915947217274033e-06,6.804297383915872e-05,-0.0001384102162437859,4.252011192393753e-06,-2.8886024641680757e-06,-6.573866819338585e-06,-3.847682193454058e-06,4.5794657460475697e-07,5.401539107185794e-05,-0.0006385615188479188,-0.0005837445013410448,-0.0,-0.0,-0.0,-0.0,-2.5035016157072033e-06,-1.1474781632271159e-05
17,4.638239049889159e-06,6.419529164570466e-05,-0.00013058269466927674,4.01236323963972e-06,-2.726184625884786e-06,-6.205387075638639e-06,-3.6322214669998075e-06,4.3149614833377833e-07,5.0969335313419886e-05,-0.0006026719328104872,-0.0005509459755297037,-0.0,-0.0,-0.0,-0.0,-1.2416932845373955e-06,-9.457049027169595e-06
18,4.37567741750759e-06,6.056307017870486e-05,-0.0001231945497182288,3.784979631492763e-06,-2.573165608638473e-06,-5.857210241270426e-06,-3.4284965333039763e-06,4.0733376406917425e-07,4.809373581378368e-05,-0.00056880922399644,-0.000520001323471251,-0.0,-0.0,-0.0,-0.0,-2.755484369348895e-07,-7.759097422402458e-06
19,4.128002615909573e-06,5.713457364540088e-05,-0.00011622037507071369,3.5708072373627843e-06,-2.428713707966861e-06,-5.5289632548128076e-06,-3.2364934493895654e-06,3.8420697692169097e-07,4.5379403991885294e-05,-0.0005368594767159065,-0.0004908059673966326,-0.0,-0.0,-0.0,-0.0,4.565906842482298e-07,-6.3319476986531584e-06
20,3.8941373389913685e-06,5.3898080196011315e-05,-0.00010963692753627074,3.36845529453032e-06,-2.2924698054236873e-06,-5.219230842594394e-06,-3.055302217703215e-06,3.62496619258216e-07,4.281701586988447e-05,-0.0005067153044540681,-0.0004632619768509201,-0.0,-0.0,-0.0,-0.0,1.0037585499156042e-06,-5.134122732564266e-06
21,3.6733929542873457e-06,5.08427779783081e-05,-0.00010342197287201426,3.177512408797286e-06,-2.163928624891175e-06,-4.927097759290445e-06,-2.884417121731981e-06,3.4194538287744105e-07,4.039802538544461e-05,-0.0004782753553497521,-0.0004372766741124993,-0.0,-0.0,-0.0,-0.0,1.4051153630460973e-06,-4.130377376657695e-06
