t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
27,1.0886056443854277e-05,-7.195557932490807e-05,-8.074876899906721e-06,0.0005886047521610546,-5.085206827225341e-07,2.5280775882899152e-06,2.9761410979966894e-06,1.6447315992653174e-07,-6.733702963992781e-05,9.351468499551418e-05,2.6053633735993336e-05,-0.0,-0.0,-0.0,0.012517204487122747,0.0236078249824331,0.011386786529689665
28,1.0296060859464186e-05,-6.897943822691139e-05,-6.408659236075743e-06,0.0005591334376656342,-4.4806350970681387e-07,2.4829286169301426e-06,2.8744149600525614e-06,1.5362360432901107e-07,-6.448491016152408e-05,9.618592768329146e-05,3.157375057154469e-05,-0.0,-0.0,-0.0,0.011891344262766609,0.02245642882728705,0.010870362626207912
29,9.738472503579581e-06,-6.610502326685882e-05,-4.922810869361049e-06,0.000531137219678039,-3.914863431222693e-07,2.4375586788168934e-06,2.7756623540782235e-06,1.4461903368138787e-07,-6.173776215169421e-05,9.837650896104015e-05,3.650882282339204e-05,-0.0,-0.0,-0.0,0.011296777049628278,0.021356796693073922,0.010371821057286644
30,9.211234299259087e-06,-6.33293609127806e-05,-3.604756418524689e-06,0.0005045413998418001,-3.38103675261089e-07,2.392705373476439e-06,2.6797577150791745e-06,1.3791972383139993e-07,-5.909202378356998e-05,0.00010013392486150171,4.090984777796543e-05,-0.0,-0.0,-0.0,0.010731938197146863,0.020307501522864257,0.009891458344980682
31,8.71223343181707e-06,-6.0649603197701425e-05,-2.44301421324042e-06,0.000479274558347355,-2.8705234160260056e-07,2.349324129464219e-06,2.5865021251631717e-06,1.3428282513161874e-07,-5.65443193684571e-05,0.00010150203042744212,4.4823999455029996e-05,-0.0,-0.0,-0.0,0.010195341287289519,0.01930695501229995,0.009429377287402643
32,8.23920964430924e-06,-5.8063101072538254e-05,-1.42721103750921e-06,0.00045526813153193096,-2.371779956989721e-07,2.3087283042974955e-06,2.495588002230137e-06,1.349240218435774e-07,-5.409152884724887e-05,0.00010252118784691687,4.829470671319078e-05,-0.0,-0.0,-0.0,0.009685574222925042,0.01835346199516327,0.008985523311909578
33,7.789618039352817e-06,-5.556751307030812e-05,-5.481400982126125e-07,0.00043245587314914754,-1.86859697932777e-07,2.272806571789319e-06,2.406546281646084e-06,1.417651387722578e-07,-5.173089313149591e-05,0.00010322834310681699,5.136162394621755e-05,-0.0,-0.0,-0.0,0.00920129551177879,0.017445262736591926,0.008559714918823383
34,7.360424306184779e-06,-5.316096678866204e-05,2.0211926209554003e-07,0.0004107731383215096,-1.3373970985671078e-07,2.2443601206988355e-06,2.3186698475875867e-06,1.5780908163067096e-07,-4.9460172878953385e-05,0.00010365700372538721,5.40604493248612e-05,-0.0,-0.0,-0.0,0.00874123073618985,0.016580565557524445,0.008151669078140909
35,6.947802495016711e-06,-5.084229694107445e-05,8.299951249700506e-07,0.0003901559078356592,-7.430972688866195e-08,2.227624389877968e-06,2.2309076958667016e-06,1.876981122460935e-07,-4.7277884552938385e-05,0.00010383707770534945,5.642252688522145e-05,-0.0,-0.0,-0.0,0.008304169199380356,0.015757571704545024,0.0077610222933887415
36,6.5466987559496884e-06,-4.861138924520775e-05,1.3400996177439042e-06,0.0003705394521011749,-3.2833059886573234e-09,2.229072538803726e-06,2.1417304541931404e-06,2.385240049488629e-07,-4.518364312426123e-05,0.00010379451892392992,5.8474148425007605e-05,-0.0,-0.0,-0.0,0.007888960739411338,0.014974493967583507,0.007387347917839893
