horizon,agent_type,estimate,conf_low,conf_high,uf_code,region
11,Ricardian,-6.666004250241544,-18.854537335416268,5.52252883493318,12,North
11,PH2M,9.859618472873601,-8.790868720135444,28.510105665882648,12,North
11,WH2M,-16.461126487427848,-28.984100896186103,-3.9381520786695923,12,North
12,Ricardian,-18.8887929037507,-33.654906356797156,-4.122679450704245,12,North
12,PH2M,16.907480891339272,-5.929725338664603,39.74468712134315,12,North
12,WH2M,-35.4674285768922,-52.435158330066386,-18.499698823718017,12,North
13,Ricardian,-3.646013260854417,-12.00142687086601,4.7094003491571765,12,North
13,PH2M,15.216369105789703,1.1156356520500275,29.317102559529378,12,North
13,WH2M,-18.72365958947348,-28.158212593356822,-9.28910658559014,12,North
14,Ricardian,-12.422775179766903,-20.403136196160865,-4.442414163372943,12,North
14,PH2M,6.487624197929032,-6.236399976993258,19.21164837285132,12,North
14,WH2M,-18.90136699714283,-28.705678974743655,-9.097055019542003,12,North
15,Ricardian,0.06046265312620491,-5.130661137497209,5.251586443749619,12,North
15,PH2M,11.54459532287492,-0.044465579691038926,23.13365622544088,12,North
15,WH2M,-11.39083987982432,-20.52382277703208,-2.257856982616561,12,North
16,Ricardian,7.468400506223176,-10.199686342529855,25.136487354976207,12,North
16,PH2M,4.934507960713094,-25.806845153700582,35.67586107512677,12,North
16,WH2M,2.47085565973331,-17.739805193842038,22.681516513308658,12,North
17,Ricardian,-2.897555527728308,-9.681510186261779,3.886399130805163,12,North
17,PH2M,5.769660861899823,-6.4172944224641615,17.956616146263805,12,North
17,WH2M,-8.628784603509988,-17.038930352763174,-0.2186388542568043,12,North
18,Ricardian,27.261503582059312,12.336011223507239,42.18699594061138,12,North
18,PH2M,7.785492363767688,-16.243404009774054,31.81438873730943,12,North
18,WH2M,19.605478244586077,1.8099563747651146,37.40100011440704,12,North
19,Ricardian,22.57694426476598,19.27608516526037,25.877803364271593,12,North
19,PH2M,-10.660960388079811,-17.329112762732343,-3.9928080134272808,12,North
19,WH2M,33.02466000763975,27.83451457709709,38.21480543818242,12,North
20,Ricardian,23.15331506364018,3.145528191397222,43.16110193588314,12,North
20,PH2M,-23.58961180274784,-59.80532798176738,12.626104376271698,12,North
20,WH2M,46.37455259132874,23.850533262446078,68.8985719202114,12,North
21,Ricardian,18.260148932229413,5.388451759328452,31.13184610513037,12,North
21,PH2M,-17.05653368358385,-43.30036775848095,9.18730039131325,12,North
21,WH2M,35.09541386558962,18.527253463998477,51.66357426718076,12,North
22,Ricardian,-9.577526050803385,-24.548207190051166,5.393155088444397,12,North
22,PH2M,-0.37576961243634166,-28.651702183917614,27.900162959044934,12,North
22,WH2M,-9.222743325029908,-26.750528367508217,8.305041717448399,12,North
23,Ricardian,40.190919902484325,17.590172582308696,62.79166722265995,12,North
23,PH2M,-25.065900493222088,-76.8420923162232,26.710291329779025,12,North
23,WH2M,64.97099325590709,32.12394973487998,97.8180367769342,12,North
24,Ricardian,7.592343801518382,-20.96434582672385,36.149033429760614,12,North
24,PH2M,-7.079789489694521,-73.37945138666763,59.21987240727859,12,North
24,WH2M,14.601168245102816,-27.5780589679981,56.78039545820373,12,North
0,Ricardian,14.496942850738506,-27.099721857117324,56.093607558594336,13,North
0,PH2M,5.042697437350736,-42.42542261283576,52.510817487537224,13,North
0,WH2M,9.361558307087957,-36.456526551178044,55.17964316535395,13,North
1,Ricardian,-29.78880676691314,-72.22379569879239,12.646182164966106,13,North
1,PH2M,-11.539707107643196,-60.03795205201499,36.958537836728595,13,North
1,WH2M,-18.141715163095363,-64.89551986038632,28.612089534195597,13,North
2,Ricardian,-101.9927047270593,-133.06413472662337,-70.92127472749524,13,North
2,PH2M,-42.92236936335155,-78.43997659159604,-7.404762135107056,13,North
2,WH2M,-58.610609770213216,-93.00231580344938,-24.218903736977055,13,North
3,Ricardian,-59.64703984431672,-119.48624532608038,0.1921656374469336,13,North
3,PH2M,-21.08302158673923,-89.71871059535931,47.55266742188085,13,North
3,WH2M,-38.484873956488094,-104.27410031547194,27.30435240249576,13,North
4,Ricardian,-67.10844417286033,-125.34031850606613,-8.876569839654529,13,North
4,PH2M,-27.548833557729118,-92.4661474577718,37.36848034231355,13,North
4,WH2M,-39.18923135846836,-105.06202007491197,26.683557357975246,13,North
5,Ricardian,-57.91262141296297,-141.68068743746926,25.855444611543327,13,North
5,PH2M,-20.753210052992706,-113.58397730666934,72.07755720068391,13,North
5,WH2M,-36.99446147146935,-132.10798559240283,58.11906264946414,13,North
6,Ricardian,-164.97092969233435,-247.17835711199174,-82.76350227267696,13,North
6,PH2M,-93.71128522365727,-184.30331671822216,-3.1192537290923923,13,North
6,WH2M,-69.32059229693309,-163.37033010361716,24.729145509751007,13,North
7,Ricardian,-115.80871071697281,-197.27874313709103,-34.338678296854596,13,North
7,PH2M,-59.982344598220024,-149.59114893900252,29.626459742562474,13,North
7,WH2M,-54.78851307663538,-148.08412437740122,38.50709822413046,13,North
8,Ricardian,-160.8183872173576,-214.74880207682972,-106.8879723578855,13,North
8,PH2M,-91.56034501331312,-150.75504943090118,-32.36564059572508,13,North
8,WH2M,-67.47252973195481,-129.64213976706796,-5.302919696841663,13,North
9,Ricardian,-183.7529217131872,-216.97344039913833,-150.53240302723606,13,North
9,PH2M,-104.73919237928853,-141.05007517179638,-68.42830958678067,13,North
9,WH2M,-76.68292384572293,-115.14454481687135,-38.221302874574505,13,North
10,Ricardian,-92.74632207221583,-165.02655506507736,-20.466089079354305,13,North
10,PH2M,-56.454519071159325,-137.00023287624094,24.09119473392228,13,North
10,WH2M,-35.077487625777884,-117.02780153243447,46.872826280878705,13,North
11,Ricardian,-68.93650034890604,-120.9182594323749,-16.95474126543717,13,North
11,PH2M,-33.56146720884641,-91.66935932022403,24.546424902531214,13,North
11,WH2M,-34.82988697417484,-93.40353510131204,23.743761152962364,13,North
12,Ricardian,4.767048435214463,-131.36063961309463,140.89473648352356,13,North
12,PH2M,11.576265974584835,-140.60225968329718,163.75479163246683,13,North
12,WH2M,-7.112502593608847,-160.09528007618218,145.8702748889645,13,North
13,Ricardian,140.52403918198073,50.13980030808473,230.90827805587674,13,North
13,PH2M,73.84804525257455,-28.646866578458983,176.3429570836081,13,North
13,WH2M,65.33109667223545,-34.82650290127914,165.48869624575002,13,North
14,Ricardian,32.39679263922126,-115.86638997857195,180.65997525701448,13,North
14,PH2M,16.760941716981144,-147.8741172709234,181.39600070488567,13,North
14,WH2M,15.315122752915173,-152.43381007357698,183.06405557940735,13,North
15,Ricardian,-43.06905494343539,-149.50833575665752,63.370225869786736,13,North
15,PH2M,-22.53083597472794,-142.01273038131018,96.9510584318543,13,North
15,WH2M,-20.083922891757833,-139.07058789302494,98.90274210950928,13,North
16,Ricardian,25.160912176422755,-77.66029490328836,127.98211925613387,13,North
16,PH2M,3.127819494376869,-112.12793382335676,118.38357281211049,13,North
16,WH2M,22.122482420476693,-92.9955582464761,137.24052308742947,13,North
17,Ricardian,32.54515387099789,3.5161558575367806,61.574151884459006,13,North
17,PH2M,16.45450531113988,-16.100390058013648,49.00940068029341,13,North
17,WH2M,15.755928500252786,-17.49945764335667,49.01131464386224,13,North
18,Ricardian,1.8112440366907379,-69.27768642720608,72.90017450058755,13,North
18,PH2M,-3.620203553877716,-81.71387750898062,74.47347040122519,13,North
18,WH2M,5.696308786972413,-75.86189694677428,87.2545145207191,13,North
19,Ricardian,-41.6801256402357,-67.54412775282822,-15.816123527643182,13,North
19,PH2M,-22.65152536340161,-51.57946635014702,6.2764156233438015,13,North
19,WH2M,-18.651586165752736,-47.71911862575394,10.41594629424847,13,North
20,Ricardian,26.426796297314525,-57.95203074075597,110.80562333538502,13,North
20,PH2M,28.761516081406356,-65.74254110793034,123.26557327074305,13,North
20,WH2M,-3.49151084532145,-98.02251280481829,91.03949111417538,13,North
21,Ricardian,51.20901867996497,-9.487042288778255,111.9050796487082,13,North
21,PH2M,27.70562833330661,-40.214959478380834,95.62621614499405,13,North
21,WH2M,22.934699968358988,-45.18817566865587,91.05757560537384,13,North
22,Ricardian,182.15096900399755,141.92231634161485,222.37962166638025,13,North
22,PH2M,93.1522560358599,47.79278988601892,138.51172218570088,13,North
22,WH2M,87.29099265448009,42.403113166837244,132.17887214212294,13,North
23,Ricardian,-99.62637671495577,-160.04037656273272,-39.212376867178804,13,North
23,PH2M,-49.43593112134436,-118.93117175080448,20.059309508115767,13,North
23,WH2M,-49.53450875431674,-115.6081370885164,16.53911957988293,13,North
24,Ricardian,54.70045227360552,-76.63485546660473,186.03576001381577,13,North
24,PH2M,28.851807476094663,-119.67063972691359,177.37425467910293,13,North
24,WH2M,25.24162714329033,-120.43190380252635,170.91515808910702,13,North
0,Ricardian,7.360711997926517,-8.246165983982637,22.967589979835672,14,North
0,PH2M,18.7799388136839,0.7849382585576663,36.77493936881013,14,North
0,WH2M,-11.18785538050764,-34.541345594338985,12.165634833323706,14,North
1,Ricardian,-5.143243377857622,-22.325753265569947,12.039266509854702,14,North
1,PH2M,8.09329109926712,-14.484928907685095,30.671511106219334,14,North
1,WH2M,-13.207226099648022,-35.83555475813591,9.421102558839866,14,North
2,Ricardian,-18.08830639767735,-35.81246163334151,-0.3641511620131901,14,North
2,PH2M,1.6570995552127528,-21.741365489877953,25.05556460030346,14,North
2,WH2M,-19.816247252193357,-43.58740675135812,3.9549122469714035,14,North
3,Ricardian,-10.332778491029856,-35.47837723533662,14.812820253276907,14,North
3,PH2M,-13.616599570448113,-43.84555028870245,16.612351147806223,14,North
3,WH2M,3.36073734510296,-30.71975996753588,37.4412346577418,14,North
4,Ricardian,0.6562265107590062,-26.231750252757195,27.544203274275205,14,North
4,PH2M,0.1971556107161106,-39.295410723210985,39.6897219446432,14,North
4,WH2M,0.5952300206972135,-29.41483375193198,30.605293793326403,14,North
5,Ricardian,4.88375193584933,-13.368632790863987,23.136136662562645,14,North
5,PH2M,-2.342612008361856,-31.01221294719152,26.326988930467806,14,North
5,WH2M,7.411583358007173,-13.20465037288828,28.027817088902623,14,North
6,Ricardian,-0.028262910965139554,-13.471752939908505,13.415227117978226,14,North
6,PH2M,3.5151966967456536,-19.37928623693741,26.40967963042872,14,North
6,WH2M,-3.519533855454652,-19.433979036537664,12.394911325628359,14,North
7,Ricardian,7.373380065225469,-4.36449208922213,19.11125221967307,14,North
7,PH2M,6.049327826645618,-11.812702086761695,23.911357740052928,14,North
7,WH2M,1.3148009019182778,-12.0977405430008,14.727342346837354,14,North
8,Ricardian,-1.0821335629329534,-10.527403223066507,8.363136097200602,14,North
8,PH2M,6.113944883891212,-6.425270909406112,18.653160677188534,14,North
8,WH2M,-7.282669359102312,-17.806390831984263,3.241052113779639,14,North
9,Ricardian,-6.990051904634612,-25.121280582308238,11.141176773039014,14,North
9,PH2M,11.72204052685785,-12.246722495345768,35.69080354906147,14,North
9,WH2M,-18.778461945875236,-39.89068800366739,2.3337641119169206,14,North
10,Ricardian,2.7155585184055715,-12.72689937104105,18.158016407852195,14,North
10,PH2M,8.917966355263271,-10.510607403220284,28.346540113746826,14,North
10,WH2M,-6.199976327236379,-23.898752228301092,11.498799573828336,14,North
11,Ricardian,7.338663245687517,-4.727255871369469,19.404582362744502,14,North
11,PH2M,8.713324643106276,-7.751285014029168,25.17793430024172,14,North
11,WH2M,-1.2094955710754505,-13.652162270351235,11.233171128200334,14,North
12,Ricardian,4.7270814058574775,-8.775832317685477,18.229995129400432,14,North
12,PH2M,-3.1264379477225397,-23.402500339496985,17.149624444051906,14,North
12,WH2M,7.9763170581481475,-6.122784359489977,22.07541847578627,14,North
13,Ricardian,6.112584470462039,1.3345710159270903,10.890597924996989,14,North
13,PH2M,-5.0079192619349975,-18.93498473400517,8.919146210135175,14,North
13,WH2M,11.200568234957437,0.4887964515914014,21.912340018323473,14,North
14,Ricardian,4.156406606676884,-5.427963440553904,13.740776653907673,14,North
14,PH2M,-7.130457217970858,-22.491926881533587,8.231012445591873,14,North
14,WH2M,11.384750896306283,0.23894187789637833,22.530559914716186,14,North
15,Ricardian,-0.5402432679581786,-16.405530283093142,15.325043747176784,14,North
15,PH2M,3.347824500456235,-17.675891417991483,24.37154041890395,14,North
15,WH2M,-3.8750972700748703,-20.302123149492928,12.551928609343186,14,North
16,Ricardian,-2.3069573774126075,-11.652697300828553,7.038782546003337,14,North
16,PH2M,5.40095332892581,-9.75720060098433,20.55910725883595,14,North
16,WH2M,-7.641110327075819,-17.85798317505213,2.575762520900491,14,North
17,Ricardian,11.398282200301352,1.9236827095188733,20.872881691083833,14,North
17,PH2M,13.3627535678551,-1.8851745907245032,28.610681726434702,14,North
17,WH2M,-1.7773084440851115,-11.83856065255824,8.283943764388017,14,North
18,Ricardian,39.30072656647185,35.15030108313254,43.451152049811164,14,North
18,PH2M,16.613833811647876,7.051065025025078,26.176602598270673,14,North
18,WH2M,23.13363115328264,14.080680575807808,32.18658173075747,14,North
19,Ricardian,10.858210586691524,-7.328292858102781,29.044714031485828,14,North
19,PH2M,3.813277764827916,-23.818172866587695,31.444728396243526,14,North
19,WH2M,7.229068654764754,-11.888491061406798,26.34662837093631,14,North
20,Ricardian,40.11009239993195,37.19767138424294,43.02251341562096,14,North
20,PH2M,8.29644244867647,-2.217028903692384,18.809913801045322,14,North
20,WH2M,32.21856928040354,23.39057235592457,41.04656620488252,14,North
21,Ricardian,18.511571322270008,13.62705238016989,23.396090264370127,14,North
21,PH2M,4.130431040113734,-6.469851947093414,14.730714027320882,14,North
21,WH2M,14.510214885003496,7.302046472155637,21.718383297851354,14,North
22,Ricardian,4.0182909411703385,-0.09133286678481589,8.127914749125493,14,North
22,PH2M,4.579041896587835,-3.411369605686625,12.569453398862295,14,North
22,WH2M,-0.5457282249623532,-5.752315812720719,4.660859362796012,14,North
23,Ricardian,1.7887373766040051,-1.513582318498127,5.091057071706137,14,North
23,PH2M,7.719208411764319,1.5737401284641601,13.864676695064478,14,North
23,WH2M,-6.028462899969146,-10.007435945170519,-2.049489854767773,14,North
24,Ricardian,8.141133562313474,5.703896511999127,10.578370612627822,14,North
24,PH2M,5.975285495864627,1.4119876338049577,10.538583357924296,14,North
24,WH2M,2.1909667126255705,-0.8850084718643041,5.266941897115445,14,North
0,Ricardian,-2.790623492456366,-6.482691749373655,0.9014447644609227,15,North
0,PH2M,0.3641628403017432,-6.275679903864241,7.004005584467727,15,North
0,WH2M,-3.1527032505949273,-7.5659498159588505,1.2605433147689955,15,North
1,Ricardian,-11.911657870949798,-23.354456760373594,-0.4688589815260027,15,North
1,PH2M,1.1993031430633394,-16.216455191575626,18.615061477702305,15,North
1,WH2M,-13.062542340174641,-25.44232060332868,-0.682764077020602,15,North
2,Ricardian,-6.7467184340288675,-21.02760455934509,7.5341676912873545,15,North
2,PH2M,-2.313705597252957,-23.879541609259633,19.252130414753722,15,North
2,WH2M,-4.50868371137992,-20.14550759783555,11.12814017507571,15,North
3,Ricardian,-0.1305246824252948,-19.50870777588814,19.24765841103755,15,North
3,PH2M,-6.494548598117804,-36.87782942175031,23.88873222551471,15,North
3,WH2M,6.225288012462107,-14.677884375887382,27.128460400811598,15,North
4,Ricardian,1.4756268997456763,-14.98024740434985,17.931501203841204,15,North
4,PH2M,-9.51294793663276,-36.553293272098564,17.527397398833045,15,North
4,WH2M,10.892443080913395,-7.377189653715899,29.16207581554269,15,North
5,Ricardian,7.560122929161281,-4.488093534433473,19.608339392756037,15,North
5,PH2M,-9.62795545834566,-29.761976435479603,10.506065518788283,15,North
5,WH2M,17.063107370456855,3.2409333997836054,30.885281341130103,15,North
6,Ricardian,3.677018966760424,-9.815429030421576,17.169466963942426,15,North
6,PH2M,-3.790140849691018,-27.807357183000356,20.22707548361832,15,North
6,WH2M,7.342082449931064,-8.892037669703589,23.576202569565716,15,North
7,Ricardian,8.98313554513591,-5.87882373545396,23.84509482572578,15,North
7,PH2M,-5.65559132041286,-29.73003637413141,18.41885373330569,15,North
7,WH2M,14.534185710638873,-2.092002827267578,31.160374248545324,15,North
8,Ricardian,8.223389758976323,-6.069716764633119,22.516496282585763,15,North
8,PH2M,-5.802651781091793,-29.18148140713382,17.576177844950234,15,North
8,WH2M,13.907299506249979,-2.099244034648647,29.913843047148603,15,North
9,Ricardian,8.499652683169266,-5.684544048870887,22.68384941520942,15,North
9,PH2M,-4.588884626402333,-26.354369803876185,17.17660055107152,15,North
9,WH2M,13.024537617243666,-2.818433305999033,28.867508540486366,15,North
10,Ricardian,14.693641545819894,0.8430883788938939,28.54419471274589,15,North
10,PH2M,1.1058994390344257,-19.3706780651312,21.58247694320005,15,North
10,WH2M,13.531677682384771,-2.8483861144196467,29.91174147918919,15,North
11,Ricardian,9.508407471077238,-4.740269418398919,23.757084360553392,15,North
11,PH2M,-4.4912276682478876,-24.01136781332366,15.028912476827884,15,North
11,WH2M,13.882175830582565,-3.161009218738606,30.925360879903735,15,North
12,Ricardian,1.3362046827938379,-12.212864710804936,14.885274076392612,15,North
12,PH2M,-9.432123920725115,-27.896467456234785,9.032219614784555,15,North
12,WH2M,10.636318732599367,-4.5996936681642335,25.87233113336297,15,North
13,Ricardian,8.936889457052496,-5.931987988644323,23.805766902749316,15,North
13,PH2M,-2.662774774240665,-22.218757472619657,16.893207924138324,15,North
13,WH2M,11.51488075030152,-4.7366800735933285,27.76644157419637,15,North
14,Ricardian,1.1963508034267853,-14.654723892598836,17.04742549945241,15,North
14,PH2M,1.6203343966799988,-19.795544027061347,23.036212820421348,15,North
14,WH2M,-0.417794458150462,-16.61216186321135,15.776572946910429,15,North
15,Ricardian,6.5957402057583625,-8.578821746935779,21.770302158452502,15,North
15,PH2M,4.905111533254738,-16.472351239517685,26.282574306027165,15,North
15,WH2M,1.7092920005946803,-13.832404493636677,17.250988494826036,15,North
16,Ricardian,6.982799759467952,-5.297489895509708,19.26308941444561,15,North
16,PH2M,9.752444603598702,-10.241667345059545,29.746556552256948,15,North
16,WH2M,-2.7619155472626638,-17.18108382056673,11.657252726041403,15,North
17,Ricardian,19.82854421388085,10.17756182197954,29.479526605782162,15,North
17,PH2M,3.1423753474768326,-13.622427072215547,19.907177767169213,15,North
17,WH2M,16.6207607671575,4.988243293205008,28.25327824110999,15,North
18,Ricardian,16.308637347525334,10.115880454854166,22.501394240196504,15,North
18,PH2M,3.905783879623584,-5.496270743788111,13.30783850303528,15,North
18,WH2M,12.342942328871715,5.387436379188722,19.29844827855471,15,North
19,Ricardian,9.384775866963729,4.9350863610859435,13.834465372841514,15,North
19,PH2M,-0.10042820854123491,-6.124353035446108,5.923496618363639,15,North
19,WH2M,9.392773272544286,4.741007053171898,14.044539491916673,15,North
20,Ricardian,8.837190364477681,4.193895187398975,13.480485541556387,15,North
20,PH2M,4.765354765982786,-1.5173686018102988,11.04807813377587,15,North
20,WH2M,3.98113425647397,-1.134971837203146,9.097240350151086,15,North
21,Ricardian,6.194950784057685,1.438936006375191,10.95096556174018,15,North
21,PH2M,3.8971465338727986,-4.410015344263747,12.204308412009343,15,North
21,WH2M,2.287450136782472,-3.91349692984502,8.488397203409964,15,North
22,Ricardian,6.634351920017384,1.4077625728211212,11.860941267213647,15,North
22,PH2M,-3.4283307682629403,-12.24801912045539,5.39135758392951,15,North
22,WH2M,10.028417553962395,3.218129370683754,16.838705737241035,15,North
23,Ricardian,24.796550558815834,18.895230775585585,30.697870342046084,15,North
23,PH2M,-0.09895259414684787,-8.975810117353504,8.777904929059808,15,North
23,WH2M,24.812175373777947,18.041058246461223,31.58329250109467,15,North
24,Ricardian,26.960119778544495,19.48972624923814,34.43051330785085,15,North
24,PH2M,-1.8182888256044514,-13.38755178644084,9.750974135231937,15,North
24,WH2M,28.6729186738491,20.662461470211333,36.68337587748687,15,North
0,Ricardian,-15.551067528362053,-22.392658276064736,-8.709476780659369,16,North
0,PH2M,-0.81836493669147,-8.825342786822928,7.188612913439988,16,North
0,WH2M,-15.1310762944292,-22.861979029749364,-7.400173559109034,16,North
1,Ricardian,-18.60985967757662,-28.626559128277805,-8.593160226875433,16,North
1,PH2M,-5.955969440064004,-17.850200701595195,5.9382618214671865,16,North
1,WH2M,-12.967256843531212,-24.195816765900155,-1.7386969211622691,16,North
2,Ricardian,-30.0141244456603,-48.70416177531071,-11.324087116009888,16,North
2,PH2M,-2.0189092963031854,-26.740905329846978,22.703086737240607,16,North
2,WH2M,-28.439236253075315,-48.6245928389618,-8.253879667188826,16,North
3,Ricardian,-18.92435817868261,-34.45835588705803,-3.3903604703071863,16,North
3,PH2M,-9.986263452151798,-27.986697497263002,8.014170592959408,16,North
3,WH2M,-9.202521368176841,-26.303032439586303,7.897989703232623,16,North
4,Ricardian,-9.122551180407983,-25.737327609713077,7.492225248897109,16,North
4,PH2M,-9.66018215677171,-28.988626866218354,9.668262552674934,16,North
4,WH2M,0.4111379821988841,-17.762844188155455,18.585120152553223,16,North
5,Ricardian,-19.83970517802488,-45.17027022282599,5.490859866776237,16,North
5,PH2M,-17.19641950864797,-46.509567726696,12.116728709400057,16,North
5,WH2M,-2.565946656790892,-31.7931421603615,26.661248846779717,16,North
6,Ricardian,4.636640184624371,-16.435573878765076,25.70885424801382,16,North
6,PH2M,-3.3114647949223466,-27.375720914900842,20.752791325056148,16,North
6,WH2M,8.014513557122328,-15.883576402326131,31.912603516570787,16,North
7,Ricardian,-18.170107256451736,-42.56616764446686,6.225953131563383,16,North
7,PH2M,-15.733970447633274,-45.71552496225204,14.24758406698549,16,North
7,WH2M,-2.6242027099414056,-30.155896924833336,24.90749150495052,16,North
8,Ricardian,17.1830900817151,3.425761497076982,30.940418666353217,16,North
8,PH2M,6.669022151946782,-8.941325115069183,22.279369418962748,16,North
8,WH2M,10.786030976238576,-4.3645517840848616,25.936613736562016,16,North
9,Ricardian,19.865858040334007,7.289396599585572,32.44231948108244,16,North
9,PH2M,10.162652735497609,-4.446203562890144,24.771509033885362,16,North
9,WH2M,10.046971344528618,-4.335123040194523,24.42906572925176,16,North
10,Ricardian,0.14009510517718793,-10.228062859099266,10.508253069453643,16,North
10,PH2M,0.534470970554694,-11.738825307915313,12.8077672490247,16,North
10,WH2M,-0.2658189785058145,-11.940078542664702,11.408440585653073,16,North
11,Ricardian,16.872583195284985,2.13502570568974,31.61014068488023,16,North
11,PH2M,0.8134893352632311,-17.356476925133283,18.983455595659745,16,North
11,WH2M,16.68092532679474,0.21470254500298225,33.14714810858649,16,North
12,Ricardian,3.173147779740982,-9.863995155886371,16.210290715368338,16,North
12,PH2M,2.974834684676616,-12.713462734312353,18.663132103665586,16,North
12,WH2M,0.3814917790095582,-13.523722947075164,14.28670650509428,16,North
13,Ricardian,-10.6860959766147,-19.912388748035195,-1.4598032051942056,16,North
13,PH2M,-5.802514451895011,-16.962904434099567,5.3578755303095456,16,North
13,WH2M,-4.95525744293331,-14.86331757418208,4.952802688315459,16,North
14,Ricardian,-17.414170276608086,-36.918896850081126,2.09055629686495,16,North
14,PH2M,3.3826206965661427,-20.33160833385931,27.096849726991596,16,North
14,WH2M,-20.966495159646936,-42.58469117656112,0.6517008572672545,16,North
15,Ricardian,0.5861521985180191,-7.016341577049541,8.18864597408558,16,North
15,PH2M,-4.041212173386695,-14.794723766239525,6.7122994194661345,16,North
15,WH2M,4.649011319377914,-3.4346416544886917,12.73266429324452,16,North
16,Ricardian,5.489241663623071,-6.3338794923076005,17.31236281955374,16,North
16,PH2M,-3.0464012466816612,-17.24937583219402,11.156573338830695,16,North
16,WH2M,8.621114019335632,-5.334309266773275,22.57653730544454,16,North
17,Ricardian,-6.877196305928166,-10.402505224250792,-3.351887387605541,16,North
17,PH2M,-8.970501315142803,-13.826809721092122,-4.114192909193484,16,North
17,WH2M,2.378742609862943,-2.546362017493836,7.303847237219722,16,North
18,Ricardian,16.366795510369634,-3.1812402300659848,35.91483125080525,16,North
18,PH2M,-0.9656509086111598,-23.98266723504042,22.0513654178181,16,North
18,WH2M,17.50512219217102,-3.888342363906684,38.89858674824872,16,North
19,Ricardian,20.739917320514003,7.474888444347362,34.00494619668064,16,North
19,PH2M,-1.364018921253649,-16.433796209525525,13.705758367018225,16,North
19,WH2M,22.265389868368324,7.469891258021514,37.060888478715135,16,North
20,Ricardian,23.424341081070356,15.460005324839557,31.388676837301155,16,North
20,PH2M,8.097112963867195,-2.043592550528162,18.237818478262554,16,North
20,WH2M,15.51380154288575,7.139393469139723,23.888209616631777,16,North
21,Ricardian,38.444867217886184,27.11293755721926,49.77679687855311,16,North
21,PH2M,17.781371006535235,2.767642969138441,32.79509904393203,16,North
21,WH2M,20.898180021964706,9.33989586548986,32.45646417843955,16,North
22,Ricardian,26.79044233562607,20.30404291055205,33.276841760700094,16,North
22,PH2M,15.172546195263555,6.429055119759507,23.916037270767603,16,North
22,WH2M,11.566402666114024,4.882703390992946,18.2501019412351,16,North
23,Ricardian,67.46524612120537,61.869020464085175,73.06147177832557,16,North
23,PH2M,25.12601070826515,17.279570880486375,32.97245053604392,16,North
23,WH2M,43.23691388874056,37.51628935086069,48.95753842662043,16,North
24,Ricardian,3.446684848179636,-16.385759947490772,23.279129643850045,16,North
24,PH2M,-0.341440034758707,-24.866936099055497,24.18405602953808,16,North
24,WH2M,3.5040093157168575,-17.029968180346835,24.03798681178055,16,North
0,Ricardian,114.33374931292707,-46.82621927455915,275.4937179004133,17,North
0,PH2M,38.60063607470991,-158.260590055242,235.46186220466183,17,North
0,WH2M,74.93074587700872,-93.83041093625656,243.691902690274,17,North
1,Ricardian,-17.590887449709392,-209.70977947765144,174.52800457823267,17,North
1,PH2M,-11.376438248285847,-250.71889099513967,227.966014498568,17,North
1,WH2M,-5.805348401470551,-205.27020700768423,193.65951020474313,17,North
2,Ricardian,-6.122818115760801,-212.91763753864808,200.6720013071265,17,North
2,PH2M,1.1678079638973626,-250.17760653145186,252.51322245924658,17,North
2,WH2M,-7.277002353037133,-224.2904514600043,209.73644675393,17,North
3,Ricardian,-54.188384130998145,-331.7180342040909,223.3412659420946,17,North
3,PH2M,-20.69693056848807,-359.27420299482424,317.88034185784807,17,North
3,WH2M,-32.810060962112416,-323.60599449858904,257.98587257436424,17,North
4,Ricardian,130.40052897967917,2.1856995768939385,258.61535838246436,17,North
4,PH2M,38.82092446632558,-118.85094772353929,196.49279665619045,17,North
4,WH2M,90.60906547530217,-43.328954638410266,224.5470855890146,17,North
5,Ricardian,154.5432139358953,49.60685466365382,259.4795732081368,17,North
5,PH2M,42.662959715149555,-85.30506558552558,170.6309850158247,17,North
5,WH2M,110.74201216027814,0.738349544658476,220.74567477589778,17,North
6,Ricardian,236.15051806416687,175.2694277128046,297.03160841552915,17,North
6,PH2M,63.860763846175956,-9.979296745548837,137.70082443790074,17,North
6,WH2M,170.74292193649555,106.61002496440993,234.87581890858115,17,North
7,Ricardian,40.564692980362075,-164.31625372884903,245.4456396895732,17,North
7,PH2M,5.267304079245612,-245.21246122805775,255.74706938654896,17,North
7,WH2M,35.08777764150253,-179.21296756881637,249.38852285182142,17,North
8,Ricardian,275.5237891976176,-206.61199442939295,757.6595728246282,17,North
8,PH2M,74.93266851442831,-514.0796620304774,663.944999059334,17,North
8,WH2M,198.43756854473347,-305.9619234345679,702.8370605240348,17,North
9,Ricardian,36.025876127672234,-138.77321299232756,210.82496524767203,17,North
9,PH2M,2.3164513742995467,-212.0751051193006,216.70800786789965,17,North
9,WH2M,33.59677463441457,-148.9102626152843,216.10381188411344,17,North
10,Ricardian,35.21646104547436,-97.73056372056057,168.1634858115093,17,North
10,PH2M,2.625700342173829,-160.678975747611,165.93037643195868,17,North
10,WH2M,32.602203662031464,-106.07495455237881,171.27936187644173,17,North
11,Ricardian,-42.24153907859073,-173.08497052481633,88.60189236763486,17,North
11,PH2M,-20.761718714891476,-181.76027305596043,140.23683562617745,17,North
11,WH2M,-20.8835519338645,-157.27453906681004,115.50743519908103,17,North
