draw,loss,mse,sign_penalty,persistence_penalty,impact_ph_model,impact_wh_model,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa
414,0.06174701448575393,0.012657089743759386,0.04,0.00908992474199455,-0.04150021342663829,-0.03312724861738711,0.6872537356025784,0.8595386097266532,0.09641955230094973,0.9424334717449049,0.8445759838532892,0.49122708012205735,0.0333157485925671,0.2778137367998784
17,0.06191644712809658,0.01301300088791213,0.04,0.008903446240184453,-0.048104952803605085,-0.040037404058364305,0.6029223361549704,0.407513224612228,0.14805839761313125,0.9573278572439757,0.96,0.9,0.06566467657783266,0.2059257651046592
446,0.06195274560720881,0.01303626055160426,0.04,0.008916485055604542,-0.049240098000384,-0.04386906763940263,0.6642612860278375,0.8637119600112484,0.0872216979692136,0.8189675703734971,0.9042079916930168,0.2546096539067736,0.08503515353319327,0.25234516097456394
428,0.06203729650813407,0.013054873543999715,0.04,0.00898242296413435,-0.04235052277459627,-0.028514505221682616,0.5990442179812361,0.34068319384658774,0.17087652346074167,0.98,0.8497379444089166,0.49419069633910223,0.01,0.14085250213592745
129,0.06209391206664853,0.01289534934448288,0.04,0.009198562722165645,-0.03941477061530663,-0.028264711350555045,0.7008977179958528,0.8784741660589539,0.14957682080469975,0.9216176743520692,0.8413107084987322,0.5887233921923223,0.01,0.2453070567740056
416,0.062196286121960015,0.01313901891861824,0.04,0.009057267203341775,-0.04786813389022183,-0.045156800545267155,0.6428253395363749,0.5721563287113982,0.10084465023852157,0.944296796041818,0.7824432041281032,0.5199041732682996,0.09110578464161195,0.3226451632050274
54,0.06240616672510245,0.013404227869476917,0.04,0.009001938855625526,-0.0486160204774445,-0.040313176023339545,0.6020816453143826,0.4442174501247081,0.10937823876691288,0.9549652153254964,0.96,0.3009658617857063,0.06484887830022494,0.20271239849974199
221,0.06241196760170695,0.013095742477001824,0.04,0.009316225124705122,-0.03888428646022695,-0.02852482319692092,0.6732895547974433,0.5370960404737488,0.19331343359955402,0.9430096664829447,0.96,0.8265407653614927,0.011038896192957559,0.27270307168828584
175,0.06247030704979441,0.013805414272183788,0.04,0.00866489277761062,-0.062185744653496834,-0.06427183195799549,0.6235675341948781,0.8264109466950903,0.05872103528038248,0.6294257123989665,0.8367271125684945,0.4568583143361809,0.2054437425943703,0.2642773530078834
143,0.06248646139325621,0.01330691756912775,0.04,0.009179543824128457,-0.044905955273062924,-0.037779882746291696,0.6527404847889732,0.6242348537565703,0.09049488585222538,0.98,0.7833742722400612,0.6855359719018284,0.05233243516710391,0.270612020361226
51,0.06256333114715744,0.013337976527931292,0.04,0.009225354619226146,-0.04358199293289733,-0.03522364546125785,0.6691162300880421,0.64827191281654,0.14133430316744075,0.9561241477185515,0.7603108898397631,0.5750480848254242,0.03995129366559867,0.2608615101249944
398,0.06268217651656041,0.013535204444725656,0.04,0.009146972071834764,-0.04864631890350717,-0.0455093512556101,0.6742840695065347,0.798046847728445,0.07953897486723069,0.8576164199618417,0.7074949353703739,0.3288720049378492,0.09022711867883274,0.3116492038283366
439,0.0627299848424317,0.013408360092265707,0.04,0.009321624750165982,-0.04253544480571242,-0.03547827466352166,0.7056339487607979,0.7695382219654996,0.21299080564504555,0.897141069613315,0.9011504101204686,0.6554214545262254,0.0412513110473637,0.30573214998298825
40,0.06283596608187744,0.013554946365888432,0.04,0.009281019715989004,-0.04462925445782457,-0.03806673272515934,0.763241923468849,1.487026924715324,0.20047112834103684,0.8405086991216959,0.5613671439421786,0.6879145298482326,0.05250496455640085,0.2931793450864744
127,0.06284531492045262,0.013651397918698304,0.04,0.009193917001754317,-0.04800698420437047,-0.04342419287136894,0.6941895271117818,0.8825661887873177,0.13017241357311746,0.9232703624177944,0.8675439876139808,0.44602282934274423,0.07858618058520667,0.2921337506845455
213,0.06288602523396018,0.013439930370455504,0.04,0.009446094863504683,-0.03857796123230033,-0.02849235717300195,0.7177834286147755,0.95144030082671,0.09919486691861107,0.7924390676998331,0.6606995376385458,0.4234096408722429,0.01,0.29411002365447836
190,0.06312154518402852,0.01387709932459967,0.04,0.009244445859428838,-0.04561218039609206,-0.03526296415670621,0.6743925789257145,0.8272960358647092,0.10709667725257989,0.885676669507697,0.5757541923825221,0.3182434641166686,0.037486969478603964,0.20358759563068204
90,0.0631404430907258,0.014140357633115688,0.04,0.009000085457610116,-0.0553499378649925,-0.05083592563241255,0.6391803730454868,0.8665754129106367,0.030531426455936168,0.6425867409795051,0.8831481556948917,0.10098645000952651,0.11671514472070377,0.22132570227752285
9,0.06315883086904628,0.013747667651929576,0.04,0.0094111632171167,-0.04258266638854542,-0.03422442735073917,0.6197807016636036,0.37361328236699753,0.0770395483263072,0.9340057948932775,0.814356514195913,0.5994298909857586,0.03384984996847901,0.27825466720449965
234,0.06323438377213009,0.013986807538143157,0.04,0.009247576233986927,-0.050091003524973574,-0.0485551811630575,0.7154284885062009,1.0005980985435023,0.152658507726636,0.8044477952498226,0.8660863005660754,0.3438160703691817,0.10339299404452604,0.3327848935766512
277,0.06329885156853873,0.013835497437148622,0.04,0.009463354131390121,-0.04210087176510946,-0.03403762028424863,0.6833841602820134,0.6490645522510347,0.13523008135993875,0.9413677442464589,0.9089503054590479,0.45761392781207605,0.032757295786839474,0.29583897409932797
383,0.06331276435943306,0.013926980607585517,0.04,0.00938578375184755,-0.04212810277074358,-0.03025427647158399,0.6977283906435748,0.8397673455221845,0.16011580061914416,0.960806449539678,0.9434947948043153,0.6434036563096199,0.01468576337520712,0.2113439965323615
182,0.06334272049755614,0.014145909385636724,0.04,0.009196811111919423,-0.053026313047509606,-0.054909942874712424,0.6725763135945455,0.8038504031651703,0.04989651923342525,0.98,0.7854820118664887,0.541765817093629,0.13791447613312768,0.3638023930037991
432,0.06347869783827323,0.01413137570800387,0.04,0.009347322130269349,-0.046655335378948025,-0.038663676422004245,0.6737212613381635,0.7288488557421204,0.11363589729121891,0.98,0.96,0.5066978965109228,0.05241835748974271,0.2447397597866472
138,0.06348439764155639,0.014248427902902084,0.04,0.009235969738654305,-0.05213524554908263,-0.05001802393875298,0.6784979190697071,0.7024496204962681,0.17578809776794013,0.9123368937030056,0.7338696623865906,0.6765861856134487,0.10969321201270568,0.2994237359520064
202,0.06350967083696221,0.014159412222372313,0.04,0.009350258614589905,-0.04780852345198192,-0.04215071647778535,0.7252536275600678,1.0262146683096414,0.2028374930178709,0.8027513663848312,0.7685145714810884,0.6955694378048856,0.06920539017652468,0.28056823764989236
57,0.06353116529111716,0.014395785188173579,0.04,0.009135380102943588,-0.05533582834000772,-0.05347989147448043,0.7013594219307971,1.0210026240382846,0.1520825217193103,0.8910301929340912,0.8351566101198666,0.7809458086581871,0.1285098639982319,0.2726376781800317
11,0.06354059195949589,0.014079737450682556,0.04,0.009460854508813331,-0.04349413064440942,-0.034620051240079344,0.6894436378064847,0.7035983061935739,0.15769100755298035,0.9305427324404482,0.8670708189844569,0.485818090230643,0.03399932380473099,0.2632444193795635
447,0.06378746405202854,0.01419750298277949,0.04,0.009589961069249045,-0.040307330382751354,-0.02921403927939594,0.7117223734938423,0.8180083512515074,0.16347705157086895,0.8434781267049027,0.8723467413620064,0.5163253574756321,0.01,0.2575645742011431
324,0.06382546247140947,0.014300477996387225,0.04,0.009524984475022244,-0.04458825401625408,-0.03754223362431549,0.6595125776141451,0.42243274607649606,0.20293914249295547,0.98,0.7000964833887952,0.6393918278557564,0.04671291292209241,0.28967460685956375
197,0.06399425397890238,0.014326653024514541,0.04,0.009667600954387828,-0.03982051421356466,-0.029225267583908032,0.6961277616367688,0.7402982018672646,0.0829652738105589,0.821556685579747,0.7052257021402878,0.40858690438811024,0.01,0.27847641888762775
232,0.0644392682275237,0.01498163598231006,0.04,0.009457632245213636,-0.048875879595049396,-0.03918974246112471,0.6792554860972095,0.7031638278959274,0.1806277519955714,0.7975796751655337,0.6679220876236438,0.20656709488620068,0.05123587951457364,0.1978134001826544
445,0.06453688829102087,0.014697143667204302,0.04,0.009839744623816572,-0.0403522214618166,-0.03439532772485467,0.7708529139387713,1.0970445451666693,0.3132521205228291,0.8555270374423803,0.7599286492430134,0.2518145097686145,0.03234162343260563,0.3877997409700897
41,0.06459469421613923,0.015105074482605965,0.04,0.00948961973353326,-0.04866235050286085,-0.038522534396927884,0.7135277486315542,1.0373191629185878,0.17325005375092056,0.98,0.8736620888667754,0.27362620318593334,0.04746917006444801,0.19443021353319326
82,0.06479731357749521,0.014958480397399478,0.04,0.009838833180095742,-0.04253251420842328,-0.037249224877473196,0.7177309222751901,0.8771939488869456,0.030313315522784254,0.9112443240836475,0.7606412338941488,0.7660868018656706,0.043416270662172594,0.37334358616719643
168,0.06504468399197937,0.01522056080644721,0.04,0.00982412318553216,-0.045374815347029834,-0.04238453354358975,0.7193028769699173,0.9137043240580932,0.03,0.8264860046548683,0.8883555952914173,0.5388937425244092,0.0655725258043913,0.3854148395469353
340,0.06506933023012197,0.01644609650352879,0.04,0.00862323372659318,-0.07108219089130016,-0.06262206373093489,0.6637274236797063,1.2805511530819016,0.2991584206413828,0.9765800942690657,0.4905981763636688,0.739610084574583,0.19635880860871463,0.06710638189780647
251,0.06520639146032783,0.015203311689087881,0.04,0.010003079771239948,-0.0401641299963913,-0.03421460428750206,0.7500154623820351,0.9779691019058556,0.1350611758958499,0.9268135481158177,0.8306268125042664,0.4868182372037781,0.029934934896699336,0.4
35,0.06524258706380302,0.015210109887420439,0.04,0.010032477176382582,-0.03938683382790211,-0.03209557523972979,0.6498059643375323,0.2788065918841504,0.1495565243070629,0.7990261205127022,0.456936265626081,0.7667668430308479,0.020911991957671894,0.37369465415632175
292,0.06571312678022743,0.015573064292693709,0.04,0.010140062487533732,-0.03863322156095841,-0.029756559773735224,0.7662417667425206,1.0622403378503995,0.19567858898239054,0.9008014029720046,0.559754418741898,0.5744052058853791,0.01,0.36087271221596423
225,0.0657463933303751,0.016511118808996066,0.04,0.009235274521379046,-0.05117005511497421,-0.03447980604886557,0.6868831586094437,0.9493128555109296,0.3379039963311046,0.771219056168335,0.5012952809803706,0.2735328982446307,0.029989383050764568,0.05019884524063056
4,0.06582678377262444,0.015751390978416317,0.04,0.010075392794208125,-0.04146316606748577,-0.032304179487176087,0.6857422282082192,0.4656334542646112,0.16548041474034855,0.977221704822109,0.7885140962683886,0.37901746731739594,0.018834610046871147,0.3092540122996228
233,0.06604976540176512,0.0162785217141139,0.04,0.009771243687651216,-0.05181961384090842,-0.044071794864297166,0.696774870494452,0.8904769186888118,0.09304713928290805,0.9158196903556461,0.7698267388986265,0.5967844613738869,0.06795984094575473,0.22467484380766622
298,0.06610929839052641,0.016521691734178987,0.04,0.009587606656347432,-0.050986821893580885,-0.03698709681271701,0.6536915518681972,0.9272054704143728,0.06660191118010088,0.8836909535929474,0.7884303827406063,0.7293793408336844,0.036592441948124194,0.11459393943659188
161,0.06612524557539196,0.016261232142009856,0.04,0.009864013433382099,-0.05024390324548947,-0.043213358271164105,0.6976047787970346,0.8074390677090433,0.09408060029872696,0.9015975036222356,0.7395452555288184,0.7332901245155914,0.063747790082964,0.2545308315960881
144,0.06631687141830701,0.0162638930439408,0.04,0.010052978374366205,-0.04656297658823183,-0.04025328422904345,0.7223279869176399,0.7010933204669801,0.22900259217567187,0.7413386262902166,0.5982441889605812,0.4217834003279196,0.050549153937240104,0.31174324542679943
53,0.06678193811013772,0.016656427622854436,0.04,0.010125510487283275,-0.04471240954437519,-0.03315594172494832,0.747089063079776,1.0136946390527082,0.20647472121861904,0.895270965264732,0.9364414576685953,0.5132662388145117,0.018346347139321935,0.23081944447814634
214,0.06696526102877343,0.017271077929800857,0.04,0.009694183098972561,-0.05441820053737827,-0.04169110756425137,0.689757630556262,1.383886686407612,0.03,0.9139285094237505,0.6863023352306287,0.4289502069848943,0.05534565609227257,0.1217682700495866
107,0.06703341784996164,0.01691108743844628,0.04,0.010122330411515366,-0.04746121249415774,-0.037637990664675866,0.7413233961703869,0.8052566481211363,0.31310197193157,0.9582279333193836,0.7287077353808925,0.6395356933197236,0.036322730098211894,0.23741240514389048
43,0.06705756116153452,0.016838904507506164,0.04,0.01021865665402836,-0.04748361773949787,-0.044107221381892055,0.7569576183420275,1.0327298663987285,0.16506466080012772,0.74327579761189,0.8306801662862502,0.5103728345454912,0.0656450527870878,0.3700878766106927
273,0.06709856049536699,0.017000376423965288,0.04,0.010098184071401695,-0.050261598334744084,-0.04370327588679223,0.6662042634122178,0.5225415757577371,0.08099278975075691,0.826293305863906,0.7697949711432192,0.32480906499832574,0.06266460149291422,0.27152366091666935
109,0.06724259046393845,0.016945026106160607,0.04,0.010297564357777848,-0.043008051168816036,-0.031168793052949836,0.645153522126662,0.28461784895888953,0.1266355123537399,0.9057443006267087,0.7300945786111142,0.6196685875041883,0.01,0.24262921049399544
345,0.06737204572659117,0.018240172055895156,0.04,0.009131873670696004,-0.06945188181042607,-0.0589135725377862,0.6078143574267539,1.369647797037457,0.08881859964112017,0.6629861198000939,0.4251799757993434,0.7985919490831047,0.15563613911477273,0.06398126296616928
290,0.06738849888182391,0.018328887595090895,0.04,0.00905961128673302,-0.07261451480669799,-0.06350206823792946,0.6545972175264273,1.4728408419657635,0.18644745647061456,0.7902511194512825,0.9538914861199453,0.2201036453994057,0.1844478271366456,0.06811241096135968
304,0.06739579879712268,0.017476340301424278,0.04,0.009919458495698398,-0.057862436328060214,-0.05361251152319777,0.6656334740941046,0.5179592830310337,0.1654951588414708,0.7408263738889408,0.61239167660184,0.45957439027749747,0.10858586339968096,0.24081567111216207
333,0.06758774335440265,0.0174322709311813,0.04,0.010155472423221353,-0.05021355670405134,-0.041097592905261555,0.755160129377761,1.3890908962292534,0.06909452350739513,0.7701894882068553,0.9296882852337531,0.3809394888233974,0.049217299436784365,0.2313538194082168
87,0.0678066460428938,0.017601733337545025,0.04,0.010204912705348781,-0.05137015046078688,-0.04408926926679815,0.6923807943376417,0.5620182867773497,0.17555017913990978,0.98,0.7537488782905506,0.43883258319779483,0.061872119062278415,0.25278369216585383
7,0.06782742370673102,0.017418664659303057,0.04,0.01040875904742796,-0.04342656418459577,-0.03152016799438282,0.6893598026691025,0.5160031797059175,0.11415180632934302,0.98,0.7127242235381211,0.6394320830611733,0.01,0.24716890977756284
203,0.0679329679551245,0.017467066389948906,0.04,0.010465901565175597,-0.04410418847405068,-0.03503109803290562,0.7111920424872457,0.5894653333961692,0.14660141803400267,0.8827376098510613,0.7957080749987201,0.5113182136805654,0.024368896222945736,0.30179081722119727
181,0.06800528862301576,0.017397990122785437,0.04,0.010607298500230324,-0.0404794105698652,-0.031058091407189476,0.6549880875926366,0.2289865844441369,0.1436482400250467,0.894292103227301,0.7556492393834054,0.1,0.01,0.3388796277050662
148,0.06812168278010844,0.01762311407048993,0.04,0.010498568709618517,-0.04423763343827246,-0.03436022293254738,0.6307087746429314,0.2,0.12326770126286903,0.8317469243461086,0.7914470664084695,0.2695703577377393,0.021197365475872258,0.277630173670745
376,0.06813106765132539,0.01744993106770186,0.04,0.010681136583623522,-0.03909778418656625,-0.030860279923783058,0.7853589951215323,1.1686915857658295,0.1265991682832288,0.98,0.7510720627462565,0.3896294958755357,0.01,0.4
285,0.06818216602663323,0.018316749888760753,0.04,0.009865416137872474,-0.05047707380703247,-0.03336668327295098,0.6190178274842562,0.6599568296774768,0.08585188212057225,0.8903489003000904,0.677921695984372,0.8353964657737807,0.016844413081873042,0.07344230459619648
126,0.06820926164765423,0.017940144325008536,0.04,0.01026911732264569,-0.05070342642898169,-0.04117147439280416,0.7205189667071521,0.8015834069515868,0.17416899741477243,0.9082885717320832,0.8131810301414837,0.6186204509901703,0.047759115980219764,0.22232158967512597
342,0.06855342882846369,0.0180180004440985,0.04,0.01053542838436518,-0.044695094658879546,-0.033427139882166085,0.7451805194126431,1.0714997532020534,0.030086377776417567,0.9122878329653556,0.7409938470011173,0.4466177046358729,0.015798276378494847,0.2575849715775387
220,0.0685881412067228,0.018406110330229063,0.04,0.010182030876493728,-0.06009856137108997,-0.06392917503924593,0.7793039373628321,1.570255409049183,0.054878293416013475,0.8907092739676563,0.5722926611722569,0.27329789134723415,0.15466930501512416,0.36842881795663185
330,0.06866573111757768,0.018305988539364035,0.04,0.010359742578213649,-0.05514380289111707,-0.0566764844337292,0.7296875816307642,0.6564991897587421,0.2665351430165512,0.6907384251562996,0.7759859735368978,0.30409972484610714,0.11734019032028806,0.3820262637706673
142,0.06878412772802442,0.01862442810107768,0.04,0.010159699626946732,-0.05299645487684611,-0.03973036918922284,0.6652161275722177,0.6320811436936423,0.11939147700072324,0.8815213891533427,0.96,0.4858237756676653,0.040780727035296636,0.13612725633722772
99,0.06880577067499552,0.01836416094014161,0.04,0.010441609734853901,-0.05057484793878927,-0.04246763665251504,0.725576569539046,0.6770378856092392,0.23353952319873125,0.9611641916703172,0.8011537002604198,0.535825372611356,0.05167122789233869,0.25548308562454713
293,0.06894060627302898,0.018362296194263293,0.04,0.010578310078765675,-0.046969064176804395,-0.03758716030922464,0.7446425424710977,0.9879061177231327,0.07803839844077146,0.7938084888262763,0.8262840419214297,0.4951611046463156,0.03141975677125914,0.2736003273528308
319,0.06914023781748818,0.01844934706130338,0.04,0.010690890756184799,-0.046366399267726705,-0.039088476642773755,0.6552343793064015,0.23288556347289974,0.16539175107860654,0.943176701639793,0.8484083081731861,0.5587128852249976,0.0378835736988407,0.31787807704295473
32,0.06916562068614254,0.018590730338131866,0.04,0.01057489034801068,-0.04832624496012798,-0.038876179875768226,0.75951039960126,1.1978649215888106,0.07315703228253354,0.8832229953375598,0.8783556276670238,0.5626063147231931,0.03578130050750225,0.25983581990215604
167,0.06922162251077285,0.01895612230049409,0.04,0.010265500210278769,-0.055399016858770224,-0.04479742027501077,0.6642920355266341,0.5385028007427293,0.12871852701668546,0.7930987107787543,0.823060018916037,0.6393151433012015,0.061072898528197625,0.16816612012340698
125,0.06930468290925602,0.018825710449237712,0.04,0.010478972460018315,-0.054398645910913035,-0.05090651402775082,0.8098169370829764,1.7868923463962052,0.20005241971111798,0.8507983731444375,0.5693889574372397,0.858028479732794,0.08693045259687263,0.30847874944032005
271,0.06944502705718852,0.01904802796149536,0.04,0.010396999095693159,-0.05579914773613711,-0.04839624168191504,0.6568413103748206,0.3902351815908115,0.14291952489365983,0.941105615073473,0.8335192571602422,0.38343866300998486,0.07560892703105469,0.2214034282596417
329,0.06972413637108277,0.019295541338121842,0.04,0.010428595032960928,-0.05858247630836501,-0.055814819048183306,0.7293461855710686,0.9679488229953929,0.08557714242488482,0.98,0.7309967527626762,0.40163478057173485,0.10811211546173694,0.28158865626559343
355,0.06981502676824797,0.020369709464109834,0.04,0.009445317304138138,-0.07816493225882895,-0.07119658701307313,0.5019878981707171,0.4029739967387469,0.07689498448324496,0.9728850791174436,0.7458897344951978,0.5882319613630805,0.2172066223188912,0.08095356924612918
227,0.06982654799232031,0.01924004067513313,0.04,0.010586507317187181,-0.05347018546874549,-0.047060655471649455,0.7265693772052211,0.8274269262312768,0.11246501845945597,0.8719800132996287,0.8093092870560494,0.22338810667109388,0.06803192780916012,0.26823119154792024
196,0.0700093346537541,0.019455939396189018,0.04,0.010553395257565075,-0.05575716074421126,-0.05005482429953742,0.6797392754289259,0.5947447568951032,0.050747377296550655,0.8570194162046276,0.7265560630858396,0.6111007894057163,0.08058478555543122,0.25908060780707126
218,0.0700173461285634,0.019135963799241058,0.04,0.01088138232932234,-0.04578636694714323,-0.0377792726394477,0.7363309871802042,0.7108066909138043,0.12476583445354454,0.8978910560366418,0.7783909889417245,0.2923550620678381,0.030475893946320522,0.325887982067838
123,0.0700779291035719,0.01915119717759029,0.04,0.010926731925981611,-0.043414181489273354,-0.03248998941140566,0.7492777423902928,0.8776424895106565,0.07241657562864365,0.828755405928705,0.911351664912575,0.4406234904025188,0.01,0.29622686735780224
134,0.07011762936310238,0.019305060801496902,0.04,0.010812568561605477,-0.047128103520245726,-0.03684337747153944,0.7402252597167408,0.828081323640227,0.12114773798874778,0.98,0.753987708662148,0.6630417783938116,0.02564292285594774,0.26447080034338555
176,0.07019804248419348,0.01977731485098707,0.04,0.010420727633206409,-0.05757264692374297,-0.04800843788011162,0.6831230043423383,0.8331171968350599,0.03,0.98,0.8607473665876951,0.4737200226583623,0.07175565807799603,0.1794480426429546
417,0.07078810760763968,0.019876094385407377,0.04,0.010912013222232295,-0.050612987071248304,-0.044843253681031814,0.7160273053372362,0.5070414120990719,0.19539182454322365,0.9529341567742349,0.6380893127158256,0.4549058327972076,0.05625648446423362,0.3173329388452916
296,0.07086281591704245,0.02003124807968491,0.04,0.01083156783735754,-0.054756462181726265,-0.054091511128365466,0.7267816645794962,0.756896209367921,0.06173336816133852,0.7504473686534612,0.8151281779387785,0.5466545969031887,0.09571020068647927,0.3672608230798558
211,0.07092010153112549,0.0199724998167472,0.04,0.0109476017143783,-0.04763444502749181,-0.03654708268195372,0.7416746662414023,0.8296059539454876,0.11690064183171228,0.7895305190840005,0.8996440117754274,0.5524916054709635,0.022556629306903078,0.2505888385158686
411,0.07092545510779989,0.02003835119522211,0.04,0.010887103912577781,-0.04715665735036527,-0.03333298177706476,0.7029531464959758,0.4642726905058091,0.19229154705060345,0.8776849321769302,0.7821102693009664,0.4456842260303738,0.01,0.19695152094181811
422,0.07095466901164924,0.020245810719882126,0.04,0.010708858291767105,-0.05489727713837966,-0.04551799648801335,0.6763056860012803,0.5489685108243396,0.0712719323295553,0.9113278710759134,0.794360700449837,0.174673201628824,0.0581462012396064,0.20978224642695792
252,0.0710240920596237,0.020278553692145596,0.04,0.010745538367478116,-0.053439973539025264,-0.042717280493455266,0.6909514353406568,0.5082272191973143,0.15499896583072617,0.9172268420061783,0.6583970120008791,0.6616656686571784,0.046439445051738505,0.19827800766807624
315,0.07107442784003001,0.020663419336690317,0.04,0.010411008503339697,-0.05274599777608531,-0.035484793294008006,0.7464813410657467,1.2852969734427333,0.2689541487481749,0.7962983118403446,0.7382090123880309,0.4168522010227898,0.018663136826378133,0.08498314952107958
3,0.07117112131677902,0.020646904154922163,0.04,0.010524217161856858,-0.0643268033296366,-0.06167972543080904,0.6929924761651075,0.5985855374593898,0.1606610090878729,0.924996374002503,0.8416034472488757,0.5620382244331351,0.13095427931290343,0.24266252063443589
37,0.07126675085501494,0.020325348873960394,0.04,0.010941401981054553,-0.0521438110391561,-0.045368923341260116,0.721058613639101,0.627430515076417,0.1387876006971022,0.98,0.5412808291541253,0.4658935619106055,0.0566721695278785,0.2869142880169539
215,0.07130007949182732,0.021142792974990478,0.04,0.010157286516836833,-0.07338164117544727,-0.07018090123763844,0.7051742009738109,0.9618141137446566,0.17385031715952665,0.8433669005993837,0.5128595862197346,0.8104469560118958,0.18046799795604568,0.17234726400821188
69,0.07135166337023813,0.020462978041285027,0.04,0.01088868532895309,-0.05481863055375348,-0.04984330033392457,0.7145148195611412,0.6270272601429716,0.1208309514085085,0.9139117556584041,0.6983395669721348,0.6017863482894633,0.07504877368057129,0.292524056739001
331,0.07143127180575361,0.020657944271085506,0.04,0.010773327534668104,-0.05713095896131998,-0.04988188822071521,0.7251888114510405,0.7015329838100897,0.19567606598675596,0.98,0.766815692645412,0.46919074728404314,0.07511024901770302,0.23139979438426495
26,0.07150300340583414,0.02058579190176494,0.04,0.010917211504069196,-0.05308911741580659,-0.04419899281375944,0.657144904646696,0.3489818385979951,0.07941842366490397,0.8771459566560644,0.8923229762694862,0.30899944864550277,0.05115787042006898,0.23776399236665122
64,0.07150499647667549,0.02082348579704102,0.04,0.010681510679634468,-0.05791231017473574,-0.04782196724518562,0.6001837013980664,0.2,0.09869465874308025,0.98,0.8438363345635357,0.41942159080887353,0.06758003191911158,0.16992629042801677
357,0.07153735811187034,0.02045800459442562,0.04,0.011079353517444724,-0.04649428316847485,-0.033671742466267335,0.7365145205278197,0.6516522680052224,0.19313329982409358,0.9396990839963285,0.8737667901475455,0.40429951919476204,0.010489066863137685,0.23250017164174647
228,0.07156660115970534,0.02067729571645234,0.04,0.010889305443252992,-0.05414176358200686,-0.04559338094992273,0.7334295206980294,0.9766914805872056,0.03,0.7649897633016469,0.8275994276086108,0.49897517286149373,0.05643268845265504,0.2391526609308026
113,0.07158672641040424,0.020924436892681572,0.04,0.010662289517722665,-0.058388566519906565,-0.04813440052498975,0.6947152226051916,0.7111113634185041,0.11204341134462706,0.9717748293611691,0.7318574555873181,0.37582621383552184,0.06810149535607345,0.17152121626132114
192,0.07161732320726176,0.020810983496985225,0.04,0.010806339710276527,-0.05902400709525673,-0.054588924397072254,0.6204435975846786,0.2,0.11651436905250424,0.8871145256951162,0.7572141588539848,0.6553585816202824,0.09530404982033103,0.25753219599523164
13,0.07169168955879406,0.02111628136842185,0.04,0.010575408190372206,-0.06106420243010736,-0.05118839147807411,0.6992187929002928,0.9124044837185209,0.0762236216314311,0.8859480710418541,0.7042377768650134,0.451179237070319,0.08176364759588955,0.1594454800055487
307,0.07171075640329128,0.02070173750731566,0.04,0.011009018895975616,-0.050835623627672036,-0.040507220983138935,0.7360577769145499,0.8644981310918215,0.07403475867445353,0.9505949675754439,0.8825897841836225,0.874922187020059,0.03578326159684779,0.2394075131615746
8,0.07190655060297292,0.021026325649464096,0.04,0.010880224953508821,-0.057740433148383764,-0.05199318796745126,0.7440618648250724,0.868832031431472,0.17096665099606845,0.9542649508876749,0.7648485127173575,0.4334213418563023,0.08243148831152042,0.2562144941991249
141,0.07198290009337747,0.020993339556412312,0.04,0.010989560536965167,-0.05497396923042539,-0.04842520968041242,0.7388155040815856,0.7227487503059228,0.195299995576386,0.8752891029297644,0.8354850747577348,0.35763769048141675,0.06702199311005613,0.26846250532836174
46,0.0720901973521551,0.020851959216643273,0.04,0.011238238135511829,-0.046766299312240474,-0.03609442845915738,0.763125229880142,0.9879493831101648,0.06902832167804364,0.8914493823261409,0.9493307192040246,0.3929232950509908,0.018918949346425896,0.28101195675203183
283,0.07223126924977957,0.021486013153368032,0.04,0.010745256096411533,-0.06139200585804519,-0.05351612949974405,0.725273536656223,1.0357135618865398,0.07029287824750777,0.8942188401046153,0.8680545817174058,0.15709750302244346,0.08907711714809041,0.1937722806176611
268,0.07226150005203189,0.021067572046055753,0.04,0.011193928005976135,-0.04823423913316181,-0.03657457545927071,0.766485771252431,1.0077170753663578,0.13564491025212447,0.98,0.7618936393934672,0.5466688480140868,0.019805142843045284,0.2461206083526392
385,0.07242009337785868,0.021060052997173097,0.04,0.011360040380685582,-0.0476816434586349,-0.04316104995350809,0.8152903550311184,1.5488931855452022,0.04818165708799405,0.8952246808835955,0.6108616903660858,0.3426701061457589,0.04633502348209235,0.3986055142858845
394,0.07273674878956833,0.02188260499207835,0.04,0.010854143797489977,-0.06438579502028258,-0.06191503687714138,0.6761207431680233,0.5483660714033589,0.0652040691461159,0.98,0.9074210656117808,0.5773904750087365,0.12454900698347617,0.256344187782858
384,0.07281691464441442,0.0214166855812705,0.04,0.011400229063143924,-0.04833853158098603,-0.041431747141235854,0.7234533444338711,0.5700614971150486,0.0644323805270497,0.8697882812785672,0.7521690962912009,0.4032539254743864,0.03806315742334079,0.3425090702367215
199,0.07286302717794137,0.021844319509208728,0.04,0.011018707668732641,-0.057983198230178494,-0.04994921162845654,0.7325421969305417,0.9962889048867066,0.03,0.9236476980584281,0.9199138981329944,0.4779642738263053,0.07079765434979947,0.2239733145701051
98,0.07302047560764019,0.021998512819672876,0.04,0.011021962787967318,-0.05650968867915487,-0.0454673321436861,0.7520504392163475,1.088980034834365,0.13069426320266517,0.9138713337398081,0.6897780858574322,0.5571667478478329,0.05228258809444297,0.18619958330609537
